Overall Qual,Gr Liv Area,Garage Cars,Garage Area,Total Bsmt SF,1st Flr SF,2nd Flr SF,Full Bath,Year Built,Year Remod/Add,TotRms AbvGrd,Lot Area,Fireplaces,BsmtFin SF 1,MS SubClass,Lot Frontage,SalePrice
6,1509,2.0,393.0,783.0,807,702,2,2002,2003,7,7861,1,457.0,60,69.22459016393442,183200
8,1414,2.0,403.0,707.0,707,707,2,2004,2004,6,9056,1,0.0,60,74.0,178000
7,1598,2.0,433.0,848.0,848,750,2,2004,2005,7,9171,1,0.0,60,59.0,201490
8,1936,2.0,504.0,1406.0,1454,482,2,2000,2000,7,11194,1,0.0,60,106.0,230500
7,1509,2.0,393.0,783.0,807,702,2,2003,2003,8,7875,1,0.0,60,63.0,180000
6,1664,2.0,460.0,953.0,953,711,2,2000,2000,7,8121,1,0.0,60,69.22459016393442,172400
6,1889,2.0,431.0,982.0,1008,881,2,2000,2000,9,8658,1,732.0,60,69.22459016393442,215000
7,1886,2.0,431.0,930.0,956,930,2,1998,1999,10,11214,1,0.0,60,69.22459016393442,199900
6,1671,2.0,472.0,959.0,959,712,2,2000,2000,7,10852,1,786.0,60,58.0,173000
7,2322,3.0,617.0,1035.0,1082,1240,3,2006,2006,8,12104,0,0.0,60,69.22459016393442,287602
7,2291,2.0,429.0,975.0,1005,1286,2,1999,1999,8,8738,1,0.0,60,66.0,230000
8,2392,3.0,870.0,1396.0,1407,985,2,1997,1998,7,9452,1,1074.0,60,82.0,348000
8,1976,3.0,885.0,1044.0,1079,897,2,1998,1998,7,9660,1,791.0,60,84.0,286000
8,2234,3.0,768.0,1160.0,1205,1029,2,2000,2000,7,9545,1,505.0,60,83.0,300000
10,3627,3.0,807.0,1930.0,1831,1796,3,1995,1996,10,35760,1,1387.0,60,118.0,625000
9,2855,3.0,774.0,1540.0,1540,1315,2,2000,2000,9,9233,1,1182.0,60,69.22459016393442,405000
8,1924,2.0,592.0,1086.0,1086,838,2,1998,1998,7,12011,1,956.0,60,78.0,280000
8,2263,2.0,420.0,1141.0,1165,1098,2,1998,1998,10,12090,1,0.0,60,93.0,258000
8,2726,3.0,725.0,1342.0,1358,1368,2,1995,1995,9,10019,1,527.0,60,83.0,350000
9,3500,3.0,959.0,1733.0,1933,1567,3,1993,1994,11,17242,1,292.0,60,114.0,584500
8,2494,3.0,803.0,1290.0,1305,1189,2,1994,1995,9,10236,1,380.0,60,69.22459016393442,321000
8,2526,3.0,844.0,1165.0,1203,1323,2,1994,1994,8,10120,1,740.0,60,92.0,290000
8,2799,3.0,704.0,1286.0,1565,1234,2,1993,1993,8,12585,1,247.0,60,69.22459016393442,315000
8,1964,2.0,760.0,1100.0,1116,848,2,2005,2006,8,12447,1,0.0,60,75.0,252000
8,1670,3.0,928.0,1670.0,1670,0,2,2006,2006,6,15218,1,1562.0,20,49.0,336820
8,2097,3.0,1134.0,2077.0,2097,0,1,2005,2006,8,20896,1,1721.0,20,49.0,423000
8,1660,2.0,500.0,1660.0,1660,0,2,2006,2006,8,10182,1,1220.0,20,85.0,290000
7,1616,3.0,834.0,1616.0,1616,0,2,2005,2005,7,8688,0,0.0,20,73.0,232000
8,1504,2.0,510.0,1504.0,1504,0,2,2006,2006,7,10936,0,0.0,20,85.0,199000
8,1278,2.0,584.0,1278.0,1278,0,2,2006,2006,5,8640,0,24.0,20,72.0,198600
9,2640,3.0,792.0,2036.0,2036,604,3,2006,2006,11,13162,1,1836.0,60,100.0,405749
8,1489,2.0,776.0,1489.0,1489,0,2,2006,2006,7,11216,1,0.0,20,81.0,232600
8,1939,3.0,1053.0,1095.0,1095,844,2,2006,2006,8,10728,1,0.0,60,84.0,266000
7,1553,2.0,615.0,756.0,756,797,2,2005,2006,6,8125,0,0.0,60,65.0,186500
6,1716,2.0,615.0,858.0,858,858,2,2005,2005,7,8125,0,0.0,60,65.0,200825
7,1576,2.0,614.0,770.0,778,798,2,2006,2006,6,8125,0,0.0,60,65.0,197000
6,1262,2.0,572.0,1262.0,1262,0,2,2006,2006,5,7200,0,905.0,20,60.0,185000
7,1266,2.0,453.0,1257.0,1266,0,2,2005,2005,6,7500,1,0.0,20,62.0,176000
7,1301,2.0,572.0,1293.0,1301,0,2,2006,2006,5,7200,1,0.0,20,60.0,187750
6,1142,0.0,0.0,1142.0,1142,0,1,2005,2005,5,7733,0,24.0,20,74.0,139500
7,1400,2.0,612.0,1400.0,1400,0,2,2005,2006,6,11024,0,0.0,20,91.0,186800
6,1131,0.0,0.0,1131.0,1131,0,1,2005,2006,6,13072,0,0.0,20,63.0,132000
6,1141,2.0,484.0,1141.0,1141,0,1,2005,2005,6,13072,0,0.0,20,63.0,142500
6,1158,2.0,576.0,1158.0,1158,0,1,2004,2004,5,13072,0,941.0,20,63.0,158000
7,1686,2.0,462.0,891.0,891,795,2,2005,2005,8,7800,0,0.0,60,65.0,184000
7,1585,2.0,449.0,784.0,831,754,2,2005,2005,7,7632,0,0.0,60,74.0,184900
6,1837,2.0,688.0,941.0,941,896,2,1997,1998,7,8304,0,0.0,60,70.0,187000
6,1603,2.0,484.0,761.0,810,793,2,1992,1992,7,7153,0,387.0,60,65.0,175900
6,1731,2.0,462.0,836.0,844,887,2,1992,1993,7,9370,0,758.0,60,70.0,248500
6,1398,2.0,542.0,1398.0,1398,0,2,1990,1991,5,7175,0,904.0,120,50.0,172000
6,1217,2.0,484.0,1217.0,1217,0,2,1991,1991,5,7175,0,278.0,120,50.0,151000
6,1320,2.0,472.0,636.0,636,684,2,1994,1994,6,9019,0,274.0,60,69.22459016393442,150000
4,1056,1.0,384.0,1056.0,1056,0,1,1966,1966,5,8900,0,1056.0,20,69.22459016393442,107000
5,965,1.0,300.0,828.0,965,0,1,1965,1965,6,7800,0,641.0,20,60.0,119900
5,988,2.0,624.0,988.0,988,0,1,1962,1962,6,9100,0,36.0,20,70.0,129500
5,1728,2.0,504.0,1728.0,1728,0,2,1963,1963,10,9100,0,1332.0,90,70.0,125000
6,1654,2.0,528.0,0.0,1286,368,2,1977,1977,10,8927,0,0.0,90,68.0,119500
5,1211,2.0,576.0,864.0,1211,0,1,1962,2002,6,9240,1,612.0,20,69.22459016393442,144000
6,1212,2.0,492.0,506.0,1212,0,1,1977,1995,6,8471,1,506.0,80,88.0,151000
5,984,1.0,310.0,984.0,984,0,1,1965,1965,5,9308,0,554.0,20,69.22459016393442,126000
5,909,1.0,294.0,882.0,909,0,1,1968,1968,5,8450,0,162.0,20,65.0,116000
5,925,2.0,484.0,925.0,925,0,1,1963,1963,5,8638,0,181.0,20,69.22459016393442,133500
5,1024,1.0,308.0,1024.0,1024,0,1,1965,1965,5,13052,0,712.0,20,69.22459016393442,120875
5,935,1.0,288.0,935.0,935,0,1,1965,1965,5,13526,0,560.0,20,69.22459016393442,137000
5,912,0.0,0.0,912.0,912,0,1,1964,1964,6,8020,0,644.0,20,69.22459016393442,124000
5,1236,1.0,288.0,912.0,1236,0,1,1961,1994,6,6993,1,465.0,20,65.0,135000
5,941,1.0,288.0,912.0,941,0,1,1967,1967,6,8789,1,659.0,20,69.22459016393442,129200
7,2646,2.0,550.0,1748.0,2151,495,2,1974,1974,9,14330,4,1023.0,80,100.0,260000
8,2417,2.0,462.0,1288.0,1301,1116,2,1991,1992,9,16059,1,0.0,60,121.0,260000
8,2826,3.0,888.0,1334.0,1520,1306,2,1992,1993,9,11025,3,1118.0,60,105.0,334000
8,2520,3.0,796.0,1338.0,1352,1168,2,1993,1993,10,14541,1,1012.0,60,69.22459016393442,310000
7,2295,2.0,590.0,1095.0,1166,1129,2,1992,2000,9,13346,1,728.0,60,69.22459016393442,268000
8,1624,3.0,757.0,1624.0,1624,0,2,1994,1995,5,12461,1,1456.0,20,89.0,262000
7,1143,2.0,588.0,1143.0,1143,0,1,2004,2004,5,3628,1,0.0,120,34.0,176400
8,1247,2.0,550.0,1247.0,1247,0,1,2005,2005,4,3316,1,1039.0,120,37.0,197000
7,1200,2.0,480.0,600.0,520,600,2,2005,2005,4,3180,0,0.0,160,30.0,151000
7,1223,2.0,480.0,600.0,520,623,2,2005,2005,4,2544,0,0.0,160,24.0,147400
7,1223,2.0,480.0,600.0,520,623,2,2005,2005,4,2544,0,0.0,160,24.0,149900
7,1200,2.0,480.0,600.0,520,600,2,2005,2005,4,3180,0,0.0,160,30.0,144152
6,1524,2.0,440.0,756.0,768,756,2,2000,2000,4,2998,0,353.0,160,69.22459016393442,166000
7,1452,2.0,506.0,691.0,713,739,2,1999,1999,6,3735,0,450.0,160,35.0,183900
7,1382,2.0,490.0,673.0,673,709,2,2000,2000,6,2651,0,641.0,160,69.22459016393442,165000
7,1080,2.0,496.0,530.0,530,550,2,2003,2003,4,4447,0,0.0,160,69.22459016393442,139000
7,1694,1.0,434.0,569.0,854,840,2,1997,1998,6,8314,1,0.0,60,114.0,200000
8,1568,2.0,564.0,1568.0,1568,0,2,2001,2002,6,7180,1,0.0,20,60.0,221000
8,1494,2.0,481.0,1494.0,1494,0,1,1995,1996,6,9549,1,437.0,120,30.0,270000
6,1208,2.0,546.0,1208.0,1208,0,1,1977,1977,6,11250,1,767.0,20,69.22459016393442,165000
8,1235,2.0,484.0,1235.0,1235,0,1,1980,1980,4,3760,3,1009.0,120,69.22459016393442,214000
8,1036,2.0,484.0,1036.0,1036,0,1,1980,1980,4,3640,1,860.0,120,36.0,188000
8,1226,2.0,484.0,1226.0,1226,0,1,1980,1980,4,3874,1,807.0,120,40.0,190000
8,1226,2.0,484.0,1226.0,1226,0,1,1978,1978,4,3876,1,652.0,120,40.0,170000
9,1842,3.0,894.0,1842.0,1842,0,0,1981,1987,5,50271,1,1810.0,20,68.0,385000
5,1193,2.0,501.0,1153.0,1193,0,2,1972,1972,6,13110,0,962.0,190,79.0,146500
7,1920,2.0,487.0,570.0,1222,698,3,1968,1992,8,10192,1,0.0,80,102.0,170000
7,2156,2.0,508.0,1568.0,2156,0,2,1968,2003,9,20781,1,297.0,20,69.22459016393442,262500
6,1416,2.0,776.0,708.0,708,708,2,1968,1968,7,11700,1,404.0,60,90.0,179900
6,2654,2.0,619.0,1054.0,1512,1142,2,1968,1984,9,11029,1,619.0,60,69.22459016393442,250000
6,1790,2.0,484.0,732.0,1012,778,1,1972,1972,8,10400,1,247.0,60,80.0,165150
7,1334,2.0,477.0,1334.0,1334,0,2,1967,1967,7,10140,0,553.0,20,78.0,164500
7,1164,2.0,528.0,1164.0,1164,0,1,1969,1969,6,9600,0,0.0,20,80.0,140000
5,980,1.0,384.0,980.0,980,0,2,1967,1967,6,9750,0,400.0,80,75.0,135500
5,1051,2.0,504.0,1051.0,1051,0,1,1968,1968,6,9600,0,758.0,20,80.0,142000
5,1770,2.0,530.0,900.0,884,886,1,1968,1968,7,8640,0,361.0,60,72.0,155000
6,976,2.0,504.0,976.0,976,0,1,1968,2004,4,9360,1,760.0,20,78.0,157500
5,1052,1.0,288.0,1052.0,1052,0,1,1968,1968,5,8400,0,1016.0,20,70.0,138500
5,898,1.0,326.0,833.0,898,0,1,1968,1968,6,8400,0,744.0,85,70.0,140000
5,1051,1.0,264.0,1051.0,1051,0,1,1966,1966,6,9759,0,799.0,20,69.22459016393442,124400
5,1141,1.0,568.0,1141.0,1141,0,1,1967,1967,6,9600,0,602.0,80,80.0,158000
5,1200,2.0,884.0,864.0,1200,0,1,1965,1998,6,9230,0,661.0,20,71.0,146000
6,1993,2.0,495.0,825.0,1097,896,2,1971,1971,8,14803,1,416.0,60,69.22459016393442,190000
5,1050,1.0,368.0,1050.0,1050,0,1,1961,1961,6,10659,0,915.0,20,69.22459016393442,136500
5,864,2.0,624.0,864.0,864,0,1,1958,1958,5,9100,0,521.0,20,70.0,129900
5,1712,2.0,588.0,1626.0,1712,0,2,1959,2005,8,8393,0,528.0,90,70.0,145000
6,1565,1.0,299.0,1187.0,1565,0,2,1965,2000,7,8800,2,901.0,190,80.0,185900
6,1251,1.0,461.0,1251.0,1251,0,1,1964,1964,6,8800,2,553.0,20,80.0,160000
6,1488,2.0,430.0,1008.0,1488,0,1,1964,1964,7,10368,1,260.0,20,69.22459016393442,167000
5,1440,2.0,480.0,720.0,720,720,1,1964,1964,7,9350,1,360.0,60,85.0,157500
6,1095,1.0,264.0,588.0,1095,0,1,1958,1958,6,10382,0,513.0,190,75.0,140000
5,1053,2.0,750.0,1008.0,1053,0,1,1958,1991,6,8973,0,567.0,20,69.0,150000
5,1248,1.0,286.0,1248.0,1248,0,1,1960,1960,6,10800,0,632.0,20,80.0,151500
6,816,1.0,240.0,816.0,816,0,1,1934,1950,4,8550,1,574.0,30,60.0,129800
5,1008,1.0,275.0,1008.0,1008,0,1,1954,1954,4,11425,1,486.0,20,69.22459016393442,137000
5,1043,1.0,273.0,938.0,1043,0,1,1947,1950,5,9724,1,0.0,20,68.0,137000
4,1230,1.0,305.0,747.0,774,456,1,1946,1950,5,4712,0,384.0,50,51.0,121600
4,869,0.0,0.0,440.0,869,0,1,1923,1958,4,5900,0,0.0,30,51.0,85500
4,747,2.0,528.0,600.0,747,0,1,1926,1953,5,5825,0,0.0,30,52.0,79900
5,1252,2.0,576.0,504.0,936,316,1,1908,1991,5,7438,0,0.0,50,92.0,127000
5,1433,2.0,441.0,1251.0,1433,0,1,1961,1990,7,9600,1,915.0,20,80.0,161000
5,1624,1.0,240.0,1444.0,1624,0,1,1952,1952,6,10858,1,40.0,20,89.0,146500
5,1216,1.0,280.0,1056.0,1216,0,1,1951,1951,7,9600,0,996.0,20,80.0,135000
5,2136,2.0,528.0,2136.0,2136,0,2,1951,1951,7,10680,0,756.0,20,89.0,137900
6,1578,1.0,240.0,806.0,958,620,1,1941,1950,5,9490,2,403.0,50,79.0,133000
5,1728,1.0,234.0,704.0,1024,704,1,1949,1973,7,9462,1,0.0,60,79.0,137000
5,936,1.0,240.0,936.0,936,0,1,1954,1975,5,9888,0,486.0,20,82.0,121000
5,1584,2.0,506.0,1584.0,1584,0,2,1967,1967,8,8917,0,0.0,90,69.22459016393442,119000
6,1246,2.0,441.0,1246.0,1246,0,1,1964,1964,6,12700,2,939.0,80,69.22459016393442,172000
5,1235,2.0,480.0,1235.0,1235,0,1,1961,1961,6,8500,0,600.0,20,85.0,98600
7,2157,2.0,487.0,924.0,1216,941,2,1966,1966,8,14200,2,445.0,60,88.0,226000
5,1128,1.0,286.0,936.0,1128,0,1,1954,1954,5,9000,0,812.0,20,75.0,118000
8,3112,2.0,795.0,1360.0,1360,1360,2,1918,1990,8,25419,1,1036.0,75,174.0,235000
6,1008,2.0,430.0,1008.0,1008,0,1,1963,1963,5,9723,0,0.0,20,109.0,135000
5,1190,2.0,540.0,1106.0,1190,0,1,1962,1962,6,7728,0,803.0,90,70.0,132500
5,1144,1.0,796.0,1144.0,1144,0,1,1959,1959,6,8163,1,748.0,80,70.0,143000
5,1364,1.0,331.0,1179.0,1364,0,1,1957,1957,6,8400,1,623.0,20,70.0,132000
6,1383,1.0,292.0,1383.0,1383,0,1,1960,1960,7,11600,0,565.0,20,80.0,145250
6,1336,2.0,488.0,1121.0,1336,0,1,1958,1958,7,9610,1,203.0,20,69.22459016393442,162000
5,1370,1.0,300.0,1058.0,1370,0,1,1956,1956,6,10000,1,678.0,80,125.0,148000
5,1092,1.0,299.0,1092.0,1092,0,1,1957,1957,6,14850,1,895.0,20,69.0,141000
6,1124,1.0,353.0,1124.0,1124,0,1,1956,1994,6,10152,1,914.0,20,72.0,153000
5,1236,1.0,447.0,1070.0,1236,0,1,1957,1996,6,10011,1,360.0,20,72.0,134450
5,943,2.0,600.0,943.0,943,0,1,1979,1979,4,7032,2,943.0,90,69.22459016393442,135960
6,1050,1.0,286.0,1050.0,1050,0,1,1954,2000,6,8092,0,824.0,20,70.0,156000
6,1375,2.0,451.0,1367.0,1375,0,1,1954,1954,5,11310,1,0.0,20,75.0,140000
5,1008,1.0,280.0,1008.0,1008,0,1,1952,2003,4,12778,0,658.0,20,66.0,139500
6,1575,2.0,400.0,216.0,1575,0,1,1951,1951,5,10170,1,0.0,20,75.0,155000
5,1145,2.0,684.0,301.0,1145,0,1,1956,1956,6,7700,0,271.0,80,55.0,127000
5,1005,1.0,319.0,1005.0,1005,0,1,1956,1956,6,11050,1,488.0,20,65.0,133500
5,1056,1.0,300.0,1056.0,1056,0,1,1955,1955,6,13600,0,144.0,20,80.0,125000
5,884,1.0,270.0,884.0,884,0,1,1951,1991,4,15428,0,741.0,20,85.0,142000
7,2039,3.0,791.0,929.0,2039,0,1,1941,1963,7,21299,3,0.0,30,118.0,167000
5,1384,2.0,896.0,1015.0,1384,0,1,1956,2001,6,13300,0,494.0,20,70.0,159000
5,2640,3.0,1008.0,2171.0,1392,1248,2,1925,1975,10,22136,1,1018.0,190,94.0,180000
6,1312,2.0,649.0,784.0,900,412,1,1947,1950,6,7500,0,0.0,50,50.0,127000
6,1310,1.0,398.0,617.0,865,445,2,1924,1950,6,7000,0,617.0,50,50.0,112000
3,713,1.0,371.0,713.0,713,0,1,1930,2001,5,10410,0,0.0,30,60.0,99800
5,833,1.0,326.0,833.0,833,0,1,1954,2000,4,5400,0,415.0,20,90.0,117000
5,1073,1.0,326.0,1073.0,1073,0,1,1921,1968,4,5400,0,0.0,30,60.0,108480
3,715,2.0,660.0,715.0,715,0,1,1929,1950,4,10914,0,0.0,30,60.0,68000
4,720,1.0,280.0,448.0,448,272,1,1900,1998,5,7008,0,0.0,50,60.0,86900
5,1130,2.0,720.0,1120.0,1130,0,1,1920,1950,5,10800,1,821.0,30,60.0,120000
6,1595,2.0,528.0,663.0,774,821,2,1915,1950,7,7200,1,338.0,70,60.0,155500
4,1760,2.0,648.0,1077.0,981,779,1,1910,1950,7,10818,1,0.0,50,60.0,80000
3,1214,3.0,936.0,672.0,694,520,1,1915,1950,6,10410,0,0.0,50,60.0,105000
5,2414,2.0,520.0,954.0,1766,648,2,1900,1970,10,10800,1,664.0,190,60.0,160000
5,1466,2.0,566.0,796.0,1096,370,2,1936,1989,7,10800,1,626.0,50,60.0,170000
6,1324,2.0,440.0,1088.0,1324,0,2,1965,1965,6,8658,1,643.0,20,84.0,160000
5,1086,2.0,484.0,1024.0,1086,0,1,1966,1966,6,13400,1,516.0,80,85.0,159950
6,1146,1.0,294.0,1083.0,1146,0,1,1963,1963,6,10184,1,580.0,80,83.0,165000
6,1734,2.0,440.0,912.0,1085,649,1,1962,1981,7,9786,1,600.0,50,77.0,159000
6,1207,1.0,264.0,1135.0,1207,0,1,1962,1985,6,9510,0,701.0,20,77.0,147000
5,912,1.0,288.0,912.0,912,0,1,1964,1964,5,7800,0,312.0,20,66.0,115000
6,1194,2.0,539.0,655.0,1194,0,1,1959,1959,6,8910,1,655.0,20,79.0,159500
6,864,1.0,288.0,864.0,864,0,1,1959,1959,4,7332,0,414.0,20,60.0,120000
5,816,1.0,308.0,816.0,816,0,1,1957,1957,5,7100,0,708.0,20,73.0,129900
6,1773,2.0,418.0,1313.0,1773,0,2,1961,1992,6,10800,2,913.0,20,80.0,183000
7,1472,2.0,484.0,0.0,1472,0,2,1959,1959,5,11650,1,0.0,20,86.0,157500
7,2448,2.0,441.0,1438.0,1900,548,3,1962,1998,9,18275,2,636.0,60,69.22459016393442,277500
5,1600,1.0,319.0,1484.0,1600,0,1,1957,1997,6,16321,2,1277.0,20,47.0,207500
4,1521,1.0,597.0,910.0,910,611,1,1950,1950,6,12144,0,455.0,50,60.0,147500
4,1192,0.0,0.0,720.0,720,472,1,1949,1950,6,10800,0,0.0,50,60.0,135000
5,1040,2.0,625.0,0.0,1040,0,1,1950,1950,5,7200,0,0.0,20,60.0,109500
4,1040,2.0,420.0,0.0,1040,0,1,1950,1950,4,7200,0,0.0,20,60.0,109900
5,1040,1.0,286.0,1040.0,1040,0,1,1959,1959,6,7560,0,369.0,20,70.0,133700
3,1040,2.0,400.0,0.0,1040,0,2,1950,1950,6,8544,0,0.0,90,60.0,81400
3,1040,2.0,400.0,0.0,1040,0,2,1949,1950,6,8544,0,0.0,90,69.22459016393442,87500
3,1040,2.0,400.0,0.0,1040,0,2,1950,1950,6,8544,0,0.0,90,60.0,93500
5,1556,0.0,0.0,1556.0,1556,0,2,1960,1960,8,8512,0,0.0,90,75.0,119000
5,1150,1.0,300.0,1150.0,1150,0,1,1959,1959,6,7945,0,179.0,20,70.0,141000
5,1150,1.0,288.0,1150.0,1150,0,1,1961,1961,6,7000,0,781.0,20,70.0,146000
6,1348,2.0,453.0,660.0,660,688,1,1966,1966,6,7590,1,512.0,60,69.0,155000
5,999,1.0,300.0,925.0,999,0,1,1962,1962,6,10205,0,784.0,85,69.0,134500
7,1045,2.0,528.0,1045.0,1045,0,1,1962,1962,6,7400,0,809.0,20,74.0,120000
5,864,1.0,336.0,864.0,864,0,1,1962,1962,5,7000,0,468.0,20,70.0,105000
5,1025,0.0,0.0,1025.0,1025,0,1,1962,1962,6,7000,0,953.0,190,70.0,124000
5,2014,2.0,624.0,716.0,1007,1007,2,1900,2005,8,9856,0,0.0,70,62.0,169000
4,1328,1.0,210.0,686.0,810,518,1,1925,1950,8,9906,0,0.0,70,57.0,107000
5,1668,1.0,240.0,1212.0,1226,442,1,1948,1950,6,9600,0,276.0,50,60.0,135000
4,1657,1.0,162.0,1147.0,1147,510,1,1920,1980,9,5520,1,284.0,50,60.0,111500
6,1416,2.0,400.0,780.0,940,476,1,1900,2004,7,9600,0,381.0,50,60.0,156500
7,1641,2.0,546.0,728.0,832,809,1,1925,1990,6,9600,1,16.0,70,60.0,178000
7,1428,2.0,576.0,712.0,848,580,1,1900,1970,7,6451,0,208.0,70,58.0,139900
7,1004,1.0,200.0,502.0,502,502,1,1930,1950,5,3960,1,0.0,70,66.0,105000
6,813,1.0,270.0,813.0,813,0,1,1930,2005,5,5684,0,0.0,30,70.0,110000
4,1951,2.0,576.0,938.0,1084,867,2,1900,1950,9,7745,0,0.0,190,56.0,111500
6,1032,1.0,280.0,1032.0,1032,0,1,1924,1950,5,7741,0,143.0,30,56.0,108000
5,844,1.0,216.0,844.0,844,0,1,1925,1950,5,5633,0,0.0,30,50.0,111500
5,1750,1.0,240.0,636.0,1089,661,1,1880,1991,8,9000,0,0.0,70,50.0,124000
4,864,1.0,528.0,576.0,864,0,1,1950,1950,5,7200,0,0.0,20,60.0,105000
6,1118,2.0,440.0,648.0,734,384,1,1920,1950,6,4400,0,0.0,50,40.0,116000
3,1376,1.0,216.0,738.0,714,662,1,1905,1950,7,7614,0,0.0,70,42.0,96900
5,960,2.0,576.0,960.0,960,0,1,1955,1955,5,6000,0,576.0,190,50.0,135500
5,1566,2.0,450.0,816.0,816,750,1,1924,1950,7,6000,0,0.0,50,50.0,139000
3,492,1.0,200.0,492.0,492,0,1,1921,1950,3,7830,0,416.0,30,52.0,61500
6,1182,1.0,378.0,770.0,885,297,1,1945,1950,5,9576,0,310.0,50,56.0,120000
3,1163,1.0,220.0,1162.0,1163,0,1,1955,2005,6,5820,0,256.0,20,49.0,126175
3,840,1.0,250.0,798.0,840,0,1,1920,1950,5,5747,0,0.0,30,48.0,64000
6,1928,1.0,440.0,1020.0,908,1020,2,1910,1950,9,9142,0,0.0,190,69.0,137000
4,1774,3.0,779.0,1095.0,1095,679,2,1900,1950,8,9600,0,0.0,70,60.0,87000
7,1768,2.0,320.0,880.0,880,888,1,1914,1970,6,10800,2,390.0,75,60.0,163000
7,2104,2.0,432.0,1226.0,1226,878,2,1910,2005,9,6300,0,0.0,75,70.0,155000
5,1440,1.0,352.0,540.0,889,551,1,1900,1950,6,5000,0,0.0,50,63.0,79000
7,1690,1.0,225.0,815.0,815,875,1,1916,1950,7,8850,1,0.0,75,65.0,144000
6,1368,1.0,216.0,684.0,684,684,1,1910,1993,7,3600,0,0.0,70,60.0,114504
7,1762,2.0,576.0,596.0,998,764,1,1920,1950,8,7200,0,0.0,70,60.0,157000
6,1200,1.0,312.0,1200.0,1200,0,1,1923,1950,7,11340,0,0.0,30,84.0,125000
10,3608,3.0,840.0,1107.0,1518,1518,2,1892,1993,12,22950,2,0.0,75,90.0,475000
5,1248,0.0,0.0,624.0,624,624,2,1920,1950,8,5976,0,0.0,90,33.0,93500
5,960,2.0,624.0,960.0,960,0,1,1958,1958,5,9750,0,0.0,20,65.0,125000
3,1020,0.0,0.0,1020.0,1020,0,1,1918,1950,5,4761,0,0.0,50,63.0,64500
4,788,0.0,0.0,788.0,788,0,1,1941,1950,4,7446,2,266.0,30,69.22459016393442,100000
6,1577,1.0,312.0,972.0,972,605,1,1939,1950,6,6435,1,0.0,50,65.0,140200
6,1827,1.0,240.0,848.0,1017,810,1,1924,1996,9,11737,1,0.0,70,69.0,202500
6,1664,2.0,420.0,1004.0,1004,660,2,1947,1950,7,5000,2,399.0,50,50.0,159000
5,1118,2.0,410.0,793.0,793,325,1,1939,1950,5,7800,1,507.0,190,65.0,119900
6,1176,2.0,528.0,816.0,816,0,1,1934,1950,6,6240,1,0.0,50,52.0,114500
5,1344,1.0,240.0,896.0,896,448,1,1936,1950,7,6240,0,0.0,50,69.22459016393442,115000
3,1162,1.0,258.0,728.0,728,434,1,1930,1950,6,6120,0,347.0,50,51.0,75000
5,1015,1.0,450.0,768.0,1015,0,1,1925,1950,6,6120,0,489.0,30,51.0,88000
4,912,0.0,0.0,0.0,672,240,1,1947,1950,3,6240,0,0.0,50,52.0,80500
5,1576,1.0,225.0,1042.0,1042,534,1,1928,1950,8,6240,1,0.0,50,52.0,149000
5,1324,1.0,180.0,741.0,741,583,1,1930,1984,7,6120,0,0.0,50,51.0,110000
6,1103,2.0,440.0,1103.0,1103,0,1,1925,1980,5,6000,1,397.0,30,50.0,110500
5,616,1.0,205.0,616.0,616,0,1,1921,1950,4,6000,0,616.0,30,50.0,89000
5,1048,1.0,280.0,993.0,1048,0,1,1922,1950,5,6380,1,0.0,45,58.0,113000
5,816,1.0,210.0,816.0,816,0,1,1925,1950,4,11672,0,0.0,30,50.0,109000
6,2486,2.0,576.0,1595.0,1611,875,2,1962,1962,8,33120,1,0.0,50,90.0,220000
4,960,2.0,576.0,960.0,960,0,1,1970,1970,6,9873,0,789.0,190,60.0,129000
6,1635,1.0,255.0,485.0,1001,634,1,1910,2003,5,5310,0,0.0,50,59.0,117000
4,693,0.0,0.0,693.0,693,0,1,1941,1950,4,4118,0,0.0,30,153.0,52500
4,1430,2.0,370.0,596.0,834,596,2,1924,1950,7,10320,0,0.0,50,60.0,107000
5,1330,1.0,390.0,396.0,665,665,1,1910,2004,7,7518,0,0.0,70,60.0,116500
5,819,0.0,0.0,610.0,819,0,1,1919,1950,4,9000,0,0.0,30,50.0,72000
6,1376,1.0,198.0,780.0,780,596,2,1937,1950,7,8600,1,0.0,50,50.0,119500
5,1360,1.0,297.0,803.0,803,557,1,1938,1995,6,7200,0,0.0,50,60.0,125500
3,1077,1.0,210.0,1007.0,1077,0,1,1922,1950,6,9786,1,0.0,30,60.0,91000
6,754,0.0,0.0,520.0,520,0,1,1935,1982,5,6780,0,490.0,190,60.0,84500
6,984,1.0,308.0,984.0,984,0,1,1930,1950,6,7200,0,343.0,30,60.0,90000
5,1422,1.0,288.0,806.0,1081,341,1,1951,1951,7,12375,1,329.0,50,82.0,137500
6,1921,2.0,576.0,1921.0,1921,0,2,1964,1964,8,11136,0,0.0,90,120.0,150000
5,1640,2.0,394.0,0.0,1640,0,1,1950,1950,7,21370,1,0.0,20,100.0,131000
5,1352,1.0,288.0,1062.0,1352,0,1,1958,1958,6,6930,0,300.0,80,92.0,130000
5,1032,1.0,260.0,0.0,1032,0,1,1935,1950,6,8250,1,0.0,30,55.0,125000
5,879,1.0,180.0,830.0,879,0,1,1936,1950,4,5220,0,0.0,30,50.0,80000
