DATE,STOCKHOLM_cloud_cover,STOCKHOLM_pressure,STOCKHOLM_precipitation,STOCKHOLM_sunshine,STOCKHOLM_temp_mean,STOCKHOLM_temp_min,STOCKHOLM_temp_max,STOCKHOLM_picnic_weather
20071209,8,0.9964,0.35,0.8,3.2,1.1,5.0,False
20071210,8,1.0032,0.04,0.0,4.6,3.9,5.5,False
20071211,8,1.0226,0.01,0.0,2.6,1.7,4.7,False
20071212,5,1.0378,0.0,3.9,0.1,-1.6,2.1,False
20071213,7,1.0391,0.0,0.0,-2.4,-3.9,-0.9,False
20071214,8,1.0374,0.0,0.0,-0.6,-2.2,0.9,False
20071215,8,1.0404,0.0,0.0,-2.6,-3.7,-1.9,False
20071216,8,1.039,0.0,0.0,-1.5,-3.2,-0.6,False
20071217,3,1.0411,0.0,4.3,-3.1,-5.5,-0.9,False
20071218,3,1.0378,0.0,0.0,-2.1,-2.6,-1.2,False
20071219,5,1.0319,0.0,4.9,-3.4,-4.5,-2.4,False
20071220,0,1.0284,0.0,4.6,-0.5,-2.9,1.3,False
20071221,3,1.0258,0.0,4.9,-1.9,-2.8,-0.8,False
20071222,8,1.022,0.0,0.0,-2.7,-3.8,-0.8,False
20071223,8,1.0204,0.0,0.0,-0.2,-3.8,1.1,False
20071224,7,1.018,0.06,0.1,2.4,0.8,3.2,False
20071225,8,1.0165,0.04,0.0,3.3,2.1,4.5,False
20071226,6,1.0135,0.01,0.0,3.6,2.6,4.8,False
20071227,8,1.0177,0.03,0.0,3.9,2.5,4.9,False
20071228,5,1.0092,0.47,0.2,5.3,3.2,6.6,False
20071229,8,1.0003,0.12,0.0,5.7,3.7,7.3,False
20071230,8,1.0064,0.04,0.0,4.1,2.7,6.3,False
20071231,7,1.022,0.27,0.0,0.7,-0.9,2.7,False
20080101,8,1.0327,0.96,0.0,0.9,0.1,2.5,False
20080102,8,1.0413,0.07,0.0,0.3,-0.5,2.0,False
20080103,8,1.0401,0.12,0.0,-1.2,-2.1,0.5,False
20080104,7,1.0398,0.0,1.5,-1.7,-2.5,0.3,False
20080105,8,1.0238,0.0,0.0,-1.5,-2.2,-0.9,False
20080106,8,1.0104,0.17,0.0,0.2,-1.4,2.0,False
20080107,7,1.0104,0.15,0.0,1.8,1.3,2.5,False
20080108,8,1.0072,0.28,0.0,2.1,1.1,3.0,False
20080109,8,1.0083,0.2,0.0,2.7,1.2,4.2,False
20080110,5,1.0026,0.17,2.9,2.5,1.6,3.9,False
20080111,6,0.9949,0.0,1.2,5.1,2.9,6.9,False
20080112,8,0.998,0.12,0.0,4.1,2.5,5.2,False
20080113,5,1.0057,0.05,5.4,2.3,1.5,4.6,False
20080114,7,1.0083,0.0,4.9,4.4,1.7,5.0,False
20080115,8,0.9999,0.1,0.0,4.1,3.0,4.9,False
20080116,8,0.9937,0.48,0.0,4.7,4.2,5.2,False
20080117,6,1.003,0.0,3.0,4.8,3.8,5.9,False
20080118,8,1.0066,0.54,0.0,4.0,2.4,4.6,False
20080119,8,0.9836,0.32,0.0,5.0,3.3,6.5,False
20080120,3,1.0017,0.55,4.8,3.4,1.4,6.0,False
20080121,8,0.9927,0.33,0.6,1.2,0.0,4.7,False
20080122,7,1.0056,0.04,0.5,-1.0,-2.4,0.3,False
20080123,6,1.021,0.75,0.1,-2.7,-4.1,-0.5,False
20080124,5,1.0025,0.27,0.8,4.2,-2.1,6.8,False
20080125,6,0.9976,0.01,1.0,4.0,1.8,6.8,False
20080126,7,0.9963,0.0,0.4,3.1,1.7,6.6,False
20080127,5,1.0055,0.0,5.8,1.0,-0.3,2.3,False
20080128,7,1.0198,0.0,1.6,0.8,-1.9,2.7,False
20080129,6,1.0109,0.08,0.0,5.9,2.3,8.3,False
20080130,8,1.0034,0.77,0.0,2.5,0.7,6.4,False
20080131,5,1.0034,0.38,4.0,1.1,-1.2,2.7,False
20080201,8,0.9817,0.1,1.4,3.0,1.0,4.0,False
20080202,8,0.9827,0.34,0.0,1.1,-2.1,3.9,False
20080203,8,1.0066,0.12,0.0,0.8,-3.7,3.9,False
20080204,6,1.0124,0.0,5.2,2.3,0.3,4.4,False
20080205,8,1.0105,0.02,0.0,2.6,1.5,3.7,False
20080206,8,1.0047,0.18,0.0,3.7,2.6,4.0,False
20080207,8,1.0199,0.1,0.0,2.8,2.0,4.3,False
20080208,7,1.0308,0.03,2.4,3.5,1.9,4.7,False
20080209,8,1.0291,0.0,0.3,5.0,3.8,5.7,False
20080210,8,1.0304,0.0,0.0,3.8,3.0,5.4,False
20080211,5,1.0372,0.0,1.2,2.9,2.2,4.4,False
20080212,6,1.034,0.0,0.3,0.7,-2.8,2.9,False
20080213,2,1.0291,0.0,8.4,3.4,1.4,6.4,False
20080214,2,1.0319,0.0,7.8,-0.3,-1.8,3.1,False
20080215,3,1.038,0.02,7.1,-3.5,-5.7,-0.8,False
20080216,6,1.0371,0.0,5.8,-2.3,-5.0,-0.3,False
20080217,7,1.0128,0.0,3.3,4.3,-0.4,6.5,False
20080218,5,1.0122,0.0,3.9,5.5,2.1,8.2,False
20080219,3,1.0189,0.0,5.2,1.7,0.1,6.9,False
20080220,6,1.0134,0.0,2.9,0.6,-0.4,1.9,False
20080221,8,1.0038,0.0,0.0,2.9,0.5,4.1,False
20080222,5,0.9828,0.0,6.2,7.0,3.6,9.5,False
20080223,5,0.9976,0.12,7.4,4.8,2.4,7.7,False
20080224,8,0.9973,0.0,0.0,6.7,2.9,9.0,False
20080225,3,0.9989,0.02,9.1,5.2,3.4,10.2,False
20080226,8,0.9941,0.87,0.0,3.7,2.0,5.2,False
20080227,6,0.9816,0.13,0.1,5.6,4.4,7.9,False
20080228,3,1.0016,0.12,8.2,3.7,2.3,5.7,False
20080229,4,0.9983,0.11,8.3,4.2,1.8,5.9,False
20080301,8,0.9731,1.24,0.0,2.4,1.6,4.4,False
20080302,8,0.9803,0.13,0.0,1.1,0.4,1.9,False
20080303,8,0.9902,0.01,0.2,0.4,0.1,1.5,False
20080304,1,1.003,0.0,9.6,-0.4,-3.2,2.5,False
20080305,5,1.0101,0.25,7.2,-0.6,-3.4,1.6,False
20080306,4,0.993,0.0,7.0,4.2,-0.2,7.8,False
20080307,3,1.006,0.09,10.0,2.7,-0.5,5.9,False
20080308,8,1.0036,0.04,4.7,5.3,2.9,7.9,False
20080309,8,0.9981,0.16,0.0,5.0,3.4,6.3,False
20080310,8,0.997,0.18,0.0,5.1,4.6,6.0,False
20080311,8,0.9951,0.07,1.8,5.4,3.5,7.9,False
20080312,8,0.9831,0.48,0.0,4.5,4.1,5.6,False
20080313,8,0.9871,0.26,0.5,2.9,2.0,5.0,False
20080314,7,0.9984,0.02,0.0,2.3,1.1,3.5,False
20080315,7,1.0046,0.0,0.0,2.0,1.2,3.4,False
20080316,6,1.002,0.0,6.0,3.1,-0.2,7.8,False
20080317,8,0.9962,0.57,0.2,1.6,0.4,4.4,False
20080318,7,1.0002,0.13,0.2,0.3,-0.6,1.8,False
20080319,6,1.0048,0.1,1.4,-0.3,-1.7,1.7,False
20080320,6,1.0014,0.01,4.7,-2.0,-4.1,0.2,False
20080321,7,0.9933,0.06,3.5,-2.6,-3.6,-0.7,False
20080322,6,0.9948,0.0,7.9,-4.5,-7.3,-0.4,False
20080323,7,0.9924,0.0,8.3,-4.4,-7.3,-1.9,False
20080324,6,0.9924,0.25,2.8,-2.4,-7.4,1.2,False
20080325,6,0.9939,0.0,5.0,0.0,-1.8,2.1,False
20080326,7,0.9905,0.0,7.3,-0.6,-3.7,2.1,False
20080327,2,0.9991,0.0,11.2,0.7,-3.1,4.2,False
20080328,4,1.0144,0.0,11.3,1.8,-2.5,5.4,False
20080329,7,1.0105,0.08,5.7,5.0,1.9,7.4,False
20080330,3,1.0168,0.0,10.4,7.0,3.9,10.7,False
20080331,7,1.0162,0.0,8.9,8.0,5.2,11.4,False
20080401,5,1.019,0.33,8.3,7.5,4.6,12.7,False
20080402,6,1.0147,0.0,7.3,7.1,4.2,12.3,False
20080403,5,1.0204,0.0,4.5,4.6,1.2,10.3,False
20080404,6,1.0152,0.0,7.4,6.0,0.0,12.5,False
20080405,6,1.004,0.0,9.3,8.0,5.6,11.5,False
20080406,8,1.0042,0.66,0.1,5.2,3.8,8.6,False
20080407,8,1.0034,0.03,1.2,5.9,3.8,9.0,False
20080408,8,0.999,0.5,0.0,2.1,0.6,5.9,False
20080409,8,0.996,0.22,0.3,1.7,-0.6,3.7,False
20080410,7,1.0016,0.0,2.0,3.9,1.9,7.0,False
20080411,5,1.0094,0.0,9.1,3.3,-0.7,8.3,False
20080412,8,1.0088,0.43,1.1,4.0,0.3,7.2,False
20080413,7,1.0062,0.15,0.1,2.8,1.5,4.9,False
20080414,7,1.0108,0.06,5.3,5.4,0.5,11.0,False
20080415,7,1.0174,0.22,3.7,6.8,2.9,11.2,False
20080416,7,1.0209,0.0,3.5,5.4,2.6,9.0,False
20080417,3,1.0174,0.0,9.3,5.6,1.4,10.5,False
20080418,3,1.0084,0.0,12.0,6.1,0.4,11.1,False
20080419,3,1.0106,0.0,6.0,6.6,2.4,10.7,False
20080420,2,1.0142,0.0,11.6,6.7,-0.5,14.2,False
20080421,1,1.0187,0.0,12.9,8.7,3.8,15.0,False
20080422,0,1.0235,0.0,14.6,6.8,0.9,12.3,False
20080423,0,1.0227,0.0,14.4,9.7,2.9,15.7,False
20080424,1,1.0212,0.0,14.3,11.9,6.0,17.2,False
20080425,1,1.0201,0.0,14.2,13.1,7.3,19.1,True
20080426,7,1.0228,0.01,8.8,13.5,8.2,18.7,False
20080427,7,1.0202,0.0,2.9,13.0,8.9,17.2,False
20080428,7,1.0171,0.0,4.0,14.1,12.2,17.3,False
20080429,2,1.015,0.0,13.2,13.6,6.8,20.1,True
20080430,7,1.0156,0.17,4.1,12.7,9.5,18.6,False
20080501,8,1.0169,0.0,5.6,11.2,8.4,15.2,False
20080502,8,1.0199,0.0,1.1,10.1,6.9,13.7,False
20080503,4,1.0244,0.0,8.6,12.8,7.6,18.3,True
20080504,5,1.0261,0.0,7.9,14.3,10.4,19.3,True
20080505,4,1.0277,0.0,8.6,11.9,9.4,17.9,False
20080506,5,1.0279,0.0,10.9,10.6,5.9,16.8,False
20080507,7,1.0203,0.0,5.2,11.6,6.2,17.0,False
20080508,2,1.0192,0.0,13.3,13.1,8.2,19.6,True
20080509,1,1.0177,0.0,12.3,16.2,8.9,22.7,True
20080510,1,1.0208,0.0,14.9,18.2,10.1,25.6,True
20080511,3,1.0166,0.0,12.9,19.2,13.6,25.8,True
20080512,2,1.0233,0.0,13.8,9.5,6.4,21.3,True
20080513,6,1.0227,0.0,7.1,8.4,4.7,14.0,False
20080514,6,1.0166,0.29,5.1,6.6,4.1,10.3,False
20080515,7,1.0114,0.48,1.4,6.9,4.3,10.8,False
20080516,7,1.0072,0.62,4.9,6.0,3.4,10.0,False
20080517,8,1.003,0.07,0.0,7.4,5.2,10.4,False
20080518,8,1.005,0.08,0.0,5.4,4.2,9.1,False
20080519,5,1.0127,0.0,13.1,8.2,1.9,14.1,False
20080520,4,1.017,0.14,8.8,8.1,4.2,13.9,False
20080521,3,1.0214,0.0,8.1,10.7,5.9,15.6,False
20080522,3,1.0237,0.0,14.2,11.3,5.6,16.8,False
20080523,3,1.023,0.0,14.0,11.1,6.8,15.5,False
20080524,2,1.0241,0.0,15.8,11.8,6.5,17.0,False
20080525,2,1.0242,0.0,14.5,12.5,5.0,20.3,True
20080526,5,1.0189,0.0,9.2,15.3,8.9,21.7,True
20080527,1,1.0217,0.0,15.2,12.8,7.9,18.8,True
20080528,1,1.0237,0.0,16.2,14.8,6.9,21.7,True
20080529,2,1.0213,0.0,15.7,18.1,11.6,25.9,True
20080530,3,1.0185,0.0,14.7,19.6,14.0,26.2,True
20080531,2,1.0211,0.0,14.9,18.9,12.0,25.7,True
20080601,0,1.0209,0.0,15.0,19.7,12.3,27.0,True
20080602,1,1.0194,0.0,15.6,18.5,15.0,23.3,True
20080603,0,1.0218,0.0,17.0,17.0,12.0,22.4,True
20080604,1,1.023,0.0,16.8,17.2,9.4,25.9,True
20080605,0,1.0217,0.0,16.7,19.7,12.7,27.1,True
20080606,0,1.0177,0.0,16.2,21.6,14.1,29.4,True
20080607,3,1.0204,0.03,16.0,19.3,15.9,24.3,False
20080608,4,1.0151,0.0,12.1,21.5,13.4,30.6,True
20080609,4,1.0116,0.05,12.7,19.7,16.6,24.7,False
20080610,4,0.9983,0.0,8.7,17.9,14.4,23.8,True
20080611,7,0.9986,0.39,3.1,12.0,10.4,19.3,False
20080612,5,1.0039,0.0,7.3,11.3,5.9,16.0,False
20080613,4,1.0066,0.59,7.1,13.6,9.6,18.9,False
20080614,8,1.0068,0.4,1.2,12.1,10.7,15.7,False
20080615,2,1.0056,0.0,12.1,14.2,9.4,19.0,True
20080616,5,1.0065,0.0,9.2,14.0,10.3,18.7,True
20080617,4,1.0069,0.2,9.3,15.2,10.2,20.7,False
20080618,5,1.0089,0.0,11.8,15.7,12.0,20.0,True
20080619,6,1.0091,0.09,8.3,16.9,13.0,21.2,False
20080620,5,1.0066,0.13,9.7,17.1,14.0,22.3,False
20080621,5,1.0074,0.29,10.4,14.9,11.3,20.6,False
20080622,5,1.0113,1.5,9.6,16.0,11.4,22.0,False
20080623,7,0.9987,0.12,3.5,16.0,12.4,20.9,False
20080624,7,1.0037,0.0,3.6,15.0,12.9,18.2,True
20080625,2,1.0112,0.0,13.6,14.9,10.3,20.0,True
20080626,3,1.0089,0.0,15.7,16.9,12.2,22.4,True
20080627,6,1.0083,0.0,11.0,17.2,12.8,23.1,True
20080628,7,1.0073,0.0,4.1,16.5,13.4,21.0,True
20080629,4,1.0091,0.08,11.4,17.9,13.0,24.2,False
20080630,6,1.0086,1.77,3.0,15.4,13.3,19.5,False
20080701,4,1.0144,0.65,12.4,18.5,13.8,24.7,False
20080702,6,1.0188,0.0,4.8,18.0,14.3,21.9,True
20080703,2,1.017,0.0,15.6,19.3,13.9,24.1,True
20080704,4,1.0134,0.0,13.2,21.3,14.7,27.5,True
20080705,5,1.0112,0.04,12.5,17.9,15.4,23.4,False
20080706,6,1.0083,0.11,6.4,14.0,10.5,19.0,False
20080707,8,1.0048,1.32,0.0,11.7,10.7,14.8,False
20080708,7,1.0041,0.03,0.2,13.4,10.2,16.8,False
20080709,5,1.0032,0.0,10.6,16.2,10.7,22.4,True
20080710,2,1.0048,0.0,10.4,20.0,15.4,25.0,True
20080711,6,1.0038,0.13,6.1,18.0,14.6,23.3,False
20080712,6,1.0028,0.0,12.0,18.7,14.4,24.1,True
20080713,5,1.0077,0.0,10.0,18.3,14.6,23.2,True
20080714,6,1.0104,0.29,6.6,17.6,14.3,25.0,False
20080715,3,1.0096,0.0,12.3,18.9,13.2,25.0,True
20080716,4,1.0045,0.0,10.5,18.5,15.8,22.8,True
20080717,6,1.0028,0.48,10.2,15.8,13.0,20.2,False
20080718,5,1.0063,0.0,11.4,16.8,12.7,22.1,True
20080719,4,1.0087,0.5,10.2,17.3,14.1,22.1,False
20080720,6,1.0048,0.0,11.5,18.7,15.0,23.6,True
20080721,8,1.007,0.4,0.5,17.5,15.2,20.4,False
20080722,4,1.0101,0.0,10.5,18.8,15.0,23.1,True
20080723,1,1.0222,0.0,14.7,20.5,14.8,27.7,True
20080724,-99,1.0269,0.0,14.4,22.0,16.0,29.2,True
20080725,0,1.0247,0.0,16.3,22.0,16.6,27.3,True
20080726,1,1.0227,0.0,15.8,24.3,17.0,31.3,True
20080727,2,1.0236,0.21,13.0,23.7,17.8,29.6,False
20080728,4,1.0224,0.0,11.2,21.9,18.0,28.3,True
20080729,4,1.0236,0.0,13.0,20.9,16.0,27.4,True
20080730,2,1.0222,0.0,13.1,20.0,14.2,27.5,True
20080731,3,1.0198,0.0,13.3,22.4,16.9,29.5,True
20080801,3,1.0159,0.0,10.5,22.6,18.5,29.1,True
20080802,8,1.0126,1.12,2.3,17.8,16.0,22.8,False
20080803,7,1.004,0.26,4.4,18.9,15.5,24.2,False
20080804,7,0.9998,3.88,3.7,17.2,14.8,21.3,False
20080805,8,1.0026,1.09,0.0,12.7,11.6,16.1,False
20080806,7,1.0143,0.0,3.5,14.8,11.5,18.7,True
20080807,8,1.0073,3.32,0.0,15.4,12.6,18.7,False
20080808,8,0.9949,0.18,0.6,15.8,14.8,20.3,False
20080809,4,1.0008,0.69,5.8,15.4,12.3,21.3,False
20080810,7,1.001,0.37,3.6,15.3,12.5,18.6,False
20080811,4,0.9981,0.28,8.7,18.0,15.0,22.3,False
20080812,5,1.0013,0.61,7.9,18.3,13.9,23.2,False
20080813,5,0.9974,0.0,5.9,19.1,16.0,23.4,True
20080814,7,1.0008,0.05,5.2,17.1,13.9,20.2,False
20080815,6,1.011,0.0,8.8,17.2,13.8,21.6,True
20080816,7,1.0124,0.0,3.2,16.0,13.9,19.1,True
20080817,8,1.0057,0.4,0.0,13.7,11.5,16.8,False
20080818,8,1.0023,0.05,0.4,15.6,14.5,18.8,False
20080819,6,1.0048,0.1,7.5,17.1,13.0,22.4,False
20080820,6,1.003,0.13,5.4,18.7,15.5,23.3,False
20080821,6,1.0033,1.65,3.5,16.3,14.0,20.8,False
20080822,6,1.0086,0.02,3.2,15.5,13.3,19.8,False
20080823,6,1.0099,0.0,8.7,15.0,11.9,19.0,True
20080824,4,1.0097,0.0,11.7,14.3,9.2,20.7,True
20080825,6,1.0119,0.0,6.7,15.0,11.9,19.8,True
20080826,6,1.0131,0.33,4.8,14.8,10.3,19.2,False
20080827,7,1.0076,0.66,4.0,16.4,13.2,20.9,False
20080828,7,0.9988,0.11,3.0,15.6,14.3,18.2,False
20080829,6,1.0097,0.08,1.0,12.3,11.0,15.5,False
20080830,4,1.0182,0.0,7.2,13.5,10.5,17.9,False
20080831,4,1.0223,0.0,6.9,12.3,9.8,14.9,False
20080901,7,1.0161,0.06,0.3,12.5,8.0,16.5,False
20080902,7,1.0041,0.05,1.2,15.2,12.2,18.3,False
20080903,6,0.9965,0.21,4.4,16.3,14.3,19.5,False
20080904,4,1.0006,0.0,10.8,15.1,11.9,19.1,True
20080905,5,1.0032,0.01,5.1,15.5,13.4,19.8,False
20080906,8,1.0077,1.18,0.0,12.4,11.0,14.5,False
20080907,8,1.012,0.0,0.0,13.8,12.4,15.4,False
20080908,8,1.0149,0.25,0.0,12.9,11.7,15.1,False
20080909,8,1.0169,0.21,0.2,10.8,9.4,12.4,False
20080910,8,1.0183,0.55,0.0,11.2,10.3,12.2,False
20080911,5,1.0236,0.02,2.1,11.3,10.3,13.7,False
20080912,3,1.0295,0.0,9.3,9.6,7.3,12.7,False
20080913,6,1.0303,0.0,3.4,8.2,5.3,11.0,False
20080914,6,1.0329,0.0,5.5,9.3,6.0,12.6,False
20080915,8,1.0326,0.0,0.0,8.6,7.4,10.2,False
20080916,8,1.03,0.0,0.4,8.8,6.4,11.0,False
20080917,8,1.028,0.0,0.1,8.5,6.9,10.4,False
20080918,8,1.0272,0.0,0.3,8.5,6.2,10.9,False
20080919,6,1.027,0.0,6.4,10.8,7.9,14.0,False
20080920,7,1.0276,0.0,3.6,12.5,9.1,15.8,False
20080921,5,1.0307,0.0,4.2,10.1,7.2,14.2,False
20080922,7,1.0268,0.0,1.2,10.9,6.4,14.1,False
20080923,5,1.0266,0.0,6.8,11.7,7.4,16.5,False
20080924,6,1.032,0.0,7.3,12.2,8.1,15.9,False
20080925,3,1.0346,0.0,10.8,13.1,9.2,17.0,False
20080926,6,1.0301,0.0,4.2,11.9,9.6,14.8,False
20080927,7,1.0177,0.0,1.2,12.2,8.9,15.4,False
20080928,2,1.0081,0.0,10.2,11.4,10.4,14.2,False
20080929,3,1.0032,0.0,9.5,9.3,6.4,12.8,False
20080930,5,0.9976,0.16,4.1,8.6,4.1,12.3,False
20081001,7,0.9827,0.69,0.7,9.3,7.6,11.3,False
20081002,6,0.9854,0.0,2.5,8.8,5.7,12.6,False
20081003,4,0.9971,0.13,5.3,8.8,5.2,12.1,False
20081004,4,1.003,0.03,5.1,9.3,5.5,12.3,False
20081005,6,0.993,1.76,0.0,8.4,4.9,10.4,False
20081006,0,1.0061,0.0,10.3,9.0,5.7,12.9,False
20081007,2,1.0169,0.0,6.6,7.9,4.7,11.1,False
20081008,1,1.0201,0.0,9.8,8.5,4.8,14.4,False
20081009,7,1.0194,0.04,0.0,9.9,7.0,13.4,False
20081010,7,1.0215,0.04,2.5,11.1,8.0,15.2,False
20081011,6,1.0117,0.04,0.1,12.5,9.3,14.2,False
20081012,4,1.0118,0.0,8.7,10.7,8.0,13.4,False
20081013,8,1.0071,0.06,1.8,10.6,7.2,12.9,False
20081014,3,1.0038,0.0,9.3,11.0,9.8,13.8,False
20081015,5,1.0082,0.2,4.9,8.2,5.2,11.0,False
20081016,8,0.9931,1.1,0.0,8.9,6.6,10.4,False
20081017,5,1.0006,0.0,3.3,6.7,5.4,8.8,False
20081018,4,1.0048,0.17,6.2,6.8,3.8,10.4,False
20081019,4,1.0016,0.05,3.6,8.6,7.0,10.8,False
20081020,8,1.0048,0.0,0.0,9.3,4.5,11.9,False
20081021,7,0.9962,0.09,0.0,10.6,9.6,11.9,False
20081022,1,1.0092,0.0,8.5,8.1,6.3,10.8,False
20081023,3,1.0173,0.0,8.3,7.5,4.8,9.9,False
20081024,8,1.0139,0.05,0.9,9.9,7.9,11.2,False
20081025,5,1.0197,0.27,3.8,8.5,6.1,10.6,False
20081026,8,1.0025,0.2,0.0,8.8,7.0,9.9,False
20081027,3,0.9953,0.0,3.9,7.3,5.7,10.1,False
20081028,3,0.9991,0.37,1.0,4.2,3.0,6.0,False
20081029,5,1.0077,0.0,3.9,4.6,1.1,8.2,False
20081030,6,1.0027,0.8,0.0,2.2,-0.6,5.8,False
20081031,8,0.9949,0.28,0.0,4.0,1.4,7.2,False
20081101,1,1.017,0.0,8.3,0.9,-0.8,3.4,False
20081102,1,1.0201,0.0,8.2,2.7,-1.1,5.9,False
20081103,6,1.0214,0.0,3.0,4.4,2.4,5.9,False
20081104,8,1.0239,0.0,0.0,4.9,4.0,5.6,False
20081105,3,1.0283,0.0,4.1,3.1,1.6,5.5,False
20081106,2,1.0326,0.0,7.5,4.1,1.0,6.8,False
20081107,6,1.0254,0.12,1.4,5.2,3.8,6.9,False
20081108,8,1.0205,0.68,0.0,7.6,5.1,9.3,False
20081109,8,1.0117,0.11,0.0,8.2,6.8,9.3,False
20081110,5,1.0041,0.99,0.0,6.9,5.4,9.4,False
20081111,8,0.9993,0.72,0.0,6.7,4.2,10.1,False
20081112,6,1.0064,0.05,0.4,6.7,3.7,8.3,False
20081113,8,1.0122,0.02,0.0,5.2,3.0,7.9,False
20081114,8,1.0067,0.58,0.0,5.4,1.6,8.1,False
20081115,6,0.9958,0.01,0.2,8.5,4.9,11.4,False
20081116,7,1.0012,0.29,0.0,3.0,0.0,8.2,False
20081117,1,1.0186,0.0,6.6,0.5,-1.2,1.9,False
20081118,7,0.9937,0.9,0.0,2.5,0.7,4.6,False
20081119,5,0.9885,0.09,4.2,1.0,0.3,2.9,False
20081120,4,0.9829,0.0,6.4,0.1,-1.0,2.6,False
20081121,5,0.9816,0.03,6.0,-1.9,-2.9,0.1,False
20081122,8,0.9906,0.28,0.1,-2.1,-3.3,-1.5,False
20081123,6,0.9876,0.12,1.5,-2.6,-3.2,-1.5,False
20081124,8,0.9776,0.99,0.0,-2.3,-4.8,-0.9,False
20081125,6,1.0007,0.02,0.1,-1.4,-2.4,-0.1,False
20081126,6,0.9985,0.1,0.3,0.3,-4.9,3.5,False
20081127,6,0.9942,0.0,0.1,6.5,1.3,8.5,False
20081128,5,1.0013,0.0,2.1,6.3,5.3,8.7,False
20081129,8,1.005,0.2,0.0,5.0,4.5,5.7,False
20081130,8,0.9997,0.03,0.0,4.0,3.5,4.9,False
20081201,8,1.0046,0.1,0.0,3.0,2.4,4.0,False
20081202,8,0.996,0.72,0.0,5.3,2.4,6.2,False
20081203,7,0.9964,0.24,0.3,3.7,1.6,6.1,False
20081204,7,0.9935,0.04,0.0,1.9,0.8,3.6,False
20081205,7,0.9979,0.08,0.0,3.1,0.0,4.4,False
20081206,8,1.0057,0.12,0.0,3.6,3.3,4.6,False
20081207,7,1.0154,0.05,0.0,0.8,0.1,3.4,False
20081208,8,1.0117,0.19,0.0,2.2,0.4,3.2,False
20081209,7,1.0074,0.0,0.0,3.2,1.9,4.5,False
20081210,8,1.0096,0.59,0.0,0.9,-0.3,2.1,False
20081211,7,1.0175,0.47,0.0,1.6,0.6,2.4,False
20081212,7,1.0143,1.45,0.0,3.7,1.2,5.2,False
20081213,8,1.0226,0.02,0.0,0.0,-1.5,5.1,False
20081214,6,1.0259,0.0,0.0,2.9,-0.6,4.5,False
20081215,4,1.0263,0.2,3.8,3.2,2.2,5.2,False
20081216,8,1.0201,0.02,0.0,2.9,1.3,3.8,False
20081217,8,1.0104,0.13,0.0,4.3,3.1,5.0,False
20081218,7,1.0096,0.03,2.5,3.2,2.2,4.8,False
20081219,8,1.0068,0.17,0.0,4.4,3.0,4.8,False
20081220,8,0.9966,0.13,0.0,3.0,1.2,4.9,False
20081221,4,1.0083,0.22,4.7,1.2,-0.3,5.0,False
20081222,5,0.9985,0.02,0.4,2.9,0.5,5.1,False
20081223,0,1.0216,0.0,4.8,-0.5,-1.7,1.9,False
20081224,5,1.0256,0.01,0.0,-1.8,-3.6,-0.5,False
20081225,4,1.041,0.0,1.3,-1.8,-2.0,-1.3,False
20081226,7,1.0404,0.0,0.0,-0.6,-3.2,0.9,False
20081227,5,1.0371,0.0,1.8,-1.1,-2.4,0.2,False
20081228,2,1.0389,0.0,4.1,-2.3,-3.0,-0.2,False
20081229,1,1.0374,0.0,4.3,-3.4,-4.2,-2.6,False
20081230,2,1.0328,0.0,4.8,-1.9,-4.3,-0.4,False
20081231,3,1.0206,0.0,3.0,-1.7,-2.4,-0.4,False
20090101,2,1.0229,0.0,5.1,-4.8,-6.0,-1.9,False
20090102,3,1.0197,0.03,3.7,-6.3,-8.1,-4.6,False
20090103,5,1.0097,0.0,0.0,-4.7,-5.8,-2.7,False
20090104,0,1.0153,0.02,5.3,-9.9,-10.8,-5.8,False
20090105,4,1.0204,0.01,2.4,-9.3,-12.6,-8.3,False
20090106,7,1.0035,0.25,1.1,-2.6,-8.7,-0.2,False
20090107,0,1.0077,0.0,5.4,-6.0,-7.8,0.3,False
20090108,5,1.0096,0.03,0.1,-4.1,-9.7,1.4,False
20090109,1,1.0119,0.0,5.6,3.1,1.0,5.8,False
20090110,5,1.0185,0.0,0.0,1.6,-0.1,3.2,False
20090111,7,1.0102,0.0,0.0,2.6,1.5,3.8,False
20090112,8,1.0003,0.0,0.0,5.3,2.7,5.8,False
20090113,5,0.9995,0.0,0.0,4.6,3.9,5.4,False
20090114,1,1.0067,0.0,5.2,2.1,0.5,5.4,False
20090115,3,1.0221,0.0,5.4,-2.7,-4.6,0.7,False
20090116,0,1.0315,0.0,5.5,-6.6,-8.7,-4.2,False
20090117,4,1.0255,0.0,4.1,-2.9,-6.3,-1.3,False
20090118,8,1.01,0.01,0.0,-0.9,-2.4,-0.3,False
20090119,8,0.9992,0.18,0.0,0.1,-0.7,1.1,False
20090120,6,0.9971,0.39,0.0,1.9,0.6,2.5,False
20090121,6,1.0082,0.0,1.5,0.5,-0.3,2.4,False
20090122,8,1.0039,0.18,0.0,0.6,0.1,1.3,False
20090123,7,0.9966,0.08,0.0,1.1,-0.4,2.1,False
20090124,8,0.9901,0.51,0.0,1.5,0.7,2.4,False
20090125,8,0.9978,0.13,0.0,2.2,1.8,2.9,False
20090126,8,1.0078,0.13,0.0,1.2,0.7,2.3,False
20090127,8,1.0149,0.0,0.0,-0.2,-0.6,0.8,False
