DATE,MONTELIMAR_wind_speed,MONTELIMAR_humidity,MONTELIMAR_pressure,MONTELIMAR_global_radiation,MONTELIMAR_precipitation,MONTELIMAR_temp_mean,MONTELIMAR_temp_min,MONTELIMAR_temp_max,MONTELIMAR_picnic_weather
20080614,4.4,0.52,1.0154,3.5,0.0,15.8,11.0,20.5,True
20080615,1.9,0.66,1.0118,1.92,0.0,15.8,9.8,21.8,True
20080616,1.1,0.89,1.0082,0.56,0.98,15.8,14.7,16.9,False
20080617,1.5,0.86,1.0118,1.41,0.64,18.4,14.6,22.2,False
20080618,3.6,0.65,1.0161,3.56,0.02,20.2,15.3,25.1,False
20080619,2.0,0.63,1.0176,3.48,0.0,20.6,12.0,29.3,True
20080620,3.7,0.61,1.0187,3.45,0.0,22.8,16.3,29.2,True
20080621,2.2,0.63,1.0185,3.4,0.0,25.0,17.3,32.7,True
20080622,2.0,0.61,1.0186,3.4,0.0,24.7,16.8,32.6,True
20080623,1.8,0.61,1.0179,3.47,0.0,23.4,15.3,31.5,True
20080624,1.1,0.65,1.0161,2.2,0.0,24.1,16.8,31.4,True
20080625,3.1,0.58,1.0164,3.26,0.0,24.0,16.1,31.9,True
20080626,5.1,0.55,1.0172,3.42,0.0,25.0,20.6,29.5,True
20080627,5.7,0.49,1.018,3.48,0.0,24.6,20.7,28.4,True
20080628,6.0,0.48,1.0185,3.48,0.0,23.8,19.2,28.3,True
20080629,3.3,0.56,1.0169,3.26,0.0,26.6,20.0,33.3,True
20080630,4.5,0.59,1.0167,3.33,0.0,25.6,20.8,30.4,True
20080701,2.7,0.58,1.0144,3.34,0.0,26.2,20.0,32.5,True
20080702,2.4,0.65,1.0116,3.06,0.92,24.8,18.1,31.4,False
20080703,3.0,0.83,1.0137,0.57,2.24,19.0,17.4,20.7,False
20080704,5.3,0.59,1.0147,3.52,0.0,20.2,15.0,25.3,True
20080705,2.8,0.58,1.013,3.21,0.0,23.1,15.3,30.9,True
20080706,4.4,0.75,1.0115,1.56,1.14,22.0,18.1,25.8,False
20080707,2.6,0.62,1.0138,2.97,0.0,20.2,15.5,24.9,True
20080708,2.7,0.58,1.0178,3.48,0.0,18.8,12.2,25.5,True
20080709,4.0,0.55,1.0173,3.49,0.0,21.1,14.8,27.4,True
20080710,1.8,0.56,1.0147,3.43,0.0,22.7,13.6,31.8,True
20080711,2.9,0.74,1.013,1.64,2.76,23.4,18.8,28.1,False
20080712,3.5,0.86,1.0116,2.04,1.02,20.7,16.9,24.5,False
20080713,4.6,0.68,1.0135,2.93,0.0,19.7,16.3,23.1,True
20080714,6.0,0.55,1.0215,3.38,0.0,18.3,13.6,23.0,True
20080715,4.8,0.53,1.0254,3.47,0.0,20.9,15.5,26.3,True
20080716,3.3,0.56,1.02,3.15,0.0,22.4,16.0,28.7,True
20080717,4.3,0.62,1.0143,2.95,0.0,23.2,19.1,27.3,True
20080718,4.0,0.5,1.0144,3.39,0.0,22.2,17.7,26.6,True
20080719,2.3,0.51,1.0152,3.36,0.0,24.1,17.0,31.2,True
20080720,2.9,0.74,1.0158,1.25,0.4,20.6,16.5,24.7,False
20080721,6.3,0.47,1.0192,2.33,0.0,19.0,15.3,22.8,True
20080722,6.7,0.47,1.0206,3.4,0.0,19.2,14.4,23.9,True
20080723,5.3,0.48,1.0172,3.4,0.0,21.1,15.5,26.7,True
20080724,1.5,0.55,1.0128,3.15,0.0,22.9,14.7,31.1,True
20080725,2.6,0.69,1.0106,2.67,0.18,23.9,17.1,30.7,False
20080726,3.3,0.7,1.0125,2.64,0.02,23.6,17.7,29.5,False
20080727,4.0,0.67,1.0141,3.18,0.0,23.9,18.6,29.2,True
20080728,1.8,0.61,1.0142,3.03,0.0,25.2,17.2,33.2,True
20080729,1.6,0.64,1.0158,2.8,0.0,26.0,19.4,32.6,True
20080730,2.0,0.6,1.0168,3.1,0.0,26.4,19.0,33.7,True
20080731,2.0,0.56,1.016,3.07,0.0,25.2,16.7,33.8,True
20080801,3.7,0.78,1.0181,1.2,0.12,20.7,17.7,23.7,False
20080802,4.4,0.58,1.0189,3.15,0.0,23.2,18.1,28.4,True
20080803,4.1,0.6,1.0164,3.22,0.0,25.3,19.8,30.9,True
20080804,2.9,0.61,1.0143,2.84,0.0,25.0,16.2,33.7,True
20080805,4.8,0.57,1.0146,3.24,0.0,25.6,20.7,30.6,True
20080806,2.5,0.63,1.0122,2.72,0.0,26.6,20.7,32.5,True
20080807,2.7,0.69,1.0109,1.9,0.06,24.9,19.5,30.3,False
20080808,4.1,0.57,1.0139,2.91,0.0,21.4,15.6,27.2,True
20080809,5.9,0.5,1.0146,3.13,0.0,22.4,17.8,27.1,True
20080810,2.1,0.5,1.0116,3.11,0.0,24.2,15.6,32.9,True
20080811,0.8,0.85,1.008,1.04,6.04,19.6,15.4,23.9,False
20080812,3.5,0.86,1.0065,0.56,15.4,22.6,19.0,26.2,False
20080813,2.5,0.72,1.0153,1.91,0.0,19.3,14.0,24.6,True
20080814,3.4,0.79,1.0146,1.0,0.58,16.8,13.3,20.4,False
20080815,4.6,0.71,1.0131,2.05,0.0,18.7,14.7,22.7,True
20080816,3.4,0.7,1.0103,2.05,0.02,18.2,13.7,22.7,False
20080817,0.5,0.78,1.0134,1.91,0.06,19.0,12.7,25.4,False
20080818,2.1,0.73,1.016,2.71,0.0,20.7,13.2,28.2,True
20080819,3.4,0.72,1.0155,2.55,0.52,23.9,19.2,28.6,False
20080820,4.0,0.66,1.0178,2.89,0.0,20.0,15.6,24.4,True
20080821,3.2,0.62,1.0181,2.92,0.0,20.7,15.1,26.3,True
20080822,2.0,0.72,1.0158,1.88,0.28,20.6,14.6,26.6,False
20080823,4.8,0.59,1.015,2.84,0.0,19.6,15.6,23.5,True
20080824,5.0,0.57,1.0141,2.82,0.0,19.0,13.9,24.1,True
20080825,4.7,0.62,1.0173,2.81,0.0,20.8,15.7,26.0,True
20080826,4.9,0.65,1.0209,2.77,0.0,21.3,17.4,25.3,True
20080827,3.8,0.64,1.0199,2.64,0.0,22.5,17.2,27.8,True
20080828,5.9,0.61,1.018,2.69,0.0,22.8,18.8,26.9,True
20080829,4.2,0.67,1.0163,2.67,0.0,22.8,18.1,27.4,True
20080830,2.6,0.69,1.0151,2.67,0.0,23.4,15.9,30.9,True
20080831,1.5,0.72,1.0159,2.45,1.1,22.4,15.0,29.7,False
20080901,4.0,0.7,1.0174,2.55,0.0,21.8,18.0,25.7,True
20080902,1.7,0.66,1.0145,2.51,0.0,21.4,14.5,28.2,True
20080903,2.6,0.84,1.0102,0.64,12.8,21.8,18.0,25.5,False
20080904,1.8,0.9,1.0085,1.19,3.72,21.2,16.4,26.0,False
20080905,2.1,0.76,1.0068,1.91,0.0,22.6,16.3,29.0,True
20080906,3.1,0.82,1.0099,0.63,1.6,21.2,16.5,25.9,False
20080907,1.2,0.75,1.0154,2.43,0.02,18.7,13.0,24.4,False
20080908,1.7,0.72,1.0175,2.58,0.04,18.8,11.6,26.0,False
20080909,1.1,0.78,1.0184,1.29,0.0,17.2,10.7,23.8,True
20080910,1.9,0.74,1.016,1.7,0.0,21.4,16.3,26.5,True
20080911,1.8,0.78,1.0103,1.21,0.32,22.0,17.7,26.3,False
20080912,6.3,0.74,1.0139,1.65,0.0,17.2,15.3,19.1,True
20080913,5.0,0.82,1.0131,0.58,0.22,14.2,13.1,15.2,False
20080914,4.7,0.76,1.0151,1.45,0.02,15.3,12.7,17.9,False
20080915,6.6,0.6,1.0157,2.08,0.0,14.0,10.6,17.4,False
20080916,5.6,0.67,1.0163,2.29,0.0,13.0,9.4,16.5,False
20080917,2.2,0.73,1.0173,2.09,0.0,15.2,8.9,21.6,True
20080918,0.6,0.87,1.0192,0.76,2.16,15.0,9.3,20.7,False
20080919,3.9,0.71,1.0199,2.14,0.02,18.3,14.5,22.1,False
20080920,6.0,0.68,1.0207,2.04,0.0,16.8,13.8,19.9,True
20080921,5.0,0.67,1.0167,1.88,0.0,14.6,10.3,18.9,True
20080922,5.2,0.64,1.014,2.18,0.0,14.4,10.9,17.9,False
20080923,5.0,0.7,1.0141,2.14,0.0,13.2,9.4,17.1,False
20080924,3.9,0.66,1.0175,2.06,0.0,14.1,9.2,19.0,True
20080925,4.9,0.69,1.021,1.85,0.0,14.1,10.6,17.6,False
20080926,4.7,0.72,1.0245,1.88,0.0,14.4,11.0,17.8,False
20080927,3.0,0.71,1.0249,2.0,0.0,14.6,9.2,20.1,True
20080928,0.9,0.75,1.0233,1.94,0.0,15.4,8.8,22.1,True
20080929,1.2,0.74,1.0192,1.97,0.02,14.5,6.4,22.6,False
20080930,3.5,0.64,1.0167,1.86,0.0,16.0,11.5,20.4,True
20081001,2.1,0.67,1.0146,1.63,0.0,14.6,9.3,20.0,True
20081002,1.4,0.68,1.0115,1.57,0.0,14.1,6.6,21.6,True
20081003,3.1,0.66,1.0147,1.72,0.0,11.6,6.5,16.6,False
20081004,4.4,0.68,1.0213,1.72,0.0,10.4,6.5,14.2,False
20081005,1.4,0.67,1.0195,1.7,0.02,11.1,4.7,17.5,False
20081006,0.6,0.79,1.0206,1.22,0.06,15.8,9.9,21.6,False
20081007,1.2,0.85,1.0178,1.03,2.7,13.8,5.8,21.8,False
20081008,2.0,0.96,1.0169,0.11,5.86,14.5,13.6,15.4,False
20081009,4.8,0.84,1.0279,1.12,0.06,15.2,12.3,18.0,False
20081010,3.8,0.82,1.0317,1.61,0.02,16.8,14.2,19.5,False
20081011,1.1,0.84,1.031,1.43,0.02,16.6,9.2,23.9,False
20081012,0.2,0.86,1.0286,1.0,0.02,15.2,8.8,21.5,False
20081013,0.0,0.88,1.0238,0.82,0.02,16.4,11.8,21.0,False
20081014,0.0,0.77,1.0203,1.47,0.0,18.6,13.3,24.0,True
20081015,0.0,0.82,1.02,1.46,0.02,19.5,14.6,24.4,False
20081016,0.0,0.85,1.0179,0.82,0.0,15.9,11.7,20.1,True
20081017,0.0,0.64,1.0172,1.52,0.0,14.4,12.2,16.6,False
20081018,0.0,0.71,1.0202,1.05,0.0,12.7,9.3,16.1,False
20081019,0.0,0.78,1.0238,0.78,0.06,13.8,10.3,17.2,False
20081020,0.8,0.9,1.0222,0.55,0.18,16.8,14.4,19.1,False
20081021,1.3,0.93,1.0157,0.66,3.66,17.3,14.9,19.8,False
20081022,7.6,0.85,1.02,0.31,0.62,10.6,9.1,12.1,False
20081023,6.3,0.7,1.0245,0.77,0.0,10.2,8.7,11.6,False
20081024,4.0,0.76,1.0243,0.89,0.0,11.8,7.3,16.4,False
20081025,6.0,0.66,1.0282,1.42,0.0,14.4,11.7,17.1,False
20081026,3.0,0.77,1.025,1.37,0.02,13.2,8.0,18.5,False
20081027,0.7,0.9,1.0138,0.78,0.52,11.6,5.9,17.3,False
20081028,6.8,0.87,1.0079,0.08,1.82,9.0,8.5,9.6,False
20081029,6.9,0.82,1.0039,0.41,0.6,7.4,6.0,8.7,False
20081030,1.6,0.93,1.0011,0.34,1.12,5.3,4.0,6.6,False
20081031,2.3,0.9,1.002,0.26,1.12,9.6,3.6,15.6,False
20081101,5.3,0.66,1.0055,0.21,0.38,16.4,13.7,19.2,False
20081102,4.5,0.84,1.0098,0.43,2.4,12.8,11.4,14.2,False
20081103,2.5,0.82,1.0126,1.02,0.12,15.2,11.9,18.6,False
20081104,4.4,0.89,1.0095,0.3,1.22,12.4,10.1,14.7,False
20081105,2.1,0.94,1.0129,0.2,0.74,11.4,10.5,12.4,False
20081106,0.6,0.97,1.0156,0.22,0.56,10.4,9.1,11.6,False
20081107,0.9,0.88,1.0176,0.93,0.02,13.2,9.4,16.9,False
20081108,0.4,0.87,1.0232,0.95,0.02,11.9,7.0,16.8,False
20081109,0.7,0.89,1.0293,0.9,0.0,11.0,5.9,16.2,False
20081110,1.3,0.82,1.0268,0.6,0.0,13.4,10.0,16.8,False
20081111,2.0,0.9,1.0204,0.08,3.78,13.2,12.5,14.0,False
20081112,4.6,0.79,1.0185,0.46,0.02,11.0,9.7,12.2,False
20081113,7.5,0.67,1.0195,0.57,0.0,9.8,7.8,11.8,False
20081114,7.6,0.67,1.0245,1.01,0.0,8.6,5.9,11.4,False
20081115,7.8,0.71,1.027,1.03,0.0,8.6,6.6,10.7,False
20081116,8.1,0.8,1.0273,0.56,0.0,8.9,6.8,11.0,False
20081117,6.7,0.75,1.0249,0.58,0.0,11.6,9.4,13.8,False
20081118,3.2,0.78,1.0171,0.49,0.0,9.8,7.5,12.2,False
20081119,5.9,0.73,1.021,0.79,0.0,10.0,7.4,12.5,False
20081120,5.2,0.68,1.0219,0.5,0.0,9.0,6.6,11.5,False
20081121,4.3,0.74,1.0153,0.48,0.06,11.6,9.1,14.1,False
20081122,5.9,0.67,1.0138,0.46,0.0,6.0,4.0,8.0,False
20081123,3.2,0.65,1.0102,0.92,0.34,4.0,1.3,6.6,False
20081124,1.4,0.9,0.9975,0.44,0.0,3.2,0.4,6.1,False
20081125,6.4,0.71,1.0107,0.51,0.0,5.2,3.9,6.5,False
20081126,6.2,0.7,1.0243,0.92,0.0,4.2,2.5,5.8,False
20081127,3.2,0.76,1.0215,0.91,0.0,3.1,-0.6,6.8,False
20081128,4.4,0.75,1.0031,0.19,0.02,2.9,0.9,4.8,False
20081129,1.3,0.95,0.9952,0.16,2.58,3.0,-3.1,9.2,False
20081130,1.5,0.82,0.9969,0.56,0.0,7.0,1.3,12.7,False
20081201,1.7,0.81,1.0029,0.51,0.0,7.0,3.9,10.2,False
20081202,3.9,0.7,1.0136,0.72,0.0,6.6,4.6,8.7,False
20081203,0.6,0.94,1.0101,0.13,0.1,0.4,-2.7,3.5,False
20081204,1.3,0.96,1.0056,0.24,0.4,3.8,0.0,7.7,False
20081205,1.4,0.84,1.0039,0.69,0.04,9.3,4.8,13.8,False
20081206,1.4,0.83,1.0158,0.52,0.06,6.4,1.6,11.2,False
20081207,5.0,0.76,1.0232,0.81,0.0,6.2,3.7,8.7,False
20081208,1.9,0.88,1.0258,0.85,0.0,3.0,0.6,5.4,False
20081209,1.6,0.93,1.0181,0.23,1.54,2.6,-2.4,7.5,False
20081210,7.4,0.89,1.0101,0.17,0.28,2.7,1.7,3.7,False
20081211,7.8,0.69,1.0095,0.3,0.0,3.5,2.5,4.5,False
20081212,7.4,0.66,1.014,0.43,0.0,3.6,1.8,5.4,False
20081213,3.7,0.74,1.0056,0.63,0.76,5.0,-0.6,10.7,False
20081214,2.9,0.86,0.9965,0.02,9.82,7.5,3.4,11.6,False
20081215,5.9,0.83,1.0081,0.28,0.0,4.1,1.3,6.9,False
20081216,6.3,0.78,1.0113,0.17,0.2,3.8,3.4,4.2,False
20081217,7.0,0.8,1.0143,0.45,0.0,3.0,1.6,4.4,False
20081218,8.2,0.81,1.0193,0.25,0.0,4.4,2.5,6.2,False
20081219,5.0,0.82,1.0271,0.45,0.02,7.0,4.1,10.0,False
20081220,5.7,0.72,1.0317,0.73,0.0,8.2,5.9,10.6,False
20081221,7.8,0.74,1.0326,0.62,0.0,10.4,8.4,12.3,False
20081222,8.6,0.64,1.0314,0.8,0.0,9.2,8.2,10.2,False
20081223,8.0,0.73,1.0299,0.46,0.0,8.7,7.9,9.5,False
20081224,6.1,0.75,1.0287,0.76,0.0,6.8,5.1,8.4,False
20081225,6.6,0.76,1.0204,0.12,0.0,5.4,3.9,7.0,False
20081226,5.4,0.72,1.0208,0.27,0.16,3.9,2.2,5.6,False
20081227,4.5,0.68,1.0244,0.69,0.0,3.3,1.2,5.4,False
20081228,1.2,0.79,1.0236,0.76,0.0,2.6,-1.7,6.9,False
20081229,1.8,0.82,1.027,0.45,0.62,0.9,-3.1,4.9,False
20081230,0.7,0.96,1.0286,0.08,1.68,5.2,2.0,8.4,False
20081231,2.3,0.88,1.026,0.03,0.16,7.2,5.0,9.3,False
20090101,6.0,0.83,1.0238,0.68,0.0,4.1,2.2,6.0,False
20090102,6.4,0.81,1.021,0.16,0.0,2.2,1.7,2.7,False
20090103,5.9,0.68,1.0204,0.72,0.0,2.8,1.6,4.1,False
20090104,7.0,0.69,1.0198,0.85,0.0,1.8,0.8,2.9,False
20090105,6.0,0.73,1.0156,0.48,0.0,-0.4,-2.5,1.7,False
20090106,7.2,0.7,1.0143,0.57,0.0,0.2,-0.7,1.1,False
20090107,7.9,0.75,1.015,0.17,0.14,-1.3,-2.5,-0.1,False
20090108,5.9,0.7,1.0227,0.33,0.0,-0.9,-2.0,0.2,False
20090109,4.6,0.7,1.0254,0.56,0.0,1.2,-1.4,3.9,False
20090110,4.6,0.73,1.0272,0.78,0.0,1.6,-1.3,4.6,False
20090111,4.1,0.73,1.031,0.83,0.0,2.0,-1.9,5.8,False
20090112,2.3,0.79,1.0275,0.9,0.0,1.1,-3.1,5.3,False
20090113,0.6,0.81,1.0181,0.92,0.0,2.0,-6.1,10.0,False
20090114,5.1,0.76,1.0158,0.75,0.0,3.0,-2.0,8.0,False
20090115,4.1,0.78,1.0184,0.89,0.0,4.1,1.7,6.5,False
20090116,0.4,0.86,1.0243,0.81,0.0,3.2,-3.5,10.0,False
20090117,0.2,0.91,1.0241,0.29,0.0,3.0,-2.4,8.3,False
20090118,1.3,0.89,1.0177,0.09,0.04,5.4,2.4,8.5,False
20090119,1.1,0.92,1.005,0.12,1.3,7.8,4.7,10.8,False
20090120,1.6,0.82,1.001,0.61,0.0,6.8,5.1,8.5,False
20090121,1.8,0.8,1.0092,0.88,0.0,3.2,-2.8,9.1,False
20090122,1.4,0.8,1.0073,0.45,0.88,2.9,-0.3,6.1,False
20090123,1.4,0.98,0.9961,0.1,0.84,5.4,3.6,7.2,False
20090124,2.0,0.88,0.9896,0.22,0.34,5.8,3.6,8.0,False
20090125,2.7,0.73,0.9981,1.0,0.26,6.9,3.0,10.8,False
20090126,4.8,0.82,1.0003,0.11,0.94,4.0,1.2,6.9,False
20090127,5.6,0.68,1.0093,0.54,0.0,6.8,5.4,8.3,False
20090128,7.2,0.61,1.0129,1.0,0.0,6.0,4.5,7.4,False
20090129,4.4,0.64,1.0156,1.1,0.0,4.2,1.5,6.9,False
20090130,1.8,0.77,1.0162,1.11,0.0,4.5,-0.8,9.9,False
20090131,1.5,0.82,1.0098,0.48,0.0,2.8,-2.1,7.7,False
20090201,1.6,0.81,1.0003,0.37,0.72,6.4,4.0,8.7,False
20090202,1.2,0.91,0.9956,0.09,2.76,8.2,6.5,9.9,False
20090203,2.0,0.97,0.9985,0.08,3.64,7.4,6.8,8.0,False
20090204,0.9,0.93,0.9991,0.4,0.44,7.2,2.4,12.1,False
20090205,4.6,0.76,0.9974,0.34,3.98,10.2,6.4,14.1,False
20090206,4.6,0.87,0.9911,0.29,2.66,10.8,9.0,12.5,False
20090207,3.6,0.91,0.9939,0.39,0.4,5.2,4.5,5.8,False
20090208,6.2,0.69,1.0064,0.69,0.0,3.8,2.0,5.6,False
20090209,1.8,0.68,1.0124,0.61,0.02,4.8,0.8,8.7,False
20090210,3.5,0.59,1.0116,1.31,0.06,10.2,5.0,15.5,False
20090211,4.6,0.64,1.0168,1.05,0.08,5.5,3.2,7.8,False
20090212,6.0,0.65,1.0193,1.3,0.0,4.4,1.9,6.9,False
20090213,5.2,0.66,1.02,1.04,0.0,3.4,1.0,5.9,False
20090214,6.1,0.62,1.0219,0.85,0.0,3.4,1.3,5.6,False
20090215,6.2,0.61,1.026,1.27,0.0,2.0,-0.9,4.9,False
20090216,6.8,0.58,1.0247,1.02,0.0,2.6,-1.2,6.3,False
20090217,6.8,0.78,1.0216,0.42,0.0,5.0,2.0,8.0,False
20090218,7.4,0.7,1.0193,0.9,0.0,7.6,5.7,9.5,False
20090219,6.9,0.58,1.0244,1.55,0.0,3.0,0.1,5.8,False
20090220,6.0,0.51,1.0285,1.6,0.0,4.5,-0.2,9.2,False
20090221,6.8,0.64,1.0277,1.21,0.0,7.2,4.0,10.3,False
20090222,7.9,0.65,1.0256,0.88,0.0,7.3,5.8,8.8,False
20090223,6.7,0.67,1.0193,0.88,0.0,8.6,5.8,11.5,False
20090224,6.9,0.59,1.0202,1.66,0.0,8.3,5.4,11.2,False
20090225,3.7,0.66,1.0285,1.68,0.0,7.0,2.3,11.7,False
20090226,3.8,0.58,1.0249,1.6,0.0,7.0,-1.2,15.1,False
20090227,6.9,0.53,1.0193,1.67,0.0,10.6,6.4,14.8,False
20090228,2.8,0.68,1.0163,1.58,0.0,9.8,3.0,16.7,False
20090301,1.2,0.77,1.0133,0.78,0.3,11.4,8.0,14.7,False
20090302,3.6,0.78,1.0167,0.86,0.02,10.5,8.4,12.6,False
20090303,3.2,0.72,1.0138,1.64,0.0,10.2,7.4,13.0,False
20090304,2.4,0.92,0.9943,0.18,1.86,4.6,0.3,8.9,False
20090305,6.2,0.63,0.987,0.89,0.0,6.3,4.4,8.2,False
20090306,8.1,0.58,1.0012,0.81,0.0,6.7,4.8,8.6,False
20090307,7.4,0.52,1.0129,1.92,0.0,7.6,4.1,11.2,False
20090308,3.1,0.53,1.0153,1.92,0.0,10.5,4.9,16.1,False
20090309,3.2,0.53,1.0206,1.73,0.0,10.6,7.4,13.7,False
20090310,1.5,0.68,1.021,1.45,0.0,7.0,-0.5,14.6,False
20090311,5.5,0.63,1.022,1.67,0.0,10.0,6.0,13.9,False
20090312,5.2,0.47,1.0253,1.95,0.0,9.7,4.8,14.6,False
20090313,5.0,0.54,1.0206,2.06,0.0,12.0,5.7,18.2,True
20090314,1.9,0.61,1.0201,1.86,0.0,13.6,5.7,21.4,True
20090315,7.5,0.55,1.0246,2.08,0.0,12.4,9.2,15.6,False
20090316,5.2,0.52,1.0271,2.15,0.0,12.2,8.0,16.5,False
20090317,3.7,0.56,1.0278,2.14,0.0,12.0,5.4,18.6,True
20090318,4.4,0.52,1.023,2.13,0.0,13.6,8.6,18.5,True
20090319,6.6,0.35,1.0172,1.78,0.0,12.8,8.0,17.5,False
20090320,7.9,0.37,1.02,2.32,0.0,9.4,6.5,12.3,False
20090321,6.5,0.39,1.023,2.29,0.0,6.4,1.2,11.5,False
20090322,6.8,0.4,1.0241,2.29,0.0,9.2,3.2,15.1,False
20090323,6.1,0.57,1.0194,2.26,0.0,11.0,5.6,16.5,False
20090324,4.9,0.62,1.0136,1.67,0.2,7.8,4.4,11.1,False
20090325,3.7,0.56,1.0135,1.68,0.0,8.6,3.6,13.7,False
20090326,2.9,0.59,1.0139,2.12,0.0,10.6,6.1,15.1,False
20090327,1.8,0.59,1.0092,2.03,0.0,11.8,3.0,20.6,True
20090328,3.6,0.81,1.0046,0.34,1.24,10.6,7.7,13.5,False
20090329,8.6,0.6,1.0048,1.52,0.0,9.6,6.3,13.0,False
20090330,6.2,0.58,1.0137,2.31,0.0,9.9,6.5,13.3,False
20090331,7.0,0.56,1.0124,2.03,0.0,11.0,6.4,15.7,False
20090401,3.8,0.57,1.0104,1.67,0.0,13.3,8.6,18.0,True
20090402,2.2,0.67,1.0146,1.19,0.12,13.8,10.9,16.8,False
20090403,1.3,0.72,1.0194,2.4,0.1,13.8,7.2,20.5,False
20090404,4.1,0.64,1.0198,2.48,0.0,12.8,5.2,20.5,True
20090405,3.6,0.64,1.0191,2.37,0.0,15.5,10.7,20.3,True
20090406,2.1,0.66,1.0157,2.55,0.0,13.4,5.0,21.8,True
20090407,2.1,0.7,1.0143,0.8,0.0,13.5,9.9,17.1,False
20090408,2.6,0.72,1.0174,0.98,0.0,13.0,9.7,16.3,False
20090409,2.4,0.69,1.0154,2.0,0.0,13.2,4.9,21.4,True
20090410,3.4,0.67,1.0094,1.86,0.0,16.2,11.7,20.8,True
20090411,1.9,0.73,1.0079,0.62,0.24,14.6,11.7,17.4,False
20090412,1.8,0.8,1.0086,0.88,0.78,13.6,9.5,17.8,False
20090413,4.4,0.71,1.0075,2.36,0.0,16.6,13.5,19.7,True
20090414,3.4,0.64,1.0079,2.6,0.0,18.0,12.4,23.6,True
20090415,3.4,0.68,1.0092,1.32,2.24,14.9,9.5,20.3,False
20090416,1.4,0.85,1.0099,0.86,0.46,12.4,9.7,15.1,False
20090417,1.0,0.74,1.0122,2.22,0.02,11.4,4.4,18.4,False
20090418,2.8,0.72,1.0134,2.77,0.26,11.7,4.1,19.3,False
20090419,2.2,0.7,1.0162,1.9,0.0,14.2,9.0,19.4,True
20090420,3.7,0.73,1.0168,1.61,0.06,15.0,10.6,19.5,False
20090421,4.8,0.66,1.0163,2.51,0.18,14.6,7.5,21.8,False
20090422,6.9,0.52,1.0173,2.82,0.0,18.6,14.3,22.8,True
20090423,6.4,0.45,1.0169,2.85,0.0,16.3,11.9,20.7,True
20090424,3.2,0.55,1.0149,2.72,0.0,14.6,7.6,21.5,True
20090425,3.1,0.56,1.0123,2.17,0.32,15.9,8.8,23.0,False
20090426,2.1,0.92,1.0085,0.23,2.74,13.4,11.9,15.0,False
20090427,3.8,0.7,1.0064,2.32,0.0,12.9,9.4,16.4,False
20090428,1.8,0.58,1.0066,2.54,0.0,12.7,5.9,19.5,True
20090429,2.7,0.54,1.0129,2.79,0.0,14.0,9.4,18.7,True
20090430,4.8,0.56,1.0156,3.2,0.0,13.6,8.6,18.7,True
20090501,6.5,0.53,1.0196,3.17,0.0,16.0,11.1,21.0,True
20090502,7.0,0.56,1.0226,3.04,0.0,18.1,12.9,23.3,True
20090503,6.4,0.56,1.0221,3.02,0.0,18.0,13.5,22.6,True
20090504,6.3,0.54,1.0215,2.69,0.0,16.6,13.2,20.0,True
20090505,7.8,0.5,1.0233,2.64,0.0,14.2,10.0,18.4,True
20090506,5.5,0.54,1.0207,3.22,0.0,18.6,12.8,24.3,True
20090507,2.7,0.6,1.0181,3.13,0.0,20.5,12.8,28.2,True
20090508,1.9,0.63,1.0199,2.3,0.0,18.1,13.1,23.1,True
20090509,2.8,0.6,1.0189,2.57,0.0,16.6,9.2,24.1,True
20090510,1.6,0.66,1.0177,1.68,0.02,16.6,10.6,22.6,False
20090511,3.4,0.57,1.0155,2.59,0.16,19.8,14.0,25.7,False
20090512,2.5,0.62,1.0145,2.37,0.0,20.7,14.6,26.7,True
20090513,2.0,0.68,1.0143,1.71,0.0,17.4,12.5,22.4,True
20090514,1.3,0.77,1.0099,1.67,2.44,18.7,13.1,24.2,False
20090515,2.6,0.84,1.0119,1.14,0.32,14.8,12.7,16.8,False
20090516,2.0,0.66,1.0146,3.36,0.0,17.7,10.0,25.4,True
20090517,2.4,0.62,1.0168,2.75,0.02,17.2,10.1,24.3,False
20090518,3.7,0.66,1.019,3.22,0.0,18.4,13.1,23.6,True
20090519,2.0,0.61,1.0194,3.37,0.0,20.4,12.8,27.9,True
20090520,2.2,0.62,1.0194,3.32,0.0,20.2,11.6,28.8,True
20090521,1.8,0.58,1.0163,2.72,0.0,21.3,14.8,27.8,True
20090522,1.3,0.64,1.0151,2.63,0.0,21.0,13.0,28.9,True
20090523,2.2,0.62,1.0159,2.71,0.0,23.6,16.5,30.8,True
20090524,1.5,0.57,1.0178,3.22,0.0,24.4,15.0,33.8,True
20090525,1.7,0.55,1.0156,3.2,0.0,23.1,14.1,32.1,True
20090526,3.8,0.67,1.0176,2.09,0.02,20.0,15.2,24.9,False
20090527,7.8,0.45,1.0246,3.55,0.0,17.5,13.9,21.1,True
20090528,8.0,0.53,1.0249,3.25,0.0,18.9,14.6,23.2,True
20090529,6.8,0.51,1.0184,3.46,0.0,20.8,15.6,26.0,True
20090530,2.7,0.54,1.0158,2.68,0.22,20.0,13.4,26.5,False
20090531,0.8,0.78,1.0152,2.03,0.1,19.5,14.2,24.8,False
20090601,4.5,0.58,1.0136,2.97,0.0,17.6,11.8,23.5,True
20090602,5.7,0.48,1.013,3.38,0.0,21.8,16.6,27.0,True
20090603,6.1,0.42,1.0123,3.0,0.0,22.7,17.9,27.5,True
