DATE,SONNBLICK_cloud_cover,SONNBLICK_humidity,SONNBLICK_global_radiation,SONNBLICK_precipitation,SONNBLICK_sunshine,SONNBLICK_temp_mean,SONNBLICK_temp_min,SONNBLICK_temp_max,SONNBLICK_picnic_weather
20080716,1,0.87,3.91,0.0,15.0,3.5,-0.2,7.2,False
20080717,8,1.0,0.82,1.38,0.1,3.2,0.5,5.8,False
20080718,8,0.99,2.1,0.18,1.0,0.5,-1.0,2.0,False
20080719,5,0.96,2.44,0.0,6.7,2.2,-1.2,5.5,False
20080720,6,0.97,1.48,2.73,3.8,3.9,0.8,6.9,False
20080721,8,0.99,2.34,0.7,1.9,-1.4,-3.5,0.8,False
20080722,8,0.95,1.78,1.97,0.0,-3.6,-4.9,-2.3,False
20080723,8,0.97,1.72,0.69,0.0,-2.3,-4.8,0.3,False
20080724,7,0.98,2.45,0.0,1.5,-0.9,-2.9,1.1,False
20080725,8,0.99,2.14,0.0,0.6,2.4,0.5,4.2,False
20080726,7,0.99,1.43,0.82,2.2,3.8,2.9,4.7,False
20080727,7,0.98,2.48,0.34,4.5,5.5,2.5,8.5,False
20080728,5,0.93,2.42,0.02,7.2,6.2,3.5,8.8,False
20080729,5,0.89,2.44,0.3,7.1,6.0,4.3,7.6,False
20080730,5,0.84,3.29,0.96,9.6,6.5,3.3,9.7,False
20080731,7,0.94,1.5,0.11,2.1,5.1,2.6,7.5,False
20080801,5,0.92,1.95,1.39,4.4,6.4,4.6,8.1,False
20080802,7,0.96,1.67,0.05,2.4,5.8,3.2,8.4,False
20080803,7,0.93,2.06,0.0,3.1,7.1,3.7,10.4,False
20080804,6,0.9,2.24,0.26,7.1,6.8,4.2,9.3,False
20080805,6,0.96,2.2,0.0,2.7,6.2,4.2,8.2,False
20080806,5,0.89,2.63,0.16,8.3,7.2,4.0,10.3,False
20080807,5,0.9,2.66,1.25,8.1,6.7,4.0,9.4,False
20080808,7,0.98,1.36,2.09,3.1,3.9,-0.3,8.0,False
20080809,8,0.99,1.59,0.36,0.1,-1.1,-2.4,0.2,False
20080810,3,0.71,3.41,0.0,14.4,2.0,-2.0,6.0,False
20080811,3,0.87,3.44,0.0,12.1,5.3,3.6,6.9,False
20080812,8,0.97,0.94,0.05,1.1,3.9,2.2,5.5,False
20080813,8,0.99,0.66,0.05,0.0,4.7,4.1,5.2,False
20080814,7,0.97,1.67,0.66,1.3,4.3,2.4,6.2,False
20080815,8,0.99,0.31,2.51,0.0,2.1,-0.7,4.9,False
20080816,7,0.98,1.94,0.46,2.4,-2.2,-3.8,-0.6,False
20080817,7,0.97,2.39,0.04,6.0,-1.2,-3.0,0.6,False
20080818,3,0.85,1.82,0.0,7.4,1.4,-1.3,4.0,False
20080819,1,0.74,3.25,0.02,13.7,5.1,3.4,6.7,False
20080820,7,0.98,1.08,1.06,1.3,3.1,1.3,4.8,False
20080821,6,0.96,2.33,0.0,5.7,4.2,2.4,5.9,False
20080822,6,0.93,1.56,0.02,3.6,4.5,3.1,5.8,False
20080823,8,0.99,0.39,2.88,0.0,1.7,-1.7,5.1,False
20080824,2,0.86,3.24,0.0,11.5,-2.1,-5.9,1.7,False
20080825,6,0.9,2.13,0.0,6.8,1.8,-0.8,4.3,False
20080826,7,0.96,2.86,0.0,8.7,2.2,-0.1,4.4,False
20080827,5,0.93,2.35,0.0,7.5,1.7,-0.6,4.0,False
20080828,5,0.98,2.45,0.0,7.6,2.3,0.2,4.3,False
20080829,4,0.85,2.48,0.0,9.9,2.9,0.3,5.4,False
20080830,0,0.71,3.06,0.0,13.4,5.2,3.0,7.3,False
20080831,3,0.8,2.64,0.6,9.7,5.7,4.5,6.9,False
20080901,5,0.9,1.82,0.45,7.4,4.7,2.3,7.1,False
20080902,6,0.96,1.48,0.0,3.9,2.8,1.3,4.3,False
20080903,5,0.96,1.34,0.25,1.9,3.5,2.1,4.8,False
20080904,8,0.99,0.44,0.24,0.0,2.8,2.3,3.3,False
20080905,8,0.98,0.78,0.0,0.2,2.5,1.5,3.5,False
20080906,5,0.96,0.84,0.0,0.1,4.2,2.8,5.6,False
20080907,8,0.99,0.33,2.2,0.0,3.2,2.0,4.3,False
20080908,7,0.98,1.24,0.0,1.1,0.6,-1.4,2.6,False
20080909,1,0.63,2.67,0.0,12.6,3.1,-0.4,6.6,False
20080910,6,0.85,1.64,1.25,6.3,7.0,4.4,9.5,False
20080911,5,0.89,2.31,0.12,9.7,5.7,2.2,9.1,False
20080912,7,0.94,1.26,1.33,3.1,5.2,3.4,7.0,False
20080913,8,0.99,0.71,0.41,0.0,2.6,0.7,4.4,False
20080914,8,0.99,1.39,0.06,0.9,-0.8,-2.3,0.7,False
20080915,8,1.0,1.2,1.07,0.0,-5.2,-8.1,-2.2,False
20080916,8,0.97,1.26,0.51,0.0,-7.5,-8.4,-6.5,False
20080917,2,0.67,2.64,0.0,12.2,-6.6,-9.9,-3.3,False
20080918,5,0.58,2.25,0.0,10.9,-3.3,-5.1,-1.5,False
20080919,8,0.98,1.12,0.0,0.3,-4.2,-5.3,-3.1,False
20080920,8,0.99,1.33,0.0,0.0,-7.0,-8.7,-5.3,False
20080921,7,0.99,1.87,0.0,3.4,-7.3,-8.6,-6.0,False
20080922,7,0.98,1.47,0.06,0.7,-6.9,-8.8,-4.9,False
20080923,8,0.99,1.94,0.05,4.6,-5.4,-8.0,-2.7,False
20080924,6,0.97,1.81,0.83,3.9,-5.9,-8.5,-3.3,False
20080925,8,1.0,1.09,1.79,0.0,-6.0,-6.8,-5.2,False
20080926,8,1.0,1.26,0.31,0.0,-6.6,-7.3,-5.9,False
20080927,5,0.96,2.31,0.05,8.3,-7.1,-8.8,-5.3,False
20080928,0,0.51,2.31,0.0,11.8,-5.9,-8.4,-3.4,False
20080929,4,0.63,2.22,0.05,11.1,-2.2,-4.4,0.1,False
20080930,6,0.96,1.02,0.05,2.4,-3.7,-5.3,-2.0,False
20081001,8,0.99,1.12,0.05,0.2,-3.0,-4.2,-1.8,False
20081002,8,0.98,0.61,1.39,0.0,-2.6,-3.2,-1.9,False
20081003,8,0.96,0.68,2.95,0.0,-6.5,-10.8,-2.1,False
20081004,8,0.91,1.25,0.58,0.0,-10.3,-11.4,-9.2,False
20081005,1,0.77,2.1,0.0,11.2,-7.5,-11.6,-3.3,False
20081006,4,0.86,2.06,0.05,10.0,-2.5,-4.2,-0.8,False
20081007,7,0.96,1.43,0.05,3.2,-1.6,-3.1,-0.1,False
20081008,4,0.94,1.42,0.0,6.6,-1.2,-2.8,0.4,False
20081009,5,0.93,1.33,0.0,6.9,-0.4,-2.1,1.3,False
20081010,4,0.92,1.72,0.0,8.2,-1.0,-3.0,1.1,False
20081011,3,0.36,1.85,0.0,11.0,1.2,-1.9,4.3,False
20081012,3,0.61,1.9,0.0,10.7,2.4,0.8,3.9,False
20081013,5,0.71,1.66,0.0,10.6,2.4,0.7,4.1,False
20081014,5,0.97,1.0,0.02,2.8,2.0,0.6,3.3,False
20081015,7,0.99,1.25,0.0,4.0,1.0,-0.2,2.2,False
20081016,6,0.99,0.85,0.75,1.9,-0.3,-1.2,0.6,False
20081017,4,0.91,1.69,0.0,9.3,-4.7,-8.1,-1.2,False
20081018,0,0.45,1.74,0.0,10.7,-2.5,-6.5,1.5,False
20081019,2,0.86,1.7,0.0,10.6,-2.8,-4.6,-0.9,False
20081020,1,0.39,1.68,0.0,10.5,0.3,-2.5,3.1,False
20081021,1,0.87,1.38,0.0,8.9,-0.5,-2.4,1.5,False
20081022,3,0.88,1.55,0.05,10.1,-0.5,-1.4,0.5,False
20081023,8,1.0,0.68,0.1,0.5,-1.6,-2.2,-1.0,False
20081024,2,0.92,1.52,0.0,10.3,-1.1,-2.7,0.6,False
20081025,2,0.93,1.31,0.0,9.1,-1.8,-3.2,-0.3,False
20081026,0,0.35,1.54,0.0,10.3,-0.2,-1.7,1.4,False
20081027,6,0.71,1.09,0.0,6.0,-0.4,-1.6,0.9,False
20081028,8,0.98,0.66,1.61,0.1,-3.0,-4.4,-1.5,False
20081029,8,0.98,0.37,3.36,0.0,-2.1,-3.3,-0.8,False
20081030,8,0.98,0.68,1.44,0.2,-6.5,-10.6,-2.4,False
20081031,8,0.97,0.44,2.0,0.0,-7.4,-10.6,-4.2,False
20081101,6,0.98,0.99,0.0,3.6,-2.0,-4.2,0.3,False
20081102,4,0.95,1.3,0.0,8.7,-1.6,-3.5,0.3,False
20081103,6,0.96,0.72,0.0,2.1,-3.6,-5.2,-1.9,False
20081104,6,0.98,0.49,1.13,2.2,-3.3,-4.4,-2.2,False
20081105,6,0.97,0.73,0.22,0.0,-4.0,-5.8,-2.2,False
20081106,7,0.98,0.86,0.84,2.6,-5.6,-7.3,-3.9,False
20081107,7,0.97,0.58,0.0,0.0,-6.1,-7.9,-4.3,False
20081108,8,0.98,0.68,0.14,0.3,-5.4,-6.6,-4.2,False
20081109,0,0.91,1.23,0.0,9.2,-7.0,-8.1,-5.8,False
20081110,2,0.83,1.17,0.0,9.1,-4.4,-6.0,-2.7,False
20081111,0,0.8,1.17,0.0,9.2,-3.1,-5.5,-0.7,False
20081112,8,0.99,0.51,0.98,0.0,-5.8,-6.6,-4.9,False
20081113,8,0.99,0.56,0.84,0.0,-6.2,-6.8,-5.6,False
20081114,3,0.88,1.03,0.0,6.1,-6.3,-7.1,-5.5,False
20081115,0,0.66,1.13,0.0,9.4,-4.8,-6.6,-2.9,False
20081116,2,0.75,1.11,1.43,8.9,-5.0,-6.3,-3.7,False
20081117,3,0.98,0.88,0.32,5.3,-10.5,-15.2,-5.7,False
20081118,6,0.34,0.75,0.03,3.2,-10.1,-12.6,-7.6,False
20081119,7,0.98,0.61,0.11,2.1,-8.8,-12.0,-5.6,False
20081120,4,0.68,0.8,0.2,6.5,-5.8,-7.4,-4.1,False
20081121,8,0.98,0.34,3.24,0.0,-9.5,-13.4,-5.6,False
20081122,8,0.98,0.4,2.24,0.0,-17.1,-21.1,-13.0,False
20081123,4,0.92,1.03,0.12,6.5,-20.5,-21.4,-19.5,False
20081124,8,0.95,0.45,0.43,0.0,-17.2,-20.3,-14.0,False
20081125,8,0.96,1.03,0.03,5.6,-15.9,-17.5,-14.2,False
20081126,3,0.94,0.87,0.0,4.3,-17.3,-19.6,-14.9,False
20081127,2,0.97,0.96,0.0,8.3,-12.1,-15.8,-8.3,False
20081128,8,0.98,0.33,0.02,0.0,-11.2,-14.0,-8.3,False
20081129,8,0.98,0.3,0.32,0.0,-9.5,-10.8,-8.2,False
20081130,8,0.99,0.44,2.35,0.0,-10.5,-11.6,-9.3,False
20081201,8,0.98,0.33,2.0,0.0,-10.3,-11.8,-8.8,False
20081202,8,0.99,0.5,0.54,0.0,-11.3,-12.0,-10.5,False
20081203,3,0.88,0.98,0.06,8.6,-13.4,-15.0,-11.8,False
20081204,1,0.87,0.91,0.7,7.3,-11.6,-13.0,-10.1,False
20081205,8,1.0,0.25,0.85,0.0,-11.5,-13.5,-9.5,False
20081206,5,0.97,0.68,1.01,3.3,-11.8,-14.0,-9.5,False
20081207,8,0.98,0.78,1.31,0.0,-14.8,-15.6,-13.9,False
20081208,4,0.87,0.88,0.0,8.4,-14.2,-16.9,-11.4,False
20081209,3,0.71,0.85,0.2,8.0,-9.4,-11.7,-7.1,False
20081210,8,1.0,0.23,1.81,0.0,-11.2,-12.8,-9.5,False
20081211,8,1.0,0.33,0.59,0.0,-8.5,-9.5,-7.4,False
20081212,8,0.99,0.47,0.38,0.0,-7.3,-7.9,-6.7,False
20081213,8,0.97,0.46,0.43,0.0,-8.3,-9.6,-7.0,False
20081214,8,0.99,0.4,0.65,0.0,-9.8,-10.5,-9.0,False
20081215,8,0.99,0.37,0.36,0.0,-8.4,-9.3,-7.4,False
20081216,8,0.98,0.35,0.26,0.0,-7.0,-7.7,-6.2,False
20081217,3,0.98,0.62,0.26,2.6,-10.5,-15.2,-5.7,False
20081218,6,0.34,0.31,0.88,0.0,-10.2,-12.7,-7.6,False
20081219,7,0.98,0.52,1.04,0.0,-8.8,-12.0,-5.6,False
20081220,4,0.68,0.45,4.12,0.0,-5.8,-7.4,-4.1,False
20081221,8,0.98,0.44,2.67,0.0,-9.3,-13.0,-5.6,False
20081222,8,0.98,0.45,1.04,0.0,-17.1,-21.1,-13.0,False
20081223,4,0.92,0.56,0.0,0.2,-20.5,-21.4,-19.5,False
20081224,8,0.95,0.83,0.52,8.3,-17.2,-20.3,-14.0,False
20081225,8,0.96,0.59,1.15,1.7,-16.0,-17.5,-14.4,False
20081226,3,0.73,0.85,0.0,8.5,-17.3,-19.6,-14.9,False
20081227,2,0.84,0.88,0.0,7.7,-12.1,-15.8,-8.3,False
20081228,8,0.91,0.89,0.0,7.4,-11.2,-14.0,-8.3,False
20081229,8,0.87,0.87,0.0,8.6,-9.5,-10.8,-8.2,False
20081230,8,0.34,0.86,0.0,8.6,-10.4,-11.5,-9.3,False
20081231,0,0.65,0.84,0.04,8.5,-9.9,-13.6,-6.2,False
20090101,8,0.99,0.58,0.4,0.0,-11.9,-13.5,-10.3,False
20090102,1,0.63,0.87,0.0,8.7,-12.5,-14.9,-10.1,False
20090103,0,0.33,0.91,0.0,8.7,-15.4,-17.0,-13.8,False
20090104,3,0.89,0.59,0.0,4.8,-16.0,-17.1,-14.9,False
20090105,4,0.53,0.57,0.0,2.1,-15.6,-16.6,-14.6,False
20090106,7,0.99,0.59,0.04,0.4,-17.3,-18.8,-15.8,False
20090107,0,0.93,0.82,0.0,8.0,-14.8,-16.9,-12.7,False
20090108,0,0.35,0.95,0.0,8.7,-13.4,-14.8,-12.0,False
20090109,0,0.24,0.96,0.0,8.7,-10.8,-13.1,-8.4,False
20090110,0,0.32,0.96,0.0,8.8,-9.9,-11.6,-8.2,False
20090111,0,0.54,0.96,0.0,8.8,-9.0,-10.1,-7.8,False
20090112,0,0.42,0.96,0.0,8.8,-8.0,-9.3,-6.7,False
20090113,2,0.77,0.98,0.22,8.7,-8.9,-9.7,-8.0,False
20090114,8,0.99,0.48,1.9,0.0,-10.8,-13.8,-7.7,False
20090115,3,0.99,0.93,0.0,7.4,-11.4,-14.0,-8.7,False
20090116,1,0.33,1.01,0.0,9.1,-7.1,-9.8,-4.3,False
20090117,4,0.49,1.02,0.0,8.7,-6.3,-8.1,-4.5,False
20090118,7,0.9,0.6,0.58,2.7,-9.8,-12.2,-7.4,False
20090119,5,0.99,0.74,1.1,3.3,-12.4,-15.2,-9.5,False
20090120,8,0.99,0.26,1.56,0.0,-9.1,-10.4,-7.7,False
20090121,7,0.99,0.51,0.36,0.0,-8.0,-8.7,-7.3,False
20090122,5,0.99,0.81,0.0,3.8,-10.4,-12.6,-8.2,False
20090123,5,0.99,0.66,2.08,3.6,-10.5,-12.5,-8.4,False
20090124,3,0.97,0.92,0.32,6.2,-13.1,-16.5,-9.6,False
20090125,5,0.97,1.08,0.0,8.6,-15.6,-18.1,-13.0,False
20090126,3,0.84,1.19,0.0,9.0,-11.6,-14.0,-9.2,False
20090127,8,0.99,0.6,0.81,0.0,-13.1,-15.7,-10.5,False
20090128,8,0.98,0.82,0.37,0.0,-16.1,-16.9,-15.2,False
20090129,8,1.0,0.92,0.05,0.0,-12.0,-15.3,-8.7,False
20090130,4,0.99,1.09,0.0,5.4,-11.9,-14.5,-9.3,False
20090131,3,0.67,1.31,0.0,9.6,-15.5,-16.6,-14.4,False
20090201,6,0.97,0.81,0.78,2.2,-17.1,-19.4,-14.8,False
20090202,8,1.0,0.47,1.44,0.0,-12.1,-14.9,-9.2,False
20090203,7,1.0,0.62,0.72,0.8,-9.5,-10.8,-8.1,False
20090204,2,1.0,1.36,0.0,9.4,-9.7,-10.6,-8.7,False
20090205,6,1.0,1.11,0.74,3.4,-10.4,-11.4,-9.3,False
20090206,8,1.0,0.48,1.75,0.0,-8.9,-10.1,-7.7,False
20090207,8,1.0,0.58,1.1,0.0,-8.7,-9.4,-7.9,False
20090208,8,0.99,0.73,1.52,0.0,-12.4,-15.7,-9.1,False
20090209,2,0.97,1.42,0.12,9.0,-16.2,-18.1,-14.2,False
20090210,8,1.0,0.85,0.54,1.1,-11.6,-14.4,-8.8,False
20090211,8,0.97,0.66,0.59,0.0,-15.1,-20.0,-10.1,False
20090212,8,0.96,1.06,0.54,0.3,-19.5,-21.1,-17.8,False
20090213,8,0.94,0.96,0.59,0.0,-22.1,-23.7,-20.4,False
20090214,8,0.95,1.01,0.16,0.6,-22.1,-23.3,-20.8,False
20090215,6,0.93,1.29,0.0,4.9,-22.6,-23.8,-21.3,False
20090216,6,0.96,1.02,0.73,1.3,-18.7,-22.2,-15.1,False
20090217,8,0.97,0.79,3.4,0.0,-15.5,-17.2,-13.7,False
20090218,3,0.93,1.72,0.0,10.0,-22.3,-27.4,-17.2,False
20090219,0,0.94,1.83,0.0,10.5,-21.4,-22.4,-20.3,False
20090220,6,0.97,1.75,1.35,1.7,-17.9,-21.8,-13.9,False
20090221,8,0.97,1.41,1.13,0.0,-15.3,-16.0,-14.5,False
20090222,8,0.98,1.6,1.55,0.2,-14.0,-16.4,-11.5,False
20090223,8,0.98,1.38,2.72,0.0,-14.5,-16.5,-12.5,False
20090224,8,0.97,0.96,1.84,0.0,-16.4,-17.2,-15.6,False
20090225,2,0.82,1.94,0.0,10.6,-16.3,-19.2,-13.3,False
20090226,7,0.92,1.43,0.71,2.6,-11.7,-14.6,-8.8,False
20090227,8,1.0,1.24,2.36,0.0,-12.4,-13.6,-11.2,False
20090228,3,1.0,1.96,0.0,10.4,-7.9,-11.5,-4.2,False
20090301,4,0.83,1.89,0.05,10.3,-4.9,-6.9,-2.9,False
20090302,8,1.0,1.41,0.71,0.3,-7.3,-8.8,-5.8,False
20090303,7,1.0,1.34,0.35,1.1,-9.4,-10.7,-8.1,False
20090304,8,1.0,1.08,1.61,0.0,-10.3,-11.3,-9.2,False
20090305,8,1.0,1.29,1.02,0.3,-8.0,-9.4,-6.6,False
20090306,7,1.0,1.32,1.15,1.2,-10.3,-12.7,-7.9,False
20090307,8,0.97,1.58,0.43,0.0,-14.1,-15.5,-12.6,False
20090308,5,0.76,2.0,0.05,9.6,-10.6,-14.8,-6.3,False
20090309,8,0.99,1.26,2.5,0.0,-12.7,-17.3,-8.1,False
20090310,8,0.99,1.37,1.17,0.6,-15.4,-17.3,-13.4,False
20090311,8,0.99,1.39,1.86,0.0,-14.7,-16.9,-12.4,False
20090312,7,0.99,2.02,1.2,6.1,-13.8,-17.4,-10.1,False
20090313,8,1.0,1.39,1.3,0.0,-10.2,-11.3,-9.1,False
20090314,3,0.77,2.35,0.25,11.4,-10.5,-13.5,-7.4,False
20090315,7,1.0,1.51,1.96,0.1,-9.6,-11.4,-7.7,False
20090316,5,0.73,2.49,0.0,10.6,-11.5,-13.3,-9.6,False
20090317,6,0.96,2.13,0.0,5.0,-9.2,-10.6,-7.8,False
20090318,4,0.83,2.45,0.0,11.3,-13.1,-15.7,-10.4,False
20090319,8,0.99,1.67,1.31,0.2,-15.2,-16.9,-13.5,False
20090320,8,0.98,1.62,0.55,0.0,-18.9,-21.3,-16.5,False
20090321,6,0.98,2.05,0.01,0.3,-20.1,-21.7,-18.5,False
20090322,7,0.99,2.08,0.37,6.4,-16.0,-19.3,-12.6,False
20090323,7,1.0,2.21,1.1,3.4,-12.5,-15.2,-9.7,False
20090324,8,0.99,1.72,1.46,0.0,-14.1,-18.2,-9.9,False
20090325,8,0.99,2.09,1.4,4.1,-16.9,-19.7,-14.1,False
20090326,7,0.99,2.22,0.99,1.6,-13.3,-15.6,-11.0,False
20090327,8,1.0,1.78,0.1,0.3,-11.0,-14.0,-8.0,False
20090328,8,1.0,1.0,0.95,0.0,-8.3,-9.5,-7.0,False
20090329,8,1.0,1.06,3.24,0.0,-6.2,-7.8,-4.6,False
20090330,5,1.0,2.3,0.29,3.1,-7.1,-10.1,-4.1,False
20090331,5,1.0,2.51,0.13,8.8,-5.3,-7.0,-3.5,False
20090401,6,1.0,2.68,0.02,5.0,-4.1,-4.9,-3.2,False
20090402,8,1.0,1.46,0.61,0.0,-4.6,-6.5,-2.6,False
20090403,5,1.0,2.21,0.0,1.7,-4.5,-6.5,-2.5,False
20090404,8,1.0,2.14,0.0,0.6,-5.8,-7.7,-3.8,False
20090405,4,1.0,2.68,0.03,9.0,-3.8,-6.1,-1.5,False
20090406,5,0.99,2.46,0.0,6.8,-4.5,-5.8,-3.1,False
20090407,2,0.99,2.18,0.0,5.4,-5.1,-6.7,-3.4,False
20090408,4,0.88,2.95,0.0,11.9,-4.4,-6.0,-2.8,False
20090409,5,0.97,2.42,0.0,9.4,-4.0,-5.5,-2.5,False
20090410,4,0.81,2.87,0.0,11.2,-4.9,-6.3,-3.4,False
20090411,1,0.8,3.17,0.0,13.1,-5.8,-7.3,-4.2,False
20090412,1,0.79,3.22,0.0,13.2,-4.2,-6.8,-1.5,False
20090413,3,0.92,2.93,0.01,8.8,-4.7,-5.9,-3.4,False
20090414,3,0.93,3.22,0.0,9.1,-5.3,-6.5,-4.0,False
20090415,4,0.93,2.78,0.0,8.8,-4.0,-6.0,-2.0,False
20090416,7,1.0,1.49,0.51,2.3,-5.0,-6.3,-3.6,False
20090417,8,1.0,2.27,0.41,0.8,-6.9,-8.9,-4.9,False
20090418,7,1.0,2.0,0.05,2.0,-7.4,-9.9,-4.8,False
20090419,6,1.0,2.21,0.2,3.2,-6.5,-9.6,-3.4,False
20090420,6,1.0,2.43,0.0,1.6,-3.3,-5.2,-1.3,False
20090421,8,1.0,1.32,0.16,0.0,-4.4,-5.1,-3.6,False
20090422,7,1.0,2.29,1.37,2.1,-5.0,-6.3,-3.7,False
20090423,8,0.98,2.22,2.4,0.7,-7.8,-11.1,-4.5,False
20090424,8,0.99,2.39,0.4,0.0,-8.2,-12.0,-4.3,False
20090425,3,1.0,3.25,0.02,11.3,-6.6,-8.9,-4.3,False
20090426,7,0.97,2.03,0.09,2.9,-6.4,-7.9,-4.8,False
20090427,8,1.0,1.59,1.02,0.0,-4.5,-6.1,-2.8,False
20090428,8,1.0,2.46,0.23,0.2,-3.7,-5.4,-1.9,False
20090429,8,1.0,2.3,3.83,0.1,-4.5,-7.6,-1.4,False
20090430,8,1.0,2.7,1.35,0.1,-7.2,-9.1,-5.2,False
20090501,8,1.0,2.24,2.1,0.0,-4.9,-6.3,-3.4,False
20090502,8,1.0,2.37,0.12,0.3,-4.7,-5.6,-3.8,False
20090503,6,1.0,2.98,0.15,5.5,-3.8,-5.2,-2.4,False
20090504,8,1.0,2.6,1.97,0.0,-3.9,-5.1,-2.6,False
20090505,7,1.0,3.34,0.21,6.9,-6.4,-9.4,-3.4,False
20090506,8,1.0,3.25,0.95,3.1,-5.4,-7.2,-3.5,False
20090507,2,0.94,3.82,0.0,13.8,-3.0,-5.8,-0.1,False
20090508,4,0.83,3.45,0.0,12.2,-0.7,-2.9,1.5,False
20090509,7,1.0,1.74,0.36,1.5,-1.1,-2.5,0.3,False
20090510,5,0.97,2.76,0.07,6.7,-0.3,-1.8,1.3,False
20090511,5,0.88,3.2,0.0,9.7,0.2,-1.6,1.9,False
20090512,7,0.94,2.31,1.08,4.6,0.9,-1.0,2.8,False
20090513,7,1.0,1.86,0.85,0.9,-0.3,-2.0,1.5,False
20090514,8,1.0,2.01,0.0,1.0,-0.1,-0.9,0.7,False
20090515,7,1.0,1.53,0.17,0.8,-1.4,-2.5,-0.2,False
20090516,7,1.0,1.93,0.0,2.7,-1.1,-2.6,0.5,False
20090517,2,0.95,3.52,0.0,13.2,0.5,-1.6,2.6,False
20090518,5,0.89,2.24,0.06,5.8,1.5,-0.3,3.2,False
20090519,7,0.98,1.82,0.3,3.2,1.7,-0.6,3.9,False
20090520,4,0.8,3.17,0.0,9.7,1.2,-2.0,4.4,False
20090521,4,0.87,3.21,0.0,10.2,2.9,0.6,5.1,False
20090522,4,0.87,2.29,0.0,6.3,3.0,1.1,4.8,False
20090523,1,0.59,3.93,0.03,13.8,3.7,0.6,6.8,False
20090524,6,0.9,1.93,0.05,2.3,4.4,2.8,5.9,False
20090525,3,0.59,3.55,0.0,12.5,6.3,4.1,8.5,False
20090526,3,0.79,2.43,0.92,7.8,5.8,3.5,8.0,False
20090527,8,1.0,1.67,0.4,0.0,-0.8,-5.0,3.5,False
20090528,8,0.99,2.69,1.34,0.3,-6.0,-9.7,-2.3,False
20090529,7,0.98,2.24,1.21,1.7,-5.6,-8.5,-2.6,False
20090530,8,0.99,2.7,0.86,0.5,-5.8,-8.2,-3.3,False
20090531,5,0.99,3.97,0.0,12.5,-3.7,-6.1,-1.3,False
20090601,7,1.0,2.84,0.0,1.9,-2.9,-5.4,-0.3,False
20090602,8,1.0,1.41,0.59,0.0,-3.1,-4.2,-1.9,False
20090603,7,1.0,1.77,0.42,0.7,-2.1,-3.4,-0.7,False
20090604,7,0.99,3.11,0.07,6.9,-2.0,-3.7,-0.3,False
20090605,7,1.0,2.34,0.06,5.9,-1.5,-3.8,0.8,False
20090606,8,1.0,0.74,0.8,0.0,0.2,-0.3,0.6,False
20090607,8,1.0,1.86,0.46,1.6,-1.2,-2.4,0.0,False
20090608,8,1.0,1.25,0.17,0.0,-1.0,-1.9,0.0,False
20090609,7,1.0,1.47,0.72,0.1,-0.6,-1.7,0.6,False
20090610,7,1.0,1.73,0.58,2.0,-0.2,-1.1,0.8,False
20090611,6,0.98,2.24,0.78,5.1,0.0,-2.3,2.3,False
20090612,5,0.91,3.97,0.54,11.2,-2.8,-5.3,-0.2,False
20090613,4,0.88,3.46,0.0,9.0,-0.6,-3.6,2.4,False
20090614,2,0.55,3.86,0.0,14.4,4.4,0.9,7.9,False
20090615,7,0.97,1.88,0.8,1.5,4.9,3.5,6.2,False
20090616,7,1.0,1.96,0.87,1.0,2.9,0.1,5.7,False
20090617,4,0.63,3.84,0.0,15.2,1.7,-2.5,5.8,False
20090618,3,0.75,4.12,0.0,14.3,6.0,2.6,9.4,False
20090619,7,0.97,1.71,3.42,2.8,6.1,3.2,8.9,False
20090620,8,1.0,2.18,0.47,0.0,-0.3,-4.1,3.5,False
20090621,8,1.0,1.93,0.39,0.1,-3.4,-4.9,-1.8,False
20090622,8,0.99,2.26,1.16,0.0,-4.8,-6.3,-3.3,False
20090623,8,1.0,1.99,1.3,0.0,-4.2,-5.6,-2.7,False
20090624,8,1.0,2.04,0.8,0.0,-1.2,-3.0,0.7,False
20090625,8,1.0,2.14,0.44,0.0,1.3,0.0,2.5,False
20090626,7,1.0,2.95,0.92,5.9,1.2,-0.5,2.9,False
20090627,8,1.0,2.15,0.08,0.1,1.7,-0.2,3.5,False
20090628,8,1.0,1.7,0.53,0.0,2.1,1.0,3.2,False
20090629,8,1.0,1.36,1.0,0.0,2.4,1.3,3.5,False
20090630,8,1.0,1.48,0.4,0.0,2.9,2.1,3.6,False
20090701,7,1.0,2.76,0.12,3.4,3.6,1.8,5.4,False
20090702,7,0.96,2.35,1.27,3.3,5.7,2.6,8.8,False
20090703,7,0.99,1.93,0.68,1.9,4.6,2.2,7.0,False
20090704,8,0.97,2.02,0.0,1.5,4.1,1.9,6.3,False
20090705,5,0.92,2.38,0.0,7.1,4.2,1.0,7.4,False
20090706,7,1.0,1.51,0.96,0.8,4.0,2.5,5.4,False
20090707,8,1.0,0.98,1.46,0.3,2.1,1.0,3.2,False
20090708,6,1.0,3.06,0.0,7.9,-1.0,-4.0,2.1,False
20090709,6,1.0,2.74,0.02,5.1,0.9,-3.0,4.8,False
20090710,7,1.0,2.44,0.41,1.0,-1.6,-3.2,0.1,False
20090711,7,1.0,2.46,0.22,2.9,-2.0,-4.6,0.7,False
20090712,6,0.98,2.21,0.07,5.1,0.1,-2.9,3.0,False
20090713,4,0.91,3.18,0.0,8.5,5.8,2.0,9.6,False
