DATE,MAASTRICHT_cloud_cover,MAASTRICHT_wind_speed,MAASTRICHT_wind_gust,MAASTRICHT_humidity,MAASTRICHT_pressure,MAASTRICHT_global_radiation,MAASTRICHT_precipitation,MAASTRICHT_sunshine,MAASTRICHT_temp_mean,MAASTRICHT_temp_min,MAASTRICHT_temp_max,MAASTRICHT_picnic_weather
20080803,7,5.7,14.0,0.83,1.0124,1.59,3.59,3.9,19.0,14.6,23.1,False
20080804,4,4.4,11.0,0.75,1.0108,2.45,0.11,8.3,17.7,13.3,21.8,False
20080805,8,3.6,9.0,0.77,1.0164,1.48,0.0,2.7,18.0,13.2,23.1,True
20080806,1,3.2,8.0,0.67,1.013,2.81,0.0,12.3,22.9,16.4,29.0,True
20080807,6,4.5,15.0,0.8,1.0061,1.42,0.65,3.6,20.0,14.5,24.7,False
20080808,6,4.1,12.0,0.9,1.009,1.22,2.38,4.0,16.1,13.4,20.5,False
20080809,5,4.0,10.0,0.73,1.0145,2.5,0.0,10.1,17.4,9.8,22.2,True
20080810,8,6.5,13.0,0.81,1.0077,1.0,0.26,1.3,17.9,15.7,20.3,False
20080811,6,4.1,10.0,0.71,1.0052,1.93,0.0,4.4,17.9,14.4,22.0,True
20080812,5,6.1,18.0,0.74,0.9969,2.01,0.63,7.4,18.4,14.9,23.3,False
20080813,4,8.5,20.0,0.73,1.0067,2.03,0.99,8.1,16.4,13.3,21.3,False
20080814,3,4.3,10.0,0.72,1.0147,1.98,0.0,7.4,15.6,11.7,20.5,True
20080815,3,2.0,7.0,0.76,1.015,2.25,0.0,9.2,15.5,10.0,21.5,True
20080816,2,2.0,6.0,0.7,1.0122,2.43,0.0,9.9,16.5,8.9,22.3,True
20080817,8,3.0,9.0,0.71,1.0096,1.18,0.02,1.5,17.4,14.0,22.5,False
20080818,7,4.0,14.0,0.81,1.0092,1.14,0.05,1.9,17.9,13.7,22.6,False
20080819,7,6.8,16.0,0.72,1.0086,1.65,0.0,3.7,18.4,15.9,22.3,True
20080820,7,6.6,14.0,0.79,1.0137,1.17,0.03,2.7,16.5,14.2,20.0,False
20080821,6,5.3,14.0,0.75,1.0165,1.8,0.04,6.0,17.7,13.6,22.2,False
20080822,8,2.0,5.0,0.92,1.0133,0.61,1.1,0.7,15.1,11.0,18.3,False
20080823,5,3.8,12.0,0.89,1.0133,1.25,2.33,5.6,13.6,10.5,18.3,False
20080824,7,4.4,10.0,0.84,1.0138,1.44,0.12,2.7,14.8,10.1,20.4,False
20080825,7,4.3,9.0,0.81,1.0167,1.29,0.02,4.0,16.8,13.5,20.7,False
20080826,8,4.6,10.0,0.8,1.0223,0.81,0.0,0.0,17.9,16.8,19.5,True
20080827,8,3.6,8.0,0.84,1.0223,0.51,0.0,0.0,16.6,15.5,17.8,False
20080828,8,3.0,6.0,0.86,1.0208,0.67,0.0,0.0,17.1,15.3,18.8,True
20080829,5,2.2,6.0,0.88,1.0205,1.31,0.0,3.8,17.1,13.7,21.2,True
20080830,0,3.3,10.0,0.77,1.0176,2.34,0.0,11.3,19.3,10.7,25.8,True
20080831,2,2.7,8.0,0.75,1.0122,1.91,0.04,7.8,21.2,13.5,28.5,False
20080901,5,4.4,13.0,0.78,1.0157,1.65,0.0,7.0,17.0,14.0,20.2,True
20080902,7,6.5,18.0,0.78,1.0084,1.12,0.23,1.5,17.1,11.8,22.9,False
20080903,4,6.4,13.0,0.83,1.0064,0.96,0.0,1.8,13.3,11.2,16.8,False
20080904,6,6.4,13.0,0.72,1.0059,1.53,0.0,5.7,14.8,11.2,18.5,True
20080905,8,5.0,13.0,0.8,1.0019,0.65,0.09,0.3,16.9,13.7,19.6,False
20080906,5,8.0,17.0,0.7,1.0029,1.32,0.0,4.3,17.5,14.8,20.0,True
20080907,7,8.0,16.0,0.79,1.008,1.07,0.09,2.8,15.6,13.6,18.0,False
20080908,5,4.7,11.0,0.76,1.0158,1.83,0.08,8.4,15.5,12.0,20.1,False
20080909,4,3.6,8.0,0.67,1.0147,2.12,0.0,10.5,18.9,11.6,25.0,True
20080910,4,3.3,11.0,0.79,1.015,1.48,0.0,7.4,19.2,16.2,24.2,True
20080911,3,2.9,9.0,0.77,1.0103,1.73,0.0,7.2,20.6,15.5,27.3,True
20080912,7,2.8,9.0,0.96,1.012,0.22,1.65,0.7,13.8,10.5,16.2,False
20080913,6,3.2,8.0,0.92,1.0178,0.33,0.14,0.0,11.6,6.4,14.0,False
20080914,2,4.6,10.0,0.74,1.0235,1.98,0.0,11.0,10.9,6.0,16.4,False
20080915,6,3.3,9.0,0.8,1.0243,1.32,0.0,5.3,11.0,7.9,15.3,False
20080916,7,2.5,8.0,0.83,1.0238,1.11,0.0,1.2,11.2,5.6,15.3,False
20080917,5,2.5,8.0,0.77,1.023,1.28,0.0,4.8,11.5,7.5,14.9,False
20080918,4,4.0,11.0,0.71,1.0233,1.56,0.0,6.6,9.2,5.2,14.2,False
20080919,1,3.5,8.0,0.73,1.0262,1.62,0.0,8.7,9.9,4.0,16.5,False
20080920,1,3.0,8.0,0.77,1.0304,1.7,0.0,10.8,10.4,3.7,16.8,False
20080921,7,2.7,7.0,0.8,1.0257,1.31,0.0,3.4,11.6,5.3,16.4,False
20080922,7,3.0,8.0,0.84,1.0214,1.13,0.0,3.6,12.0,8.8,15.9,False
20080923,8,2.1,6.0,0.93,1.019,0.35,1.15,0.0,11.7,10.1,13.6,False
20080924,7,3.7,7.0,0.9,1.023,0.66,0.0,1.3,12.7,10.1,16.2,False
20080925,3,3.9,9.0,0.85,1.0305,1.36,0.0,7.1,11.4,6.9,17.1,False
20080926,0,3.8,10.0,0.79,1.0344,1.59,0.0,10.2,11.3,5.3,17.7,False
20080927,0,2.2,6.0,0.78,1.0306,1.7,0.0,10.6,11.5,5.0,18.2,True
20080928,0,2.2,6.0,0.79,1.0245,1.59,0.0,10.5,11.6,5.7,18.4,True
20080929,5,3.3,7.0,0.88,1.0174,0.54,0.0,0.5,9.8,6.9,13.0,False
20080930,8,7.3,13.0,0.92,1.0067,0.24,1.89,0.0,11.0,7.3,12.4,False
20081001,7,8.0,20.0,0.86,0.9998,0.67,1.51,2.5,12.1,8.1,15.6,False
20081002,6,6.8,14.0,0.81,1.0034,1.06,0.05,5.7,9.4,6.1,13.3,False
20081003,6,4.3,9.0,0.89,1.008,0.7,0.13,3.0,7.2,4.4,10.8,False
20081004,5,6.1,16.0,0.75,1.0153,1.28,0.06,7.7,8.6,4.8,11.5,False
20081005,8,10.2,18.0,0.88,1.0043,0.25,1.54,0.0,11.0,9.4,14.3,False
20081006,8,3.6,10.0,0.91,1.013,0.82,0.93,1.7,13.1,11.3,14.5,False
20081007,7,4.3,10.0,0.86,1.013,0.66,0.0,2.9,15.4,12.0,18.3,True
20081008,7,2.8,7.0,0.9,1.018,0.52,0.25,0.6,13.1,8.9,16.0,False
20081009,4,1.3,4.0,0.89,1.0317,1.05,0.0,4.5,9.5,5.2,15.8,False
20081010,1,2.8,6.0,0.88,1.0326,1.29,0.0,8.5,10.8,4.0,17.5,False
20081011,0,2.5,6.0,0.9,1.0287,1.21,0.0,8.9,13.2,7.7,19.7,True
20081012,3,1.9,6.0,0.91,1.0258,1.3,0.0,9.4,13.3,6.8,21.2,True
20081013,4,4.2,10.0,0.84,1.0193,0.96,0.06,4.5,16.0,10.2,22.0,False
20081014,7,2.8,6.0,0.85,1.0207,0.78,0.0,3.7,14.3,12.2,17.8,False
20081015,8,6.3,15.0,0.88,1.0148,0.3,0.1,0.5,13.7,11.8,15.3,False
20081016,6,3.9,9.0,0.88,1.0132,0.42,0.48,2.4,9.9,5.8,12.7,False
20081017,3,3.4,8.0,0.85,1.0199,0.93,0.0,7.0,7.7,3.9,12.9,False
20081018,2,3.9,8.0,0.85,1.0205,0.91,0.0,5.9,8.0,3.5,13.4,False
20081019,3,4.7,10.0,0.82,1.0216,0.87,0.0,5.8,9.3,6.0,14.7,False
20081020,2,7.7,16.0,0.76,1.0129,1.11,0.0,9.2,13.6,6.9,19.4,True
20081021,8,4.1,13.0,0.89,1.0121,0.38,0.54,0.1,10.6,5.7,16.4,False
20081022,5,3.5,6.0,0.86,1.0234,0.57,0.0,2.3,7.6,5.5,11.5,False
20081023,1,5.1,10.0,0.81,1.027,1.09,0.0,8.8,8.3,4.7,13.3,False
20081024,7,4.8,9.0,0.83,1.025,0.28,0.07,0.0,9.3,6.4,11.6,False
20081025,6,3.3,10.0,0.94,1.0304,0.3,0.03,0.0,10.0,8.0,12.2,False
20081026,6,7.6,17.0,0.84,1.0181,0.32,0.71,0.6,11.6,9.1,14.5,False
20081027,7,2.8,9.0,0.92,1.0088,0.43,0.52,2.2,8.6,4.1,11.3,False
20081028,2,3.1,9.0,0.86,1.0101,0.88,0.0,7.7,4.7,1.1,10.1,False
20081029,4,1.7,4.0,0.87,1.0073,0.74,0.0,5.9,3.9,-0.4,8.7,False
20081030,7,2.3,8.0,0.92,0.9988,0.26,0.11,0.2,3.5,0.8,5.9,False
20081031,8,3.0,7.0,0.95,1.0048,0.29,0.05,0.0,4.8,2.2,6.9,False
20081101,8,4.2,9.0,0.95,1.0067,0.09,0.64,0.0,7.5,5.2,11.0,False
20081102,7,3.0,7.0,0.88,1.0147,0.5,0.0,1.3,9.4,6.4,12.6,False
20081103,6,2.8,7.0,0.96,1.0133,0.34,0.0,1.2,8.4,4.9,12.2,False
20081104,6,2.8,9.0,0.96,1.0181,0.46,0.0,2.8,8.1,3.9,12.8,False
20081105,8,3.1,10.0,0.95,1.014,0.27,0.0,0.3,8.8,6.5,10.5,False
20081106,7,2.0,6.0,0.9,1.0149,0.59,0.0,4.5,10.2,6.8,15.3,False
20081107,5,4.1,10.0,0.87,1.0139,0.43,0.01,3.2,9.6,5.9,12.5,False
20081108,2,5.4,13.0,0.81,1.0179,0.76,0.0,7.1,9.2,6.2,12.1,False
20081109,7,7.5,18.0,0.78,1.0151,0.46,0.51,2.6,10.3,8.3,11.6,False
20081110,8,11.2,21.0,0.81,1.0112,0.29,0.31,1.0,13.4,10.6,15.4,False
20081111,5,9.5,24.0,0.81,1.0096,0.45,0.61,2.8,10.2,7.3,15.4,False
20081112,7,5.5,12.0,0.86,1.0175,0.41,0.0,3.0,7.9,6.2,10.3,False
20081113,5,3.8,7.0,0.92,1.025,0.48,0.01,3.2,6.9,4.6,10.5,False
20081114,8,6.4,11.0,0.87,1.0262,0.14,0.0,0.0,7.8,4.3,9.4,False
20081115,8,5.0,10.0,0.94,1.0272,0.09,0.06,0.0,10.1,8.8,10.9,False
20081116,6,2.8,8.0,0.95,1.0287,0.13,0.25,0.0,9.0,3.6,11.5,False
20081117,8,2.5,7.0,0.86,1.03,0.37,0.0,0.8,4.2,1.1,7.4,False
20081118,8,4.6,10.0,0.9,1.0153,0.22,0.05,0.5,6.8,3.8,9.2,False
20081119,7,4.8,11.0,0.94,1.0186,0.33,0.0,2.3,7.7,5.2,9.2,False
20081120,8,5.8,13.0,0.87,1.0128,0.09,0.1,0.4,9.3,8.3,11.0,False
20081121,7,6.3,21.0,0.81,1.0062,0.39,0.6,3.6,5.2,0.3,8.9,False
20081122,7,3.3,10.0,0.98,1.009,0.24,0.21,1.3,0.2,-1.2,1.8,False
20081123,8,5.9,14.0,0.95,0.9994,0.14,0.59,0.5,0.3,-1.0,2.3,False
20081124,7,4.5,9.0,0.97,0.9955,0.1,0.34,0.0,0.6,-3.8,4.0,False
20081125,6,2.9,7.0,0.95,1.0144,0.38,0.0,2.5,1.2,-1.5,4.7,False
20081126,8,4.7,9.0,0.97,1.0257,0.3,0.01,1.0,2.8,-0.8,5.1,False
20081127,8,7.5,14.0,0.85,1.018,0.16,0.03,0.0,4.2,3.2,5.7,False
20081128,8,4.0,12.0,0.81,1.0034,0.23,0.0,0.2,3.3,2.0,5.0,False
20081129,7,3.0,7.0,0.86,0.9955,0.25,0.0,0.0,1.6,-0.8,4.3,False
20081130,8,3.3,10.0,0.92,0.9936,0.17,0.54,0.0,2.9,-1.0,5.7,False
20081201,7,1.8,6.0,0.9,0.9993,0.33,0.03,2.5,4.4,1.4,6.5,False
20081202,7,5.4,15.0,0.95,1.0049,0.09,0.75,0.2,2.9,1.2,4.4,False
20081203,7,3.8,11.0,0.98,0.9995,0.19,0.85,1.0,0.5,-0.5,2.7,False
20081204,8,6.4,18.0,0.92,0.9914,0.08,0.18,0.0,2.6,-0.6,6.0,False
20081205,8,4.5,10.0,0.93,0.989,0.11,0.72,0.0,5.7,4.4,7.1,False
20081206,8,2.8,8.0,0.96,1.0084,0.11,0.12,0.0,5.0,4.3,6.2,False
20081207,4,2.3,6.0,0.94,1.0263,0.45,0.01,5.3,3.9,0.5,7.0,False
20081208,3,3.0,8.0,0.92,1.0245,0.42,0.0,6.0,0.9,-1.6,4.9,False
20081209,8,4.0,10.0,0.96,1.015,0.08,0.16,0.0,0.9,-1.6,2.5,False
20081210,8,2.8,6.0,0.96,1.0138,0.13,0.01,0.0,2.1,1.2,2.9,False
20081211,6,4.3,8.0,0.9,1.0121,0.31,0.0,2.7,1.9,0.1,4.7,False
20081212,1,4.5,8.0,0.88,1.0173,0.44,0.0,6.1,0.4,-1.6,3.3,False
20081213,1,4.0,9.0,0.83,1.004,0.43,0.0,5.7,-1.1,-4.4,1.9,False
20081214,5,5.0,10.0,0.82,1.001,0.28,0.0,2.2,3.1,1.1,5.0,False
20081215,7,4.1,8.0,0.99,1.0146,0.09,0.0,0.0,0.7,-1.4,1.9,False
20081216,8,2.5,6.0,0.97,1.0157,0.07,0.0,0.0,0.9,-1.3,1.9,False
20081217,8,3.8,7.0,0.99,1.0141,0.04,0.28,0.0,0.8,-1.4,3.4,False
20081218,8,5.1,10.0,0.99,1.0196,0.14,0.08,0.5,3.8,1.3,6.5,False
20081219,6,4.5,12.0,0.88,1.023,0.29,0.2,3.4,5.8,1.9,7.9,False
20081220,8,5.4,13.0,0.97,1.0241,0.04,0.84,0.0,8.1,5.6,10.2,False
20081221,8,5.3,11.0,0.92,1.0308,0.11,0.15,0.0,8.6,6.7,9.4,False
20081222,7,3.4,11.0,0.96,1.0331,0.08,0.18,0.0,8.1,4.9,9.7,False
20081223,8,1.7,4.0,1.0,1.0363,0.18,0.0,0.0,5.2,3.1,6.7,False
20081224,8,2.4,7.0,0.97,1.0329,0.05,0.0,0.0,5.5,4.4,6.3,False
20081225,5,4.8,11.0,0.92,1.0335,0.15,0.0,0.0,3.2,-0.3,5.2,False
20081226,0,6.1,12.0,0.78,1.0371,0.48,0.0,6.5,-1.1,-2.8,1.4,False
20081227,0,6.0,11.0,0.82,1.0351,0.47,0.0,7.0,-2.7,-4.2,-0.6,False
20081228,0,5.0,10.0,0.83,1.0304,0.46,0.0,6.7,-3.2,-5.3,-0.5,False
20081229,0,3.5,8.0,0.81,1.0304,0.58,0.0,7.0,-3.2,-6.6,0.4,False
20081230,0,1.8,5.0,0.87,1.0305,0.59,0.0,7.0,-4.0,-7.2,0.2,False
20081231,5,1.2,4.0,0.93,1.027,0.2,0.0,1.5,-2.7,-6.0,1.0,False
20090101,8,1.4,4.0,0.98,1.0299,0.11,0.0,0.0,-3.8,-6.6,-2.0,False
20090102,7,2.8,8.0,0.94,1.0288,0.08,0.0,0.0,-1.2,-3.8,0.1,False
20090103,3,2.2,7.0,0.9,1.0282,0.61,0.0,7.0,-3.5,-8.1,0.3,False
20090104,8,4.5,9.0,0.81,1.0208,0.11,0.02,0.0,-0.8,-1.9,0.1,False
20090105,6,5.1,11.0,0.95,1.0197,0.14,0.72,0.5,-2.9,-9.3,-0.9,False
20090106,1,2.8,6.0,0.9,1.0252,0.64,0.0,7.0,-12.1,-16.1,-7.8,False
20090107,8,3.5,7.0,0.91,1.0246,0.14,0.0,0.0,-7.8,-16.2,-2.8,False
20090108,6,2.5,6.0,0.98,1.0303,0.28,0.0,1.5,-5.6,-10.9,-2.2,False
20090109,2,1.6,6.0,0.97,1.0301,0.46,0.0,6.9,-10.6,-15.5,-4.5,False
20090110,0,2.4,6.0,0.82,1.0293,0.57,0.0,7.2,-8.1,-13.2,-1.8,False
20090111,0,5.9,11.0,0.59,1.0298,0.62,0.0,7.0,-0.6,-6.8,4.2,False
20090112,6,8.9,16.0,0.57,1.0205,0.39,0.0,3.9,3.7,0.7,5.9,False
20090113,8,6.0,12.0,0.82,1.0136,0.11,0.28,0.0,5.0,3.0,6.7,False
20090114,8,3.2,7.0,0.98,1.016,0.06,0.01,0.0,2.9,2.0,3.7,False
20090115,2,2.5,6.0,0.8,1.0203,0.58,0.0,7.1,1.8,-0.9,5.6,False
20090116,7,3.3,9.0,0.84,1.0198,0.34,0.0,2.2,1.6,-3.3,4.6,False
20090117,6,6.8,14.0,0.89,1.0153,0.34,0.07,3.4,5.4,2.9,8.3,False
20090118,6,8.5,20.0,0.86,1.001,0.11,0.53,0.5,5.2,2.2,8.1,False
20090119,7,8.3,19.0,0.8,0.9905,0.23,0.12,1.6,6.3,2.2,10.8,False
20090120,5,6.1,15.0,0.8,0.9965,0.58,0.06,5.6,3.7,1.6,6.6,False
20090121,7,4.1,9.0,0.84,1.0063,0.32,0.0,3.6,3.2,0.3,5.6,False
20090122,8,7.8,17.0,0.8,0.9965,0.27,0.17,0.7,3.9,1.5,5.8,False
20090123,8,6.9,18.0,0.9,0.9757,0.12,1.4,0.0,5.2,2.6,8.3,False
20090124,6,4.2,11.0,0.92,0.9905,0.4,0.0,3.7,2.5,0.0,4.7,False
20090125,2,4.5,10.0,0.8,0.9973,0.63,0.0,7.0,1.9,-0.4,5.9,False
20090126,2,2.1,6.0,0.86,1.0022,0.53,0.0,6.0,0.2,-2.6,5.2,False
20090127,5,1.8,5.0,0.95,1.0143,0.55,0.0,4.9,-1.8,-5.5,3.1,False
20090128,0,2.3,6.0,0.82,1.0188,0.84,0.0,8.0,-0.8,-6.4,4.8,False
20090129,0,2.9,7.0,0.85,1.0211,0.79,0.0,8.0,-1.0,-4.1,2.6,False
20090130,0,4.7,10.0,0.79,1.0213,0.79,0.0,8.0,-0.3,-3.4,3.2,False
20090131,0,6.3,14.0,0.74,1.0175,0.81,0.0,8.0,-1.0,-2.9,1.3,False
20090201,7,6.5,13.0,0.79,1.0097,0.42,0.0,4.6,-1.3,-2.7,-0.3,False
20090202,7,6.1,15.0,0.79,0.9988,0.18,0.02,4.6,1.3,-2.0,3.9,False
20090203,8,2.1,6.0,0.79,1.0,0.15,0.22,4.6,1.8,-0.3,4.9,False
20090204,8,1.7,6.0,0.79,0.9977,0.18,0.02,4.6,0.3,-0.6,1.5,False
20090205,6,4.4,11.0,0.79,0.9934,0.31,0.13,4.6,4.6,-0.5,8.9,False
20090206,5,3.4,10.0,0.79,0.9912,0.69,0.0,4.6,5.8,2.2,10.3,False
20090207,6,2.4,6.0,0.79,0.9921,0.08,0.0,4.6,2.1,-1.2,3.5,False
20090208,7,3.8,10.0,0.79,1.0039,0.31,0.0,4.6,1.5,-1.8,3.2,False
20090209,8,6.4,14.0,0.79,1.0009,0.21,1.25,4.6,3.0,1.1,7.1,False
20090210,8,6.8,19.0,0.79,0.9919,0.06,1.48,4.6,4.7,0.8,9.2,False
20090211,7,3.4,8.0,0.79,1.0143,0.49,0.23,4.6,1.8,-0.1,5.0,False
20090212,7,2.8,8.0,0.79,1.0203,0.6,0.0,4.6,0.9,-0.8,4.3,False
20090213,8,2.8,8.0,0.79,1.0205,0.39,0.02,4.6,0.9,-1.0,3.1,False
20090214,4,2.8,10.0,0.79,1.0273,1.04,0.0,4.6,-0.1,-3.0,2.9,False
20090215,5,5.1,11.0,0.79,1.0277,0.6,0.39,4.6,-0.6,-4.2,2.7,False
20090216,8,3.0,8.0,0.79,1.022,0.23,0.57,4.6,4.8,1.0,7.0,False
20090217,7,4.1,9.0,0.79,1.0208,0.14,0.77,4.6,4.3,-0.7,6.5,False
20090218,5,2.6,6.0,0.79,1.0268,0.79,0.0,4.6,-0.5,-2.8,2.6,False
20090219,8,3.7,9.0,0.79,1.0274,0.48,0.1,4.6,0.5,-3.5,3.1,False
20090220,8,3.1,7.0,0.79,1.0289,0.13,0.13,4.6,4.5,2.3,5.6,False
20090221,8,2.8,9.0,0.79,1.0309,0.63,0.01,4.6,4.7,3.0,6.4,False
20090222,8,3.5,8.0,0.79,1.0234,0.18,0.12,4.6,5.6,4.7,6.8,False
20090223,8,3.2,8.0,0.79,1.0207,0.16,0.12,4.6,5.1,4.3,6.2,False
20090224,8,1.6,5.0,0.79,1.0268,0.28,0.0,4.6,4.1,3.1,5.0,False
20090225,7,4.0,11.0,0.79,1.0286,0.81,0.0,4.6,4.3,0.2,7.2,False
20090226,8,4.2,9.0,0.79,1.0215,0.42,0.06,4.6,6.8,5.3,8.3,False
20090227,8,5.0,11.0,0.79,1.0193,0.18,0.14,4.6,6.6,5.1,7.5,False
20090228,6,3.5,9.0,0.79,1.0154,0.76,0.0,4.6,7.3,4.1,10.6,False
20090301,6,3.4,10.0,0.84,1.0088,1.05,0.02,6.1,8.5,1.9,13.6,False
20090302,6,2.7,7.0,0.83,1.0147,0.64,0.01,1.9,6.5,1.4,9.1,False
20090303,3,5.8,13.0,0.72,1.0108,1.17,0.0,8.3,5.6,0.6,10.6,False
20090304,8,5.8,15.0,0.75,0.9891,0.47,0.33,0.6,6.1,4.3,8.5,False
20090305,8,3.6,10.0,0.88,0.9905,0.39,0.18,0.0,4.3,2.8,6.3,False
20090306,6,5.1,12.0,0.85,1.0017,0.27,0.41,1.0,4.0,0.7,6.7,False
20090307,7,4.9,12.0,0.83,1.0119,0.87,0.0,2.9,4.8,-1.9,9.6,False
20090308,6,7.4,18.0,0.77,1.0051,0.76,0.6,4.1,7.6,4.4,11.1,False
20090309,7,5.7,12.0,0.79,1.0103,0.65,0.17,2.4,4.6,0.7,8.2,False
20090310,8,6.5,15.0,0.88,1.0099,0.23,0.59,0.0,5.4,4.2,8.2,False
20090311,7,3.0,8.0,0.76,1.0226,0.7,0.0,1.9,5.6,2.6,9.3,False
20090312,8,5.6,11.0,0.89,1.0207,0.12,0.27,0.0,7.2,4.6,9.6,False
20090313,6,2.3,6.0,0.8,1.021,1.17,0.0,5.4,8.5,5.5,11.7,False
20090314,8,4.3,12.0,0.83,1.0175,0.87,0.03,2.2,9.3,6.8,14.8,False
20090315,8,3.8,10.0,0.74,1.0282,0.77,0.0,1.5,8.6,6.5,11.6,False
20090316,6,1.6,5.0,0.83,1.0334,0.49,0.0,0.5,6.9,3.4,9.4,False
20090317,4,3.0,8.0,0.82,1.0345,1.2,0.0,6.3,6.4,1.4,12.9,False
20090318,3,2.8,6.0,0.66,1.0324,1.6,0.0,9.7,5.1,-1.7,11.5,False
20090319,4,3.5,10.0,0.63,1.0278,1.59,0.0,7.5,5.6,1.2,10.9,False
20090320,0,2.8,9.0,0.6,1.0316,1.95,0.0,10.9,4.0,-2.1,9.2,False
20090321,0,1.8,5.0,0.57,1.029,1.9,0.0,10.7,5.1,-2.0,11.9,False
20090322,6,3.7,10.0,0.72,1.0269,1.22,0.0,4.5,6.6,-0.8,12.0,False
20090323,7,5.6,17.0,0.83,1.0125,0.42,0.81,0.1,6.6,2.9,10.2,False
20090324,7,4.5,15.0,0.8,1.0104,0.94,0.35,3.9,3.9,0.5,7.6,False
20090325,7,6.1,15.0,0.86,1.0021,0.69,1.04,2.8,4.8,1.9,8.8,False
20090326,8,7.4,15.0,0.89,1.0037,0.37,0.74,0.0,6.5,2.7,8.5,False
20090327,7,6.3,15.0,0.77,0.9994,1.24,0.22,4.6,6.7,4.6,10.1,False
20090328,8,6.2,13.0,0.82,0.997,0.99,0.13,3.0,6.3,5.1,10.3,False
20090329,6,3.4,10.0,0.77,1.0109,1.28,0.11,3.5,5.7,1.5,10.0,False
20090330,1,2.0,6.0,0.65,1.0215,2.2,0.0,10.8,5.3,-1.4,11.8,False
20090331,0,2.8,8.0,0.63,1.0232,2.18,0.0,11.7,7.1,0.5,13.2,False
20090401,0,5.8,13.0,0.62,1.0196,2.18,0.0,11.8,9.4,1.1,15.5,False
20090402,0,4.7,11.0,0.68,1.0169,2.15,0.0,11.8,11.6,5.2,18.6,True
20090403,2,2.1,9.0,0.69,1.0156,2.09,0.06,11.4,14.8,6.3,22.0,False
20090404,6,2.6,7.0,0.81,1.0198,1.48,0.0,5.6,12.0,8.7,15.8,False
20090405,5,2.0,8.0,0.8,1.0224,1.15,0.0,4.3,10.6,7.8,15.2,False
20090406,3,2.8,7.0,0.68,1.0127,1.44,0.0,4.6,13.6,5.2,20.6,True
20090407,6,3.7,10.0,0.78,1.0102,0.87,0.07,3.3,11.8,9.1,15.4,False
20090408,5,7.2,17.0,0.8,1.0127,1.11,0.18,3.7,10.7,8.1,13.3,False
20090409,6,3.8,8.0,0.78,1.0139,1.35,0.0,3.9,14.2,10.6,19.2,True
20090410,5,3.3,9.0,0.52,1.0072,2.06,0.0,7.7,18.4,12.4,24.6,True
20090411,5,2.8,9.0,0.59,1.0087,1.73,0.02,6.6,16.5,11.0,21.2,False
20090412,5,1.7,5.0,0.81,1.0104,1.27,0.0,1.5,13.6,8.2,18.6,True
20090413,6,2.1,5.0,0.83,1.0101,1.23,0.0,2.3,12.3,8.3,18.1,True
20090414,1,3.2,8.0,0.78,1.0091,2.06,0.0,9.9,14.3,7.6,20.5,True
20090415,3,3.2,18.0,0.66,1.0074,1.78,0.91,6.2,15.7,9.2,23.3,False
20090416,6,3.5,9.0,0.79,1.0066,1.19,0.29,1.1,13.1,8.9,17.5,False
20090417,8,2.8,8.0,0.98,1.0067,0.11,2.32,0.0,9.9,9.4,10.5,False
20090418,6,3.2,9.0,0.87,1.0139,1.44,0.2,3.2,10.2,7.5,14.9,False
20090419,2,3.1,9.0,0.77,1.0214,2.27,0.0,10.5,11.7,6.4,17.0,False
20090420,1,2.8,8.0,0.74,1.0236,2.27,0.0,10.1,12.8,5.2,18.7,True
20090421,0,2.8,7.0,0.65,1.0238,2.64,0.0,12.8,13.3,5.6,19.6,True
20090422,2,2.9,9.0,0.7,1.0245,2.19,0.0,8.2,9.8,4.4,15.9,False
20090423,3,2.1,8.0,0.75,1.0244,1.98,0.0,7.4,8.9,2.0,14.1,False
20090424,0,4.4,12.0,0.62,1.0183,2.75,0.0,12.9,11.9,4.1,18.0,True
20090425,4,4.5,14.0,0.69,1.0112,1.87,0.06,6.5,13.2,8.6,17.9,False
20090426,7,2.7,8.0,0.8,1.0078,1.88,0.64,4.2,14.2,10.7,19.1,False
20090427,7,5.9,15.0,0.69,1.0024,2.08,0.12,7.0,12.3,9.0,15.6,False
20090428,6,3.0,8.0,0.78,1.0032,0.84,0.16,1.9,9.6,6.3,12.7,False
20090429,3,2.2,6.0,0.75,1.0105,2.22,0.0,7.1,10.5,2.8,17.0,False
20090430,3,2.3,7.0,0.7,1.0182,2.61,0.0,9.4,12.6,5.7,18.3,True
20090501,1,1.7,5.0,0.72,1.0233,2.56,0.0,11.5,15.0,7.6,21.3,True
20090502,2,2.8,7.0,0.73,1.0278,2.81,0.0,10.5,13.6,7.5,18.8,True
20090503,7,3.3,9.0,0.75,1.0252,1.4,0.0,2.8,11.2,5.8,14.7,False
20090504,5,2.0,7.0,0.67,1.0259,1.92,0.0,7.9,9.2,2.6,14.5,False
20090505,8,5.2,13.0,0.87,1.0208,0.46,0.17,0.0,10.7,7.3,13.6,False
20090506,7,5.5,13.0,0.79,1.018,0.56,0.0,0.1,12.1,9.7,14.9,False
20090507,4,4.3,10.0,0.73,1.0157,2.54,0.0,9.9,14.8,9.2,20.2,True
20090508,5,4.9,15.0,0.75,1.0146,1.43,0.33,4.3,12.0,5.5,16.8,False
20090509,5,2.2,5.0,0.7,1.018,1.86,0.01,3.6,11.4,3.6,17.3,False
