DATE,TOURS_wind_speed,TOURS_humidity,TOURS_pressure,TOURS_global_radiation,TOURS_precipitation,TOURS_temp_mean,TOURS_temp_min,TOURS_temp_max,TOURS_picnic_weather
20080714,1.2,0.59,1.0251,3.05,0.0,17.0,8.9,25.1,True
20080715,2.1,0.59,1.0273,3.34,0.0,19.9,11.7,28.1,True
20080716,3.3,0.73,1.0225,2.59,0.0,20.0,13.9,26.0,True
20080717,2.7,0.56,1.0171,2.91,0.0,19.6,14.5,24.6,True
20080718,3.7,0.66,1.0156,2.35,0.0,18.6,12.9,24.2,True
20080719,4.1,0.62,1.0144,2.63,0.0,21.7,15.6,27.7,True
20080720,3.5,0.58,1.0193,2.66,0.0,17.6,12.0,23.3,True
20080721,3.2,0.58,1.0244,2.69,0.0,16.0,9.1,22.9,True
20080722,1.4,0.57,1.0255,3.34,0.0,16.6,7.6,25.5,True
20080723,4.1,0.46,1.0196,3.28,0.0,20.2,12.2,28.2,True
20080724,4.6,0.5,1.0122,3.1,0.0,21.9,13.8,30.0,True
20080725,1.9,0.82,1.0129,1.75,0.72,20.5,16.2,24.8,False
20080726,1.6,0.76,1.0154,2.39,0.0,21.2,16.9,25.6,True
20080727,1.0,0.65,1.0158,2.53,0.0,21.7,15.0,28.4,True
20080728,2.6,0.71,1.0133,2.26,0.06,23.3,15.9,30.8,False
20080729,2.9,0.65,1.0169,2.78,0.0,20.4,14.8,26.1,True
20080730,1.5,0.56,1.0157,2.52,0.0,22.2,14.5,29.8,True
20080731,2.9,0.68,1.0125,2.1,0.2,24.6,17.2,32.1,False
20080801,4.0,0.64,1.0181,1.96,0.12,20.0,15.5,24.4,False
20080802,5.0,0.84,1.0181,1.05,0.38,20.4,15.9,25.0,False
20080803,5.6,0.82,1.0159,1.71,0.34,21.3,17.1,25.5,False
20080804,3.5,0.78,1.0151,1.77,0.22,21.6,18.0,25.2,False
20080805,1.6,0.65,1.0158,2.91,0.0,21.6,14.1,29.0,True
20080806,3.4,0.65,1.0102,2.88,0.4,24.4,15.6,33.2,False
20080807,5.4,0.77,1.009,1.78,0.18,20.5,16.8,24.2,False
20080808,4.1,0.69,1.015,1.91,0.08,20.2,16.2,24.2,False
20080809,3.3,0.65,1.0164,2.89,0.0,17.7,10.6,24.8,True
20080810,4.4,0.84,1.0115,1.33,0.1,18.3,14.8,21.8,False
20080811,2.6,0.74,1.0048,2.13,0.44,17.4,11.6,23.2,False
20080812,8.2,0.66,1.0012,2.5,0.0,19.9,16.0,23.8,True
20080813,6.5,0.63,1.0127,2.36,0.0,18.9,14.4,23.4,True
20080814,1.9,0.72,1.0155,1.81,0.04,15.8,9.6,22.0,False
20080815,2.2,0.68,1.0163,2.31,0.0,16.6,9.5,23.6,True
20080816,3.1,0.73,1.0098,1.5,0.0,15.3,9.5,21.1,True
20080817,4.2,0.66,1.0105,1.85,0.0,19.0,14.3,23.8,True
20080818,5.3,0.68,1.0106,1.82,0.0,20.4,15.6,25.2,True
20080819,5.7,0.7,1.0132,2.01,0.0,19.8,15.4,24.2,True
20080820,3.9,0.68,1.0176,1.52,0.0,18.6,14.2,23.1,True
20080821,2.9,0.71,1.0174,2.13,0.28,19.0,12.6,25.5,False
20080822,3.1,0.84,1.0157,1.06,0.22,17.2,15.3,19.2,False
20080823,2.0,0.7,1.0172,2.13,0.0,15.2,9.8,20.6,True
20080824,2.6,0.82,1.015,1.26,0.14,15.0,9.9,20.0,False
20080825,2.5,0.75,1.0195,2.0,0.0,18.4,13.8,23.1,True
20080826,2.0,0.8,1.0238,2.14,0.02,18.2,12.4,24.0,False
20080827,2.4,0.74,1.0231,2.62,0.02,18.6,11.3,26.0,False
20080828,2.1,0.76,1.022,2.01,0.0,18.3,12.9,23.8,True
20080829,3.9,0.68,1.0176,2.56,0.0,20.6,13.6,27.6,True
20080830,1.9,0.61,1.0122,2.48,0.32,23.0,13.7,32.3,False
20080831,4.9,0.76,1.0143,1.68,0.0,21.4,17.8,25.0,True
20080901,3.8,0.69,1.0178,1.91,0.0,18.5,14.0,23.0,True
20080902,4.8,0.8,1.0108,1.02,0.44,19.6,15.6,23.5,False
20080903,3.0,0.89,1.0093,0.8,0.48,13.3,10.9,15.7,False
20080904,2.9,0.89,1.007,0.94,0.36,14.6,10.7,18.6,False
20080905,5.8,0.83,0.9987,0.61,0.38,17.2,13.2,21.1,False
20080906,6.9,0.69,1.0059,1.79,0.02,17.8,14.3,21.4,False
20080907,3.9,0.79,1.0127,1.36,0.12,17.4,14.1,20.6,False
20080908,2.6,0.71,1.0155,2.34,0.0,15.5,8.5,22.5,True
20080909,3.3,0.82,1.0132,1.02,0.18,16.9,10.8,23.0,False
20080910,1.4,0.81,1.0148,1.61,0.02,19.6,13.3,25.8,False
20080911,3.2,0.9,1.0108,0.81,1.18,18.5,13.6,23.4,False
20080912,2.1,0.81,1.0159,1.41,0.02,15.0,11.0,18.9,False
20080913,2.6,0.74,1.0183,2.01,0.0,13.6,7.1,20.2,True
20080914,3.4,0.71,1.0209,1.53,0.0,16.6,13.5,19.7,True
20080915,2.8,0.65,1.0214,1.58,0.0,13.8,8.4,19.2,True
20080916,3.8,0.64,1.0197,2.07,0.0,13.2,7.5,19.0,True
20080917,4.0,0.6,1.0172,2.12,0.0,13.2,7.2,19.1,True
20080918,2.5,0.69,1.019,1.4,0.0,13.1,8.0,18.2,True
20080919,2.5,0.64,1.0245,2.07,0.0,13.0,5.9,20.2,True
20080920,4.6,0.56,1.0252,2.11,0.0,14.6,8.2,21.1,True
20080921,4.5,0.58,1.0199,2.05,0.0,12.9,6.4,19.4,True
20080922,5.7,0.62,1.0184,1.99,0.0,14.2,7.8,20.5,True
20080923,4.3,0.64,1.0183,1.64,0.0,13.8,8.5,19.0,True
20080924,2.5,0.73,1.0205,1.16,0.04,15.2,11.6,18.7,False
20080925,4.0,0.68,1.0265,1.51,0.0,14.4,8.7,20.2,True
20080926,5.4,0.59,1.0283,1.95,0.0,14.6,9.2,19.9,True
20080927,3.4,0.58,1.0267,1.93,0.0,13.4,7.1,19.8,True
20080928,1.8,0.62,1.0238,1.84,0.0,13.4,6.2,20.7,True
20080929,2.0,0.7,1.0201,1.78,0.0,12.2,4.5,19.8,True
20080930,5.2,0.78,1.0166,0.93,0.0,11.6,6.6,16.6,False
20081001,6.7,0.78,1.0112,0.92,0.02,15.0,12.2,17.7,False
20081002,4.2,0.71,1.0102,1.03,0.04,12.8,9.4,16.2,False
20081003,4.2,0.78,1.0159,1.09,0.08,8.8,4.9,12.6,False
20081004,4.1,0.7,1.0204,1.6,0.0,8.4,1.5,15.4,False
20081005,6.4,0.83,1.011,0.44,0.18,12.6,9.2,16.0,False
20081006,3.2,0.86,1.0157,0.72,0.16,15.9,13.6,18.2,False
20081007,3.9,0.87,1.0123,0.63,0.56,16.8,14.1,19.5,False
20081008,2.3,0.86,1.021,0.86,0.0,12.5,9.6,15.3,False
20081009,2.6,0.75,1.031,1.62,0.0,11.4,5.1,17.7,False
20081010,1.9,0.82,1.0308,1.57,0.02,12.8,6.4,19.3,False
20081011,2.3,0.8,1.0267,1.46,0.02,16.2,7.9,24.4,False
20081012,2.3,0.71,1.0235,1.09,0.0,17.6,10.9,24.3,True
20081013,2.7,0.79,1.0211,1.35,0.0,19.0,13.6,24.3,True
20081014,1.5,0.86,1.0223,0.42,0.0,14.7,12.3,17.1,False
20081015,4.1,0.89,1.0192,0.41,0.4,15.5,13.5,17.5,False
20081016,2.3,0.89,1.0185,0.83,0.16,13.8,11.0,16.6,False
20081017,1.3,0.79,1.021,1.24,0.0,9.6,3.6,15.5,False
20081018,1.2,0.75,1.0215,1.26,0.0,9.2,2.4,15.9,False
20081019,2.1,0.77,1.0217,1.42,0.0,9.6,1.9,17.2,False
20081020,4.1,0.76,1.0152,1.09,0.1,14.0,6.6,21.3,False
20081021,2.5,0.9,1.0156,0.35,0.18,11.2,10.3,12.2,False
20081022,1.4,0.8,1.0257,1.1,0.0,10.6,7.1,14.2,False
20081023,0.9,0.75,1.0269,1.32,0.0,7.8,0.4,15.2,False
20081024,0.9,0.81,1.0263,0.6,0.0,7.0,1.1,12.8,False
20081025,1.0,0.8,1.0308,1.13,0.0,14.2,10.1,18.2,True
20081026,3.2,0.83,1.0229,0.91,1.74,10.8,4.3,17.4,False
20081027,2.8,0.84,1.0118,0.95,0.1,12.0,9.3,14.7,False
20081028,1.3,0.85,1.0121,0.94,0.0,6.6,2.1,11.1,False
20081029,1.9,0.9,1.0069,0.64,0.1,3.4,-1.3,8.2,False
20081030,3.8,0.95,0.9914,0.18,1.34,3.6,0.6,6.7,False
20081031,3.3,0.93,0.9994,0.43,1.62,7.9,5.1,10.7,False
20081101,5.5,0.89,1.0009,0.13,0.02,9.4,7.2,11.5,False
20081102,4.4,0.91,1.0095,0.44,0.78,7.0,3.5,10.5,False
20081103,3.8,0.85,1.0088,0.57,0.0,11.2,8.7,13.6,False
20081104,3.5,0.83,1.013,0.94,0.22,10.2,5.2,15.2,False
20081105,3.3,0.91,1.0124,0.08,0.56,9.0,8.6,9.3,False
20081106,2.0,0.96,1.0144,0.15,0.04,9.2,7.7,10.7,False
20081107,3.0,0.88,1.0143,0.62,0.26,10.8,7.4,14.1,False
20081108,5.4,0.91,1.018,0.35,0.7,8.7,4.2,13.2,False
20081109,5.1,0.92,1.0197,0.24,0.64,11.5,9.6,13.3,False
20081110,7.6,0.86,1.0161,0.16,0.48,13.3,12.0,14.6,False
20081111,4.9,0.84,1.017,0.73,0.1,10.6,7.6,13.6,False
20081112,1.8,0.93,1.0204,0.54,0.02,8.2,5.2,11.2,False
20081113,1.3,0.89,1.0274,0.69,0.02,6.2,1.0,11.3,False
20081114,1.5,0.97,1.0289,0.18,0.18,7.2,4.7,9.7,False
20081115,1.0,0.93,1.0306,0.25,0.0,10.4,9.4,11.5,False
20081116,1.4,0.91,1.0325,0.21,0.02,10.7,9.6,11.8,False
20081117,2.1,0.94,1.029,0.24,0.24,10.2,9.1,11.4,False
20081118,3.8,0.91,1.0171,0.28,0.14,10.5,8.7,12.4,False
20081119,2.6,0.88,1.0241,0.68,0.0,8.2,4.6,11.8,False
20081120,4.1,0.92,1.0223,0.27,0.02,9.2,7.3,11.2,False
20081121,5.3,0.85,1.0177,0.21,0.14,10.8,9.0,12.6,False
20081122,3.2,0.83,1.0175,0.22,0.1,6.8,5.6,8.1,False
20081123,4.6,0.91,1.0049,0.15,0.74,5.8,1.3,10.4,False
20081124,3.3,0.87,0.9985,0.57,0.16,5.0,2.9,7.0,False
20081125,3.6,0.81,1.0186,0.63,0.0,3.2,-0.9,7.3,False
20081126,1.6,0.89,1.028,0.53,0.0,4.8,1.0,8.6,False
20081127,2.2,0.84,1.0202,0.62,0.0,2.6,-1.8,7.0,False
20081128,3.3,0.86,1.002,0.59,0.18,3.2,0.9,5.4,False
20081129,2.9,0.85,0.9902,0.27,0.32,4.4,3.0,5.8,False
20081130,3.5,0.95,0.9895,0.15,0.6,3.5,1.8,5.2,False
20081201,3.4,0.9,1.0035,0.32,0.02,4.8,2.2,7.3,False
20081202,4.1,0.87,1.0116,0.64,0.72,3.4,-0.4,7.2,False
20081203,3.9,0.9,1.0011,0.38,0.08,7.5,4.7,10.3,False
20081204,5.5,0.88,0.9939,0.2,0.8,7.8,3.4,12.2,False
20081205,7.0,0.78,0.9971,0.4,0.04,8.1,5.7,10.5,False
20081206,2.9,0.8,1.015,0.54,0.0,7.6,5.3,9.8,False
20081207,4.4,0.93,1.0261,0.35,0.0,2.6,0.4,4.7,False
20081208,2.4,0.95,1.0229,0.37,0.0,1.2,-0.7,3.2,False
20081209,2.0,0.97,1.0191,0.16,0.02,0.0,-2.3,2.2,False
20081210,2.2,0.91,1.0175,0.26,0.0,1.6,-0.9,4.0,False
20081211,1.6,0.91,1.0144,0.4,0.0,1.4,-1.5,4.4,False
20081212,1.8,0.88,1.0172,0.71,0.0,0.0,-4.6,4.7,False
20081213,4.6,0.93,0.9965,0.07,0.4,2.1,-1.8,6.0,False
20081214,2.8,0.95,0.9963,0.11,0.28,4.2,3.4,5.0,False
20081215,2.8,0.9,1.0128,0.47,0.0,4.3,1.8,6.8,False
20081216,2.6,0.94,1.0156,0.11,0.0,1.5,0.4,2.6,False
20081217,2.4,0.93,1.0176,0.2,0.02,4.4,1.9,7.0,False
20081218,1.8,0.96,1.0247,0.14,0.04,4.8,0.7,9.0,False
20081219,2.5,0.89,1.0295,0.49,0.0,8.7,6.5,10.9,False
20081220,3.3,0.9,1.0337,0.27,0.0,7.6,4.6,10.6,False
20081221,1.2,0.83,1.0377,0.13,0.0,9.0,7.9,10.0,False
20081222,3.2,0.8,1.036,0.22,0.0,8.4,7.3,9.5,False
20081223,4.1,0.88,1.0338,0.38,0.0,8.0,6.3,9.7,False
20081224,4.4,0.95,1.0319,0.33,0.0,3.2,1.8,4.7,False
20081225,5.9,0.8,1.027,0.37,0.0,4.3,1.9,6.7,False
20081226,7.7,0.69,1.0262,0.65,0.0,1.3,-0.3,2.9,False
20081227,6.0,0.79,1.0262,0.65,0.0,-0.5,-2.2,1.3,False
20081228,5.3,0.79,1.0222,0.57,0.0,-1.4,-3.7,0.8,False
20081229,3.9,0.87,1.0236,0.69,0.0,-0.2,-3.4,3.1,False
20081230,2.2,0.95,0.0003,0.2,0.0,1.3,-0.4,3.0,False
20081231,4.0,0.97,1.0262,0.15,0.0,-0.1,-1.1,0.9,False
20090101,4.9,0.92,1.0259,0.22,0.0,0.6,-0.5,1.7,False
20090102,4.9,0.93,1.0245,0.08,0.0,-0.4,-1.1,0.4,False
20090103,6.0,0.79,1.0236,0.69,0.0,-0.1,-1.4,1.1,False
20090104,1.9,0.86,1.0231,0.68,0.0,-2.4,-5.3,0.5,False
20090105,2.0,0.92,1.0181,0.18,0.16,-4.4,-6.9,-1.9,False
20090106,4.0,0.82,1.021,0.66,0.0,-4.9,-8.2,-1.6,False
20090107,2.8,0.71,1.0239,0.78,0.0,-6.2,-13.0,0.7,False
20090108,5.2,0.82,1.0249,0.62,0.0,-1.4,-3.5,0.6,False
20090109,2.1,0.8,1.0267,0.74,0.0,-5.0,-9.0,-1.0,False
20090110,2.5,0.8,1.0281,0.75,0.0,-3.6,-8.5,1.2,False
20090111,2.0,0.8,1.0305,0.75,0.0,-1.8,-7.3,3.8,False
20090112,3.6,0.81,1.0231,0.46,0.02,0.5,-4.1,5.1,False
20090113,2.0,0.87,1.0158,0.14,0.26,3.2,2.0,4.4,False
20090114,2.0,0.97,1.0176,0.19,0.06,3.3,2.5,4.1,False
20090115,3.5,0.86,1.0158,0.6,0.0,2.7,0.4,5.0,False
20090116,2.7,0.89,1.0194,0.21,0.0,3.2,-0.5,7.0,False
20090117,5.3,0.92,1.0176,0.17,0.28,7.5,5.9,9.1,False
20090118,7.1,0.8,1.0069,0.46,0.98,8.1,6.3,9.9,False
20090119,7.9,0.83,0.994,0.45,0.52,9.2,6.6,11.9,False
20090120,3.6,0.87,0.9976,0.35,0.2,4.8,2.8,6.8,False
20090121,2.5,0.9,1.0075,0.53,0.18,3.6,0.4,6.7,False
20090122,7.3,0.94,0.9955,0.12,1.26,7.8,2.4,13.1,False
20090123,8.0,0.78,0.9852,0.65,1.04,9.4,5.6,13.3,False
20090124,6.2,0.89,0.9904,0.31,0.7,5.4,3.3,7.5,False
20090125,4.4,0.9,0.9933,0.18,0.22,4.3,1.6,7.0,False
20090126,1.9,0.92,1.0019,0.7,0.1,4.9,-0.1,9.9,False
20090127,1.9,0.91,1.015,0.23,0.0,3.8,2.6,5.1,False
20090128,2.8,0.81,1.0158,0.44,0.0,4.0,2.2,5.7,False
20090129,3.3,0.9,1.0168,0.88,0.0,0.5,-2.0,3.1,False
20090130,4.8,0.8,1.0128,0.86,0.0,2.2,-1.4,5.8,False
20090131,4.3,0.83,1.0067,0.42,0.0,2.4,0.1,4.8,False
20090201,5.9,0.8,0.9998,0.85,0.34,-0.4,-2.8,2.0,False
20090202,2.0,0.92,0.9938,0.18,0.36,-0.2,-0.7,0.2,False
20090203,1.7,0.8,1.0005,1.14,0.0,-0.5,-5.1,4.0,False
20090204,3.6,0.8,0.9924,0.68,0.18,5.0,-1.1,11.1,False
20090205,4.4,0.77,0.9904,0.78,0.06,8.4,5.1,11.7,False
20090206,3.8,0.78,0.989,0.7,0.02,6.5,3.0,10.0,False
20090207,4.0,0.88,0.9968,0.28,0.06,2.4,0.4,4.3,False
20090208,3.1,0.93,1.008,0.53,0.04,1.5,-1.6,4.6,False
20090209,7.1,0.9,1.0005,0.11,1.42,7.3,2.4,12.2,False
20090210,7.4,0.77,1.008,0.78,0.1,6.4,4.8,8.1,False
20090211,1.2,0.94,1.02,0.64,0.0,3.5,0.6,6.4,False
20090212,2.6,0.78,1.0248,0.99,0.0,3.4,0.9,5.8,False
20090213,3.3,0.83,1.0221,0.3,0.06,4.9,1.1,8.7,False
20090214,3.1,0.78,1.0277,1.14,0.0,2.8,-0.3,5.9,False
20090215,1.9,0.76,1.0298,1.18,0.0,1.3,-2.5,5.2,False
20090216,1.7,0.86,1.0277,0.68,0.0,2.8,-2.2,7.9,False
20090217,3.3,0.84,1.0265,0.52,0.0,6.8,3.6,10.1,False
20090218,2.7,0.84,1.0248,0.42,0.0,8.0,6.7,9.2,False
20090219,1.9,0.71,1.0282,1.35,0.0,5.8,3.8,7.7,False
20090220,2.0,0.71,1.0316,1.36,0.0,5.6,0.8,10.3,False
20090221,1.2,0.86,1.0331,0.69,0.0,5.6,1.2,10.1,False
20090222,2.4,0.9,1.0295,0.43,0.0,5.6,1.9,9.4,False
20090223,2.7,0.9,1.0247,0.52,0.02,7.0,4.6,9.3,False
20090224,2.9,0.85,1.0263,0.51,0.04,5.6,2.2,9.0,False
20090225,2.0,0.76,1.0294,1.53,0.0,5.5,0.2,10.8,False
20090226,1.5,0.8,1.027,1.21,0.0,4.6,-1.2,10.5,False
20090227,1.6,0.76,1.0226,1.54,0.0,7.0,1.0,13.0,False
20090228,3.5,0.7,1.0115,1.57,0.0,10.8,3.8,17.9,False
20090301,3.8,0.78,1.0104,0.71,0.0,8.9,6.9,10.9,False
20090302,2.5,0.78,1.0186,1.36,0.0,7.8,4.3,11.3,False
20090303,5.0,0.72,1.0112,1.39,0.56,5.9,0.7,11.1,False
20090304,5.1,0.84,0.988,0.6,0.58,5.8,4.4,7.1,False
20090305,2.9,0.9,0.9928,0.46,0.12,2.5,-0.5,5.5,False
20090306,3.1,0.72,1.0089,1.62,0.0,5.3,0.9,9.7,False
20090307,2.6,0.86,1.0155,0.69,0.06,5.4,1.0,9.8,False
20090308,5.6,0.84,1.0133,0.67,0.52,8.8,6.8,10.8,False
20090309,4.8,0.73,1.0198,1.51,0.0,7.2,3.0,11.4,False
20090310,5.0,0.85,1.018,0.38,0.28,8.4,5.3,11.4,False
20090311,1.5,0.78,1.0253,1.33,0.0,10.0,6.2,13.7,False
20090312,1.0,0.82,1.0259,0.59,0.0,8.8,4.0,13.5,False
20090313,1.6,0.76,1.0211,1.71,0.0,10.1,3.4,16.8,False
20090314,2.8,0.81,1.0217,0.6,0.02,9.0,5.9,12.1,False
20090315,2.1,0.72,1.0304,1.95,0.0,9.0,3.4,14.6,False
20090316,3.6,0.72,1.0309,1.98,0.0,9.6,3.8,15.3,False
20090317,4.8,0.68,1.0301,1.99,0.0,10.9,4.9,16.9,False
20090318,4.7,0.62,1.026,2.06,0.0,11.6,5.0,18.3,True
20090319,4.9,0.45,1.0233,2.12,0.0,10.1,3.3,16.9,False
20090320,5.2,0.48,1.0271,2.18,0.0,8.0,3.1,12.8,False
20090321,3.9,0.49,1.0288,2.17,0.0,5.8,-0.1,11.7,False
20090322,2.6,0.73,1.0302,1.93,0.0,6.6,-1.0,14.2,False
20090323,3.9,0.77,1.0225,2.01,0.0,7.0,-0.5,14.4,False
20090324,4.6,0.61,1.0188,1.98,0.0,8.0,4.1,12.0,False
20090325,5.9,0.71,1.0127,0.81,0.04,7.8,3.0,12.5,False
20090326,5.9,0.8,1.0124,0.94,0.2,8.2,4.9,11.5,False
20090327,5.8,0.76,1.0049,1.18,0.26,8.8,5.5,12.0,False
20090328,3.6,0.77,1.0035,1.35,0.0,8.4,4.9,11.8,False
20090329,3.0,0.7,1.0131,1.49,0.0,4.8,-0.1,9.7,False
20090330,3.3,0.57,1.0203,2.03,0.0,6.2,0.7,11.7,False
20090331,4.9,0.55,1.0187,2.32,0.0,9.1,3.1,15.1,False
20090401,4.3,0.61,1.0146,2.01,0.0,10.4,4.6,16.1,False
20090402,2.6,0.67,1.0148,2.22,0.0,11.4,4.8,18.0,True
20090403,2.9,0.7,1.0177,1.96,0.0,12.8,7.4,18.3,True
20090404,2.1,0.75,1.022,1.22,0.0,10.2,5.6,14.7,False
20090405,1.8,0.73,1.0204,1.5,0.0,12.6,9.2,16.0,False
20090406,2.9,0.7,1.0103,2.34,0.62,13.2,5.1,21.2,False
20090407,3.8,0.71,1.0128,1.97,0.02,12.3,8.9,15.7,False
20090408,5.3,0.9,1.0157,0.45,0.08,9.2,6.5,12.0,False
20090409,4.0,0.64,1.0102,2.29,0.0,15.0,8.5,21.6,True
20090410,2.3,0.8,1.0041,0.58,0.28,11.6,8.8,14.4,False
20090411,1.7,0.9,1.0077,0.82,0.84,12.2,9.4,15.1,False
20090412,2.3,0.88,1.0125,1.36,0.0,13.0,9.8,16.1,False
20090413,1.9,0.8,1.0114,1.34,0.0,12.7,9.2,16.2,False
20090414,1.6,0.74,1.0066,1.36,0.0,13.4,8.9,17.9,False
20090415,3.7,0.85,1.003,0.98,0.18,12.6,8.6,16.6,False
20090416,1.7,0.76,1.0077,1.6,0.04,12.2,8.1,16.4,False
20090417,2.0,0.73,1.0117,2.0,0.02,10.7,4.5,16.9,False
20090418,3.0,0.81,1.015,2.05,0.48,11.2,5.5,17.0,False
20090419,1.7,0.92,1.0193,0.72,0.14,11.2,8.8,13.6,False
20090420,3.5,0.78,1.0234,2.28,0.0,12.2,4.6,19.8,True
20090421,3.6,0.73,1.0251,2.36,0.0,13.0,6.5,19.5,True
20090422,2.2,0.67,1.0248,2.77,0.0,13.0,5.7,20.2,True
20090423,2.7,0.64,1.0211,2.58,0.0,13.0,6.9,19.2,True
20090424,4.6,0.5,1.0116,2.88,0.0,13.4,6.2,20.7,True
20090425,4.0,0.74,1.0107,1.45,0.0,11.4,8.9,13.9,False
20090426,2.9,0.68,1.0085,2.26,0.0,11.0,5.5,16.6,False
20090427,4.8,0.82,1.0039,1.23,0.94,10.8,7.3,14.3,False
20090428,4.1,0.86,1.0023,1.61,1.48,9.8,5.6,13.9,False
20090429,3.7,0.76,1.0123,2.33,0.0,11.0,6.1,15.9,False
20090430,2.0,0.86,1.0177,1.35,0.04,12.2,8.5,15.8,False
20090501,3.0,0.83,1.0256,1.36,0.0,13.8,9.9,17.6,False
20090502,1.3,0.79,1.0297,1.36,0.0,11.4,4.1,18.7,True
20090503,2.7,0.85,1.0275,1.36,0.0,13.0,8.9,17.1,False
20090504,2.6,0.7,1.0276,1.36,0.0,10.4,4.4,16.4,False
20090505,3.0,0.82,1.0272,1.36,0.0,11.1,5.6,16.6,False
20090506,2.3,0.71,1.0223,2.99,0.0,15.1,10.0,20.2,True
20090507,2.8,0.7,1.0153,2.52,0.0,16.4,7.9,24.9,True
20090508,3.4,0.78,1.0178,1.5,0.0,13.9,10.4,17.4,False
20090509,2.0,0.86,1.0161,1.31,0.42,13.4,9.1,17.8,False
20090510,2.5,0.89,1.0139,1.18,0.0,13.7,9.8,17.6,False
20090511,4.1,0.87,1.0119,1.69,6.2,16.8,12.8,20.8,False
20090512,1.8,0.85,1.0121,1.56,0.02,17.2,12.8,21.5,False
20090513,1.8,0.83,1.0113,1.95,0.0,17.2,10.9,23.4,True
20090514,2.8,0.88,1.0077,1.25,0.06,16.1,13.2,19.0,False
20090515,6.0,0.74,1.0102,1.94,0.1,12.5,9.7,15.4,False
20090516,4.7,0.84,1.0125,1.0,1.36,13.4,9.6,17.3,False
20090517,4.6,0.82,1.0143,1.46,0.22,13.5,9.4,17.6,False
20090518,3.8,0.69,1.0198,2.65,0.0,14.0,8.8,19.2,True
20090519,1.3,0.75,1.0212,1.97,0.02,12.8,6.3,19.4,False
20090520,2.4,0.74,1.0181,3.02,0.0,15.3,7.6,23.0,True
20090521,2.3,0.81,1.0148,1.49,0.02,16.6,11.6,21.6,False
20090522,2.9,0.6,1.0177,3.42,0.0,15.2,9.1,21.2,True
20090523,3.1,0.76,1.0143,1.68,0.06,18.1,11.6,24.6,False
20090524,2.2,0.76,1.0164,2.39,0.0,20.8,14.2,27.4,True
20090525,2.5,0.82,1.013,1.36,0.24,22.8,18.4,27.1,False
20090526,4.6,0.77,1.021,1.64,0.26,15.0,12.7,17.2,False
20090527,3.6,0.68,1.0295,2.6,0.0,11.4,5.5,17.3,False
20090528,2.2,0.8,1.0308,1.02,0.0,15.6,13.0,18.3,True
20090529,6.1,0.68,1.0244,3.34,0.0,17.4,12.2,22.5,True
20090530,6.1,0.54,1.0182,3.53,0.0,16.4,9.5,23.2,True
20090531,5.0,0.62,1.0187,3.36,0.0,17.6,12.1,23.1,True
20090601,4.1,0.62,1.0192,3.31,0.0,18.0,11.6,24.4,True
20090602,4.1,0.61,1.0197,3.4,0.0,20.0,14.8,25.2,True
20090603,3.4,0.64,1.0178,3.32,0.0,18.0,11.5,24.5,True
20090604,3.7,0.67,1.0153,3.19,0.0,16.1,11.6,20.6,True
20090605,4.2,0.6,1.0057,2.73,0.28,13.8,8.2,19.5,False
20090606,1.9,0.8,0.9993,1.26,0.22,14.0,10.5,17.5,False
20090607,4.9,0.71,1.0054,2.13,0.1,13.2,9.0,17.3,False
20090608,2.1,0.91,1.0053,0.8,3.42,12.2,7.4,17.0,False
20090609,5.5,0.81,1.0099,2.02,0.32,14.8,10.8,18.7,False
20090610,5.2,0.87,1.0122,1.11,0.96,14.2,9.1,19.3,False
20090611,3.3,0.71,1.0216,2.95,0.0,15.6,9.8,21.4,True
20090612,2.0,0.73,1.0221,2.81,0.0,16.8,10.9,22.8,True
20090613,2.4,0.72,1.0188,3.22,0.0,19.4,12.4,26.4,True
20090614,1.3,0.79,1.0172,1.79,0.08,20.6,15.0,26.2,False
20090615,3.1,0.89,1.0173,1.02,0.24,18.8,17.3,20.3,False
20090616,2.2,0.74,1.0236,2.62,0.02,16.2,10.0,22.5,False
20090617,3.1,0.63,1.019,3.23,0.0,19.4,11.1,27.6,True
20090618,2.8,0.76,1.02,2.56,0.12,18.8,12.7,25.0,False
20090619,2.8,0.69,1.0235,2.4,0.08,16.8,12.9,20.6,False
20090620,3.2,0.7,1.025,2.24,0.0,14.2,9.0,19.4,True
20090621,2.7,0.67,1.0243,2.79,0.0,16.2,10.9,21.4,True
20090622,3.9,0.65,1.0252,3.19,0.0,15.8,10.1,21.4,True
20090623,4.9,0.61,1.0225,3.46,0.0,16.0,9.6,22.4,True
20090624,5.1,0.6,1.0136,3.36,0.0,19.0,13.0,24.9,True
20090625,2.0,0.69,1.0091,2.44,0.01,21.2,16.0,26.5,False
20090626,3.4,0.7,1.0128,3.14,0.0,20.0,14.6,25.5,True
20090627,1.8,0.64,1.0154,3.0,0.0,20.3,13.4,27.3,True
20090628,2.6,0.64,1.0139,3.14,0.0,22.0,15.3,28.7,True
20090629,3.0,0.61,1.016,3.28,0.0,23.4,16.3,30.6,True
20090630,2.5,0.57,1.0185,3.14,0.0,25.2,18.3,32.2,True
20090701,2.8,0.55,1.0188,3.26,0.0,25.8,19.7,32.0,True
20090702,3.1,0.68,1.0162,2.84,0.04,24.1,18.2,30.0,False
20090703,2.5,0.61,1.0158,3.3,0.0,21.5,16.9,26.1,True
