DATE,DRESDEN_cloud_cover,DRESDEN_wind_speed,DRESDEN_wind_gust,DRESDEN_humidity,DRESDEN_global_radiation,DRESDEN_precipitation,DRESDEN_sunshine,DRESDEN_temp_mean,DRESDEN_temp_min,DRESDEN_temp_max,DRESDEN_picnic_weather
20080813,4,6.6,15.9,0.58,2.66,0.0,10.4,19.7,15.2,24.5,True
20080814,6,3.7,8.7,0.57,2.23,0.12,8.6,19.4,14.7,24.2,False
20080815,8,3.9,12.0,0.91,0.23,1.41,0.0,13.3,11.7,16.5,False
20080816,8,2.4,8.0,0.94,0.42,1.03,0.0,13.1,11.7,15.4,False
20080817,5,3.2,8.9,0.69,2.66,0.0,9.9,16.4,11.1,21.7,True
20080818,5,4.5,10.2,0.61,2.12,0.0,7.4,19.6,13.0,25.8,True
20080819,6,4.1,14.3,0.7,1.89,0.81,6.1,21.2,17.2,28.1,False
20080820,6,4.8,13.0,0.72,1.82,0.0,6.4,18.5,15.3,22.1,True
20080821,4,4.0,10.0,0.62,2.5,0.0,11.2,18.6,14.8,23.2,True
20080822,6,3.1,6.7,0.66,2.31,0.24,9.3,19.1,14.0,24.6,False
20080823,6,5.2,15.0,0.7,1.89,0.2,7.0,16.0,12.4,19.2,False
20080824,6,5.3,14.4,0.8,0.7,0.59,1.7,13.7,10.9,17.9,False
20080825,5,2.5,6.4,0.79,1.13,0.47,2.1,15.0,9.3,19.2,False
20080826,4,2.5,6.2,0.79,1.81,0.0,6.9,17.5,13.7,22.0,True
20080827,4,2.9,7.9,0.73,2.12,0.0,8.2,19.0,15.2,23.6,True
20080828,7,3.0,7.5,0.81,0.78,0.0,0.2,17.0,14.9,20.0,True
20080829,7,4.4,13.6,0.79,0.83,0.01,1.1,17.3,15.5,21.1,False
20080830,3,2.3,6.1,0.68,2.45,0.0,11.0,16.9,12.9,21.3,True
20080831,1,4.5,10.1,0.57,2.54,0.0,12.6,17.7,12.1,23.1,True
20080901,6,4.7,9.9,0.74,1.25,0.13,4.9,18.1,15.1,24.8,False
20080902,6,2.6,6.4,0.79,1.59,0.0,5.7,18.9,14.8,24.4,True
20080903,6,4.3,14.8,0.69,1.52,0.73,6.1,20.2,13.6,26.4,False
20080904,7,3.1,10.0,0.84,1.12,0.0,2.6,16.1,12.1,20.8,True
20080905,6,3.5,9.6,0.78,1.51,0.0,4.5,18.9,14.6,24.1,True
20080906,6,3.2,9.3,0.64,1.74,2.73,5.8,22.4,15.3,27.6,False
20080907,8,2.9,7.3,0.86,0.72,0.01,0.7,16.3,14.4,18.5,False
20080908,4,3.6,9.1,0.7,1.62,0.04,6.7,16.8,13.1,20.1,False
20080909,1,2.8,6.5,0.67,2.18,0.0,11.9,16.8,10.1,23.1,True
20080910,5,2.8,9.0,0.69,1.76,0.0,6.8,18.7,11.4,25.5,True
20080911,5,2.7,7.9,0.74,1.8,0.0,8.8,19.2,13.6,23.8,True
20080912,6,5.1,13.8,0.84,1.06,0.0,2.8,14.2,10.7,18.5,True
20080913,3,5.6,12.4,0.65,2.28,0.0,12.0,10.1,6.0,14.5,False
20080914,7,3.4,8.8,0.72,0.72,0.0,0.0,8.9,5.8,11.4,False
20080915,8,4.0,10.4,0.8,1.26,0.0,0.0,9.4,7.3,12.3,False
20080916,8,3.3,8.1,0.75,0.44,0.0,0.0,7.2,6.3,8.2,False
20080917,7,1.5,4.2,0.72,0.9,0.0,0.8,8.0,5.7,10.7,False
20080918,6,1.9,4.7,0.72,1.31,0.0,2.8,8.8,4.4,13.1,False
20080919,7,2.4,8.4,0.79,0.89,0.0,1.1,8.8,4.6,12.9,False
20080920,8,2.8,7.9,0.8,0.58,0.42,0.0,10.0,8.1,12.4,False
20080921,8,2.3,8.2,0.89,1.12,1.11,2.6,10.5,8.6,14.6,False
20080922,7,1.9,5.7,0.9,0.85,0.15,1.1,9.6,7.0,12.6,False
20080923,7,2.5,6.3,0.91,0.59,0.21,0.4,9.8,6.6,12.9,False
20080924,8,2.7,8.6,0.91,0.48,0.12,0.0,10.8,8.2,13.2,False
20080925,6,4.1,10.1,0.85,0.95,0.0,2.0,10.5,6.3,13.5,False
20080926,1,2.1,6.5,0.83,1.7,0.0,9.9,9.6,4.0,15.2,False
20080927,3,1.9,5.1,0.89,1.72,0.0,9.7,9.8,5.6,14.1,False
20080928,2,3.5,7.8,0.8,1.73,0.0,10.8,11.0,4.2,17.7,False
20080929,7,3.1,7.9,0.77,1.11,0.06,3.0,11.6,8.0,15.6,False
20080930,7,5.7,13.3,0.77,0.98,0.09,3.5,10.8,9.7,13.9,False
20081001,7,9.3,22.7,0.76,0.64,0.49,0.8,12.7,9.7,16.1,False
20081002,3,6.5,14.7,0.71,1.2,0.0,7.1,10.7,6.6,14.3,False
20081003,5,3.8,10.7,0.74,0.78,0.0,1.6,8.1,5.2,10.6,False
20081004,4,3.7,9.8,0.79,0.87,0.0,3.2,7.0,3.4,11.2,False
20081005,6,5.7,13.9,0.72,1.38,0.35,7.2,9.9,3.8,15.6,False
20081006,8,2.9,8.5,0.9,0.29,0.19,0.0,11.6,10.4,12.5,False
20081007,7,2.4,6.0,0.88,0.89,0.0,2.1,12.3,9.8,15.7,False
20081008,3,4.2,8.3,0.84,1.4,0.0,8.4,12.9,10.1,17.3,False
20081009,8,2.5,5.9,0.96,0.17,0.08,0.0,11.5,10.3,12.8,False
20081010,6,1.9,5.4,0.87,1.15,0.0,5.6,11.6,9.0,15.6,False
20081011,2,3.3,5.7,0.85,1.38,0.0,10.2,12.3,7.8,20.0,True
20081012,2,2.7,6.9,0.84,1.36,0.01,9.9,12.0,6.9,18.9,False
20081013,2,3.8,7.3,0.87,1.32,0.02,9.3,12.3,7.7,19.3,False
20081014,7,3.0,8.9,0.9,0.22,0.03,0.0,13.0,10.4,16.3,False
20081015,7,3.3,8.7,0.83,0.68,0.16,0.8,12.6,8.6,16.3,False
20081016,8,5.1,19.1,0.87,0.4,0.77,0.2,11.2,7.0,14.2,False
20081017,5,7.4,17.2,0.76,0.91,0.0,5.5,8.2,6.2,10.7,False
20081018,4,2.6,6.7,0.75,1.09,0.0,7.2,8.1,3.8,13.6,False
20081019,6,4.1,9.5,0.75,0.78,0.0,2.7,8.7,5.4,12.5,False
20081020,2,4.5,8.6,0.7,1.26,0.0,9.7,11.3,4.3,19.0,True
20081021,4,5.5,12.0,0.75,1.26,0.31,9.7,15.0,9.0,22.0,False
20081022,8,2.8,7.3,0.96,1.26,1.12,8.8,7.2,5.2,9.1,False
20081023,2,2.4,5.3,0.82,0.99,0.0,8.2,6.4,1.8,11.3,False
20081024,2,3.0,7.3,0.83,1.12,0.0,8.8,4.4,0.0,10.8,False
20081025,2,3.0,6.4,0.89,1.05,0.0,7.0,6.0,1.1,12.6,False
20081026,5,4.4,10.3,0.77,1.08,0.07,8.3,8.0,2.6,14.5,False
20081027,8,3.3,7.3,0.9,0.15,1.04,0.0,8.2,7.2,9.6,False
20081028,8,1.6,4.0,0.92,0.2,0.56,0.0,6.9,5.8,7.8,False
20081029,8,2.7,7.5,0.97,0.11,3.2,0.0,4.4,2.2,5.9,False
20081030,7,4.0,11.2,0.93,0.27,0.32,0.0,3.1,1.6,4.4,False
20081031,4,2.5,6.8,0.83,0.77,0.0,0.1,4.8,1.3,8.8,False
20081101,5,2.0,4.9,0.99,0.53,0.0,6.1,3.6,0.7,7.0,False
20081102,8,1.7,7.8,0.98,0.48,0.0,1.2,6.3,3.6,10.3,False
20081103,7,4.5,8.3,0.95,0.33,0.0,0.0,9.5,7.0,11.8,False
20081104,8,1.8,7.6,1.0,0.25,0.0,0.0,7.8,5.9,9.6,False
20081105,8,3.9,10.0,0.97,0.55,0.01,2.0,9.4,8.0,11.5,False
20081106,8,2.4,6.0,0.98,0.32,0.0,0.0,8.9,7.7,10.7,False
20081107,8,1.7,4.9,0.92,0.18,0.0,0.0,9.6,7.6,11.5,False
20081108,7,1.9,6.2,0.9,0.17,0.02,0.0,8.6,5.8,9.5,False
20081109,5,5.0,11.1,0.79,0.57,0.01,5.0,9.7,5.5,13.7,False
20081110,6,6.1,12.7,0.71,0.37,0.0,1.9,11.8,9.3,15.9,False
20081111,6,7.2,17.6,0.76,0.53,0.0,2.9,9.6,7.6,11.5,False
20081112,7,2.9,6.9,0.79,0.36,0.0,0.4,7.4,5.6,10.3,False
20081113,6,2.3,4.5,0.88,0.34,0.0,0.9,5.2,0.8,7.7,False
20081114,5,4.3,8.8,0.8,0.59,0.0,4.8,4.5,-1.5,9.5,False
20081115,7,4.7,9.9,0.78,0.54,0.0,4.3,9.3,7.2,12.3,False
20081116,7,6.4,14.8,0.79,0.39,0.12,1.0,8.5,4.5,11.4,False
20081117,4,4.4,11.8,0.8,0.53,0.0,4.0,3.1,-2.3,5.4,False
20081118,7,5.4,14.5,0.8,0.46,0.31,2.7,2.1,-2.5,5.8,False
20081119,8,7.3,16.4,0.85,0.14,0.06,0.0,5.7,4.0,8.1,False
20081120,8,9.2,19.4,0.83,0.1,1.31,0.0,6.9,3.9,8.5,False
20081121,7,6.3,16.9,0.89,0.16,0.32,0.1,2.4,-0.4,4.8,False
20081122,7,6.7,14.5,0.89,0.45,0.33,2.9,-1.1,-2.4,0.0,False
20081123,7,6.8,14.5,0.87,0.27,0.03,0.0,-0.8,-2.2,0.9,False
20081124,8,3.1,7.7,0.91,0.22,0.36,0.0,-1.5,-2.9,-0.3,False
20081125,8,3.7,7.9,0.92,0.3,0.01,0.3,-1.5,-3.4,-0.2,False
20081126,8,5.2,11.8,0.87,0.43,0.02,1.6,1.1,-1.0,3.0,False
20081127,7,4.6,10.8,0.78,0.29,0.0,0.2,4.6,2.9,6.5,False
20081128,6,7.2,15.4,0.74,0.45,0.0,5.0,1.9,0.5,4.4,False
20081129,6,5.5,13.8,0.8,0.16,0.02,0.0,1.9,0.3,3.1,False
20081130,5,5.1,12.3,0.81,0.22,0.0,1.8,3.0,0.4,6.5,False
20081201,7,4.9,12.7,0.86,0.13,0.08,0.0,4.8,0.9,7.0,False
20081202,6,6.3,15.5,0.83,0.16,0.0,0.4,3.1,0.3,5.0,False
20081203,5,5.6,13.2,0.7,0.45,0.0,4.4,2.5,-0.6,4.9,False
20081204,6,4.9,11.9,0.81,0.34,0.0,1.6,3.0,-1.3,6.9,False
20081205,6,4.8,10.6,0.82,0.3,0.17,1.7,3.8,1.1,7.6,False
20081206,7,3.7,8.1,0.91,0.08,0.31,0.0,3.6,2.5,4.6,False
20081207,8,4.2,9.4,0.96,0.05,0.29,0.0,3.1,1.7,3.7,False
20081208,7,4.0,8.9,0.87,0.26,0.0,0.8,2.5,-1.3,4.8,False
20081209,6,4.4,7.8,0.79,0.47,0.0,5.6,0.9,-2.5,4.5,False
20081210,8,1.8,6.4,0.87,0.09,0.37,0.0,1.3,-0.1,3.0,False
20081211,8,1.3,3.2,1.0,0.11,0.9,0.0,0.0,-0.2,0.2,False
20081212,8,1.3,2.9,0.99,0.15,0.06,0.0,-0.2,-0.5,0.1,False
20081213,8,3.2,12.8,0.94,0.38,0.0,2.5,1.3,-0.6,4.8,False
20081214,8,6.7,14.6,0.79,1.26,0.0,2.5,5.4,4.5,6.0,False
20081215,8,5.0,11.7,0.78,0.2,0.0,0.1,6.0,5.5,6.6,False
20081216,8,1.9,6.3,0.85,0.05,0.0,0.0,5.1,4.1,5.7,False
20081217,8,2.5,6.4,0.95,0.05,0.66,0.0,3.9,0.0,6.1,False
20081218,8,2.2,5.1,1.0,0.09,0.0,0.0,0.9,0.0,2.1,False
20081219,7,4.9,12.5,0.91,0.06,0.3,0.0,2.8,0.4,4.3,False
20081220,8,7.0,14.7,0.84,0.1,0.12,0.0,4.2,1.8,6.0,False
20081221,7,6.4,15.4,0.83,0.34,0.02,1.9,4.7,3.2,7.4,False
20081222,6,8.8,17.3,0.8,0.25,0.04,2.0,7.1,5.3,8.9,False
20081223,6,5.9,14.7,0.83,0.21,0.03,0.4,4.0,1.0,5.5,False
20081224,8,4.8,15.5,0.98,0.05,0.49,0.0,4.2,2.2,5.3,False
20081225,6,4.5,10.4,0.86,0.24,0.01,1.2,-0.3,-3.8,3.9,False
20081226,6,2.6,5.8,0.9,0.26,0.0,0.2,-3.9,-5.4,-2.9,False
20081227,8,2.4,5.7,0.83,0.11,0.0,0.0,-3.1,-3.7,-2.5,False
20081228,4,3.4,6.7,0.82,0.46,0.0,5.9,-3.6,-6.1,-1.4,False
20081229,0,4.7,9.7,0.85,0.48,0.0,6.7,-4.7,-6.9,-1.8,False
20081230,1,6.3,13.8,0.65,0.51,0.0,7.2,-1.8,-3.6,0.7,False
20081231,0,6.4,12.3,0.75,0.51,0.0,7.2,-4.7,-7.4,-1.4,False
20090101,6,3.2,8.4,0.93,0.05,0.01,0.0,-5.3,-8.3,-3.6,False
20090102,8,2.0,5.7,0.97,0.1,0.09,0.0,-3.5,-6.8,-2.0,False
20090103,6,3.3,10.9,0.81,0.56,0.06,7.2,-5.4,-10.2,-1.6,False
20090104,8,6.3,11.9,0.95,0.18,0.39,0.0,-1.2,-2.3,-0.6,False
20090105,7,4.5,9.5,0.92,0.17,0.08,0.0,-5.3,-15.5,-0.8,False
20090106,6,1.0,3.4,0.88,0.42,0.01,2.1,-16.3,-19.6,-12.6,False
20090107,5,3.2,10.1,0.88,0.3,0.04,2.3,-11.5,-20.4,-5.2,False
20090108,4,2.5,5.4,0.93,0.37,0.0,3.1,-6.7,-11.2,-3.4,False
20090109,3,3.3,6.5,0.87,0.61,0.0,7.6,-8.3,-11.5,-4.3,False
20090110,4,4.5,8.1,0.87,0.45,0.0,4.2,-4.8,-6.8,-2.3,False
20090111,0,4.7,8.6,0.79,0.6,0.0,7.6,-5.8,-8.5,-2.4,False
20090112,0,8.7,15.6,0.76,0.62,0.0,7.4,-7.0,-8.3,-4.6,False
20090113,3,8.1,14.2,0.73,0.59,0.0,7.5,-5.7,-7.3,-2.4,False
20090114,6,4.7,9.4,0.8,0.38,0.01,1.6,-6.1,-8.5,-4.3,False
20090115,8,2.1,5.1,0.97,0.18,0.02,0.0,-0.3,-4.8,1.6,False
20090116,6,2.8,8.2,0.9,0.5,0.0,3.7,-0.2,-2.4,1.1,False
20090117,8,4.1,7.2,0.88,0.34,0.25,0.4,-0.9,-2.3,0.8,False
20090118,7,5.2,12.6,0.88,0.4,0.19,2.9,1.9,-1.1,3.7,False
20090119,5,6.6,15.2,0.77,0.52,0.02,4.4,2.9,-0.2,4.3,False
20090120,7,4.4,13.4,0.85,0.19,0.07,0.0,3.2,0.1,4.7,False
20090121,7,1.5,3.8,0.97,0.11,0.47,0.0,0.1,-1.5,1.0,False
20090122,1,3.6,12.2,0.86,0.71,0.0,7.9,0.4,-2.4,4.7,False
20090123,5,9.5,20.6,0.85,0.4,0.04,3.2,0.9,-2.2,6.2,False
20090124,7,4.5,14.2,0.75,0.5,0.0,3.0,3.4,1.4,5.3,False
20090125,5,2.2,5.7,0.89,0.33,0.01,1.3,1.6,-1.1,3.8,False
20090126,5,2.4,6.1,0.94,0.47,0.0,3.2,-1.2,-4.5,0.5,False
20090127,8,1.9,4.9,0.98,0.17,0.0,0.0,-1.3,-2.2,-0.6,False
20090128,8,2.3,5.1,0.96,0.23,0.0,0.1,-1.8,-2.6,-0.6,False
20090129,8,3.2,7.6,0.88,0.14,0.0,0.0,-1.1,-2.6,-0.1,False
20090130,8,2.2,5.6,0.86,0.17,0.04,0.0,-1.6,-2.1,-1.0,False
20090131,8,2.5,8.1,0.92,0.22,0.11,0.0,-1.5,-3.3,-0.7,False
20090201,7,5.5,12.4,0.85,0.51,0.0,2.0,-2.2,-3.5,0.3,False
20090202,8,7.4,15.3,0.77,0.14,0.0,0.0,2.4,0.3,3.8,False
20090203,6,5.5,14.5,0.82,0.14,0.0,0.0,3.4,0.9,4.5,False
20090204,2,2.9,6.1,0.9,0.78,0.0,7.0,1.2,-1.5,5.5,False
20090205,5,5.0,10.1,0.86,0.81,0.0,6.3,1.3,-1.2,5.4,False
20090206,6,6.1,10.4,0.86,0.77,0.0,5.2,1.8,-0.3,4.6,False
20090207,7,3.8,9.6,0.84,0.88,0.02,7.8,4.6,1.7,8.5,False
20090208,7,4.1,11.1,0.84,0.34,0.02,0.4,1.5,0.0,2.2,False
20090209,4,3.7,8.4,0.69,0.73,0.07,4.3,1.1,-1.7,4.8,False
20090210,7,7.3,14.5,0.8,0.39,0.36,0.8,2.8,-0.2,7.5,False
20090211,8,7.7,18.1,0.93,0.31,0.0,0.0,-0.3,-1.9,0.6,False
20090212,6,3.9,9.4,0.83,0.57,0.01,1.0,-2.6,-4.5,-1.2,False
20090213,5,3.3,8.1,0.76,0.89,0.0,5.5,-2.6,-3.8,-0.3,False
20090214,7,3.8,10.5,0.89,0.43,0.01,0.1,-3.7,-6.6,-1.9,False
20090215,8,5.4,11.1,0.82,0.47,0.05,0.0,-2.9,-4.1,-1.3,False
20090216,8,4.5,8.7,0.97,0.29,0.54,0.0,-0.6,-2.5,0.4,False
20090217,6,4.1,9.7,0.9,1.01,0.03,5.0,-3.2,-5.3,0.0,False
20090218,8,3.4,6.5,0.9,0.57,0.02,0.1,-4.2,-5.5,-3.1,False
20090219,8,3.8,9.5,0.81,0.58,0.08,0.0,-3.5,-6.1,-1.2,False
20090220,8,4.3,9.8,0.98,0.34,0.48,0.0,-0.3,-2.5,0.8,False
20090221,8,1.4,3.3,0.98,0.44,0.26,0.0,-0.9,-1.8,0.0,False
20090222,8,4.6,11.3,0.98,0.25,0.22,0.0,1.3,-0.9,3.0,False
20090223,8,6.3,13.1,0.96,0.34,0.46,0.0,1.3,-0.6,2.6,False
20090224,8,3.3,8.0,1.0,0.25,0.08,0.0,0.1,-0.6,0.7,False
20090225,7,4.0,11.2,0.84,0.83,0.0,0.8,2.0,-0.3,3.6,False
20090226,8,6.8,16.6,0.83,0.29,0.61,0.1,3.8,2.4,5.3,False
20090227,8,6.1,14.7,0.88,0.61,0.55,1.0,4.3,2.8,6.7,False
20090228,8,2.5,6.0,0.98,0.29,0.14,0.0,4.5,3.6,5.3,False
20090301,7,4.3,10.4,0.89,0.82,0.0,0.2,6.0,3.8,9.6,False
20090302,8,4.2,9.8,0.84,0.35,0.15,0.0,6.3,3.7,9.4,False
20090303,7,2.1,5.5,0.83,0.67,0.02,0.8,4.7,2.8,7.0,False
20090304,7,5.9,12.9,0.84,0.64,0.0,0.7,5.6,3.2,7.5,False
20090305,6,5.2,12.8,0.77,1.06,0.31,5.0,8.9,5.8,12.1,False
20090306,8,3.7,10.1,0.95,0.29,0.02,0.0,5.5,4.3,6.4,False
20090307,8,5.0,11.1,0.95,0.21,0.04,0.0,3.1,2.4,4.4,False
20090308,7,4.7,13.4,0.84,0.61,0.09,0.3,4.3,0.0,7.9,False
20090309,6,5.8,16.4,0.8,1.13,0.04,5.4,4.3,1.4,6.8,False
20090310,7,5.0,12.5,0.86,0.58,1.27,1.0,3.6,2.2,5.6,False
20090311,8,4.4,10.7,0.9,0.4,0.06,0.6,3.1,0.2,5.3,False
20090312,7,4.9,12.5,0.85,0.54,0.63,0.2,3.6,1.8,5.9,False
20090313,8,5.1,12.9,0.89,0.46,0.21,0.3,5.6,4.5,7.5,False
20090314,7,3.2,7.8,0.73,1.26,0.14,5.5,7.6,3.3,11.9,False
20090315,8,4.9,12.0,0.92,0.47,0.31,0.0,6.5,5.9,8.2,False
20090316,7,2.7,6.5,0.9,0.91,0.13,1.4,6.3,4.8,8.3,False
20090317,6,6.2,15.0,0.79,0.69,0.0,2.0,6.5,3.1,9.4,False
20090318,4,6.2,14.6,0.77,1.52,0.08,6.1,3.8,-0.1,7.5,False
20090319,6,4.6,11.3,0.71,1.23,0.26,4.7,3.0,0.0,6.2,False
20090320,7,2.8,7.7,0.7,0.82,0.0,1.1,0.5,-1.4,2.7,False
20090321,6,2.8,11.3,0.61,1.81,0.0,9.4,2.6,-0.8,5.9,False
20090322,7,7.5,17.9,0.72,0.45,0.25,0.6,4.5,2.3,8.0,False
20090323,8,9.2,18.7,0.85,0.48,0.65,0.3,5.4,2.3,7.6,False
20090324,6,6.6,18.6,0.85,0.89,0.29,1.7,0.5,-3.2,5.6,False
20090325,6,3.9,10.5,0.75,1.27,0.06,3.9,0.9,-4.2,5.0,False
20090326,8,3.8,11.5,0.83,0.57,0.06,0.5,4.3,1.9,7.4,False
20090327,7,5.5,14.7,0.74,0.67,0.02,0.9,7.1,4.2,11.0,False
20090328,7,4.7,12.5,0.76,0.67,0.05,0.8,6.7,3.4,9.1,False
20090329,7,3.3,7.5,0.71,0.98,0.0,1.2,6.7,2.1,9.4,False
20090330,5,2.2,6.2,0.83,1.0,0.0,2.0,5.4,1.9,9.4,False
20090331,0,3.0,7.0,0.65,2.3,0.0,12.1,6.6,-0.5,12.6,False
20090401,1,3.6,10.5,0.6,2.3,0.0,12.2,8.0,-0.5,14.8,False
20090402,0,4.7,11.5,0.63,2.23,0.0,12.0,10.1,4.0,15.9,False
20090403,0,4.5,9.4,0.49,2.33,0.0,12.2,14.8,7.9,21.5,True
20090404,2,3.2,8.8,0.68,2.11,0.0,11.1,14.8,8.2,20.7,True
20090405,5,2.5,6.7,0.8,1.43,0.0,4.5,11.4,7.2,14.4,False
20090406,5,2.6,7.6,0.76,1.35,0.0,3.1,11.9,6.7,17.2,False
20090407,2,2.8,7.4,0.59,2.18,0.0,9.6,15.6,9.0,22.9,True
20090408,4,3.2,12.2,0.7,1.8,0.25,7.6,13.5,7.9,19.4,False
20090409,6,2.7,5.8,0.66,1.88,0.0,8.0,13.6,8.8,17.4,False
20090410,4,4.8,11.7,0.62,2.25,0.0,12.1,15.4,7.9,21.0,True
20090411,0,5.1,11.3,0.62,2.4,0.0,12.3,14.7,8.9,20.5,True
20090412,0,4.1,10.7,0.64,2.59,0.0,12.8,12.6,6.6,19.1,True
20090413,0,3.2,8.8,0.7,2.55,0.0,12.7,12.8,5.4,19.9,True
20090414,0,3.2,7.6,0.61,2.48,0.0,12.4,14.6,7.2,21.1,True
20090415,1,3.6,8.9,0.55,2.53,0.0,12.5,15.0,7.3,22.0,True
20090416,2,5.5,14.1,0.53,2.55,0.0,11.8,14.3,8.6,19.8,True
20090417,7,2.2,5.9,0.81,0.65,0.41,1.4,10.2,7.6,13.3,False
20090418,7,2.5,6.0,0.82,1.0,0.0,2.2,9.9,5.4,12.6,False
20090419,2,4.0,9.4,0.65,2.7,0.0,12.7,11.0,6.5,16.1,False
20090420,0,3.0,8.4,0.5,2.82,0.0,13.6,11.7,3.8,18.3,True
20090421,1,3.3,10.1,0.48,2.84,0.0,13.6,12.0,4.4,17.8,False
20090422,3,3.5,12.2,0.72,2.47,0.25,9.9,9.6,3.8,17.3,False
20090423,7,2.3,8.6,0.86,1.07,0.08,1.4,7.5,5.6,10.3,False
20090424,2,3.5,11.1,0.64,2.59,0.0,10.1,11.6,4.5,18.5,True
20090425,0,4.5,11.1,0.43,2.83,0.0,13.5,15.0,7.2,21.8,True
20090426,5,6.9,14.9,0.43,2.36,0.0,8.9,16.6,11.8,21.6,True
20090427,6,7.5,14.3,0.44,2.65,0.0,9.9,17.8,13.1,23.1,True
20090428,4,6.9,15.8,0.47,2.22,0.0,8.6,17.1,10.9,23.4,True
20090429,5,3.1,13.2,0.72,1.43,0.0,5.9,13.2,8.4,17.6,False
20090430,5,2.9,8.0,0.81,2.0,0.05,7.3,13.4,7.3,18.8,False
20090501,2,2.9,7.9,0.66,2.66,0.0,12.1,14.9,10.2,21.1,True
20090502,0,2.2,6.1,0.48,3.0,0.0,14.0,14.2,5.5,20.3,True
20090503,3,3.2,13.0,0.5,3.02,0.14,13.2,14.9,5.8,21.8,False
20090504,6,3.4,9.9,0.75,1.46,0.01,3.1,9.2,5.2,12.2,False
20090505,7,4.8,12.3,0.72,1.03,0.28,1.8,8.7,3.6,12.0,False
20090506,7,6.4,17.0,0.86,0.86,0.16,0.3,11.0,8.8,14.0,False
20090507,5,3.3,10.2,0.71,2.12,0.0,5.8,14.5,9.3,19.7,True
20090508,5,4.2,14.4,0.68,1.92,0.03,8.2,15.9,8.6,22.4,False
20090509,6,3.2,10.9,0.59,2.64,0.05,11.0,14.7,6.5,20.1,False
20090510,6,3.2,11.3,0.7,1.42,0.02,3.8,15.3,10.8,18.0,False
20090511,8,2.6,9.8,0.9,0.46,0.67,0.0,10.9,9.0,13.3,False
20090512,3,2.9,7.1,0.65,3.12,0.0,12.3,10.9,5.3,15.8,False
20090513,2,4.1,10.5,0.52,2.88,0.0,13.0,12.1,4.7,16.8,False
20090514,6,4.3,10.7,0.48,2.78,0.0,9.3,12.7,6.7,18.1,True
20090515,6,5.0,12.3,0.67,2.89,0.6,11.1,14.2,8.6,19.1,False
20090516,7,3.5,10.8,0.73,1.61,0.07,3.4,13.8,10.5,17.5,False
20090517,5,4.4,12.6,0.6,3.15,0.01,14.1,17.0,7.5,23.9,False
20090518,7,3.0,7.8,0.71,2.18,0.02,6.2,17.2,14.6,21.0,False
20090519,4,2.1,6.3,0.58,2.3,0.0,7.8,17.5,12.1,22.0,True
20090520,5,3.1,13.8,0.57,2.81,1.01,11.0,18.6,11.4,24.4,False
20090521,7,4.3,11.2,0.7,1.57,0.18,3.0,19.0,13.2,24.9,False
20090522,7,2.9,10.8,0.82,1.24,0.6,3.1,13.4,9.9,16.7,False
20090523,4,3.5,8.7,0.67,2.85,0.03,10.3,13.2,8.0,17.7,False
20090524,5,3.0,8.7,0.63,3.11,0.0,10.6,17.8,10.2,24.1,True
20090525,1,2.1,5.9,0.57,3.33,0.0,14.8,19.0,12.7,24.2,True
20090526,6,4.5,14.8,0.66,1.9,2.05,7.7,20.9,13.0,30.1,False
20090527,6,5.0,12.7,0.69,2.53,0.0,7.8,13.0,9.6,16.7,False
20090528,6,5.4,13.6,0.68,1.31,1.13,3.9,12.0,7.0,15.0,False
20090529,6,4.7,13.9,0.82,0.81,0.42,0.9,9.5,5.8,14.3,False
20090530,7,2.5,6.5,0.96,0.42,0.3,0.0,10.2,8.0,12.3,False
20090531,7,2.1,7.5,0.91,1.08,0.76,1.3,12.7,8.8,18.4,False
20090601,7,2.9,7.9,0.77,2.66,0.33,8.0,15.2,12.0,19.8,False
20090602,6,3.8,11.9,0.75,2.49,0.0,6.8,16.4,11.8,22.6,True
20090603,7,6.1,15.0,0.7,1.26,0.03,0.8,10.7,8.6,13.9,False
20090604,7,4.8,12.8,0.69,1.97,0.12,5.5,9.3,6.4,12.6,False
20090605,6,3.4,9.4,0.71,1.9,0.0,3.9,9.4,5.6,13.6,False
20090606,7,4.2,11.7,0.8,1.39,0.45,4.1,10.0,4.6,15.3,False
20090607,6,4.0,13.7,0.73,2.76,0.0,8.7,14.1,9.8,18.0,True
20090608,6,4.5,14.9,0.59,2.59,0.0,7.3,16.3,11.4,19.9,True
20090609,5,3.2,9.2,0.76,1.96,0.7,8.7,16.1,10.8,22.2,False
20090610,5,4.5,11.2,0.65,2.82,0.21,8.8,16.9,12.3,22.1,False
20090611,7,6.1,18.4,0.76,1.44,0.11,2.1,14.4,10.0,19.6,False
20090612,6,6.3,17.3,0.72,2.47,0.15,6.9,11.5,8.3,16.0,False
20090613,1,5.8,14.2,0.6,3.56,0.0,14.5,13.3,7.6,18.7,True
20090614,4,2.6,7.3,0.58,3.11,0.0,11.2,16.4,8.9,22.3,True
20090615,7,2.4,11.3,0.77,2.36,2.07,7.3,17.9,12.8,23.1,False
20090616,6,3.9,11.0,0.88,1.45,0.28,3.7,13.3,11.1,16.5,False
20090617,4,2.8,6.6,0.7,3.03,0.0,10.2,14.7,10.5,19.2,True
20090618,7,4.4,11.2,0.64,2.07,0.0,5.3,18.9,13.7,23.2,True
20090619,7,3.3,9.9,0.71,1.96,0.14,3.2,16.9,11.5,19.8,False
