DATE,KASSEL_wind_speed,KASSEL_wind_gust,KASSEL_humidity,KASSEL_pressure,KASSEL_global_radiation,KASSEL_precipitation,KASSEL_sunshine,KASSEL_temp_mean,KASSEL_temp_min,KASSEL_temp_max,KASSEL_picnic_weather
20080901,1.5,7.1,0.74,1.0149,1.08,0.2,2.1,17.4,12.3,22.8,False
20080902,3.0,10.8,0.68,1.0111,1.42,0.19,4.4,17.4,11.4,21.8,False
20080903,2.2,8.5,0.84,1.0069,0.62,0.78,0.2,13.7,9.4,18.9,False
20080904,3.0,10.9,0.8,1.0078,1.38,0.0,4.3,12.6,9.6,17.5,False
20080905,2.0,7.9,0.8,1.0061,1.16,1.07,2.8,15.9,10.7,21.3,False
20080906,2.8,10.7,0.84,1.006,0.75,0.04,0.7,16.8,14.7,19.7,False
20080907,3.1,10.8,0.77,1.0105,1.27,0.01,3.7,15.5,13.5,19.6,False
20080908,2.2,8.3,0.73,1.0158,1.36,0.0,4.5,15.0,11.3,20.6,True
20080909,1.7,6.9,0.68,1.0172,2.05,0.03,11.2,16.1,8.1,24.7,False
20080910,2.2,6.6,0.77,1.0157,1.16,0.0,3.2,17.6,13.1,23.0,True
20080911,1.6,6.5,0.69,1.0129,1.72,0.0,8.1,20.2,16.5,25.8,True
20080912,2.3,8.3,0.69,1.0116,1.3,0.17,4.4,17.7,13.7,22.6,False
20080913,4.0,10.6,0.58,1.0187,1.82,0.0,9.5,13.1,8.6,16.7,False
20080914,3.1,9.2,0.63,1.0237,1.38,0.0,5.3,10.3,6.2,15.0,False
20080915,2.4,7.0,0.77,1.0243,0.42,0.02,0.0,9.7,6.0,11.8,False
20080916,2.5,9.8,0.7,1.0234,1.11,0.0,3.3,10.0,5.8,14.0,False
20080917,1.0,4.2,0.69,1.0242,0.94,0.0,2.2,9.2,5.2,14.1,False
20080918,1.7,7.3,0.61,1.0251,1.85,0.0,10.9,9.3,2.2,16.2,False
20080919,1.7,6.9,0.62,1.0267,1.54,0.0,7.6,10.1,2.4,16.9,False
20080920,1.7,6.3,0.64,1.0307,1.06,0.0,3.3,11.5,7.2,16.6,False
20080921,1.9,9.4,0.77,1.0248,1.1,0.17,3.7,11.1,6.6,17.2,False
20080922,2.2,7.7,0.85,1.0199,0.75,0.16,1.3,10.7,8.8,14.7,False
20080923,1.6,8.2,0.91,1.0172,0.38,0.83,0.0,10.8,9.5,12.1,False
20080924,1.7,7.0,0.9,1.023,0.48,0.08,0.2,11.2,9.5,13.1,False
20080925,2.6,9.5,0.79,1.0306,0.84,0.0,2.1,10.6,6.7,14.5,False
20080926,2.2,7.6,0.78,1.0352,1.59,0.0,9.5,10.7,5.1,16.5,False
20080927,1.1,3.0,0.87,1.0323,1.18,0.01,5.2,9.4,5.7,17.4,False
20080928,1.5,5.8,0.85,1.0244,1.14,0.0,4.9,10.3,5.1,18.5,True
20080929,2.0,8.4,0.79,1.0164,1.01,0.01,3.8,10.3,5.7,15.5,False
20080930,3.2,11.0,0.89,1.0071,0.35,0.5,0.0,8.6,5.4,10.6,False
20081001,3.4,12.5,0.87,0.9982,0.52,0.9,0.5,10.6,7.1,14.6,False
20081002,2.9,10.8,0.75,1.0026,1.33,0.03,7.7,9.0,6.3,13.6,False
20081003,2.4,7.9,0.82,1.0077,1.17,0.0,6.0,6.5,3.5,12.2,False
20081004,2.0,9.3,0.75,1.0147,0.97,0.02,4.0,6.7,3.5,11.0,False
20081005,5.1,14.3,0.81,1.008,0.32,1.01,0.0,8.2,4.9,10.5,False
20081006,1.4,8.3,0.94,1.0124,0.31,0.33,0.0,11.3,8.9,12.9,False
20081007,1.8,6.4,0.87,1.0161,0.63,0.0,1.4,13.3,10.9,17.0,False
20081008,1.9,7.7,0.85,1.0167,0.62,0.05,1.4,14.0,11.7,17.3,False
20081009,1.8,6.3,0.83,1.0299,0.54,0.01,0.9,11.5,6.7,14.9,False
20081010,1.7,6.4,0.87,1.0339,1.05,0.0,5.8,9.9,5.9,15.7,False
20081011,2.6,9.5,0.87,1.0302,1.01,0.0,5.4,12.0,6.8,18.1,True
20081012,3.0,7.4,0.89,1.0274,0.42,0.01,0.4,11.4,10.3,13.3,False
20081013,3.1,8.5,0.89,1.0209,0.89,0.32,4.4,13.0,9.7,18.7,False
20081014,1.7,7.2,0.84,1.0197,0.56,0.05,1.3,13.1,9.7,16.8,False
20081015,2.3,9.1,0.87,1.016,0.38,0.58,0.3,11.7,9.1,14.4,False
20081016,2.1,12.7,0.87,1.0106,0.27,0.24,0.0,9.3,3.3,13.2,False
20081017,1.9,9.2,0.82,1.0182,0.78,0.01,3.7,7.0,3.1,12.3,False
20081018,2.2,8.0,0.84,1.0208,0.97,0.0,6.2,6.3,1.9,12.3,False
20081019,2.5,7.9,0.85,1.0224,0.7,0.0,3.0,7.0,3.2,12.3,False
20081020,3.6,10.8,0.8,1.0165,1.12,0.0,8.9,9.6,3.7,15.3,False
20081021,2.6,11.7,0.85,1.011,0.25,0.28,0.0,12.0,6.9,17.1,False
20081022,1.0,3.3,0.85,1.0225,0.24,0.01,0.0,7.6,3.5,10.6,False
20081023,2.5,7.5,0.92,1.0294,0.5,0.0,1.4,4.5,2.7,8.2,False
20081024,2.6,8.5,0.84,1.0264,0.9,0.05,6.3,6.0,1.3,10.4,False
20081025,2.0,7.5,0.87,1.0312,0.66,0.0,3.2,8.4,6.1,13.1,False
20081026,4.6,14.5,0.81,1.0201,0.39,0.78,0.7,8.9,6.1,11.5,False
20081027,1.9,8.5,0.92,1.0082,0.22,0.52,0.0,7.9,3.5,10.0,False
20081028,1.5,5.3,0.92,1.0102,0.42,0.02,1.1,4.2,1.9,7.2,False
20081029,1.2,4.3,0.84,1.0081,0.55,0.3,2.4,4.5,2.3,8.0,False
20081030,2.2,8.0,0.91,0.9991,0.21,0.54,0.0,2.5,1.7,3.8,False
20081031,1.0,3.3,0.9,1.0074,0.36,0.02,0.7,3.7,0.6,7.2,False
20081101,2.2,6.6,0.85,1.0096,0.44,0.01,1.5,6.5,4.7,9.9,False
20081102,1.8,6.1,0.86,1.0171,0.5,0.01,2.2,7.4,4.1,12.5,False
20081103,1.3,4.3,0.89,1.0153,0.24,0.02,0.1,8.3,6.0,10.7,False
20081104,1.8,6.8,0.91,1.0194,0.5,0.01,2.4,8.2,6.3,11.3,False
20081105,2.4,8.8,0.87,1.0145,0.19,0.02,0.0,9.8,8.6,10.8,False
20081106,1.0,4.3,0.85,1.016,0.18,0.02,0.0,10.3,9.3,12.3,False
20081107,1.7,7.5,0.85,1.0154,0.36,0.01,1.1,9.3,5.6,11.9,False
20081108,1.7,6.2,0.9,1.0206,0.41,0.03,1.6,6.2,2.8,10.9,False
20081109,2.9,13.3,0.9,1.0187,0.18,0.27,0.0,7.2,2.9,9.7,False
20081110,5.3,16.2,0.77,1.0151,0.17,0.03,0.0,12.3,9.5,14.2,False
20081111,4.6,15.4,0.69,1.0107,0.35,0.06,1.2,11.2,7.1,14.1,False
20081112,2.7,9.6,0.83,1.0175,0.47,0.01,2.7,6.5,2.4,10.1,False
20081113,2.1,5.8,0.9,1.025,0.39,0.0,1.7,4.9,2.1,8.5,False
20081114,3.4,11.0,0.85,1.0267,0.27,0.01,0.6,5.3,2.6,7.6,False
20081115,2.8,7.5,0.89,1.0262,0.16,0.03,0.0,7.6,6.4,8.8,False
20081116,2.6,10.9,0.79,1.0256,0.19,0.08,0.1,8.3,4.4,10.6,False
20081117,2.0,9.8,0.81,1.0296,0.46,0.01,3.1,4.5,0.8,7.5,False
20081118,3.1,10.5,0.87,1.0149,0.23,0.12,0.4,3.6,1.0,7.1,False
20081119,2.2,8.5,0.79,1.0156,0.15,0.02,0.0,6.7,4.6,8.6,False
20081120,3.7,14.0,0.79,1.008,0.15,1.01,0.0,7.6,3.1,10.5,False
20081121,3.9,14.3,0.86,1.0,0.29,1.03,1.0,2.6,-0.3,5.6,False
20081122,5.2,16.3,0.81,1.0022,0.29,0.03,1.1,0.3,-0.8,1.8,False
20081123,3.0,11.1,0.82,1.0011,0.14,0.32,0.0,0.2,-1.4,2.0,False
20081124,1.9,6.3,0.94,0.9936,0.14,0.51,0.0,-1.6,-5.2,0.3,False
20081125,1.2,4.6,0.94,1.0118,0.14,0.01,0.0,-2.2,-4.9,-0.1,False
20081126,1.9,6.8,0.94,1.0243,0.14,0.04,0.0,0.3,-3.3,2.2,False
20081127,3.6,9.1,0.9,1.02,0.13,0.02,0.0,2.1,1.5,3.2,False
20081128,2.4,8.8,0.83,1.0063,0.23,0.13,0.6,0.6,-1.1,2.7,False
20081129,1.6,6.3,0.92,0.9972,0.13,0.16,0.0,-0.3,-2.6,0.6,False
20081130,1.6,4.7,0.89,0.9977,0.34,0.01,2.2,0.0,-3.3,3.4,False
20081201,1.2,4.8,0.91,0.9988,0.13,0.0,0.0,-0.2,-2.8,3.0,False
20081202,2.8,9.8,0.89,1.005,0.16,0.2,0.1,2.1,0.3,3.6,False
20081203,3.0,10.6,0.94,0.9999,0.13,0.22,0.0,-0.1,-2.4,1.6,False
20081204,2.7,9.7,0.93,0.9961,0.13,0.43,0.0,0.3,-2.5,4.0,False
20081205,2.8,9.2,0.91,0.9907,0.12,0.66,0.0,4.4,3.4,5.4,False
20081206,1.2,4.6,0.92,1.0055,0.12,0.3,0.0,3.3,0.5,4.6,False
20081207,1.5,7.4,0.86,1.0234,0.3,0.01,1.8,3.7,1.2,5.9,False
20081208,2.6,8.6,0.92,1.0258,0.27,0.0,1.4,1.2,0.2,2.6,False
20081209,3.2,10.3,0.9,1.015,0.12,0.02,0.0,0.0,-0.5,0.5,False
20081210,1.1,4.7,0.91,1.0132,0.12,0.01,0.0,1.0,-0.2,2.0,False
20081211,0.7,2.9,0.92,1.0129,0.12,0.06,0.0,0.8,-0.1,2.5,False
20081212,1.4,5.1,0.91,1.0183,0.18,0.0,0.3,-0.6,-2.1,0.4,False
20081213,1.9,6.7,0.85,1.0097,0.12,0.0,0.0,-0.3,-2.2,1.1,False
20081214,1.9,5.6,0.87,1.006,0.4,0.0,4.2,1.2,-2.2,5.2,False
20081215,1.8,4.6,0.9,1.0146,0.12,0.0,0.0,2.1,0.0,3.7,False
20081216,1.4,4.4,0.89,1.016,0.12,0.0,0.0,1.9,0.5,2.5,False
20081217,1.3,4.8,0.93,1.0128,0.12,0.04,0.0,0.0,-0.5,0.6,False
20081218,2.2,9.2,0.92,1.0197,0.33,0.06,2.7,1.1,-0.2,4.1,False
20081219,3.0,9.8,0.89,1.0209,0.21,0.46,0.7,2.5,-0.4,5.8,False
20081220,3.7,13.9,0.85,1.0209,0.12,0.29,0.0,4.5,1.3,8.7,False
20081221,1.8,6.3,0.88,1.0287,0.12,0.23,0.0,4.9,1.8,7.3,False
20081222,2.6,10.7,0.83,1.0292,0.21,0.21,0.7,7.0,4.9,8.9,False
20081223,1.1,6.3,0.83,1.0346,0.12,0.0,0.0,5.0,3.0,6.5,False
20081224,2.2,9.9,0.88,1.0306,0.12,0.05,0.0,4.8,4.0,6.2,False
20081225,3.4,10.6,0.76,1.0345,0.12,0.0,0.0,2.7,-1.2,5.0,False
20081226,3.0,8.7,0.7,1.0412,0.49,0.0,6.3,-1.9,-3.7,0.5,False
20081227,2.4,7.7,0.76,1.0387,0.15,0.0,0.1,-2.8,-4.0,-1.3,False
20081228,2.2,6.6,0.78,1.0343,0.38,0.0,3.6,-3.2,-5.4,-0.8,False
20081229,2.1,5.3,0.84,1.0343,0.48,0.0,6.1,-5.2,-7.7,-1.9,False
20081230,0.9,3.8,0.87,1.0339,0.48,0.0,6.0,-6.6,-10.4,-2.1,False
20081231,2.0,6.1,0.87,1.0278,0.49,0.0,6.1,-5.8,-8.9,-1.9,False
20090101,1.1,5.2,0.92,1.0287,0.12,0.0,0.0,-5.0,-8.2,-3.0,False
20090102,1.7,6.6,0.9,1.0285,0.12,0.04,0.0,-2.8,-7.9,-0.9,False
20090103,1.3,4.9,0.92,1.0282,0.29,0.01,1.6,-7.8,-12.1,-3.1,False
20090104,2.4,6.6,0.9,1.0178,0.12,0.48,0.0,-1.6,-3.1,0.5,False
20090105,3.1,9.0,0.82,1.0202,0.24,0.0,0.9,-3.4,-9.2,-0.5,False
20090106,2.8,8.3,0.71,1.026,0.53,0.0,6.6,-10.3,-16.8,-6.4,False
20090107,1.9,7.7,0.84,1.024,0.13,0.01,0.0,-12.7,-19.0,-7.0,False
20090108,1.0,4.4,0.91,1.0321,0.29,0.0,1.4,-7.6,-12.7,-6.0,False
20090109,0.8,2.3,0.87,1.0326,0.54,0.0,6.5,-11.6,-15.6,-7.0,False
20090110,1.4,6.6,0.82,1.0319,0.55,0.0,6.7,-10.4,-15.1,-5.6,False
20090111,3.8,9.8,0.77,1.0329,0.55,0.0,6.5,-7.6,-11.7,-4.2,False
20090112,5.0,11.0,0.73,1.0262,0.56,0.0,6.6,-6.0,-9.5,-3.1,False
20090113,3.8,11.3,0.63,1.0168,0.14,0.0,0.0,-0.8,-3.4,1.8,False
20090114,2.9,6.8,0.83,1.0162,0.14,0.1,0.0,-3.1,-6.6,-1.2,False
20090115,1.6,4.7,0.88,1.0226,0.39,0.0,2.6,-1.5,-5.6,3.0,False
20090116,1.7,7.5,0.89,1.0246,0.44,0.01,3.4,-4.1,-9.1,-0.3,False
20090117,3.8,9.5,0.9,1.019,0.15,0.06,0.0,0.3,-2.1,2.0,False
20090118,3.2,12.3,0.9,1.0043,0.15,0.23,0.0,2.6,-0.5,4.2,False
20090119,3.2,11.3,0.89,0.9966,0.15,0.36,0.0,2.9,-0.3,7.2,False
20090120,2.7,10.7,0.83,0.9978,0.26,0.0,0.6,2.4,-1.6,6.9,False
20090121,2.0,5.5,0.91,1.0079,0.37,0.0,1.9,-0.5,-3.2,1.7,False
20090122,3.7,12.3,0.79,1.003,0.43,0.0,2.7,1.8,-0.7,5.1,False
20090123,3.3,11.9,0.85,0.9786,0.16,1.02,0.0,2.5,0.4,5.0,False
20090124,2.0,9.6,0.85,0.9885,0.4,0.01,2.1,2.3,-0.3,3.7,False
20090125,1.7,6.6,0.9,1.0009,0.36,0.0,1.5,0.5,-2.0,3.2,False
20090126,1.7,5.8,0.89,1.0046,0.45,0.0,2.6,-0.8,-3.1,1.7,False
20090127,1.7,4.3,0.88,1.0145,0.17,0.0,0.0,0.2,-0.3,0.9,False
20090128,1.6,6.3,0.8,1.0205,0.51,0.0,3.4,0.0,-2.1,3.2,False
20090129,2.0,7.7,0.78,1.0244,0.47,0.0,2.6,-1.2,-3.7,1.7,False
20090130,1.6,6.2,0.8,1.0264,0.71,0.0,6.8,-1.7,-4.6,1.3,False
20090131,2.2,7.5,0.72,1.0222,0.18,0.0,0.0,-0.2,-1.6,1.2,False
20090201,3.6,10.0,0.78,1.0135,0.19,0.03,0.0,-2.5,-4.3,-1.5,False
20090202,2.8,9.7,0.75,1.0056,0.49,0.0,2.5,0.5,-2.4,2.9,False
20090203,1.2,3.5,0.87,1.0007,0.68,0.0,5.4,0.6,-2.3,5.1,False
20090204,1.2,6.1,0.9,0.999,0.26,0.0,0.2,-0.1,-3.6,3.6,False
20090205,2.0,5.3,0.87,0.9978,0.39,0.0,1.1,1.7,-1.1,5.7,False
20090206,1.6,5.4,0.86,0.9944,0.66,0.05,4.5,3.2,-0.7,7.4,False
20090207,1.2,8.3,0.94,0.9898,0.21,0.56,0.0,1.9,-0.3,3.4,False
20090208,1.8,7.8,0.73,1.0021,0.56,0.0,2.8,1.4,-0.1,4.3,False
20090209,3.3,11.3,0.87,1.0059,0.32,0.71,0.4,-0.2,-1.8,0.9,False
20090210,3.6,18.2,0.91,0.9896,0.22,1.21,0.0,2.2,0.0,4.9,False
20090211,3.2,13.7,0.83,1.0095,0.39,0.4,0.8,0.9,-0.4,3.1,False
20090212,2.6,9.8,0.8,1.0164,0.63,0.11,3.2,-0.5,-2.9,2.0,False
20090213,1.3,7.5,0.86,1.0181,0.23,0.31,0.0,0.1,-2.1,2.7,False
20090214,1.8,5.5,0.88,1.0251,0.28,0.0,0.1,-3.3,-6.9,-1.0,False
20090215,2.3,8.1,0.89,1.0275,0.49,0.23,1.4,-4.5,-9.6,-0.5,False
20090216,2.1,5.7,0.95,1.0197,0.24,0.78,0.0,0.6,-1.6,2.6,False
20090217,2.4,8.4,0.85,1.0202,0.55,0.22,1.8,-0.2,-6.0,3.1,False
20090218,1.0,3.7,0.75,1.0287,1.06,0.0,8.7,-4.0,-8.5,1.5,False
20090219,1.7,5.9,0.74,1.0265,1.0,0.08,7.4,-1.6,-6.0,2.7,False
20090220,2.1,8.2,0.91,1.0257,0.26,0.1,0.0,1.8,-0.8,4.6,False
20090221,1.9,9.1,0.83,1.0297,0.37,0.43,0.3,2.5,0.1,5.2,False
20090222,2.8,13.3,0.91,1.0203,0.27,0.4,0.0,3.1,0.1,6.4,False
20090223,3.8,11.9,0.83,1.0155,0.46,0.05,0.7,3.8,2.4,6.0,False
20090224,2.7,9.6,0.76,1.0245,0.9,0.0,5.0,2.7,-1.7,7.2,False
20090225,2.1,7.4,0.79,1.028,0.4,0.04,0.3,2.6,-1.1,6.5,False
20090226,2.7,11.5,0.79,1.0184,0.38,0.32,0.2,4.9,3.3,7.6,False
20090227,2.4,9.6,0.88,1.0161,0.29,0.13,0.0,5.6,4.6,7.4,False
20090228,1.6,5.3,0.9,1.0155,0.3,0.12,0.0,7.2,5.6,9.6,False
20090301,1.8,6.1,0.87,1.011,0.31,0.18,0.0,6.2,4.1,8.3,False
20090302,1.9,6.8,0.89,1.0131,0.32,0.34,0.0,5.8,1.5,7.5,False
20090303,2.2,8.2,0.77,1.0138,1.05,0.0,5.2,3.6,-0.1,8.3,False
20090304,2.4,10.6,0.71,0.9952,1.03,0.0,4.8,5.1,-0.2,10.5,False
20090305,3.1,9.2,0.85,0.9871,0.49,0.39,0.5,4.1,1.8,7.9,False
20090306,3.2,11.9,0.9,0.9947,0.34,0.61,0.0,4.2,1.9,5.3,False
20090307,2.0,9.0,0.79,1.0103,0.96,0.04,3.8,2.8,-0.5,7.0,False
20090308,2.8,11.3,0.87,1.006,0.35,0.21,0.0,4.2,1.6,6.8,False
20090309,2.1,9.6,0.82,1.0079,0.63,0.37,1.1,3.1,0.2,6.1,False
20090310,2.7,11.3,0.91,1.0088,0.36,1.16,0.0,3.2,1.4,5.0,False
20090311,2.9,12.8,0.79,1.0188,0.64,0.05,1.1,4.0,0.6,7.6,False
20090312,2.6,10.4,0.92,1.0198,0.37,1.36,0.0,3.6,0.7,7.5,False
20090313,2.4,9.0,0.73,1.02,1.04,0.0,3.8,6.9,2.6,11.3,False
20090314,2.6,12.8,0.81,1.0175,0.5,0.08,0.3,6.7,1.7,11.1,False
20090315,2.5,10.1,0.81,1.0238,0.44,0.17,0.1,6.9,5.7,8.6,False
20090316,1.0,6.5,0.85,1.0328,0.39,0.06,0.0,5.9,4.3,7.2,False
20090317,2.3,9.7,0.71,1.0329,1.09,0.0,3.8,6.8,2.7,11.8,False
20090318,1.7,6.4,0.63,1.0324,1.29,0.0,5.4,4.5,-0.3,9.8,False
20090319,2.8,11.3,0.62,1.0272,1.3,0.0,5.4,4.4,0.6,9.8,False
20090320,1.7,7.0,0.55,1.0323,1.76,0.0,9.8,2.2,-3.1,7.3,False
20090321,1.8,5.3,0.56,1.0288,1.75,0.0,9.5,2.6,-4.1,9.7,False
20090322,2.9,12.8,0.69,1.023,0.68,0.06,0.8,4.6,-1.6,9.5,False
20090323,3.8,15.9,0.77,1.0081,0.53,0.77,0.2,6.0,2.3,9.5,False
20090324,4.5,15.2,0.68,1.0055,1.09,0.07,3.2,2.4,-1.2,7.0,False
20090325,3.1,11.0,0.87,1.0021,0.44,0.41,0.0,0.7,-2.7,3.1,False
20090326,3.3,11.5,0.87,1.0037,0.45,0.8,0.0,4.6,1.4,7.8,False
20090327,2.8,12.2,0.79,0.9994,0.52,0.35,0.1,5.4,2.8,8.3,False
20090328,2.3,12.7,0.83,0.9982,0.85,0.48,1.4,4.7,2.0,8.2,False
20090329,1.6,7.6,0.77,1.009,0.63,0.05,0.4,5.0,0.8,8.9,False
20090330,1.3,4.6,0.73,1.0212,1.3,0.0,4.2,4.4,-0.9,11.4,False
20090331,1.4,6.1,0.64,1.024,1.96,0.0,9.8,6.3,-1.7,14.6,False
20090401,3.4,11.9,0.56,1.0212,1.95,0.0,9.5,9.3,2.8,15.6,False
20090402,3.3,10.5,0.54,1.0197,2.17,0.0,11.5,12.0,5.9,18.8,True
20090403,1.7,6.0,0.58,1.0164,2.19,0.0,11.5,14.2,6.4,22.8,True
20090404,2.4,8.8,0.75,1.0185,1.11,0.56,2.5,13.2,8.4,19.0,False
20090405,1.7,6.4,0.78,1.0228,0.86,0.0,1.1,10.4,6.7,14.5,False
20090406,1.4,5.1,0.67,1.0158,1.95,0.0,8.7,13.3,7.2,19.7,True
20090407,2.1,10.2,0.63,1.01,2.14,0.0,10.3,15.0,7.4,22.6,True
20090408,2.7,11.4,0.64,1.0134,1.2,0.0,2.8,13.0,9.4,16.9,False
20090409,2.1,7.9,0.68,1.0158,1.71,0.0,6.3,13.5,10.2,18.1,True
20090410,1.7,7.6,0.58,1.0104,2.39,0.0,12.2,16.4,8.4,23.9,True
20090411,2.2,6.7,0.55,1.0081,2.33,0.0,11.5,17.6,10.3,25.1,True
20090412,1.9,5.8,0.53,1.0096,2.28,0.0,10.8,16.9,10.0,24.7,True
20090413,1.7,5.6,0.5,1.0086,2.5,0.0,12.7,15.6,7.3,23.5,True
20090414,1.5,7.5,0.61,1.0092,2.08,0.0,8.8,14.5,6.4,22.4,True
20090415,1.8,6.2,0.53,1.0098,2.11,0.0,8.9,16.1,8.8,23.7,True
20090416,2.5,9.7,0.52,1.0062,2.15,0.63,9.1,16.1,9.7,23.6,False
20090417,1.7,7.5,0.91,1.0051,0.57,0.72,0.0,9.6,8.0,11.1,False
20090418,2.8,8.0,0.81,1.0136,0.98,0.02,1.2,8.1,5.7,11.5,False
20090419,2.1,6.7,0.74,1.0225,1.72,0.0,5.5,11.1,7.5,16.4,False
20090420,2.7,7.6,0.58,1.0237,2.65,0.0,13.0,12.8,6.5,19.5,True
20090421,2.1,6.4,0.47,1.0229,2.7,0.0,13.4,13.4,7.0,20.3,True
20090422,2.3,10.4,0.63,1.0218,2.24,0.03,9.2,9.4,3.8,14.5,False
20090423,2.3,9.6,0.74,1.0234,1.39,0.0,3.1,8.6,4.7,12.9,False
20090424,2.9,13.1,0.59,1.0213,2.66,0.0,12.6,11.8,2.7,18.8,True
20090425,2.7,14.1,0.52,1.0134,2.58,0.0,11.7,15.1,9.7,20.7,True
20090426,1.7,7.8,0.56,1.0077,2.73,0.0,12.9,15.7,8.1,23.5,True
20090427,2.3,12.6,0.67,1.004,1.54,0.1,3.8,13.3,8.5,18.2,False
20090428,1.5,6.1,0.85,1.0034,0.62,0.01,0.0,10.5,8.9,12.1,False
20090429,1.6,8.2,0.89,1.01,0.63,0.77,0.0,9.0,8.3,10.9,False
20090430,1.6,7.1,0.86,1.0175,1.04,0.14,1.1,11.3,8.3,16.7,False
20090501,1.5,7.4,0.81,1.022,2.15,0.0,7.2,13.3,8.1,20.5,True
20090502,1.7,8.6,0.72,1.026,2.5,0.0,9.9,13.9,7.9,20.3,True
20090503,2.0,10.5,0.73,1.0229,2.01,0.03,6.0,12.4,6.7,20.5,False
20090504,2.2,9.0,0.62,1.0244,1.62,0.01,3.4,8.5,5.3,13.2,False
20090505,2.1,8.2,0.82,1.0199,0.76,0.48,0.1,8.5,5.2,12.0,False
20090506,2.3,10.9,0.84,1.0156,0.77,0.04,0.1,11.0,9.4,13.6,False
20090507,2.3,8.9,0.7,1.0165,2.52,0.02,9.6,13.8,7.8,19.9,False
20090508,2.8,13.2,0.75,1.0138,1.63,1.06,3.3,13.3,6.5,20.0,False
20090509,1.6,6.3,0.71,1.0188,2.13,0.85,6.4,11.9,3.7,18.4,False
20090510,1.6,5.4,0.62,1.0189,2.86,0.25,12.3,15.2,9.5,20.7,False
20090511,2.2,6.7,0.88,1.0188,0.67,0.77,0.0,11.7,10.2,13.4,False
20090512,3.2,8.6,0.61,1.0219,2.48,0.02,8.9,12.3,7.5,16.4,False
20090513,2.2,7.2,0.6,1.0186,1.06,0.0,0.7,12.8,9.5,15.6,False
20090514,2.6,9.7,0.52,1.0108,1.97,0.29,5.1,14.8,10.7,18.9,False
20090515,1.0,7.9,0.88,1.008,0.69,1.59,0.0,13.0,9.9,17.0,False
20090516,2.3,9.4,0.74,1.0143,2.38,0.0,7.8,12.0,8.2,15.6,False
20090517,2.0,10.1,0.7,1.0138,2.27,0.06,7.0,15.5,6.6,23.4,False
20090518,2.0,10.0,0.62,1.0187,2.69,0.0,10.2,15.3,10.0,20.1,True
20090519,1.7,7.6,0.6,1.0214,2.79,0.16,10.9,15.2,6.5,22.1,False
20090520,1.4,10.4,0.74,1.0202,2.92,0.15,12.0,16.3,10.7,22.7,False
20090521,1.6,8.1,0.82,1.013,1.47,1.45,2.1,16.2,11.6,22.0,False
20090522,1.8,11.4,0.64,1.0152,2.27,0.02,6.7,14.5,8.8,19.4,False
20090523,1.3,6.1,0.64,1.0202,2.96,0.0,12.1,14.4,6.4,20.7,True
20090524,1.8,7.6,0.59,1.0179,3.18,0.0,14.1,19.2,11.8,25.9,True
20090525,1.5,4.9,0.61,1.0171,2.99,0.0,12.3,20.4,12.9,28.4,True
20090526,3.0,17.2,0.72,1.011,1.95,0.01,4.5,19.0,10.6,24.3,False
20090527,2.3,11.5,0.58,1.0231,2.23,0.0,6.3,13.0,7.0,17.7,False
20090528,2.4,9.2,0.74,1.0253,1.64,0.48,2.8,12.5,7.4,17.1,False
20090529,3.4,11.6,0.6,1.0303,2.79,0.0,10.4,12.8,5.8,19.9,True
20090530,3.0,10.5,0.68,1.0261,2.39,0.64,7.3,13.7,7.3,20.0,False
20090531,2.5,7.9,0.74,1.0232,2.1,0.0,5.3,16.2,12.5,21.0,True
20090601,2.4,9.0,0.64,1.0197,2.82,0.0,11.0,17.9,10.9,23.8,True
20090602,2.9,11.7,0.56,1.0171,3.19,0.0,14.0,17.4,9.8,23.2,True
20090603,3.5,11.8,0.59,1.0157,1.61,0.0,3.0,11.3,7.9,14.6,False
20090604,2.6,10.0,0.63,1.0138,1.21,0.09,1.2,9.6,6.6,13.3,False
20090605,1.9,8.5,0.68,1.0106,1.63,0.0,3.1,9.2,5.5,12.8,False
20090606,2.7,9.5,0.83,1.0024,0.83,0.77,0.1,8.4,5.7,11.3,False
20090607,1.5,6.1,0.83,1.0032,1.16,0.04,1.0,11.5,7.2,16.0,False
20090608,2.1,9.1,0.68,1.0086,2.44,0.02,8.0,13.4,6.8,18.6,False
20090609,2.7,11.0,0.77,1.0089,1.98,0.06,5.0,15.0,10.3,20.7,False
20090610,2.3,9.7,0.8,1.0128,1.81,0.67,4.0,14.6,10.4,19.7,False
20090611,2.4,14.1,0.87,1.011,0.93,0.31,0.3,12.0,7.0,15.0,False
20090612,2.2,13.2,0.71,1.019,2.3,0.0,7.0,11.6,6.2,18.0,True
20090613,1.9,7.6,0.56,1.0212,3.35,0.0,15.0,13.9,5.4,21.6,True
20090614,1.8,9.6,0.72,1.0188,2.55,0.0,8.7,15.4,6.4,23.1,True
20090615,1.5,6.7,0.91,1.0159,1.22,1.18,1.2,14.7,11.2,18.9,False
20090616,1.3,8.3,0.92,1.0208,1.32,1.34,1.6,12.7,9.8,16.3,False
20090617,1.3,5.4,0.79,1.0227,2.39,0.0,7.6,14.8,8.7,21.5,True
20090618,1.8,9.2,0.72,1.0161,2.12,0.0,5.8,17.4,12.4,23.3,True
20090619,2.1,10.7,0.63,1.017,1.94,0.0,4.7,15.5,9.3,20.8,True
