DATE,MUENCHEN_cloud_cover,MUENCHEN_wind_speed,MUENCHEN_wind_gust,MUENCHEN_humidity,MUENCHEN_pressure,MUENCHEN_global_radiation,MUENCHEN_precipitation,MUENCHEN_sunshine,MUENCHEN_temp_mean,MUENCHEN_temp_min,MUENCHEN_temp_max,MUENCHEN_picnic_weather
20081001,6,6.8,19.3,0.65,1.008,1.12,0.0,3.6,13.3,10.2,17.7,False
20081002,7,3.9,11.9,0.7,1.0079,0.44,0.41,0.0,12.1,9.2,14.8,False
20081003,8,2.1,7.0,0.84,1.0108,0.44,0.8,0.0,7.5,6.3,9.4,False
20081004,7,3.2,11.3,0.82,1.0183,0.81,0.23,1.6,6.2,4.2,9.7,False
20081005,3,2.6,8.5,0.61,1.0162,1.67,0.02,9.9,9.2,3.1,16.3,False
20081006,6,4.6,14.6,0.65,1.0163,1.3,0.08,5.9,14.9,11.2,19.0,False
20081007,5,1.8,6.1,0.78,1.0175,1.09,0.0,4.0,14.0,8.5,19.5,True
20081008,3,1.4,5.0,0.8,1.0167,1.58,0.0,9.5,13.3,7.3,20.7,True
20081009,6,1.2,5.4,0.91,1.028,1.19,0.0,5.2,11.3,8.7,16.4,False
20081010,7,1.2,4.0,0.92,1.0342,0.74,0.0,1.5,10.9,9.0,14.0,False
20081011,4,1.4,4.2,0.87,1.0325,1.14,0.0,5.0,11.0,6.8,17.7,False
20081012,2,1.2,3.8,0.75,1.0292,1.46,0.0,8.9,12.8,4.8,22.5,True
20081013,3,1.2,4.8,0.71,1.0232,1.37,0.0,7.9,14.0,6.2,22.7,True
20081014,5,2.0,5.9,0.76,1.0205,1.06,0.08,4.6,16.8,14.3,21.4,False
20081015,7,2.2,7.7,0.76,1.0184,0.98,0.0,3.9,16.1,13.0,20.8,True
20081016,8,3.3,15.6,0.85,1.0138,0.36,1.75,0.0,12.6,6.8,15.7,False
20081017,4,2.4,8.8,0.76,1.0209,1.16,0.0,6.2,7.2,2.5,11.4,False
20081018,1,1.7,6.5,0.77,1.0213,1.45,0.0,10.1,6.7,0.5,13.5,False
20081019,4,1.4,3.9,0.76,1.0245,1.27,0.0,7.9,9.3,6.1,15.1,False
20081020,1,2.3,10.2,0.73,1.0208,1.36,0.0,9.4,12.8,5.3,20.2,True
20081021,4,2.3,8.6,0.62,1.0146,1.11,0.0,6.3,15.5,11.2,21.2,True
20081022,7,2.6,9.2,0.93,1.0199,0.33,0.42,0.0,8.9,4.4,13.4,False
20081023,7,2.7,9.9,0.83,1.0297,0.41,0.0,0.2,5.8,4.1,7.9,False
20081024,8,1.5,4.0,0.84,1.0268,0.71,0.0,2.3,7.4,5.6,10.7,False
20081025,3,1.7,5.6,0.79,1.0325,1.1,0.0,6.9,7.4,4.3,10.8,False
20081026,6,1.3,3.7,0.95,1.0267,0.85,0.0,3.9,5.6,2.7,11.0,False
20081027,7,2.1,7.6,0.67,1.0112,0.31,0.69,0.0,11.5,6.5,15.4,False
20081028,8,1.6,6.6,0.91,1.0093,0.3,0.63,0.0,8.0,6.2,10.3,False
20081029,8,2.2,6.0,0.92,1.0044,0.3,0.97,0.0,4.9,3.4,6.2,False
20081030,7,2.7,10.9,0.87,0.9987,0.5,0.0,1.0,3.0,1.2,5.3,False
20081031,7,1.3,4.9,0.89,1.0071,0.33,0.0,0.1,4.3,0.0,8.4,False
20081101,3,1.3,3.7,0.87,1.0074,1.1,0.0,8.2,6.5,0.9,14.5,False
20081102,6,2.1,6.3,0.91,1.0155,0.91,0.02,5.6,8.1,5.2,11.6,False
20081103,6,1.7,6.1,0.86,1.0133,0.83,0.01,4.7,10.8,8.0,15.8,False
20081104,7,2.0,7.5,0.92,1.0154,0.44,0.01,0.8,9.7,8.5,12.2,False
20081105,1,1.8,7.5,0.79,1.0109,1.1,0.01,9.1,11.5,6.7,19.2,False
20081106,8,1.4,4.1,0.94,1.0156,0.26,0.01,0.0,7.6,5.3,8.9,False
20081107,8,1.8,6.2,0.81,1.0175,0.26,0.0,0.0,7.7,5.1,9.6,False
20081108,6,1.1,3.2,0.8,1.0225,0.54,0.0,1.9,7.9,3.6,13.0,False
20081109,5,1.7,6.1,0.67,1.0256,0.89,0.0,6.6,9.8,3.5,16.1,False
20081110,4,2.1,6.5,0.61,1.0244,1.0,0.0,8.6,10.8,5.3,17.6,False
20081111,5,2.3,13.1,0.69,1.0181,0.85,0.46,6.3,10.1,3.0,17.1,False
20081112,8,1.6,6.5,0.89,1.0206,0.24,0.69,0.0,6.4,5.0,8.8,False
20081113,8,1.0,3.4,0.91,1.0248,0.24,0.59,0.0,5.1,4.4,5.8,False
20081114,8,1.1,2.6,0.83,1.0288,0.24,0.0,0.0,5.4,4.0,6.6,False
20081115,2,1.2,4.4,0.84,1.0302,0.88,0.0,7.4,3.6,0.0,8.5,False
20081116,8,2.7,9.4,0.92,1.0291,0.23,0.49,0.0,4.4,0.9,6.7,False
20081117,4,2.0,6.8,0.8,1.0302,0.67,0.0,4.3,3.6,0.4,6.7,False
20081118,6,2.2,8.4,0.8,1.0184,0.3,0.12,0.3,3.6,0.0,6.5,False
20081119,8,3.6,8.8,0.86,1.0198,0.22,0.03,0.0,5.5,3.8,6.6,False
20081120,7,6.9,17.6,0.71,1.0152,0.6,0.05,3.5,7.2,4.9,9.2,False
20081121,8,7.8,23.1,0.82,1.0037,0.21,2.11,0.0,4.5,-0.6,8.1,False
20081122,7,6.4,17.7,0.77,1.0049,0.34,0.07,0.7,-0.9,-2.2,0.4,False
20081123,7,5.0,15.0,0.71,1.0063,0.5,0.46,2.4,-1.2,-2.8,1.0,False
20081124,7,2.2,6.8,0.84,0.9954,0.44,0.0,1.8,1.6,-2.4,4.3,False
20081125,7,2.3,6.5,0.82,1.0118,0.43,0.0,1.7,0.1,-2.0,1.3,False
20081126,4,1.9,5.7,0.8,1.0269,0.46,0.0,2.1,-0.4,-2.0,2.8,False
20081127,1,1.5,5.8,0.72,1.0238,0.82,0.0,8.1,-0.3,-3.5,3.9,False
20081128,6,1.7,7.7,0.83,1.007,0.27,0.0,0.3,-1.7,-4.3,0.5,False
20081129,4,1.9,6.7,0.74,0.9985,0.64,0.0,5.0,0.5,-1.8,4.6,False
20081130,7,1.9,6.7,0.72,0.9982,0.54,0.0,3.5,2.8,-1.6,6.1,False
20081201,7,3.4,12.6,0.81,0.9983,0.26,0.13,0.2,2.3,0.7,4.6,False
20081202,5,3.1,10.7,0.75,1.0103,0.39,0.0,1.4,2.7,0.6,5.1,False
20081203,3,2.4,8.0,0.59,1.0057,0.74,0.0,7.5,3.3,-1.2,8.7,False
20081204,6,2.0,6.6,0.61,1.0015,0.59,0.0,4.6,4.2,1.2,7.7,False
20081205,7,2.1,10.7,0.7,0.9963,0.35,0.06,1.0,5.4,2.9,9.4,False
20081206,7,4.5,15.4,0.77,1.0088,0.4,0.22,1.6,4.1,2.3,6.9,False
20081207,7,2.9,8.3,0.92,1.0245,0.2,0.17,0.0,2.1,0.9,3.3,False
20081208,4,1.4,3.9,0.88,1.0279,0.57,0.0,4.5,1.1,-2.6,5.5,False
20081209,3,1.3,4.6,0.79,1.0186,0.71,0.0,7.5,0.2,-5.2,6.6,False
20081210,8,1.7,4.8,0.87,1.0121,0.19,0.0,0.0,0.9,-0.3,1.7,False
20081211,8,1.8,5.1,0.93,1.0109,0.19,0.53,0.0,-0.1,-0.7,0.6,False
20081212,8,1.7,4.2,0.93,1.0179,0.19,0.17,0.0,-0.7,-1.0,-0.1,False
20081213,8,1.7,5.6,0.88,1.0095,0.19,0.0,0.0,-0.7,-2.4,0.3,False
20081214,4,2.1,7.7,0.83,1.0039,0.61,0.0,5.5,1.1,-2.6,7.5,False
20081215,5,1.8,4.3,0.85,1.0103,0.59,0.0,5.0,2.4,-1.1,6.3,False
20081216,8,1.3,4.1,1.0,1.0133,0.19,0.01,0.0,0.3,-0.6,1.2,False
20081217,8,3.3,9.9,0.91,1.0126,0.19,0.14,0.0,0.5,-0.3,1.5,False
20081218,8,3.2,9.8,0.93,1.021,0.19,0.04,0.0,0.3,-0.6,1.0,False
20081219,8,4.1,12.1,0.9,1.0244,0.22,0.31,0.1,1.8,-0.6,3.8,False
20081220,8,6.0,16.7,0.89,1.0271,0.19,0.52,0.0,3.4,0.8,5.8,False
20081221,8,4.6,12.9,0.92,1.0313,0.19,0.55,0.0,6.2,5.5,7.0,False
20081222,8,4.7,12.4,0.85,1.0332,0.19,0.05,0.0,5.8,4.6,6.4,False
20081223,6,2.5,7.0,0.85,1.0351,0.48,0.0,3.1,4.7,3.4,6.5,False
20081224,7,2.1,6.2,0.86,1.0314,0.59,0.28,5.1,3.6,2.4,6.4,False
20081225,8,3.4,13.9,0.88,1.0296,0.19,0.16,0.0,1.0,-2.8,2.6,False
20081226,4,5.7,16.2,0.75,1.0357,0.64,0.0,6.0,-2.8,-3.8,-0.9,False
20081227,8,4.7,12.5,0.75,1.0341,0.19,0.0,0.0,-2.7,-3.1,-2.2,False
20081228,3,3.9,9.6,0.78,1.0294,0.51,0.0,3.5,-3.4,-5.4,-0.9,False
20081229,3,1.5,5.3,0.84,1.0315,0.65,0.0,6.2,-4.5,-7.2,-0.6,False
20081230,0,1.5,3.9,0.84,1.0331,0.7,0.0,7.3,-4.4,-7.9,0.3,False
20081231,1,1.0,3.5,0.87,1.0282,0.71,0.03,7.3,-4.1,-7.8,0.4,False
20090101,8,1.6,6.1,0.94,1.027,0.2,0.12,0.0,-0.1,-3.5,1.4,False
20090102,8,2.0,6.0,0.87,1.0271,0.2,0.0,0.0,-3.7,-5.2,-0.4,False
20090103,4,2.0,6.1,0.85,1.027,0.48,0.0,2.8,-5.6,-7.8,-3.2,False
20090104,6,2.1,5.8,0.78,1.0222,0.64,0.0,5.6,-4.4,-6.1,-1.4,False
20090105,8,2.0,5.9,0.82,1.0181,0.2,0.0,0.0,-4.0,-5.2,-2.9,False
20090106,8,3.3,8.5,0.85,1.0192,0.2,0.0,0.0,-4.3,-5.7,-3.4,False
20090107,8,1.4,4.2,0.83,1.0221,0.2,0.0,0.0,-5.4,-6.8,-4.9,False
20090108,3,3.0,11.2,0.79,1.0294,0.62,0.0,4.8,-6.0,-8.1,-2.5,False
20090109,0,1.3,3.4,0.88,1.0314,0.71,0.0,6.5,-8.0,-11.3,-4.2,False
20090110,0,1.3,3.2,0.85,1.0319,0.77,0.0,7.7,-8.2,-12.3,-3.3,False
20090111,0,1.0,3.3,0.84,1.0357,0.77,0.0,7.5,-7.7,-12.0,-0.6,False
20090112,0,1.1,3.1,0.83,1.0312,0.78,0.0,7.7,-6.7,-11.9,-0.1,False
20090113,0,1.2,3.5,0.81,1.0219,0.81,0.0,8.1,-4.5,-9.2,2.4,False
20090114,7,0.8,3.2,0.81,1.0177,0.22,0.0,0.0,-2.8,-7.9,1.0,False
20090115,8,1.6,7.0,0.87,1.022,0.55,0.0,3.0,-0.9,-4.0,3.3,False
20090116,5,1.1,3.5,0.94,1.0265,0.53,0.0,2.7,-2.8,-4.0,0.4,False
20090117,3,1.6,6.4,0.75,1.0234,0.84,0.0,8.0,0.8,-5.6,8.0,False
20090118,6,3.0,18.2,0.66,1.0117,0.34,0.08,0.5,3.0,-0.3,5.5,False
20090119,6,2.9,7.7,0.76,1.0043,0.33,0.3,0.4,3.7,1.1,7.4,False
20090120,8,2.0,8.9,0.91,1.0012,0.24,1.0,0.0,2.0,0.4,4.7,False
20090121,8,1.6,4.2,0.97,1.0083,0.24,0.44,0.0,0.6,0.2,1.1,False
20090122,6,2.0,6.8,0.9,1.0078,0.62,0.0,3.4,0.2,-1.9,2.9,False
20090123,6,4.2,22.9,0.84,0.9881,0.45,0.37,1.3,1.2,-2.3,6.8,False
20090124,3,2.8,14.2,0.71,0.9908,0.89,0.0,7.8,2.0,-1.0,4.8,False
20090125,4,2.0,8.1,0.71,1.0013,0.81,0.0,6.0,1.2,-2.4,5.4,False
20090126,3,1.1,3.4,0.78,1.0022,0.91,0.0,7.8,-0.8,-4.8,5.9,False
20090127,8,1.7,5.1,0.93,1.0129,0.26,0.01,0.0,-2.6,-3.5,-1.7,False
20090128,8,1.7,5.3,0.84,1.0183,0.26,0.16,0.0,-1.2,-2.1,-0.4,False
20090129,8,2.5,6.7,0.87,1.021,0.27,0.0,0.0,-1.1,-3.0,-0.1,False
20090130,8,3.4,10.2,0.85,1.0238,0.27,0.0,0.0,-2.6,-3.5,-1.8,False
20090131,6,3.6,9.8,0.77,1.0188,0.67,0.0,3.2,-2.6,-4.4,0.3,False
20090201,7,3.1,8.7,0.81,1.0084,0.52,0.0,1.4,-2.9,-4.4,-0.7,False
20090202,7,2.5,8.3,0.76,1.0025,0.33,0.0,0.1,0.3,-3.7,3.7,False
20090203,3,1.3,4.0,0.82,0.9995,0.86,0.0,5.3,1.9,-1.4,7.6,False
20090204,3,1.2,3.6,0.89,1.0001,1.05,0.0,8.2,0.4,-3.0,6.8,False
20090205,4,1.4,6.4,0.87,1.001,1.0,0.0,7.2,0.3,-3.6,6.1,False
20090206,8,1.6,6.2,0.96,0.9955,0.42,0.0,0.4,-0.4,-1.3,0.8,False
20090207,7,2.2,8.0,0.9,0.9898,0.73,0.2,3.1,1.5,-1.9,6.2,False
20090208,8,2.9,9.1,0.89,1.0029,0.31,0.45,0.0,0.5,-0.8,2.8,False
20090209,5,2.1,10.8,0.74,1.0106,0.87,0.35,4.6,0.9,-1.5,3.7,False
20090210,7,6.9,25.9,0.74,0.9988,0.54,0.13,1.0,4.9,1.5,10.8,False
20090211,7,5.1,15.0,0.81,1.0124,0.57,0.19,1.2,0.1,-2.0,2.1,False
20090212,6,3.6,9.6,0.84,1.0166,0.46,0.25,0.4,-1.9,-4.1,-0.6,False
20090213,6,3.1,10.0,0.89,1.0199,0.55,0.23,0.9,-3.0,-4.0,-0.6,False
20090214,6,2.8,7.1,0.88,1.0229,0.34,0.05,0.0,-3.0,-6.2,-0.6,False
20090215,4,2.3,7.0,0.77,1.0298,0.99,0.0,5.1,-4.3,-6.5,-1.2,False
20090216,8,3.9,11.6,0.71,1.0238,0.35,0.47,0.0,-1.5,-4.4,0.9,False
20090217,8,4.8,12.7,0.94,1.0185,0.36,0.98,0.0,-1.3,-7.6,0.9,False
20090218,1,1.3,4.6,0.79,1.0282,1.33,0.0,9.3,-7.0,-10.8,-1.8,False
20090219,4,1.5,4.9,0.78,1.0296,1.15,0.0,6.5,-6.6,-10.6,-2.0,False
20090220,8,3.8,12.5,0.83,1.0297,0.37,0.43,0.0,-2.3,-6.3,0.4,False
20090221,8,2.6,6.8,0.92,1.0302,0.38,0.42,0.0,0.7,0.0,1.7,False
20090222,8,4.2,14.2,0.9,1.0245,0.38,0.17,0.0,1.4,0.3,2.5,False
20090223,8,4.8,12.5,0.88,1.0176,0.48,0.42,0.2,1.8,0.6,2.7,False
20090224,8,2.4,7.5,0.92,1.023,0.39,0.57,0.0,0.7,-0.1,1.2,False
20090225,7,1.6,6.2,0.79,1.0302,1.16,0.0,5.6,1.0,-1.0,4.4,False
20090226,8,3.7,11.4,0.75,1.0244,0.5,0.27,0.2,2.2,-0.7,4.7,False
20090227,8,4.9,12.4,0.84,1.0206,0.41,0.15,0.0,3.3,1.6,4.8,False
20090228,4,2.0,5.7,0.75,1.0175,1.37,0.0,7.5,6.1,1.8,11.8,False
20090301,5,1.2,4.1,0.88,1.0134,1.35,0.02,6.7,3.9,-0.4,10.9,False
20090302,8,1.6,5.0,0.89,1.0152,0.43,0.47,0.0,5.4,1.0,8.2,False
20090303,8,1.7,5.2,0.91,1.0153,0.43,0.1,0.0,4.5,3.8,5.6,False
20090304,5,2.7,7.9,0.79,0.996,1.04,0.0,3.4,5.7,2.5,10.0,False
20090305,8,3.2,9.1,0.87,0.984,0.45,0.6,0.0,3.1,1.1,6.5,False
20090306,8,5.1,12.8,0.86,0.9955,0.65,0.28,0.7,2.0,0.8,3.0,False
20090307,8,4.4,11.1,0.89,1.0125,0.46,0.26,0.0,1.1,0.3,1.9,False
20090308,6,4.3,14.7,0.69,1.0128,0.95,0.76,2.4,3.6,-0.6,8.0,False
20090309,6,5.1,18.9,0.79,1.013,1.05,0.25,3.0,2.9,0.4,5.9,False
20090310,8,5.6,16.3,0.75,1.0149,0.8,0.5,1.3,3.8,0.5,7.4,False
20090311,7,5.0,14.7,0.87,1.0198,0.91,0.23,1.9,2.4,0.6,5.2,False
20090312,7,4.4,12.9,0.84,1.0249,0.68,1.13,0.6,2.7,1.3,5.9,False
20090313,8,3.5,12.9,0.87,1.0218,0.62,0.39,0.3,5.3,3.3,7.8,False
20090314,7,1.9,8.4,0.72,1.0196,1.42,0.16,5.5,7.6,2.6,13.2,False
20090315,8,3.4,10.8,0.82,1.0259,0.51,0.37,0.0,6.1,4.2,9.0,False
20090316,7,1.7,4.8,0.78,1.0324,0.72,0.0,0.6,6.0,3.8,9.0,False
20090317,5,1.7,6.4,0.78,1.0321,1.07,0.0,2.5,5.7,0.6,10.1,False
20090318,4,2.4,7.6,0.57,1.0309,1.91,0.0,9.3,5.1,1.2,9.9,False
20090319,7,2.6,18.4,0.59,1.0243,0.81,0.04,0.9,3.5,-1.4,8.0,False
20090320,6,2.7,8.1,0.72,1.0294,1.04,0.0,2.1,-0.1,-2.2,3.0,False
20090321,4,1.6,7.0,0.61,1.0291,1.66,0.0,6.6,0.5,-3.5,5.6,False
20090322,5,4.3,13.3,0.53,1.0253,1.61,0.0,6.0,3.8,-1.4,9.5,False
20090323,7,7.2,21.7,0.57,1.0139,0.82,0.6,0.8,6.9,3.5,10.0,False
20090324,7,5.3,18.4,0.88,1.0074,1.33,0.28,3.7,1.5,-0.4,6.0,False
20090325,6,4.3,15.5,0.8,1.008,0.9,0.64,1.1,1.2,-2.2,3.6,False
20090326,8,4.5,12.9,0.81,1.0096,0.72,0.84,0.3,3.9,0.5,7.8,False
20090327,7,4.3,14.7,0.77,1.0058,0.96,0.04,1.3,7.2,3.6,11.1,False
20090328,6,2.8,11.5,0.78,1.003,1.8,0.19,6.8,7.1,3.7,13.8,False
20090329,8,1.4,4.2,0.88,1.0097,0.6,1.24,0.0,3.8,2.7,4.7,False
20090330,7,2.2,6.8,0.87,1.0183,0.61,0.03,0.0,4.5,2.7,6.6,False
20090331,8,2.7,9.6,0.79,1.0208,0.68,0.0,0.1,5.7,1.7,8.8,False
20090401,7,3.2,8.2,0.78,1.0152,1.53,0.0,4.4,8.9,4.5,15.5,False
20090402,4,4.4,13.9,0.65,1.0138,2.18,0.0,9.3,13.8,8.8,21.3,True
20090403,3,1.7,6.3,0.57,1.0167,2.22,0.0,9.5,13.3,5.9,20.2,True
20090404,5,1.7,9.7,0.66,1.0196,1.02,0.0,1.2,12.6,8.6,18.5,True
20090405,5,2.1,8.9,0.69,1.0199,1.82,0.0,6.1,13.0,8.2,18.4,True
20090406,2,1.3,9.5,0.73,1.0152,2.37,0.42,10.4,12.7,6.4,19.9,False
20090407,3,1.6,6.6,0.51,1.0108,2.53,0.0,11.6,15.1,6.5,22.8,True
20090408,4,2.3,7.7,0.57,1.0155,2.09,0.0,7.8,13.8,9.3,18.6,True
20090409,2,2.3,9.2,0.6,1.016,2.57,0.0,11.7,14.4,7.7,20.3,True
20090410,1,2.0,7.3,0.47,1.0091,2.65,0.0,12.2,15.9,7.6,23.8,True
20090411,0,2.0,8.4,0.35,1.0078,2.71,0.0,12.6,15.8,6.7,23.7,True
20090412,1,2.2,10.6,0.39,1.0077,2.72,0.0,12.5,15.5,6.8,22.9,True
20090413,0,1.8,7.9,0.5,1.0068,2.68,0.0,12.0,14.2,6.6,22.1,True
20090414,2,1.7,7.9,0.48,1.0077,2.54,0.0,10.7,14.6,7.8,21.8,True
20090415,1,2.6,9.5,0.45,1.0083,2.66,0.0,11.6,15.4,6.3,23.1,True
20090416,5,3.7,17.2,0.47,1.0054,2.37,0.41,9.1,15.2,7.5,23.8,False
20090417,7,4.5,15.5,0.72,1.0082,0.94,0.09,0.5,9.4,7.6,12.2,False
20090418,5,3.2,11.4,0.67,1.0128,1.86,0.02,5.2,10.4,7.7,15.0,False
20090419,2,3.7,12.1,0.61,1.0172,2.82,0.0,12.4,13.1,5.6,20.4,True
20090420,3,3.6,8.8,0.59,1.0174,2.66,0.0,10.9,14.7,9.0,22.1,True
20090421,2,3.2,12.3,0.59,1.0182,2.76,0.0,11.6,14.6,8.0,21.0,True
20090422,3,3.0,11.0,0.52,1.0185,2.64,0.0,10.5,13.5,6.4,19.8,True
20090423,6,2.1,9.2,0.66,1.0214,1.45,0.11,2.5,7.7,2.8,11.4,False
20090424,4,3.1,11.6,0.67,1.0189,2.22,0.0,7.2,9.3,1.8,17.2,False
20090425,2,2.5,9.2,0.41,1.014,2.98,0.0,13.0,14.0,4.1,22.4,True
20090426,5,2.9,11.9,0.41,1.0083,1.76,0.0,4.1,15.6,6.5,23.0,True
20090427,5,2.8,8.6,0.43,1.0032,2.12,0.0,6.3,16.5,11.4,22.2,True
20090428,7,3.4,10.7,0.78,1.004,1.68,0.39,3.5,10.7,6.5,14.7,False
20090429,8,2.7,10.2,0.87,1.0105,0.95,0.68,0.3,7.2,5.9,10.7,False
20090430,8,2.4,5.8,0.86,1.0178,0.86,0.34,0.1,8.2,6.5,10.4,False
20090501,4,1.8,9.3,0.68,1.0202,2.91,0.1,11.5,13.0,5.8,18.9,False
20090502,5,2.7,8.3,0.74,1.0243,1.92,0.31,4.1,13.3,8.8,19.2,False
20090503,3,1.7,7.7,0.62,1.0224,2.68,0.51,9.3,13.9,7.9,20.0,False
20090504,7,3.0,8.6,0.78,1.0229,1.07,0.07,0.4,9.5,5.3,11.6,False
20090505,6,3.3,10.6,0.65,1.0237,1.8,0.32,3.3,8.9,3.0,13.0,False
20090506,7,4.9,15.7,0.71,1.0195,1.04,0.0,0.3,12.1,8.0,16.3,False
20090507,2,2.2,8.2,0.56,1.0183,3.26,0.0,13.9,15.5,8.8,22.8,True
20090508,5,3.1,19.4,0.55,1.0164,2.48,0.2,7.4,16.6,7.9,25.4,False
20090509,5,2.7,15.8,0.66,1.0176,2.94,0.12,10.9,17.9,11.1,25.3,False
20090510,6,2.3,8.0,0.66,1.0169,3.0,0.05,11.3,17.9,11.4,23.7,False
20090511,6,2.1,15.8,0.65,1.0148,2.42,0.36,6.8,17.6,12.2,22.8,False
20090512,7,2.8,10.4,0.89,1.0178,1.02,0.1,0.2,13.3,11.8,15.5,False
20090513,8,2.5,7.3,0.83,1.0156,1.65,0.58,2.3,14.1,11.5,18.7,False
20090514,7,2.2,6.5,0.88,1.0092,1.27,0.17,0.8,14.2,11.0,18.5,False
20090515,8,2.3,10.5,0.88,1.0082,0.85,0.61,0.0,13.0,10.7,14.9,False
20090516,5,2.1,5.4,0.79,1.0161,2.02,0.26,4.1,12.8,9.0,18.4,False
20090517,3,3.0,12.5,0.61,1.0136,3.38,0.32,14.0,19.0,9.5,27.3,False
20090518,7,2.4,10.4,0.78,1.0203,1.46,0.15,1.4,14.8,11.9,18.5,False
20090519,3,1.8,6.6,0.72,1.0213,3.02,0.0,10.8,16.2,10.6,22.2,True
20090520,2,2.1,6.1,0.54,1.02,3.46,0.0,14.5,19.6,10.8,26.3,True
20090521,5,2.4,20.2,0.61,1.0148,2.76,0.9,8.7,19.5,14.3,26.7,False
20090522,6,3.0,13.2,0.78,1.0156,2.11,0.88,4.4,16.9,13.6,22.6,False
20090523,3,2.0,6.5,0.54,1.0188,3.48,0.0,14.5,17.5,9.8,23.5,True
20090524,4,2.5,9.8,0.61,1.017,2.67,0.0,7.9,22.2,15.9,28.7,True
20090525,1,1.8,5.6,0.62,1.0156,3.33,0.0,13.0,23.5,15.9,30.5,True
20090526,4,3.3,24.5,0.66,1.0127,3.13,1.91,11.3,20.2,12.6,28.7,False
20090527,6,3.1,13.1,0.65,1.0252,2.6,0.0,7.3,12.7,9.5,16.7,False
20090528,7,3.6,10.8,0.69,1.0272,1.5,0.38,1.4,13.4,11.0,16.3,False
20090529,5,3.1,10.8,0.64,1.0276,2.97,0.06,9.9,11.8,8.1,16.3,False
20090530,6,2.0,7.2,0.7,1.0228,2.09,0.0,4.1,12.3,7.4,17.2,False
20090531,4,2.8,8.0,0.67,1.0205,2.94,0.0,9.6,12.6,9.0,17.6,False
20090601,4,1.6,7.4,0.67,1.0172,2.27,0.0,6.1,14.0,8.6,20.5,True
20090602,4,2.4,9.1,0.64,1.015,2.36,0.0,6.6,16.0,8.8,22.0,True
20090603,4,4.2,13.0,0.51,1.0131,3.38,0.0,13.8,15.7,11.3,20.2,True
20090604,5,2.9,10.4,0.53,1.0129,2.49,0.0,7.4,12.7,9.4,16.9,False
20090605,6,2.2,7.5,0.49,1.0082,2.81,0.02,9.5,14.5,8.8,20.5,False
20090606,7,3.1,12.8,0.82,1.0004,1.09,0.86,0.6,13.0,11.6,16.9,False
20090607,6,3.3,13.6,0.68,1.0055,2.29,2.16,6.1,15.7,11.5,22.5,False
20090608,6,2.6,7.9,0.66,1.0101,2.29,0.0,6.1,16.4,11.8,22.2,True
20090609,7,2.6,10.3,0.68,1.0117,1.26,0.05,1.1,16.3,13.2,20.3,False
20090610,5,2.5,7.5,0.59,1.0158,2.33,0.33,6.3,17.4,13.6,23.0,False
20090611,5,4.8,20.3,0.63,1.0156,2.82,0.03,9.5,16.3,12.2,20.7,False
20090612,6,4.3,14.3,0.51,1.0205,2.57,0.0,7.8,15.6,10.6,20.3,True
20090613,3,2.2,9.0,0.54,1.0209,3.0,0.0,10.7,17.1,12.5,22.9,True
20090614,4,2.1,18.4,0.58,1.0189,3.11,0.23,11.5,20.5,10.7,29.3,False
20090615,7,2.3,11.7,0.77,1.0162,1.23,1.72,1.0,19.8,16.5,23.0,False
20090616,6,3.0,11.0,0.73,1.0208,2.06,0.24,4.7,16.9,13.2,21.4,False
20090617,1,2.2,7.1,0.61,1.0222,3.53,0.0,14.7,17.6,10.0,23.9,True
20090618,2,2.9,10.9,0.58,1.0171,3.26,1.39,12.6,22.2,15.4,28.7,False
20090619,8,2.4,8.8,0.88,1.0179,0.88,1.46,0.1,16.2,12.1,20.5,False
20090620,7,2.0,7.5,0.76,1.0203,1.48,0.04,1.9,13.5,10.5,18.2,False
20090621,4,2.4,9.7,0.72,1.0199,2.48,1.02,7.2,12.8,8.4,17.8,False
20090622,8,2.6,9.2,0.87,1.0207,1.03,2.49,0.4,10.6,8.7,14.2,False
20090623,8,3.1,9.4,0.95,1.0189,0.78,4.7,0.0,11.1,10.4,11.7,False
20090624,8,2.3,6.2,0.95,1.0157,0.78,0.64,0.0,12.4,11.1,13.6,False
20090625,7,1.5,7.9,0.89,1.0106,1.2,0.27,0.9,16.2,13.0,20.3,False
20090626,6,1.6,6.1,0.81,1.0095,2.09,0.56,4.9,18.3,15.0,23.8,False
20090627,7,2.2,7.1,0.87,1.0116,1.29,0.06,1.2,17.5,15.6,20.5,False
20090628,7,1.9,6.2,0.84,1.014,1.26,0.0,1.1,18.5,15.5,22.8,True
20090629,4,1.9,6.7,0.73,1.0159,2.72,0.0,8.8,20.5,15.9,26.1,True
20090630,4,1.7,12.3,0.75,1.0179,2.92,0.21,10.2,20.7,16.4,26.9,False
20090701,3,1.6,8.3,0.7,1.0183,2.89,0.0,10.0,21.6,15.7,28.2,True
20090702,2,1.7,11.3,0.7,1.0158,2.81,0.0,9.5,21.4,15.7,27.5,True
20090703,6,2.1,14.1,0.79,1.0133,1.73,3.77,3.1,19.8,17.1,26.4,False
20090704,5,2.1,9.4,0.74,1.0117,2.28,0.0,6.1,20.7,17.2,25.8,True
20090705,4,1.6,10.1,0.78,1.0098,2.38,0.26,6.7,20.0,16.8,25.6,False
20090706,6,2.2,20.0,0.83,1.0094,1.73,2.36,3.1,18.1,14.4,24.1,False
