DATE,BUDAPEST_cloud_cover,BUDAPEST_humidity,BUDAPEST_pressure,BUDAPEST_global_radiation,BUDAPEST_precipitation,BUDAPEST_sunshine,BUDAPEST_temp_mean,BUDAPEST_temp_max,BUDAPEST_picnic_weather
20080702,4,0.45,1.0155,2.82,0.0,10.5,24.9,30.9,True
20080703,3,0.4,1.0125,3.13,0.08,12.9,26.3,31.6,False
20080704,6,0.57,1.01,2.58,0.0,8.8,22.5,30.2,True
20080705,4,0.46,1.0124,3.1,0.0,12.7,20.7,25.3,True
20080706,3,0.41,1.0131,3.28,0.2,14.2,23.1,29.1,False
20080707,5,0.57,1.009,2.54,0.85,8.6,23.7,32.1,False
20080708,6,0.61,1.013,2.07,0.04,5.5,18.9,22.9,False
20080709,3,0.49,1.0158,3.18,0.0,13.5,19.7,24.0,True
20080710,5,0.52,1.0168,2.22,0.0,6.5,20.6,25.2,True
20080711,3,0.5,1.0153,3.08,0.0,12.8,24.5,31.2,True
20080712,1,0.4,1.012,3.25,0.0,14.2,27.6,34.0,True
20080713,5,0.49,1.0104,2.59,0.68,9.1,26.5,34.2,False
20080714,6,0.78,1.0142,1.54,2.46,2.7,18.2,29.8,False
20080715,7,0.67,1.0199,1.54,0.02,2.7,17.6,22.2,False
20080716,7,0.53,1.0178,1.97,0.0,5.1,21.7,26.3,True
20080717,5,0.58,1.0126,2.65,1.92,9.7,23.1,29.2,False
20080718,6,0.67,1.0135,1.4,0.0,2.1,18.7,24.2,True
20080719,2,0.52,1.0154,3.12,0.0,13.5,21.6,27.0,True
20080720,5,0.62,1.0134,2.28,2.25,7.2,22.5,30.0,False
20080721,7,0.57,1.0141,2.39,0.0,8.0,19.3,23.0,True
20080722,8,0.56,1.0162,0.96,0.7,0.5,17.3,21.0,False
20080723,8,0.81,1.0103,0.7,1.28,0.0,14.9,18.0,False
20080724,8,0.73,1.0092,0.78,0.13,0.1,18.8,22.6,False
20080725,6,0.65,1.0083,2.28,0.0,7.4,21.8,26.2,True
20080726,6,0.56,1.0097,2.47,0.0,8.8,23.9,28.5,True
20080727,4,0.48,1.0138,2.89,0.0,12.1,26.0,30.5,True
20080728,2,0.43,1.017,3.05,0.0,13.5,25.0,29.9,True
20080729,3,0.47,1.0173,3.03,0.0,13.4,25.1,31.4,True
20080730,6,0.51,1.0189,2.67,0.0,10.5,25.1,31.5,True
20080731,5,0.57,1.0195,2.62,0.17,10.2,24.6,31.3,False
20080801,5,0.59,1.0187,2.15,0.0,6.8,24.5,30.4,True
20080802,3,0.54,1.0174,2.81,0.0,11.9,25.8,32.8,True
20080803,2,0.56,1.0162,2.92,0.0,12.9,25.3,30.0,True
20080804,3,0.53,1.0125,2.74,0.37,11.5,25.8,32.6,False
20080805,5,0.59,1.0142,2.01,0.0,6.1,21.8,26.7,True
20080806,1,0.46,1.017,2.97,0.0,13.6,21.7,27.0,True
20080807,2,0.47,1.0147,2.92,0.0,13.2,22.8,29.4,True
20080808,5,0.52,1.0091,2.49,0.85,9.8,23.8,29.4,False
20080809,7,0.7,1.0103,1.66,0.16,4.1,18.6,26.3,False
20080810,5,0.51,1.0137,2.79,0.0,12.4,19.1,24.3,True
20080811,2,0.53,1.0123,2.75,0.0,12.2,21.1,27.3,True
20080812,2,0.49,1.0086,2.84,0.0,13.1,24.1,31.5,True
20080813,2,0.49,1.012,2.82,0.0,13.0,25.6,30.2,True
20080814,3,0.56,1.0144,2.59,0.0,11.1,26.4,31.3,True
20080815,3,0.55,1.0058,2.55,0.0,10.9,27.4,36.1,True
20080816,6,0.67,1.0065,2.11,0.0,7.5,17.7,32.9,True
20080817,5,0.56,1.013,2.71,0.0,12.5,17.9,23.3,True
20080818,3,0.45,1.0171,2.75,0.0,13.0,20.8,27.3,True
20080819,1,0.46,1.0169,2.74,0.0,13.0,22.5,30.1,True
20080820,2,0.49,1.015,2.73,0.0,13.0,23.0,29.9,True
20080821,2,0.43,1.0186,2.69,0.0,12.8,24.1,30.6,True
20080822,4,0.44,1.015,2.57,0.0,11.9,25.5,31.8,True
20080823,6,0.56,1.0102,1.65,0.63,4.8,21.3,30.4,False
20080824,3,0.59,1.0122,2.06,0.0,7.8,18.1,22.6,True
20080825,4,0.49,1.0181,2.57,0.0,12.3,19.0,24.4,True
20080826,2,0.48,1.0214,2.61,0.0,12.8,21.1,27.6,True
20080827,2,0.51,1.0212,2.36,0.0,10.6,22.4,29.1,True
20080828,5,0.52,1.0173,2.13,0.0,8.8,22.9,29.8,True
20080829,4,0.5,1.0142,2.25,0.0,9.9,22.5,26.3,True
20080830,4,0.44,1.0181,2.44,0.0,11.8,19.9,25.0,True
20080831,0,0.44,1.0219,2.5,0.0,12.5,18.7,24.6,True
20080901,5,0.46,1.0196,2.09,0.0,8.7,19.1,25.9,True
20080902,3,0.45,1.0162,2.38,0.0,11.7,20.9,28.8,True
20080903,2,0.48,1.0127,2.28,0.0,10.8,23.0,30.0,True
20080904,3,0.44,1.0111,2.22,0.0,10.4,25.4,31.1,True
20080905,3,0.43,1.0121,2.12,0.0,9.5,25.9,31.2,True
20080906,4,0.42,1.0106,2.19,0.0,10.4,27.7,33.9,True
20080907,2,0.4,1.0105,2.08,0.65,9.5,28.2,34.3,False
20080908,5,0.66,1.0161,1.62,0.48,5.4,19.6,30.7,False
20080909,2,0.51,1.0206,2.27,0.0,11.8,20.4,26.9,True
20080910,1,0.53,1.0186,2.23,0.0,11.6,21.4,28.3,True
20080911,5,0.6,1.0136,1.57,0.02,5.3,22.2,28.4,False
20080912,7,0.6,1.0096,1.41,0.0,4.2,20.9,25.2,True
20080913,6,0.49,1.0141,1.44,0.0,4.5,16.2,23.2,True
20080914,8,0.5,1.0188,0.63,0.7,0.2,12.4,16.0,False
20080915,8,0.82,1.0126,0.48,2.1,0.0,9.9,15.6,False
20080916,8,0.8,1.0112,0.47,0.38,0.0,11.0,13.2,False
20080917,8,0.71,1.0176,0.47,0.0,0.0,9.7,12.5,False
20080918,7,0.64,1.0218,0.64,0.0,0.3,10.9,15.8,False
20080919,7,0.65,1.0201,1.2,0.0,3.2,10.6,16.1,False
20080920,8,0.68,1.0196,0.74,0.01,0.7,10.7,14.5,False
20080921,8,0.66,1.0175,0.45,0.0,0.0,11.8,15.8,False
20080922,7,0.65,1.015,0.44,0.0,0.0,12.8,16.7,False
20080923,6,0.66,1.0151,1.36,0.0,4.9,12.6,18.2,True
20080924,7,0.65,1.0177,0.76,0.41,0.9,13.9,17.9,False
20080925,5,0.71,1.0212,1.13,0.3,3.2,12.5,16.1,False
20080926,7,0.54,1.0264,1.06,0.0,2.8,13.1,16.4,False
20080927,7,0.53,1.028,0.85,0.0,1.5,14.1,16.8,False
20080928,4,0.56,1.0245,1.52,0.0,7.2,14.1,20.1,True
20080929,3,0.5,1.0187,1.72,0.0,9.7,14.6,20.0,True
20080930,3,0.53,1.0143,1.54,0.0,7.8,15.4,21.0,True
20081001,7,0.58,1.0101,1.07,0.0,3.3,16.2,20.3,True
20081002,5,0.64,1.0092,1.14,0.0,4.0,16.7,20.1,True
20081003,6,0.7,1.0074,1.38,0.21,6.5,15.9,21.1,False
20081004,8,0.76,1.0099,0.38,0.54,0.0,10.2,17.4,False
20081005,4,0.62,1.0146,1.49,0.0,8.1,9.9,14.0,False
20081006,3,0.62,1.0155,1.25,0.0,5.6,13.2,20.0,True
20081007,6,0.69,1.0177,0.89,0.0,2.4,15.8,19.4,True
20081008,6,0.68,1.0194,1.05,0.0,3.9,16.0,21.1,True
20081009,4,0.72,1.0268,1.4,0.0,7.8,15.9,22.9,True
20081010,3,0.71,1.0323,1.41,0.0,8.2,16.0,22.4,True
20081011,3,0.71,1.0328,1.41,0.0,8.4,15.5,22.9,True
20081012,3,0.69,1.0289,1.39,0.0,8.3,15.6,23.1,True
20081013,4,0.7,1.0243,1.27,0.0,7.0,15.3,22.4,True
20081014,4,0.68,1.021,1.32,0.0,7.9,15.6,23.2,True
20081015,7,0.7,1.0189,1.03,0.0,4.5,17.4,23.6,True
20081016,6,0.67,1.0128,1.1,0.0,5.5,17.1,22.5,True
20081017,5,0.54,1.0161,0.52,0.0,0.6,11.7,20.1,True
20081018,1,0.54,1.0244,1.35,0.0,9.2,10.7,16.1,False
20081019,2,0.63,1.0255,1.31,0.0,8.8,9.8,16.7,False
20081020,3,0.69,1.0247,1.14,0.0,6.7,10.9,18.5,True
20081021,4,0.69,1.0206,1.12,0.0,6.6,12.0,18.7,True
20081022,5,0.69,1.0197,0.7,0.0,2.1,13.6,18.7,True
20081023,8,0.75,1.0251,0.29,0.02,0.0,10.8,14.8,False
20081024,4,0.7,1.0286,0.98,0.0,5.3,10.0,14.5,False
20081025,7,0.73,1.0315,0.63,0.0,1.7,8.6,12.7,False
20081026,7,0.65,1.0285,0.55,0.0,1.2,10.0,13.6,False
20081027,6,0.67,1.0175,0.52,0.0,1.0,10.5,13.8,False
20081028,6,0.69,1.0128,0.87,0.0,4.5,11.6,17.0,False
20081029,5,0.74,1.009,0.72,0.53,2.9,12.7,18.2,False
20081030,6,0.73,1.0029,0.62,0.51,2.0,14.1,17.5,False
20081031,6,0.63,1.0143,1.05,0.0,7.5,14.1,20.2,True
20081101,7,0.71,1.0138,0.81,0.0,4.2,14.3,18.6,True
20081102,5,0.77,1.0178,0.77,0.0,3.9,14.9,20.9,True
20081103,4,0.81,1.0208,0.94,0.0,6.3,14.2,20.0,True
20081104,7,0.82,1.0228,0.47,0.0,1.0,13.1,16.9,False
20081105,5,0.74,1.0206,0.77,0.0,4.2,15.2,20.5,True
20081106,5,0.74,1.0189,0.79,0.0,4.6,14.7,18.7,True
20081107,7,0.67,1.0192,0.56,0.0,2.0,14.7,18.2,True
20081108,7,0.72,1.0241,0.23,0.26,0.0,12.9,16.0,False
20081109,8,0.77,1.0299,0.23,0.0,0.0,11.9,14.6,False
20081110,3,0.64,1.0315,0.91,0.0,7.1,10.2,14.7,False
20081111,3,0.69,1.0249,0.82,0.0,5.9,7.9,13.0,False
20081112,8,0.7,1.0216,0.22,0.0,0.0,7.7,10.5,False
20081113,8,0.75,1.0235,0.21,0.02,0.0,8.5,11.0,False
20081114,7,0.68,1.0267,0.36,0.0,0.6,10.6,14.4,False
20081115,4,0.69,1.0284,0.89,0.0,7.8,9.0,13.3,False
20081116,5,0.74,1.0249,0.61,0.0,3.3,7.8,10.8,False
20081117,2,0.65,1.024,0.89,0.0,8.0,6.7,11.1,False
20081118,4,0.56,1.022,0.77,0.0,6.1,4.6,7.7,False
20081119,6,0.67,1.017,0.27,0.0,0.2,5.1,8.5,False
20081120,6,0.53,1.0108,0.55,0.09,2.8,8.9,11.7,False
20081121,8,0.74,0.9986,0.19,0.39,0.0,6.9,11.8,False
20081122,4,0.65,0.9948,0.64,0.01,4.4,0.9,6.6,False
20081123,4,0.63,1.0021,0.51,0.0,2.5,0.4,2.0,False
20081124,7,0.68,1.0018,0.19,1.35,0.0,0.9,4.5,False
20081125,7,0.83,1.0074,0.19,0.0,0.0,1.7,4.4,False
20081126,3,0.71,1.0221,0.73,0.0,6.3,0.9,4.2,False
20081127,6,0.57,1.0261,0.45,0.0,2.0,4.0,7.6,False
20081128,5,0.72,1.0202,0.76,0.65,7.1,1.4,5.1,False
20081129,8,0.84,1.0067,0.18,0.52,0.0,3.1,5.5,False
20081130,8,0.86,1.0105,0.18,0.77,0.0,5.4,7.7,False
20081201,7,0.81,1.008,0.51,0.54,3.0,8.1,12.8,False
20081202,6,0.69,1.0115,0.62,0.53,4.8,8.6,12.5,False
20081203,7,0.78,1.0088,0.25,0.09,0.2,7.7,10.7,False
20081204,8,0.83,1.0065,0.19,0.43,0.0,6.3,9.3,False
20081205,8,0.8,1.0022,0.26,0.87,0.3,7.4,10.5,False
20081206,7,0.71,1.0078,0.44,0.01,2.2,8.3,11.3,False
20081207,2,0.72,1.0153,0.7,0.0,6.8,5.0,10.1,False
20081208,3,0.69,1.0225,0.72,0.0,7.4,3.8,6.1,False
20081209,2,0.69,1.0219,0.7,0.0,7.0,3.5,7.3,False
20081210,6,0.77,1.0199,0.36,0.0,1.3,1.3,4.2,False
20081211,5,0.62,1.0166,0.18,0.0,0.0,4.6,7.4,False
20081212,7,0.53,1.0162,0.18,0.0,0.0,6.1,8.1,False
20081213,8,0.63,1.016,0.18,0.01,0.0,5.6,8.9,False
20081214,8,0.83,1.0173,0.18,0.02,0.0,5.0,7.1,False
20081215,8,0.73,1.0222,0.18,0.0,0.0,6.8,8.6,False
20081216,8,0.76,1.0216,0.28,0.07,0.5,6.8,8.6,False
20081217,8,0.79,1.0138,0.18,1.37,0.0,7.3,9.4,False
20081218,8,0.88,1.0114,0.18,1.44,0.0,7.6,10.7,False
20081219,8,0.84,1.0138,0.18,0.16,0.0,2.9,8.9,False
20081220,7,0.75,1.0206,0.41,0.19,2.0,4.1,5.9,False
20081221,2,0.66,1.0228,0.61,0.0,5.4,5.1,7.1,False
20081222,6,0.69,1.0249,0.28,0.01,0.5,6.3,9.1,False
20081223,2,0.62,1.0241,0.65,0.01,6.3,5.2,8.1,False
20081224,5,0.61,1.0269,0.43,0.13,2.3,1.9,4.6,False
20081225,4,0.62,1.0281,0.66,0.0,6.3,1.2,5.0,False
20081226,5,0.57,1.0363,0.46,0.0,2.6,1.4,4.2,False
20081227,6,0.59,1.0359,0.62,0.0,5.4,0.4,2.8,False
20081228,0,0.65,1.0365,0.72,0.0,7.6,-2.5,2.0,False
20081229,5,0.77,1.0396,0.52,0.0,3.6,-4.0,1.5,False
20081230,7,0.75,1.0431,0.18,0.0,0.0,-4.1,-1.4,False
20081231,8,0.8,1.0374,0.18,0.0,0.0,-5.7,-2.9,False
20090101,8,0.78,1.0273,0.18,0.0,0.0,-5.8,-3.8,False
20090102,4,0.72,1.0257,0.18,0.0,0.0,-3.0,-0.6,False
20090103,3,0.63,1.0272,0.71,0.0,6.9,-3.2,0.6,False
20090104,7,0.69,1.0203,0.19,0.0,0.0,-3.7,0.0,False
20090105,8,0.67,1.0184,0.19,0.0,0.0,-2.2,0.4,False
20090106,8,0.68,1.0238,0.19,0.0,0.0,-3.1,-0.9,False
20090107,8,0.69,1.0219,0.19,0.0,0.0,-4.3,-2.5,False
20090108,0,0.58,1.0302,0.77,0.0,7.8,-3.3,2.4,False
20090109,0,0.64,1.0356,0.73,0.0,6.8,-4.7,-0.6,False
20090110,0,0.72,1.0349,0.67,0.0,5.6,-5.5,-1.4,False
20090111,8,0.77,1.0398,0.2,0.0,0.0,-5.3,-1.5,False
20090112,8,0.73,1.0387,0.2,0.0,0.0,-4.3,-1.4,False
20090113,8,0.8,1.0294,0.2,0.0,0.0,-5.7,-3.6,False
20090114,8,0.78,1.0182,0.2,0.29,0.0,-1.6,4.2,False
20090115,8,0.79,1.0193,0.21,0.04,0.0,1.3,3.7,False
20090116,4,0.73,1.0242,0.67,0.0,4.8,1.8,5.6,False
20090117,7,0.77,1.0263,0.47,0.0,1.9,-0.6,2.8,False
20090118,8,0.86,1.0175,0.21,0.0,0.0,-2.3,1.4,False
20090119,5,0.67,1.0105,0.82,0.0,7.2,4.0,9.6,False
20090120,7,0.79,1.0071,0.44,0.0,1.4,4.2,6.2,False
20090121,7,0.81,1.0077,0.22,1.3,0.0,5.0,7.8,False
20090122,6,0.84,1.0068,0.22,0.42,0.0,3.9,8.7,False
20090123,8,0.87,0.9965,0.23,0.01,0.0,3.0,5.8,False
20090124,5,0.73,0.9908,0.8,0.0,6.0,4.7,8.0,False
20090125,6,0.71,1.0,0.81,0.0,6.1,4.6,8.6,False
20090126,3,0.68,1.0052,0.85,0.0,6.6,4.1,9.5,False
20090127,8,0.79,1.009,0.24,0.55,0.0,3.5,6.2,False
20090128,8,0.8,1.0077,0.24,1.22,0.0,4.8,6.8,False
20090129,7,0.72,1.0132,0.25,0.26,0.0,4.4,5.6,False
20090130,7,0.61,1.02,0.63,0.0,2.8,3.1,6.0,False
20090131,7,0.63,1.0177,0.25,0.01,0.0,1.7,4.6,False
20090201,8,0.79,1.0173,0.26,0.06,0.0,0.6,2.6,False
20090202,7,0.72,1.0188,0.31,0.33,0.1,3.5,5.7,False
20090203,8,0.84,1.0107,0.26,0.36,0.0,3.6,5.9,False
20090204,8,0.85,1.0016,0.27,0.16,0.0,5.7,9.6,False
20090205,8,0.81,1.0046,0.39,0.0,0.4,5.9,9.0,False
20090206,7,0.81,1.0027,0.77,0.0,3.8,6.9,12.0,False
20090207,7,0.8,0.9969,0.28,0.03,0.0,6.8,11.0,False
20090208,8,0.78,0.9924,0.57,0.16,1.5,8.2,12.7,False
20090209,7,0.76,1.0064,0.29,0.03,0.0,1.7,5.4,False
20090210,6,0.75,1.0065,0.48,0.36,0.7,0.9,4.1,False
20090211,5,0.71,1.0036,1.08,0.0,7.2,2.6,6.2,False
20090212,6,0.6,1.0066,1.08,0.0,7.1,0.6,3.1,False
20090213,8,0.7,1.0084,0.71,0.0,2.4,-1.3,0.6,False
20090214,7,0.71,1.0118,0.31,0.0,0.0,-0.6,0.8,False
20090215,5,0.63,1.0202,0.84,0.0,3.5,-0.8,1.6,False
20090216,7,0.75,1.0206,0.5,0.19,0.6,-1.6,0.2,False
20090217,8,0.86,1.0115,0.33,0.5,0.0,-0.3,1.3,False
20090218,2,0.71,1.0179,1.26,0.0,8.4,-2.9,-0.4,False
20090219,1,0.61,1.0212,1.33,0.0,9.2,-3.0,0.0,False
20090220,6,0.68,1.0254,1.02,0.0,4.9,-1.9,1.3,False
20090221,5,0.68,1.0263,1.1,0.0,5.7,-0.4,3.1,False
20090222,7,0.57,1.0238,1.25,0.15,7.4,-1.8,0.9,False
20090223,8,0.88,1.0154,0.36,0.51,0.0,-1.4,-0.3,False
20090224,8,0.82,1.0201,0.36,0.48,0.0,-0.4,2.1,False
20090225,5,0.66,1.0277,1.14,0.0,5.5,2.5,6.2,False
20090226,8,0.66,1.0211,0.37,0.01,0.0,3.5,6.6,False
20090227,5,0.7,1.0141,1.12,0.17,5.0,4.1,6.6,False
20090228,7,0.75,1.0169,0.52,0.0,0.3,5.6,8.3,False
20090301,8,0.74,1.0175,1.09,0.0,4.3,4.7,8.4,False
20090302,8,0.6,1.0167,0.39,0.0,0.0,5.1,7.8,False
20090303,8,0.58,1.0164,0.39,0.0,0.0,6.9,10.5,False
20090304,8,0.77,1.0085,0.4,0.02,0.0,6.9,9.8,False
20090305,8,0.8,0.9912,0.41,1.14,0.0,8.1,10.7,False
20090306,6,0.81,0.9915,0.75,0.1,1.3,8.8,14.0,False
20090307,7,0.76,0.9966,0.52,0.0,0.2,6.4,9.4,False
20090308,5,0.61,1.0054,1.37,0.0,6.0,5.9,9.2,False
20090309,7,0.68,1.0051,0.56,0.01,0.3,6.6,8.6,False
20090310,4,0.58,1.0133,1.51,0.0,7.1,5.6,9.5,False
20090311,7,0.68,1.012,0.88,0.02,1.8,4.8,7.9,False
20090312,5,0.63,1.0188,1.53,0.16,7.0,5.1,8.9,False
20090313,6,0.75,1.0142,1.4,0.04,5.6,5.3,9.9,False
20090314,3,0.55,1.0212,1.88,0.0,10.3,5.4,11.1,False
20090315,8,0.71,1.0223,0.69,0.17,0.6,5.5,8.8,False
20090316,5,0.64,1.0257,1.61,0.0,7.2,7.5,12.2,False
20090317,8,0.58,1.0267,1.3,0.0,4.3,6.7,9.6,False
20090318,4,0.59,1.0205,1.77,0.0,8.4,4.5,8.3,False
20090319,5,0.49,1.0186,1.58,0.0,6.4,3.5,7.7,False
20090320,4,0.56,1.0236,1.62,0.0,6.7,3.0,7.7,False
20090321,2,0.45,1.0237,1.8,0.0,8.2,4.2,8.6,False
20090322,6,0.5,1.0164,1.75,0.0,7.6,5.0,9.5,False
20090323,7,0.54,1.0071,1.02,0.4,1.9,8.3,10.8,False
20090324,8,0.67,0.9987,0.51,0.04,0.0,5.3,10.1,False
20090325,3,0.46,1.0063,2.16,0.0,11.1,1.7,4.9,False
20090326,7,0.54,1.0098,1.12,0.0,2.3,4.0,8.8,False
20090327,6,0.57,1.0098,1.68,0.0,6.3,7.5,14.6,False
20090328,7,0.46,1.0085,1.36,0.0,3.7,12.4,18.2,True
20090329,8,0.71,1.0078,0.54,1.48,0.0,11.1,16.0,False
20090330,6,0.76,1.0134,1.65,0.0,5.7,10.1,13.4,False
20090331,7,0.62,1.0213,1.3,0.0,3.1,11.9,17.0,False
20090401,5,0.51,1.0196,1.63,0.0,5.3,13.5,19.2,True
20090402,2,0.4,1.0212,2.29,0.0,11.0,14.4,20.1,True
20090403,0,0.47,1.0214,2.27,0.0,10.6,14.9,22.8,True
20090404,1,0.48,1.0184,2.32,0.0,10.9,16.5,24.3,True
20090405,4,0.39,1.0179,2.21,0.0,9.7,18.2,25.2,True
20090406,4,0.38,1.0155,2.24,0.0,9.8,18.0,24.2,True
20090407,2,0.41,1.0135,2.12,0.0,8.6,17.7,25.0,True
20090408,1,0.41,1.0153,2.33,0.0,10.4,17.8,25.4,True
20090409,4,0.42,1.0165,1.77,0.0,5.6,17.8,25.2,True
20090410,3,0.4,1.0137,2.35,0.0,10.3,18.4,26.0,True
20090411,0,0.41,1.0116,2.43,0.0,10.8,18.6,25.5,True
20090412,3,0.46,1.0108,2.25,0.0,9.1,17.6,25.0,True
20090413,2,0.42,1.0094,2.5,0.0,11.2,16.4,22.9,True
20090414,3,0.53,1.008,2.4,0.48,10.2,14.7,22.4,False
20090415,2,0.52,1.0121,2.49,0.0,10.8,16.7,23.6,True
20090416,2,0.39,1.0131,2.5,0.0,10.8,17.1,23.3,True
20090417,7,0.58,1.0096,1.35,0.07,2.4,14.9,20.0,False
20090418,7,0.56,1.0139,2.31,0.0,8.9,14.4,21.8,True
20090419,6,0.48,1.0195,2.32,0.0,8.9,16.7,22.4,True
20090420,5,0.37,1.0204,2.55,0.0,10.7,18.3,25.0,True
20090421,2,0.3,1.0177,2.69,0.0,11.8,17.5,22.4,True
20090422,2,0.37,1.0153,2.7,0.0,11.8,16.5,23.5,True
20090423,7,0.56,1.0167,1.59,0.0,3.4,13.1,18.3,True
20090424,3,0.48,1.0199,2.57,0.0,10.4,15.7,23.1,True
20090425,1,0.32,1.0212,2.65,0.0,11.0,15.3,19.8,True
20090426,2,0.4,1.0223,2.56,0.0,10.1,14.0,20.3,True
20090427,4,0.34,1.0174,2.48,0.0,9.4,15.4,21.9,True
20090428,0,0.32,1.0113,2.75,0.0,11.5,16.7,21.8,True
20090429,5,0.34,1.009,2.18,0.0,6.9,17.3,22.3,True
20090430,4,0.39,1.0085,2.32,0.0,7.9,18.3,25.5,True
20090501,5,0.31,1.011,2.59,0.0,9.7,19.4,25.6,True
20090502,7,0.42,1.0192,2.07,0.0,5.7,13.5,19.4,True
20090503,2,0.38,1.0205,2.85,0.0,11.8,17.3,23.3,True
20090504,4,0.45,1.0156,2.26,0.03,6.9,16.1,23.9,False
20090505,5,0.5,1.0171,2.67,0.0,10.0,13.4,18.0,True
20090506,7,0.58,1.0163,1.17,0.0,0.9,13.2,16.3,False
20090507,2,0.52,1.0176,2.75,0.0,10.5,15.5,20.5,True
20090508,3,0.41,1.0191,2.99,0.0,12.5,18.7,25.1,True
20090509,3,0.46,1.0196,2.76,0.0,10.4,19.9,26.9,True
20090510,3,0.48,1.0182,3.04,0.0,12.8,21.7,28.6,True
20090511,5,0.48,1.0143,2.93,0.0,11.7,22.5,30.2,True
20090512,7,0.52,1.0157,2.26,0.0,6.4,18.7,26.0,True
20090513,6,0.47,1.0202,1.27,0.0,1.1,13.5,18.8,True
20090514,8,0.71,1.0165,0.76,0.15,0.0,10.4,14.4,False
20090515,6,0.58,1.0124,2.22,0.0,6.0,17.0,24.8,True
20090516,5,0.61,1.0137,2.97,0.0,11.7,19.0,22.7,True
20090517,1,0.5,1.0181,3.22,0.0,13.8,21.2,28.6,True
20090518,4,0.45,1.0169,2.95,0.0,11.4,23.5,30.9,True
20090519,6,0.56,1.0183,2.88,0.01,10.7,22.4,28.6,False
20090520,2,0.48,1.0199,3.21,0.0,13.5,21.5,27.5,True
20090521,5,0.42,1.0175,3.14,0.0,12.8,23.1,29.4,True
20090522,6,0.45,1.0131,2.88,0.0,10.6,23.8,30.5,True
20090523,1,0.43,1.0183,3.3,0.0,14.1,19.2,24.6,True
20090524,4,0.4,1.0195,2.63,0.0,8.5,18.8,25.2,True
20090525,1,0.45,1.0167,3.38,0.0,14.7,22.5,28.2,True
20090526,1,0.34,1.0153,3.36,0.04,14.5,23.6,29.4,False
20090527,7,0.58,1.0173,1.81,0.1,3.2,19.2,26.5,False
20090528,7,0.57,1.0211,2.13,0.0,5.0,16.2,21.4,True
20090529,5,0.55,1.0205,3.05,0.01,11.6,11.8,18.6,False
20090530,7,0.67,1.0208,1.38,0.19,1.3,11.0,15.5,False
20090531,8,0.78,1.0193,0.8,1.73,0.0,11.1,14.2,False
20090601,7,0.7,1.0159,1.86,0.0,4.3,14.9,19.8,True
20090602,4,0.59,1.0103,3.0,0.0,12.0,15.8,22.0,True
20090603,4,0.45,1.0066,3.15,0.0,13.1,17.4,22.5,True
20090604,7,0.47,1.0112,2.57,0.0,8.7,14.8,18.8,True
20090605,6,0.66,1.0106,2.16,0.15,6.0,16.0,21.6,False
20090606,8,0.6,1.0045,2.2,0.0,6.2,21.8,28.0,True
20090607,7,0.68,1.0066,2.29,0.76,6.8,19.1,26.4,False
20090608,5,0.63,1.0129,2.59,0.0,8.8,20.5,26.3,True
20090609,5,0.51,1.013,3.05,0.0,12.2,23.5,30.0,True
20090610,4,0.55,1.0152,2.76,0.01,10.0,22.6,28.4,False
20090611,5,0.62,1.0134,2.38,0.27,7.3,20.4,27.9,False
20090612,2,0.5,1.0167,3.22,0.01,13.5,16.3,20.6,False
20090613,1,0.41,1.0189,3.32,0.0,14.3,16.7,22.5,True
20090614,2,0.33,1.0195,3.39,0.0,14.9,20.4,26.1,True
20090615,7,0.48,1.0174,1.76,0.0,3.6,23.2,29.8,True
20090616,4,0.58,1.0161,2.24,0.1,6.4,22.3,28.6,False
20090617,4,0.48,1.0226,3.29,0.0,14.0,20.1,24.5,True
20090618,3,0.41,1.0198,3.19,0.0,13.2,22.3,29.2,True
20090619,1,0.43,1.0143,3.28,0.0,13.9,25.7,32.4,True
20090620,7,0.72,1.0138,1.91,0.23,4.4,16.5,30.3,False
20090621,8,0.78,1.0147,0.74,0.2,0.0,13.8,16.5,False
20090622,8,0.82,1.0091,0.74,2.7,0.0,15.2,16.2,False
20090623,8,0.8,1.0079,1.33,0.51,1.6,17.8,22.0,False
20090624,7,0.75,1.0077,1.85,0.48,4.1,19.6,24.8,False
20090625,5,0.7,1.0071,2.41,1.62,7.5,20.3,28.2,False
20090626,6,0.79,1.0073,1.33,0.98,1.6,19.5,24.7,False
20090627,6,0.73,1.0092,2.25,0.0,6.5,20.6,26.4,True
20090628,7,0.8,1.0109,1.42,0.26,2.0,20.1,24.5,False
20090629,5,0.73,1.0137,2.54,0.09,8.4,21.4,28.3,False
20090630,4,0.62,1.015,2.92,0.0,11.2,23.9,30.2,True
20090701,3,0.6,1.0168,3.04,0.0,12.1,24.4,31.6,True
20090702,5,0.6,1.015,2.25,0.0,6.5,24.3,31.5,True
20090703,6,0.62,1.0105,2.21,0.98,6.3,23.7,30.4,False
20090704,4,0.59,1.0078,2.86,0.0,10.8,23.9,30.0,True
20090705,4,0.61,1.0069,2.81,0.06,10.5,23.6,30.0,False
20090706,3,0.58,1.007,2.97,0.0,11.7,23.9,30.8,True
20090707,5,0.61,1.0076,2.77,0.0,10.2,23.1,28.7,True
20090708,5,0.61,1.0094,1.77,0.0,3.8,19.6,26.2,True
20090709,4,0.51,1.0143,2.93,0.0,11.5,19.7,25.5,True
20090710,7,0.66,1.0142,1.51,0.04,2.5,17.0,22.2,False
