DATE,OSLO_cloud_cover,OSLO_wind_speed,OSLO_wind_gust,OSLO_humidity,OSLO_pressure,OSLO_global_radiation,OSLO_precipitation,OSLO_sunshine,OSLO_temp_mean,OSLO_temp_min,OSLO_temp_max,OSLO_picnic_weather
20080712,5,2.6,9.5,0.68,1.0007,2.22,0.0,7.4,16.6,13.1,21.0,True
20080713,7,3.0,10.0,0.76,1.0051,1.52,0.01,3.2,15.5,11.7,21.0,False
20080714,7,2.0,9.1,0.7,1.0087,1.8,0.03,4.8,17.2,14.8,21.2,False
20080715,6,3.7,12.5,0.58,1.0071,1.96,0.35,5.8,17.3,14.5,20.7,False
20080716,6,2.9,13.8,0.59,1.0033,2.24,0.2,7.7,14.5,8.8,20.3,False
20080717,4,2.2,10.7,0.58,1.0015,2.71,0.02,11.3,15.1,8.4,21.2,False
20080718,5,2.3,8.3,0.63,1.0027,2.65,0.0,10.9,15.1,9.5,20.1,True
20080719,7,1.6,11.4,0.72,1.0042,1.49,0.89,3.2,15.4,11.5,20.2,False
20080720,8,2.9,10.9,0.87,1.0021,0.59,2.53,0.0,14.5,14.2,16.6,False
20080721,6,1.5,5.5,0.78,1.009,1.81,0.09,5.1,16.4,12.0,22.3,False
20080722,4,2.1,7.3,0.65,1.0124,2.9,0.0,13.2,18.4,12.2,23.8,True
20080723,3,1.3,5.8,0.6,1.021,2.98,0.0,14.0,20.1,12.5,27.3,True
20080724,3,1.3,5.2,0.61,1.0264,2.86,0.0,13.1,21.5,14.4,28.8,True
20080725,2,1.7,6.6,0.51,1.0237,2.8,0.0,12.7,23.7,16.6,30.2,True
20080726,2,1.6,5.3,0.54,1.0227,3.16,0.0,15.9,24.2,16.9,31.0,True
20080727,1,1.5,5.5,0.5,1.0231,3.14,0.0,15.9,23.5,15.6,30.6,True
20080728,1,1.8,5.7,0.5,1.0214,3.12,0.0,15.8,23.5,15.4,31.6,True
20080729,4,2.9,6.4,0.6,1.0216,2.87,3.15,13.7,22.6,18.1,29.0,False
20080730,7,2.2,11.7,0.76,1.022,1.69,0.03,4.8,19.3,16.8,25.7,False
20080731,5,2.3,8.3,0.64,1.0206,2.52,0.0,10.9,20.4,14.4,27.3,True
20080801,3,1.9,6.7,0.6,1.0162,2.42,0.0,10.2,21.0,16.6,27.4,True
20080802,7,1.8,6.2,0.79,1.0097,0.91,0.65,0.9,17.0,15.3,24.0,False
20080803,7,1.8,6.4,0.78,1.0026,1.47,0.25,3.7,17.3,15.3,21.4,False
20080804,7,5.4,16.1,0.76,1.0004,1.31,0.24,2.8,15.4,13.8,19.2,False
20080805,6,4.3,15.3,0.58,1.0089,1.93,0.28,6.8,15.3,12.3,18.5,False
20080806,8,1.8,6.9,0.84,1.0127,0.52,0.84,0.0,14.2,11.8,16.4,False
20080807,8,1.7,7.4,0.84,1.0042,0.6,0.05,0.1,14.9,12.6,16.6,False
20080808,7,3.3,11.4,0.77,0.9984,1.08,0.0,1.8,15.7,13.8,18.1,True
20080809,6,3.0,9.9,0.73,1.0023,1.45,0.59,3.9,13.3,10.8,17.4,False
20080810,8,2.8,8.3,0.84,0.9974,0.51,0.25,0.0,12.5,10.5,14.1,False
20080811,7,2.4,10.7,0.85,0.994,1.17,1.3,2.4,14.8,12.9,18.7,False
20080812,6,1.6,6.6,0.74,0.9976,2.29,2.38,10.4,15.9,10.0,21.1,False
20080813,7,2.5,12.5,0.84,0.9938,1.17,3.05,2.5,14.8,13.8,18.7,False
20080814,7,3.2,9.2,0.76,0.9972,1.65,0.02,5.6,15.1,11.3,20.6,False
20080815,4,2.9,11.0,0.68,1.0099,2.1,0.0,9.2,14.7,11.8,18.1,True
20080816,3,2.4,6.4,0.69,1.0141,1.99,0.0,8.4,14.8,10.0,19.4,True
20080817,6,3.3,9.1,0.61,1.013,1.37,0.0,3.9,15.8,12.7,18.9,True
20080818,7,3.2,10.8,0.65,1.005,0.69,0.01,0.5,14.8,14.4,17.0,False
20080819,6,1.7,8.4,0.81,1.0022,1.64,1.44,6.0,14.2,8.6,20.0,False
20080820,8,1.9,5.3,0.88,0.9989,0.57,1.55,0.2,15.2,14.3,16.9,False
20080821,4,1.7,8.9,0.77,1.0039,1.91,3.55,8.4,15.9,13.7,22.3,False
20080822,5,2.9,8.0,0.71,1.0085,1.98,0.0,9.1,15.0,12.0,18.8,True
20080823,2,1.9,5.4,0.66,1.0098,1.99,0.0,9.4,14.9,10.3,20.0,True
20080824,2,1.4,5.0,0.65,1.0104,2.4,0.0,13.5,14.9,8.9,21.0,True
20080825,4,2.5,6.7,0.68,1.0118,2.1,0.29,10.7,15.4,8.6,20.7,False
20080826,7,1.4,7.2,0.83,1.0096,1.13,1.15,3.0,15.7,13.9,20.7,False
20080827,7,1.4,5.6,0.81,1.0063,0.57,0.06,0.3,12.9,10.1,17.9,False
20080828,5,2.6,10.1,0.57,1.0044,2.0,0.0,10.3,14.9,9.8,20.4,True
20080829,5,2.4,7.4,0.55,1.0142,2.04,0.0,10.9,14.4,9.1,20.0,True
20080830,5,1.3,4.5,0.61,1.0199,1.91,0.0,9.8,15.9,11.0,21.4,True
20080831,8,2.4,5.6,0.77,1.0211,0.4,0.01,0.0,13.7,12.9,18.1,False
20080901,7,1.7,4.7,0.76,1.0136,1.22,0.1,4.3,14.7,12.2,19.2,False
20080902,6,3.2,10.0,0.81,1.0013,0.94,0.8,2.2,15.4,13.6,19.2,False
20080903,6,4.1,10.7,0.78,0.991,1.41,0.0,6.3,14.3,12.6,17.4,False
20080904,7,2.0,10.1,0.85,0.9945,0.85,1.35,1.8,11.6,8.1,14.6,False
20080905,4,2.0,8.5,0.76,1.0003,1.55,0.0,8.1,12.7,9.5,18.0,True
20080906,7,4.7,10.3,0.73,1.0068,0.4,0.0,0.0,11.3,10.0,13.9,False
20080907,7,4.2,9.5,0.77,1.011,0.39,1.6,0.0,12.1,10.4,14.1,False
20080908,8,4.0,8.4,0.86,1.0141,0.38,0.14,0.0,12.0,11.1,12.6,False
20080909,7,3.9,9.3,0.78,1.0189,0.83,0.0,2.0,12.2,9.7,15.3,False
20080910,7,3.2,7.6,0.82,1.0184,0.66,0.41,1.0,10.2,7.5,12.7,False
20080911,8,2.9,8.5,0.81,1.0223,0.37,0.01,0.0,11.7,10.7,12.9,False
20080912,7,2.6,7.8,0.68,1.0293,0.52,0.0,0.4,10.8,10.1,12.8,False
20080913,6,1.6,4.5,0.69,1.0317,1.02,0.0,4.0,9.2,8.1,13.2,False
20080914,7,1.4,4.1,0.71,1.0337,0.48,0.0,0.3,8.7,5.1,11.3,False
20080915,8,2.3,7.2,0.75,1.0335,0.34,0.08,0.0,8.7,7.8,10.1,False
20080916,8,2.0,5.4,0.71,1.0316,0.43,0.0,0.2,7.7,6.5,9.0,False
20080917,7,1.4,4.0,0.7,1.0289,0.33,0.0,0.0,7.9,6.1,10.0,False
20080918,7,1.7,5.8,0.73,1.0263,0.63,0.0,1.3,8.6,6.6,11.8,False
20080919,7,1.6,6.6,0.88,1.0239,0.32,0.03,0.0,10.0,6.7,12.2,False
20080920,6,1.5,5.1,0.83,1.0284,1.02,0.0,5.0,10.0,6.6,14.1,False
20080921,5,1.1,4.3,0.8,1.0292,1.33,0.0,9.2,10.6,5.9,15.9,False
20080922,5,1.3,3.8,0.8,1.0271,0.99,0.0,5.0,11.3,7.7,15.6,False
20080923,3,1.8,7.3,0.74,1.0278,1.28,0.0,9.1,11.8,7.2,16.7,False
20080924,2,1.1,4.0,0.77,1.0324,1.4,0.0,11.2,11.3,6.3,18.0,True
20080925,3,0.9,5.2,0.81,1.0349,1.35,0.0,10.7,10.2,5.7,16.3,False
20080926,7,0.7,3.9,0.81,1.0309,0.72,0.0,2.8,12.1,9.0,16.3,False
20080927,7,2.7,10.1,0.74,1.0172,0.51,0.0,1.1,12.0,9.4,15.0,False
20080928,4,2.3,9.9,0.57,1.0113,0.92,0.0,5.4,8.6,5.6,14.2,False
20080929,4,1.7,5.5,0.68,1.0038,1.17,0.0,9.2,7.8,4.0,13.7,False
20080930,8,3.3,8.8,0.86,0.9926,0.26,0.66,0.0,7.1,4.4,9.1,False
20081001,6,2.0,8.1,0.86,0.9838,0.44,0.23,0.8,7.8,7.2,10.5,False
20081002,8,1.8,6.0,0.86,0.9836,0.29,0.85,0.1,7.0,4.3,9.5,False
20081003,8,3.0,7.5,0.88,0.9948,0.24,3.55,0.0,7.6,6.8,8.5,False
20081004,7,3.3,12.9,0.81,0.9953,0.55,1.63,2.0,6.6,5.3,9.0,False
20081005,3,3.0,15.4,0.83,0.9864,0.87,0.75,6.2,5.0,2.6,9.2,False
20081006,2,1.8,6.7,0.74,1.0061,1.05,0.0,9.6,6.2,0.6,14.0,False
20081007,7,1.3,4.3,0.77,1.0161,0.71,0.03,4.3,6.0,1.7,9.5,False
20081008,8,1.8,6.1,0.88,1.0152,0.21,2.05,0.0,9.9,7.5,11.8,False
20081009,5,1.4,5.6,0.79,1.0192,0.94,0.0,8.5,10.8,8.3,15.1,False
20081010,7,2.2,8.3,0.89,1.0179,0.2,0.41,0.0,9.8,6.6,12.2,False
20081011,5,2.5,9.4,0.75,1.0115,0.88,0.0,8.1,11.8,10.2,15.7,False
20081012,4,2.0,8.3,0.72,1.0136,0.59,0.08,3.6,8.2,4.5,11.8,False
20081013,5,2.5,9.2,0.81,1.0055,0.36,0.0,1.0,9.1,6.0,11.9,False
20081014,1,2.0,9.5,0.68,1.0067,0.85,0.0,8.6,7.8,3.4,14.0,False
20081015,6,1.7,5.7,0.8,1.0058,0.38,0.07,1.4,5.4,1.4,9.1,False
20081016,6,1.3,6.2,0.82,0.9956,0.66,0.0,5.6,6.1,4.6,9.5,False
20081017,0,1.6,5.3,0.69,1.005,0.81,0.0,8.8,5.1,1.4,11.3,False
20081018,7,1.0,3.6,0.87,1.0031,0.37,0.07,1.5,4.1,-0.4,7.5,False
20081019,2,1.7,7.8,0.73,1.0035,0.71,0.59,7.5,6.1,1.6,12.2,False
20081020,6,5.3,16.9,0.87,0.9945,0.16,0.05,0.0,10.6,3.7,12.4,False
20081021,5,5.0,13.5,0.67,0.9909,0.56,0.0,5.0,9.8,9.0,12.7,False
20081022,2,3.4,12.4,0.67,1.0053,0.69,0.0,7.9,5.4,3.4,9.5,False
20081023,6,3.5,12.2,0.83,1.0112,0.2,0.3,0.2,6.3,-0.3,10.4,False
20081024,4,4.3,16.1,0.75,1.0066,0.55,0.07,5.5,10.3,7.4,13.8,False
20081025,8,6.4,19.0,0.73,1.0103,0.22,0.01,0.5,9.0,5.6,10.7,False
20081026,6,3.3,17.7,0.74,0.9971,0.56,0.0,6.3,9.0,8.1,11.0,False
20081027,3,2.7,7.8,0.74,0.9913,0.55,0.0,6.5,4.8,3.0,8.1,False
20081028,4,1.5,6.0,0.83,0.9977,0.53,0.0,6.2,0.7,-1.6,5.0,False
20081029,8,2.5,10.0,0.85,1.0031,0.12,1.34,0.0,0.1,-2.8,1.4,False
20081030,8,3.5,9.2,0.88,1.0033,0.12,0.29,0.0,2.0,0.7,2.9,False
20081031,2,3.9,13.2,0.7,1.0081,0.47,0.0,5.7,1.6,0.7,4.2,False
20081101,3,1.1,3.1,0.84,1.0167,0.53,0.0,7.7,-1.7,-4.1,2.3,False
20081102,4,0.9,3.0,0.88,1.0203,0.45,0.0,5.7,-0.2,-3.3,3.5,False
20081103,6,1.0,3.7,0.89,1.0211,0.3,0.0,2.4,1.5,-1.1,3.9,False
20081104,2,0.8,2.8,0.88,1.0246,0.49,0.0,7.5,1.4,0.2,5.2,False
20081105,1,0.6,2.1,0.88,1.0293,0.48,0.0,7.6,1.0,-2.1,5.7,False
20081106,4,2.8,8.5,0.8,1.0304,0.37,0.0,4.6,3.1,-0.2,5.4,False
20081107,8,4.1,10.0,0.85,1.0219,0.09,0.97,0.0,2.1,1.3,4.1,False
20081108,8,2.1,7.5,0.93,1.0166,0.09,0.41,0.0,4.8,1.3,6.8,False
20081109,7,3.6,12.4,0.86,1.0052,0.09,0.93,0.0,6.5,5.8,7.7,False
20081110,6,4.0,15.6,0.81,0.9953,0.22,1.14,1.8,5.9,4.0,8.0,False
20081111,8,2.4,8.6,0.85,0.999,0.08,0.16,0.0,4.0,3.4,5.0,False
20081112,5,2.5,9.9,0.86,1.0046,0.19,0.0,1.5,1.6,0.0,3.9,False
20081113,4,0.8,3.7,0.88,1.0138,0.37,0.9,6.8,-1.0,-3.5,1.9,False
20081114,8,1.3,3.8,0.93,1.0041,0.07,0.67,0.0,3.5,-0.9,4.9,False
20081115,3,2.5,8.8,0.77,0.9969,0.34,0.0,6.4,6.0,3.6,9.6,False
20081116,4,3.1,14.1,0.53,1.0079,0.23,0.0,3.0,3.9,1.0,7.0,False
20081117,6,1.5,9.6,0.76,1.0187,0.23,0.55,3.1,0.0,-3.2,4.0,False
20081118,3,3.1,9.1,0.68,0.9951,0.29,0.1,5.4,3.8,0.0,7.0,False
20081119,3,2.4,10.9,0.6,0.9893,0.23,0.0,3.5,2.6,-2.3,8.6,False
20081120,6,2.5,15.2,0.58,0.987,0.19,0.0,2.3,1.2,-0.2,7.6,False
20081121,5,2.5,12.8,0.45,0.9881,0.25,0.0,4.6,-1.2,-5.1,1.2,False
20081122,5,3.4,14.6,0.47,0.9979,0.21,0.0,3.5,1.0,-1.3,2.9,False
20081123,4,2.3,7.1,0.65,0.9966,0.16,0.0,1.9,-1.4,-3.0,2.1,False
20081124,7,6.2,18.0,0.49,0.9917,0.06,0.0,0.0,0.5,-7.4,2.7,False
20081125,4,1.8,13.9,0.57,1.0064,0.2,0.01,3.7,1.7,-1.0,5.3,False
20081126,5,1.2,4.0,0.82,0.9993,0.07,0.0,0.1,1.1,-1.9,3.8,False
20081127,7,4.9,13.1,0.77,0.9907,0.12,0.0,1.3,7.1,1.7,9.3,False
20081128,2,1.5,10.7,0.85,0.9981,0.24,0.06,6.0,1.2,-1.1,8.5,False
20081129,8,4.7,11.1,0.9,1.0007,0.05,1.15,0.0,1.6,-1.1,2.4,False
20081130,6,1.9,9.4,0.91,0.9979,0.19,0.03,3.9,1.1,-0.2,3.9,False
20081201,8,2.5,6.4,0.87,1.0043,0.05,0.05,0.0,-0.4,-0.9,0.9,False
20081202,8,4.5,9.9,0.86,0.9991,0.05,0.44,0.0,0.3,-1.0,1.5,False
20081203,8,0.7,9.3,0.93,0.9936,0.05,0.12,0.0,0.0,-0.3,0.7,False
20081204,8,1.9,3.9,0.88,0.9937,0.05,0.0,0.0,-1.0,-1.8,0.1,False
20081205,8,6.6,14.6,0.87,0.9961,0.04,0.37,0.0,-0.7,-2.2,-0.2,False
20081206,8,2.5,11.8,0.83,1.0063,0.04,0.0,0.0,-0.1,-0.5,0.8,False
20081207,5,1.2,5.2,0.87,1.0158,0.15,0.29,3.4,-4.3,-6.8,1.0,False
20081208,8,1.3,3.5,0.94,1.007,0.04,0.15,0.0,0.4,-5.2,2.7,False
20081209,6,1.6,4.6,0.96,1.0085,0.04,0.0,0.0,-3.4,-7.0,2.0,False
20081210,6,3.5,8.7,0.85,1.0149,0.07,0.0,0.4,-5.7,-9.0,-2.5,False
20081211,8,4.9,12.8,0.79,1.0196,0.04,0.0,0.0,-1.7,-3.9,-0.7,False
20081212,8,2.0,8.3,0.79,1.0173,0.04,0.0,0.0,-2.7,-3.1,-1.4,False
20081213,7,3.0,8.3,0.82,1.0192,0.04,0.05,0.0,-2.7,-6.1,-0.7,False
20081214,8,5.1,11.5,0.89,1.0224,0.04,0.03,0.0,-0.3,-3.0,0.7,False
20081215,8,2.1,7.5,0.91,1.0234,0.04,0.11,0.0,1.1,0.7,1.4,False
20081216,8,3.6,9.2,0.95,1.0151,0.04,0.58,0.0,1.9,0.6,2.7,False
20081217,8,3.6,10.3,0.92,1.0047,0.04,0.2,0.0,2.5,2.1,3.5,False
20081218,8,5.2,15.5,0.91,1.0001,0.04,0.0,0.0,5.7,0.5,7.5,False
20081219,5,1.1,9.8,0.95,1.0048,0.05,0.55,0.2,1.5,-1.6,7.3,False
20081220,6,2.9,14.8,0.87,0.9939,0.05,0.0,0.2,2.4,-1.6,4.4,False
20081221,6,2.0,11.4,0.83,1.0057,0.07,0.12,0.7,1.1,-1.0,3.9,False
20081222,1,3.3,15.1,0.63,1.0071,0.16,0.0,5.1,3.9,0.1,7.8,False
20081223,6,1.0,4.2,0.75,1.0273,0.07,0.0,0.7,-0.9,-2.3,3.0,False
20081224,3,1.7,7.3,0.77,1.0283,0.14,0.0,4.0,-0.5,-2.2,2.5,False
20081225,3,0.8,3.3,0.85,1.0409,0.16,0.0,5.0,-2.9,-5.1,0.1,False
20081226,7,1.0,3.4,0.9,1.0427,0.14,0.0,3.9,-5.1,-7.0,-2.6,False
20081227,2,0.5,2.0,0.89,1.0416,0.16,0.0,4.6,-4.4,-7.0,0.0,False
20081228,7,0.4,2.5,0.87,1.0418,0.04,0.0,0.0,-1.8,-5.2,-0.7,False
20081229,7,0.9,2.9,0.87,1.0394,0.04,0.0,0.0,-3.2,-3.5,-1.3,False
20081230,7,0.9,3.1,0.91,1.0349,0.04,0.0,0.0,-6.9,-7.8,-3.5,False
20081231,5,0.8,2.6,0.94,1.0252,0.04,0.0,0.0,-8.4,-9.9,-7.1,False
20090101,1,1.0,5.8,0.86,1.0281,0.18,0.0,5.3,-6.4,-9.2,-2.7,False
20090102,3,1.3,5.1,0.76,1.0259,0.18,0.0,5.2,-6.8,-9.4,-2.6,False
20090103,5,1.7,7.3,0.82,1.0127,0.07,0.0,0.4,-4.8,-8.1,0.2,False
20090104,1,1.8,5.3,0.79,1.0189,0.19,0.0,5.4,-8.9,-11.1,-4.4,False
20090105,4,0.6,2.8,0.84,1.0236,0.16,0.0,4.0,-9.8,-12.2,-6.1,False
20090106,4,1.8,4.8,0.8,1.0076,0.12,0.0,1.8,-4.9,-9.8,-2.6,False
20090107,2,2.9,12.1,0.51,1.0138,0.21,0.11,6.0,-4.0,-6.5,1.8,False
20090108,7,1.0,3.0,0.84,1.011,0.05,0.0,0.0,-3.6,-8.1,-2.2,False
20090109,5,1.6,7.7,0.88,1.0154,0.11,0.0,1.3,-0.8,-3.6,3.4,False
20090110,6,1.9,5.4,0.93,1.0171,0.05,0.0,0.0,-2.0,-5.3,-0.4,False
20090111,8,5.8,16.7,0.87,1.0034,0.05,0.06,0.0,4.4,-0.7,5.7,False
20090112,7,4.7,13.7,0.88,0.9951,0.08,0.0,0.3,6.0,5.0,7.1,False
20090113,3,2.1,8.4,0.88,0.997,0.18,0.0,3.5,3.0,1.1,5.8,False
20090114,2,2.5,7.9,0.64,1.0085,0.24,0.0,6.1,0.3,-1.6,4.0,False
20090115,4,3.0,8.2,0.61,1.0244,0.19,0.0,3.3,-4.5,-6.6,-0.7,False
20090116,8,1.7,5.0,0.81,1.0291,0.06,0.43,0.0,-6.5,-9.5,-4.9,False
20090117,8,2.6,8.0,0.79,1.0195,0.06,0.03,0.0,-3.0,-5.4,-1.9,False
20090118,8,3.5,10.7,0.89,1.0013,0.06,2.55,0.0,-2.3,-3.8,-1.4,False
20090119,8,3.2,8.5,0.9,0.9931,0.07,0.24,0.0,-0.2,-1.5,0.3,False
20090120,8,4.6,13.3,0.9,0.9878,0.07,0.44,0.0,1.1,-0.3,1.9,False
20090121,8,3.8,9.6,0.89,1.0007,0.09,0.0,0.1,2.6,1.5,3.5,False
20090122,8,2.7,7.7,0.89,1.0012,0.07,0.15,0.0,0.8,-0.1,2.7,False
20090123,8,4.1,11.2,0.85,0.9889,0.07,0.19,0.0,0.1,-0.9,1.1,False
20090124,8,6.6,17.6,0.87,0.9855,0.08,1.41,0.0,0.2,-0.4,1.2,False
20090125,8,2.1,10.1,0.91,0.9971,0.08,0.15,0.0,1.2,-0.3,2.3,False
20090126,8,1.1,4.6,0.85,1.0097,0.08,0.0,0.0,0.7,0.4,1.7,False
20090127,7,1.4,5.6,0.88,1.0146,0.17,0.0,1.1,-2.7,-4.4,0.5,False
20090128,7,1.6,4.7,0.89,1.0175,0.09,0.0,0.0,-4.0,-6.0,-2.5,False
20090129,7,1.8,4.4,0.92,1.0256,0.15,0.0,0.6,-5.2,-7.2,-2.3,False
20090130,8,1.1,3.7,0.93,1.0308,0.09,0.0,0.0,-4.8,-5.8,-3.8,False
20090131,8,1.5,3.4,0.91,1.0323,0.09,0.0,0.0,-4.8,-5.1,-4.1,False
20090201,8,1.9,7.6,0.86,1.0332,0.1,0.0,0.0,-6.4,-7.0,-4.4,False
20090202,3,2.1,7.1,0.85,1.0277,0.42,0.0,7.0,-9.2,-12.4,-5.8,False
20090203,7,3.3,8.8,0.83,1.0152,0.22,0.04,1.3,-8.4,-10.1,-7.3,False
20090204,8,2.3,6.8,0.87,0.9995,0.11,0.7,0.0,-5.8,-8.0,-4.9,False
20090205,8,1.5,4.9,0.91,0.9972,0.11,0.03,0.0,-2.9,-5.0,-1.9,False
20090206,8,4.8,12.2,0.86,0.9945,0.11,0.42,0.0,-3.0,-3.8,-2.2,False
20090207,8,4.3,10.5,0.88,0.9917,0.12,1.59,0.0,-4.7,-5.2,-2.7,False
20090208,7,1.4,7.8,0.84,0.9875,0.12,0.06,0.0,-5.6,-6.7,-4.3,False
20090209,3,1.1,3.8,0.83,0.9976,0.53,0.0,7.9,-9.6,-14.1,-2.0,False
20090210,6,1.4,6.7,0.87,1.0018,0.13,0.06,0.0,-8.3,-13.0,-5.5,False
20090211,1,0.9,2.9,0.81,1.009,0.55,0.0,7.8,-8.6,-10.6,-3.7,False
20090212,0,0.7,3.1,0.79,1.0148,0.58,0.0,8.1,-11.2,-15.8,-3.1,False
20090213,1,1.2,7.0,0.79,1.0191,0.55,0.0,6.8,-7.4,-14.0,1.2,False
20090214,1,0.6,2.5,0.8,1.0227,0.59,0.0,7.7,-7.9,-11.8,-0.8,False
20090215,7,0.5,2.5,0.85,1.0198,0.15,0.34,0.0,-6.3,-10.5,-3.2,False
20090216,8,1.8,4.8,0.86,1.0211,0.15,0.45,0.0,-4.9,-5.5,-4.1,False
20090217,8,1.9,6.5,0.81,1.0276,0.16,0.23,0.0,-6.0,-7.1,-4.7,False
20090218,7,1.3,5.1,0.83,1.0256,0.28,0.01,0.8,-4.8,-6.6,-2.3,False
20090219,8,1.7,4.2,0.87,1.0224,0.17,0.74,0.0,-4.5,-4.9,-3.6,False
20090220,8,1.5,4.5,0.86,1.0251,0.17,0.25,0.0,-4.4,-5.5,-2.6,False
20090221,8,2.3,7.7,0.93,1.0197,0.18,1.94,0.0,-1.9,-4.4,-0.2,False
20090222,7,1.3,8.1,0.95,1.0036,0.25,0.01,0.3,-0.4,-1.0,1.2,False
20090223,4,0.8,4.8,0.87,1.0127,0.63,0.0,5.6,-0.3,-3.9,5.9,False
20090224,8,0.9,3.2,0.93,1.016,0.19,0.0,0.0,-1.2,-4.2,1.0,False
20090225,7,1.4,4.9,0.93,1.0091,0.25,0.04,0.2,-0.9,-3.4,0.6,False
20090226,4,1.1,6.4,0.84,0.9988,0.78,0.0,7.9,-0.5,-3.5,5.3,False
20090227,3,1.7,12.0,0.73,1.0075,0.67,0.0,5.4,-1.8,-4.7,5.5,False
20090228,7,0.7,4.9,0.63,1.0153,0.79,0.04,7.3,-4.6,-11.7,1.7,False
20090301,8,1.4,5.2,0.81,1.0147,0.23,0.54,0.0,-1.8,-3.5,-0.4,False
20090302,8,1.3,4.8,0.89,1.0076,0.47,0.83,1.6,-0.1,-1.3,1.7,False
20090303,8,2.1,6.0,0.93,1.0042,0.24,0.19,0.0,1.5,-0.6,4.2,False
20090304,7,2.7,8.8,0.81,1.003,0.25,0.12,0.0,3.1,1.2,4.7,False
20090305,8,4.3,10.4,0.82,1.0054,0.26,0.02,0.0,1.5,0.6,3.3,False
20090306,8,4.5,14.3,0.75,1.0077,0.26,0.02,0.0,2.0,0.6,2.9,False
20090307,8,2.4,7.6,0.83,1.0087,0.27,0.67,0.0,0.1,-1.0,2.6,False
20090308,8,2.0,8.3,0.93,0.9939,0.27,1.55,0.0,0.4,-0.3,0.9,False
20090309,7,2.3,6.2,0.92,0.9972,0.28,0.0,0.0,1.3,-0.4,3.0,False
20090310,7,1.6,5.5,0.8,1.0034,0.35,0.0,0.2,0.5,-0.6,2.5,False
20090311,4,0.9,4.6,0.77,1.0132,1.18,0.0,8.6,0.9,-2.3,6.5,False
20090312,8,1.6,5.5,0.86,1.0127,0.3,0.92,0.0,-0.9,-1.5,1.4,False
20090313,8,1.8,5.9,0.91,1.0115,0.31,0.0,0.0,0.1,-1.3,1.6,False
20090314,8,2.3,5.3,0.9,1.0136,0.31,0.0,0.0,0.1,-1.0,1.1,False
20090315,6,2.3,6.9,0.77,1.0221,0.94,0.0,4.8,2.1,0.2,6.0,False
20090316,7,1.2,4.4,0.91,1.0219,0.33,0.0,0.0,1.6,0.3,3.8,False
20090317,3,4.7,16.4,0.51,1.0213,1.34,0.0,9.0,4.7,-0.9,9.0,False
20090318,5,2.0,12.7,0.56,1.0258,1.32,0.0,8.5,4.3,-1.1,9.9,False
20090319,1,2.2,10.9,0.54,1.0327,1.56,0.0,11.3,2.9,-1.8,8.3,False
20090320,3,0.9,3.1,0.68,1.0282,1.38,0.0,8.8,0.8,-4.4,7.7,False
20090321,6,1.0,3.1,0.69,1.0184,1.28,0.0,7.4,2.7,-2.7,10.4,False
20090322,7,1.6,6.0,0.71,1.0055,0.83,0.03,2.8,2.9,-1.6,8.7,False
20090323,4,3.3,17.0,0.42,0.994,1.66,0.0,11.3,3.7,-0.2,9.2,False
20090324,2,3.1,17.1,0.41,1.0047,1.74,0.0,12.1,-1.4,-5.9,4.0,False
20090325,7,2.4,9.6,0.61,1.0029,0.74,0.0,1.8,-2.0,-7.3,2.4,False
20090326,5,2.5,9.0,0.61,1.0011,1.32,0.19,6.8,-1.4,-6.4,3.3,False
20090327,8,5.2,11.4,0.8,0.9937,0.4,0.64,0.0,-1.7,-3.8,-0.4,False
20090328,7,2.9,9.4,0.71,0.9985,0.79,0.0,1.9,0.6,-1.4,4.6,False
20090329,3,1.7,6.4,0.7,1.0058,1.75,0.0,10.8,1.0,-6.0,7.7,False
20090330,7,3.4,12.1,0.82,1.006,0.61,0.0,0.7,2.1,-1.4,5.6,False
20090331,6,2.0,10.4,0.69,1.0099,0.93,0.0,2.7,4.7,-0.5,9.9,False
20090401,3,1.8,7.9,0.46,1.0235,1.91,0.0,11.8,5.7,-0.9,12.2,False
20090402,4,1.6,6.9,0.69,1.0236,1.83,0.0,10.7,4.9,-1.0,14.6,False
20090403,8,1.3,4.2,0.91,1.0192,0.88,0.0,2.1,2.1,0.3,5.8,False
20090404,8,1.1,4.1,0.94,1.0149,0.46,0.0,0.0,1.1,-0.3,2.8,False
20090405,6,2.1,12.2,0.72,1.0119,1.43,0.0,6.2,5.4,0.8,13.2,False
20090406,3,2.2,8.1,0.57,1.0139,2.02,0.0,11.8,6.8,0.2,14.9,False
20090407,5,1.5,3.8,0.67,1.0135,1.54,1.25,6.9,5.4,-0.9,11.0,False
20090408,8,2.3,7.4,0.88,1.0099,0.48,1.58,0.0,4.6,3.6,8.9,False
20090409,7,2.3,6.8,0.88,1.0115,1.07,0.01,2.9,5.7,4.1,11.0,False
20090410,7,1.6,6.3,0.82,1.017,1.34,0.0,4.8,6.7,3.7,12.4,False
20090411,1,1.6,7.1,0.65,1.0176,2.26,0.0,13.2,8.1,1.1,16.0,False
20090412,7,1.6,6.6,0.75,1.0164,1.25,0.35,3.9,7.5,2.1,12.8,False
20090413,8,2.3,7.1,0.88,1.0147,0.52,0.7,0.0,6.7,4.8,9.9,False
20090414,8,3.4,8.6,0.79,1.0168,0.52,0.0,0.0,7.7,6.3,9.4,False
20090415,8,1.8,5.9,0.68,1.0221,1.32,0.03,4.1,9.9,6.9,14.8,False
