DATE,HEATHROW_cloud_cover,HEATHROW_humidity,HEATHROW_pressure,HEATHROW_global_radiation,HEATHROW_precipitation,HEATHROW_sunshine,HEATHROW_temp_mean,HEATHROW_temp_min,HEATHROW_temp_max,HEATHROW_picnic_weather
20080602,7,0.85,1.0128,0.93,2.04,0.2,16.0,12.9,19.2,False
20080603,8,0.95,1.0122,0.8,0.66,0.0,15.2,14.1,16.2,False
20080604,4,0.72,1.0166,2.61,0.02,8.8,16.1,11.7,20.5,False
20080605,2,0.67,1.0165,3.03,0.0,11.9,15.0,9.3,20.8,True
20080606,5,0.74,1.0168,1.84,0.0,3.9,14.5,9.4,19.6,True
20080607,4,0.7,1.0192,2.66,0.0,9.1,15.0,10.1,19.9,True
20080608,3,0.66,1.0229,2.88,0.0,10.7,19.8,15.0,25.5,True
20080609,1,0.56,1.0248,3.2,0.0,13.2,20.1,13.8,26.4,True
20080610,2,0.62,1.0237,2.72,0.0,9.5,19.4,15.5,23.3,True
20080611,5,0.6,1.0226,1.99,1.08,4.7,16.2,11.8,20.6,False
20080612,7,0.75,1.0179,1.64,0.12,2.8,13.1,10.7,15.5,False
20080613,6,0.64,1.0176,2.09,0.0,5.3,13.8,9.7,17.8,False
20080614,6,0.6,1.015,2.19,0.0,5.9,14.8,10.0,19.7,True
20080615,4,0.56,1.011,2.5,0.0,7.9,14.2,10.4,18.1,True
20080616,3,0.63,1.0113,2.59,0.0,8.5,14.7,9.3,20.1,True
20080617,3,0.6,1.0122,2.55,0.0,8.2,15.6,10.4,20.8,True
20080618,7,0.7,1.0114,0.89,0.04,0.1,15.2,11.7,18.8,False
20080619,4,0.61,1.0094,2.88,0.0,10.6,17.4,13.2,21.6,True
20080620,7,0.71,1.0176,1.6,0.28,2.6,15.5,11.6,19.4,False
20080621,8,0.87,1.0165,0.81,0.12,0.0,15.8,12.3,19.3,False
20080622,4,0.66,1.0108,2.85,0.0,10.4,18.2,14.6,21.8,True
20080623,2,0.59,1.0189,2.93,0.0,11.0,16.0,10.6,21.5,True
20080624,4,0.59,1.0172,2.39,0.0,7.2,16.6,10.3,23.0,True
20080625,4,0.61,1.0152,2.63,0.0,8.8,18.0,13.1,22.9,True
20080626,3,0.67,1.0185,2.64,0.06,8.9,16.0,9.9,22.1,False
20080627,7,0.79,1.0171,1.77,0.14,3.5,17.2,13.1,21.2,False
20080628,4,0.66,1.0174,2.84,0.0,10.4,19.4,15.7,23.2,True
20080629,4,0.66,1.0173,1.92,0.0,4.3,17.2,12.2,22.3,True
20080630,1,0.66,1.0202,3.06,0.0,12.1,16.6,10.2,23.0,True
20080701,1,0.6,1.013,3.2,0.0,13.2,18.9,10.5,27.3,True
20080702,5,0.69,1.0091,1.59,0.02,2.6,17.4,15.3,19.5,False
20080703,6,0.71,1.0099,1.99,0.18,4.8,16.6,11.9,21.3,False
20080704,4,0.6,1.0151,2.68,0.0,9.3,16.2,9.9,22.4,True
20080705,6,0.58,1.0089,2.04,0.0,5.1,19.2,15.9,22.4,True
20080706,7,0.8,1.0022,1.33,0.48,1.5,17.0,14.2,19.7,False
20080707,7,0.84,0.9981,1.28,1.58,1.3,16.8,13.0,20.7,False
20080708,6,0.7,1.0081,2.1,0.34,5.5,16.1,12.3,19.9,False
20080709,7,0.94,1.011,0.79,1.68,0.0,15.0,12.1,18.0,False
20080710,3,0.76,1.0067,2.26,0.0,6.6,17.0,13.4,20.5,True
20080711,6,0.8,1.0051,1.88,0.6,4.3,17.3,13.4,21.2,False
20080712,6,0.73,1.0095,1.81,0.1,3.9,14.0,9.8,18.2,False
20080713,4,0.66,1.0152,2.45,0.0,8.0,15.6,10.4,20.9,True
20080714,6,0.69,1.0225,2.15,0.0,6.0,17.7,12.1,23.3,True
20080715,5,0.73,1.0246,2.13,0.0,5.9,21.4,16.9,25.9,True
20080716,6,0.65,1.0217,1.64,0.0,3.1,17.4,14.3,20.5,True
20080717,8,0.72,1.0146,0.85,0.0,0.1,16.4,13.9,19.0,True
20080718,8,0.82,1.0104,0.77,0.02,0.0,17.0,14.2,19.8,False
20080719,5,0.67,1.0086,2.18,0.0,6.4,18.6,15.7,21.4,True
20080720,4,0.58,1.0178,2.02,0.0,5.4,15.0,11.5,18.6,True
20080721,2,0.57,1.0232,2.76,0.0,10.6,15.8,10.2,21.3,True
20080722,3,0.64,1.0256,2.18,0.0,6.5,16.8,10.3,23.3,True
20080723,6,0.67,1.0235,1.72,0.0,3.7,22.0,17.7,26.4,True
20080724,0,0.63,1.0167,2.81,0.0,11.2,22.0,15.8,28.2,True
20080725,2,0.67,1.0107,2.33,0.0,7.7,21.2,16.9,25.5,True
20080726,6,0.63,1.015,1.9,0.0,4.9,21.6,16.3,26.9,True
20080727,3,0.58,1.0167,2.02,0.0,5.7,22.7,16.2,29.2,True
20080728,2,0.64,1.0135,2.5,2.64,9.1,23.0,16.6,29.5,False
20080729,4,0.74,1.0134,2.16,0.0,6.7,19.4,15.6,23.1,True
20080730,1,0.6,1.017,3.02,0.02,13.4,19.6,13.1,26.2,False
20080731,6,0.72,1.0115,0.72,0.02,0.0,20.9,16.4,25.4,False
20080801,4,0.72,1.0112,2.02,0.04,5.9,19.1,15.3,22.9,False
20080802,5,0.75,1.0123,1.87,0.14,5.0,20.0,16.4,23.5,False
20080803,7,0.88,1.0099,0.98,0.4,0.6,18.8,16.2,21.4,False
20080804,4,0.77,1.0109,1.88,0.08,5.2,16.6,11.7,21.6,False
20080805,7,0.88,1.0138,0.7,0.12,0.0,16.7,13.5,19.9,False
20080806,7,0.78,1.011,1.48,0.0,2.9,21.6,15.7,25.3,True
20080807,6,0.76,1.0051,1.53,0.16,3.2,20.3,16.5,24.1,False
20080808,7,0.82,1.0113,0.76,0.0,0.1,17.0,15.5,18.4,True
20080809,6,0.88,1.0114,1.44,0.46,2.8,15.6,12.7,18.5,False
20080810,6,0.79,1.0037,1.93,0.28,5.9,18.3,15.2,22.1,False
20080811,7,0.74,1.0022,1.23,0.76,1.8,17.2,14.6,19.9,False
20080812,5,0.76,0.9913,1.9,0.54,5.8,17.4,14.0,20.7,False
20080813,5,0.78,1.0005,1.53,0.12,3.5,15.3,12.4,18.2,False
20080814,2,0.7,1.0124,2.3,0.0,9.0,15.8,11.0,20.5,True
20080815,2,0.69,1.0152,2.47,0.0,10.5,15.6,9.8,21.5,True
20080816,7,0.69,1.0085,1.34,0.04,2.6,17.2,12.1,22.3,False
20080817,6,0.71,1.0056,1.59,0.56,4.1,18.4,15.2,21.7,False
20080818,7,0.85,1.0028,1.11,0.04,1.5,17.4,14.1,20.7,False
20080819,7,0.77,1.0032,1.04,0.04,1.2,18.3,14.9,21.7,False
20080820,8,0.78,1.0108,1.05,0.44,1.3,18.3,14.5,22.1,False
20080821,7,0.76,1.0136,1.45,0.16,3.5,18.4,14.4,22.3,False
20080822,5,0.7,1.0146,1.79,0.0,5.8,17.4,14.1,20.7,True
20080823,4,0.65,1.0148,1.92,0.26,6.9,15.2,9.1,21.3,False
20080824,6,0.77,1.0096,1.31,0.0,2.8,18.1,14.2,22.0,True
20080825,6,0.81,1.0136,1.03,0.0,1.4,17.0,13.3,20.6,True
20080826,8,0.79,1.0204,0.6,0.0,0.0,17.5,15.3,19.7,True
20080827,8,0.79,1.0216,0.59,0.0,0.0,18.0,16.2,19.8,True
20080828,8,0.83,1.0209,0.87,0.0,0.8,18.2,15.6,20.9,True
20080829,8,0.79,1.0201,0.58,0.0,0.0,19.7,16.8,22.6,True
20080830,3,0.7,1.0156,2.12,0.46,9.4,22.3,17.9,26.7,False
20080831,5,0.94,1.0104,0.85,1.34,0.8,17.8,13.3,22.4,False
20080901,5,0.76,1.0121,1.51,0.88,5.1,16.0,11.3,20.6,False
20080902,6,0.82,1.0026,1.06,0.04,2.1,15.6,12.5,18.7,False
20080903,4,0.68,1.0013,1.64,0.0,6.4,15.8,11.6,20.0,True
20080904,7,0.74,0.9995,0.84,0.38,1.0,16.2,13.9,18.4,False
20080905,7,0.92,0.9929,0.72,1.18,0.5,15.6,13.4,17.9,False
20080906,7,0.88,0.9938,0.8,0.28,0.9,15.2,13.2,17.3,False
20080907,8,0.86,1.0043,0.58,0.0,0.1,15.0,13.5,16.6,False
20080908,7,0.75,1.0135,0.64,0.02,0.3,15.6,13.6,17.7,False
20080909,7,0.88,1.0101,0.57,0.44,0.1,15.6,12.4,18.8,False
20080910,4,0.84,1.011,0.97,0.04,2.0,16.3,12.4,20.2,False
20080911,7,0.79,1.007,0.65,0.0,0.4,17.0,14.5,19.5,True
20080912,6,0.86,1.0128,0.96,0.02,2.1,15.1,11.5,18.7,False
20080913,4,0.8,1.0191,1.29,0.0,4.6,14.6,9.8,19.3,True
20080914,3,0.69,1.0242,1.76,0.0,9.1,15.2,11.1,19.4,True
20080915,6,0.68,1.0248,1.02,0.0,2.7,14.5,10.5,18.5,True
20080916,8,0.68,1.0237,0.47,0.0,0.0,12.8,9.4,16.3,False
20080917,7,0.69,1.0227,0.46,0.0,0.0,14.2,11.6,16.9,False
20080918,4,0.68,1.0234,1.43,0.0,6.5,14.6,10.6,18.5,True
20080919,2,0.66,1.0275,1.65,0.0,8.8,14.0,7.5,20.5,True
20080920,0,0.69,1.0307,1.72,0.0,9.8,14.1,8.0,20.2,True
20080921,1,0.7,1.0266,1.57,0.0,8.3,13.5,7.5,19.5,True
20080922,7,0.76,1.0247,0.83,0.04,1.9,15.4,11.3,19.6,False
20080923,7,0.78,1.0245,0.48,0.08,0.1,14.6,12.2,17.1,False
20080924,8,0.86,1.0249,0.42,0.22,0.0,14.5,12.8,16.2,False
20080925,6,0.75,1.0319,1.02,0.0,3.6,15.7,13.1,18.3,True
20080926,0,0.73,1.0351,1.7,0.02,10.8,14.2,9.2,19.3,False
20080927,4,0.78,1.0311,1.37,0.02,7.3,14.4,8.9,19.9,False
20080928,1,0.77,1.0259,1.57,0.0,9.8,12.8,6.5,19.2,True
20080929,6,0.68,1.0191,1.26,0.06,6.4,13.2,9.5,17.0,False
20080930,8,0.88,1.0064,0.39,0.58,0.0,13.6,11.8,15.3,False
20081001,4,0.7,1.0004,1.33,0.04,7.5,14.4,12.6,16.2,False
20081002,3,0.7,1.0034,1.28,0.08,7.2,10.6,6.8,14.4,False
20081003,6,0.71,1.0118,0.88,0.0,3.2,9.0,6.2,11.9,False
20081004,7,0.81,1.0117,0.57,0.58,0.9,9.1,2.5,15.7,False
20081005,7,0.91,0.9995,0.36,0.72,0.0,12.0,7.4,16.6,False
20081006,6,0.88,1.0115,0.71,0.1,2.0,11.0,5.0,16.9,False
20081007,6,0.9,1.0062,0.42,0.16,0.2,14.4,10.8,18.0,False
20081008,0,0.77,1.0191,1.26,0.0,8.1,12.4,8.1,16.7,False
20081009,0,0.82,1.0307,1.31,0.02,9.0,11.8,5.5,18.1,False
20081010,2,0.79,1.0292,1.24,0.02,8.2,14.4,10.3,18.5,False
20081011,1,0.84,1.026,1.13,0.02,7.0,14.0,8.2,19.9,False
20081012,2,0.86,1.0231,1.2,0.0,8.2,15.1,8.7,21.5,True
20081013,3,0.88,1.0177,0.46,0.02,0.6,15.0,11.2,18.7,False
20081014,7,0.9,1.0194,0.4,0.02,0.3,12.6,9.5,15.8,False
20081015,7,0.88,1.0126,0.3,0.02,0.0,14.8,12.8,16.7,False
20081016,3,0.74,1.0153,1.02,0.0,6.6,11.7,9.1,14.3,False
20081017,3,0.77,1.0203,1.02,0.0,6.8,9.5,3.9,15.1,False
20081018,4,0.8,1.0188,0.66,0.02,2.6,10.4,5.5,15.3,False
20081019,5,0.8,1.0175,0.47,0.0,1.0,11.4,7.2,15.7,False
20081020,8,0.85,1.0072,0.28,0.86,0.0,13.9,11.1,16.7,False
20081021,2,0.73,1.0114,0.99,0.0,7.2,10.4,7.8,13.1,False
20081022,0,0.76,1.0217,1.06,0.0,8.4,8.8,3.2,14.5,False
20081023,7,0.78,1.0207,0.34,0.18,0.3,10.7,5.9,15.5,False
20081024,4,0.78,1.0221,0.7,0.02,3.8,12.0,10.4,13.7,False
20081025,4,0.8,1.027,0.56,0.38,2.3,8.9,3.0,14.8,False
20081026,6,0.92,1.0153,0.25,0.28,0.0,10.8,7.4,14.2,False
20081027,2,0.79,1.0104,0.9,0.0,7.0,8.4,5.4,11.3,False
20081028,3,0.84,1.0106,0.87,0.92,6.8,5.4,1.3,9.5,False
20081029,4,0.76,1.0077,0.88,0.02,7.2,3.8,-0.6,8.2,False
20081030,4,0.8,0.9973,0.72,0.0,4.8,5.0,1.3,8.8,False
20081031,1,0.81,1.0068,0.86,0.02,7.2,5.6,2.0,9.3,False
20081101,6,0.89,1.0061,0.22,1.36,0.0,5.8,2.3,9.3,False
20081102,7,0.93,1.0123,0.3,0.02,0.4,8.2,5.3,11.1,False
20081103,7,0.93,1.0149,0.22,0.14,0.0,9.6,8.0,11.1,False
20081104,7,0.91,1.0185,0.21,0.0,0.0,10.6,9.0,12.1,False
20081105,8,0.91,1.0178,0.21,0.1,0.0,10.6,9.5,11.7,False
20081106,8,0.94,1.013,0.21,0.06,0.0,10.0,9.1,10.9,False
20081107,4,0.85,1.008,0.54,0.04,3.3,10.7,8.5,13.4,False
20081108,6,0.89,1.0078,0.36,0.52,1.2,9.9,6.7,13.1,False
20081109,4,0.76,1.0072,0.29,0.2,0.6,9.6,6.3,12.9,False
20081110,7,0.85,1.0032,0.19,1.68,0.0,10.2,8.1,12.4,False
20081111,1,0.75,1.0088,0.67,0.02,6.0,9.5,7.2,11.8,False
20081112,4,0.81,1.017,0.56,0.0,4.2,7.4,3.7,11.1,False
20081113,7,0.92,1.0229,0.18,0.2,0.0,8.1,4.1,12.1,False
20081114,6,0.87,1.0243,0.48,0.0,3.3,10.3,6.6,14.0,False
20081115,8,0.85,1.0267,0.22,0.0,0.2,12.6,11.0,14.3,False
20081116,7,0.87,1.0307,0.17,0.04,0.0,12.6,11.7,13.5,False
20081117,6,0.92,1.0284,0.17,0.12,0.0,6.4,2.4,10.4,False
20081118,5,0.89,1.0166,0.34,0.02,1.6,8.2,4.3,12.1,False
20081119,2,0.84,1.0207,0.55,0.02,5.1,8.5,4.1,12.9,False
20081120,4,0.78,1.0173,0.33,0.0,1.6,10.0,6.0,14.1,False
20081121,5,0.7,1.0146,0.38,0.06,2.3,9.2,8.4,10.0,False
20081122,5,0.61,1.0171,0.39,0.0,2.6,4.3,2.1,6.5,False
20081123,6,0.81,1.0,0.26,0.66,0.8,3.0,-2.2,8.2,False
20081124,5,0.77,0.9993,0.38,0.0,2.5,3.9,0.3,7.5,False
20081125,0,0.77,1.021,0.55,0.0,5.8,4.8,2.1,7.4,False
20081126,7,0.89,1.0261,0.15,0.02,0.0,4.4,-0.8,9.7,False
20081127,7,0.89,1.0129,0.24,0.16,0.7,8.6,5.1,12.2,False
20081128,7,0.89,0.9992,0.15,0.02,0.0,6.0,5.6,6.3,False
20081129,8,0.95,0.9942,0.14,0.12,0.0,3.0,1.1,4.8,False
20081130,8,0.91,0.9943,0.14,0.3,0.0,3.5,1.7,5.3,False
20081201,6,0.81,1.0038,0.48,0.0,5.6,3.8,2.2,5.4,False
20081202,4,0.85,1.005,0.29,0.04,1.9,2.6,-0.4,5.5,False
20081203,3,0.9,1.0006,0.34,0.36,2.8,2.9,-1.4,7.2,False
20081204,5,0.83,0.9845,0.41,0.02,4.2,4.8,-0.3,9.8,False
20081205,5,0.85,0.987,0.29,0.0,2.0,5.2,2.4,7.9,False
20081206,2,0.83,1.0128,0.49,0.0,6.3,5.0,2.5,7.6,False
20081207,0,0.89,1.0276,0.49,0.04,6.3,2.6,-2.3,7.4,False
20081208,6,0.92,1.022,0.23,0.2,1.1,3.3,-1.0,7.6,False
20081209,4,0.88,1.0193,0.27,0.0,1.7,3.7,1.7,5.7,False
20081210,4,0.82,1.0179,0.25,0.0,1.4,2.2,-0.2,4.7,False
20081211,6,0.89,1.0119,0.21,0.02,0.8,2.0,-0.2,4.1,False
20081212,6,0.91,1.0115,0.12,0.78,0.0,2.6,-3.3,8.5,False
20081213,8,0.94,0.9907,0.12,2.48,0.0,3.6,0.7,6.5,False
20081214,7,0.94,0.9996,0.14,0.0,0.1,3.2,1.1,5.2,False
20081215,8,0.9,1.017,0.14,0.0,0.1,4.2,2.1,6.3,False
20081216,8,0.95,1.0154,0.12,0.1,0.0,5.0,1.5,8.6,False
20081217,3,0.84,1.0146,0.47,0.02,6.2,5.5,1.6,9.4,False
20081218,7,0.85,1.0173,0.17,0.04,0.4,7.7,3.9,11.5,False
20081219,4,0.82,1.0232,0.27,0.0,1.9,7.3,2.7,11.9,False
20081220,6,0.86,1.0249,0.18,0.0,0.5,8.0,3.3,12.8,False
20081221,8,0.78,1.0308,0.14,0.0,0.1,10.2,8.6,11.9,False
20081222,7,0.89,1.0342,0.18,0.0,0.5,10.7,8.7,12.7,False
20081223,8,0.89,1.0361,0.12,0.0,0.0,10.0,9.5,10.5,False
20081224,8,0.81,1.035,0.12,0.0,0.0,7.6,7.3,7.9,False
20081225,8,0.81,1.0346,0.18,0.0,0.5,6.6,5.6,7.5,False
20081226,3,0.75,1.037,0.46,0.0,5.8,3.9,2.7,5.1,False
20081227,6,0.82,1.0356,0.24,0.0,1.4,2.2,0.9,3.6,False
20081228,5,0.8,1.0298,0.35,0.0,3.3,2.9,0.9,4.9,False
20081229,4,0.76,1.0288,0.45,0.0,5.6,0.8,-1.4,3.1,False
20081230,1,0.86,1.0306,0.41,0.02,4.6,-0.3,-3.6,3.0,False
20081231,7,0.87,1.029,0.13,0.0,0.0,-0.8,-3.0,1.5,False
20090101,8,0.79,1.0301,0.13,0.0,0.0,1.5,-0.5,3.5,False
20090102,6,0.79,1.03,0.25,0.0,1.4,3.4,0.8,5.9,False
20090103,0,0.68,1.0298,0.5,0.0,6.4,0.9,-2.9,4.7,False
20090104,5,0.82,1.0235,0.13,0.06,0.0,-2.2,-6.0,1.7,False
20090105,6,0.78,1.0218,0.29,0.06,1.9,-0.6,-4.2,3.1,False
20090106,1,0.65,1.0271,0.51,0.0,6.5,-1.0,-3.8,1.8,False
20090107,7,0.84,1.0261,0.13,0.0,0.0,-1.8,-6.8,3.3,False
20090108,6,0.9,1.0292,0.33,0.0,2.4,2.4,-0.5,5.4,False
20090109,4,0.9,1.0291,0.41,0.0,3.9,0.1,-2.3,2.5,False
20090110,8,0.94,1.0272,0.14,0.02,0.0,-0.2,-4.8,4.3,False
20090111,4,0.8,1.0228,0.36,0.02,2.9,2.6,-4.2,9.5,False
20090112,8,0.88,1.0116,0.14,0.2,0.0,7.2,4.0,10.4,False
20090113,5,0.89,1.0095,0.18,0.02,0.2,8.6,7.1,10.1,False
20090114,7,0.98,1.0141,0.14,0.02,0.0,3.6,0.2,7.1,False
20090115,7,0.88,1.013,0.15,0.1,0.0,4.0,1.3,6.6,False
20090116,8,0.91,1.0131,0.17,0.52,0.1,6.6,4.0,9.3,False
20090117,6,0.81,1.0061,0.46,1.1,4.2,8.2,6.5,9.8,False
20090118,4,0.8,0.9954,0.54,1.26,5.6,5.2,3.3,7.2,False
20090119,6,0.87,0.9827,0.22,0.1,0.4,5.8,4.0,7.6,False
20090120,5,0.85,0.9907,0.27,0.02,0.9,4.4,2.1,6.8,False
20090121,4,0.84,1.0007,0.5,0.48,4.5,3.8,-1.3,8.9,False
20090122,7,0.87,0.9862,0.31,1.22,1.3,6.4,2.5,10.4,False
20090123,5,0.84,0.9768,0.27,0.16,0.8,5.8,4.4,7.1,False
20090124,5,0.88,0.9896,0.39,0.86,2.3,3.1,-1.5,7.7,False
20090125,8,0.91,0.9861,0.17,0.34,0.0,4.0,0.1,8.0,False
20090126,4,0.88,0.9994,0.52,0.02,4.2,6.0,2.7,9.3,False
20090127,3,0.89,1.013,0.64,0.44,6.1,4.2,-0.1,8.6,False
20090128,8,0.97,1.0141,0.18,0.22,0.0,4.1,0.6,7.6,False
20090129,5,0.85,1.0168,0.49,0.0,3.4,4.4,2.7,6.0,False
20090130,5,0.81,1.0155,0.34,0.0,1.2,4.4,0.4,8.3,False
20090131,4,0.74,1.0117,0.45,0.0,2.6,4.2,1.7,6.6,False
20090201,5,0.67,1.0105,0.53,0.5,3.6,1.1,-0.8,3.0,False
20090202,8,0.92,0.9972,0.2,0.26,0.0,-1.0,-2.6,0.7,False
20090203,3,0.84,0.9963,0.59,0.0,4.3,-0.6,-5.0,3.8,False
20090204,5,0.78,0.9947,0.63,0.88,4.8,0.8,-2.5,4.2,False
20090205,8,0.95,0.9889,0.21,0.58,0.0,2.0,0.7,3.3,False
20090206,8,0.9,0.9906,0.21,0.64,0.0,1.2,0.6,1.7,False
20090207,5,0.8,0.9967,0.54,0.04,3.1,0.2,-4.0,4.3,False
20090208,7,0.83,1.0027,0.44,0.5,1.7,2.0,-2.1,6.1,False
20090209,7,0.95,0.9943,0.22,3.12,0.0,3.4,0.8,6.0,False
20090210,5,0.82,0.9993,0.55,0.02,2.9,4.0,1.4,6.6,False
20090211,4,0.86,1.0176,0.71,0.04,4.9,2.9,-1.9,7.7,False
20090212,5,0.76,1.0248,0.66,0.22,4.0,2.0,-1.1,5.1,False
20090213,5,0.83,1.0228,0.67,0.0,4.0,3.5,0.4,6.6,False
20090214,4,0.76,1.029,0.58,0.02,2.8,1.7,-2.7,6.1,False
20090215,8,0.8,1.0278,0.25,0.0,0.0,4.1,-0.9,9.1,False
20090216,6,0.79,1.0258,0.47,0.0,1.5,7.6,3.7,11.5,False
20090217,7,0.84,1.0259,0.29,0.06,0.1,8.0,5.0,11.1,False
20090218,8,0.88,1.0267,0.26,0.06,0.0,8.8,7.7,10.0,False
20090219,8,0.9,1.0276,0.27,0.02,0.0,8.0,6.3,9.8,False
20090220,6,0.75,1.0315,0.76,0.0,4.3,7.7,4.8,10.6,False
20090221,3,0.74,1.0317,1.11,0.0,8.8,8.3,3.8,12.8,False
20090222,7,0.73,1.0276,0.36,0.0,0.3,8.2,4.7,11.6,False
20090223,8,0.74,1.0248,0.29,0.0,0.0,9.2,7.3,11.0,False
20090224,8,0.75,1.0269,0.29,0.0,0.0,9.8,8.1,11.5,False
20090225,7,0.75,1.0285,0.3,0.0,0.0,9.3,8.6,10.0,False
20090226,7,0.75,1.0244,0.42,0.0,0.5,7.8,5.5,10.0,False
20090227,5,0.78,1.0201,1.11,0.0,7.6,10.6,6.3,15.1,False
20090228,7,0.72,1.0147,0.31,0.0,0.0,8.8,7.2,10.3,False
20090301,7,0.74,1.0084,0.44,0.0,0.3,7.6,3.8,11.4,False
20090302,3,0.73,1.0158,1.29,0.02,7.8,6.1,0.3,11.9,False
20090303,8,0.88,1.0033,0.4,1.76,0.1,8.0,4.9,11.1,False
20090304,5,0.77,0.9829,1.04,0.0,4.8,5.8,3.1,8.4,False
20090305,4,0.77,0.9925,0.87,0.02,3.1,4.1,-0.4,8.6,False
20090306,2,0.72,1.0063,1.47,0.0,9.1,5.0,-1.1,11.2,False
20090307,6,0.8,1.0094,0.83,0.06,2.6,8.4,3.5,13.3,False
20090308,5,0.76,1.0034,1.27,0.3,6.5,8.6,5.4,11.7,False
20090309,3,0.69,1.0105,1.35,0.3,7.2,6.9,2.2,11.6,False
20090310,5,0.81,1.0101,0.73,0.02,1.6,9.4,6.4,12.3,False
20090311,5,0.8,1.0228,0.91,0.04,2.9,7.6,1.0,14.1,False
20090312,8,0.86,1.0208,0.46,0.0,0.1,9.4,5.5,13.4,False
20090313,8,0.8,1.0199,0.59,0.0,0.6,9.6,7.5,11.6,False
20090314,5,0.68,1.0172,0.97,0.0,3.1,10.0,6.5,13.6,False
20090315,2,0.68,1.0304,1.62,0.0,8.9,9.0,2.8,15.3,False
20090316,0,0.72,1.0326,1.67,0.0,9.3,9.8,2.9,16.6,False
20090317,2,0.78,1.035,1.75,0.0,9.9,9.8,4.1,15.4,False
20090318,1,0.67,1.0319,1.82,0.0,10.4,10.2,4.3,16.2,False
20090319,2,0.75,1.0291,1.73,0.0,9.3,8.9,3.0,14.8,False
20090320,1,0.69,1.0317,1.79,0.0,9.7,8.8,4.3,13.2,False
20090321,0,0.68,1.0304,1.79,0.0,9.5,8.2,0.5,15.8,False
20090322,3,0.7,1.0309,1.71,0.0,8.6,10.4,5.6,15.2,False
20090323,4,0.73,1.0183,1.0,0.16,2.5,9.7,6.2,13.2,False
20090324,4,0.58,1.0165,1.74,0.12,8.5,8.0,4.2,11.7,False
20090325,5,0.71,1.0049,1.28,0.06,4.4,9.6,6.5,12.8,False
20090326,6,0.75,1.0025,0.87,0.06,1.5,11.2,7.2,15.3,False
20090327,3,0.71,0.9978,0.96,0.04,2.0,7.6,4.0,11.2,False
20090328,5,0.76,0.9995,1.1,0.02,2.8,6.2,1.3,11.1,False
20090329,4,0.66,1.0135,1.32,0.02,4.3,5.3,0.0,10.6,False
20090330,4,0.69,1.0202,1.65,0.0,6.8,7.2,0.9,13.6,False
20090331,7,0.65,1.0234,0.65,0.0,0.3,11.1,7.3,14.9,False
20090401,1,0.67,1.0225,2.0,0.0,9.6,10.4,4.3,16.6,False
20090402,4,0.77,1.0203,1.62,0.0,6.2,12.0,7.6,16.4,False
20090403,5,0.87,1.0174,1.37,0.0,4.2,9.3,5.0,13.6,False
20090404,5,0.64,1.0185,1.86,0.0,7.9,11.4,5.6,17.1,False
20090405,5,0.62,1.0222,1.38,0.0,4.1,11.0,7.2,14.7,False
20090406,6,0.65,1.0098,1.58,0.0,5.5,12.8,7.7,17.9,False
20090407,4,0.69,1.0072,1.65,0.18,5.9,11.6,8.1,15.2,False
20090408,3,0.67,1.0065,2.18,0.0,10.1,12.2,8.3,16.1,False
20090409,7,0.85,1.0085,0.85,0.0,0.8,11.4,7.6,15.1,False
20090410,8,0.87,1.0029,0.59,0.68,0.0,12.3,11.5,13.1,False
20090411,8,0.94,1.0085,0.6,0.28,0.0,10.0,8.8,11.2,False
20090412,8,0.93,1.0138,0.61,0.0,0.0,10.8,9.1,12.6,False
20090413,5,0.74,1.011,1.62,0.0,5.1,13.0,9.4,17.6,False
20090414,6,0.72,1.0091,1.53,0.08,4.4,12.2,7.3,17.1,False
20090415,4,0.74,1.0053,1.42,0.1,3.6,15.2,9.7,20.7,False
20090416,8,0.84,1.0066,0.69,0.34,0.1,13.0,11.7,14.2,False
20090417,8,0.93,1.0104,0.64,0.48,0.0,9.7,8.3,11.1,False
20090418,2,0.71,1.0174,2.45,0.0,11.1,10.9,5.3,16.5,False
20090419,3,0.73,1.0239,1.94,0.0,6.9,10.8,4.9,16.7,False
20090420,2,0.68,1.0272,2.36,0.0,10.1,11.8,4.4,19.1,True
20090421,0,0.61,1.0267,2.61,0.0,12.0,13.3,6.3,20.3,True
20090422,1,0.63,1.0263,2.55,0.0,11.4,13.6,7.5,19.6,True
20090423,2,0.66,1.0226,2.06,0.0,7.4,13.6,8.4,18.7,True
20090424,2,0.56,1.0146,2.48,0.06,10.6,13.8,8.3,19.3,False
20090425,4,0.59,1.0071,2.01,0.0,6.9,13.2,9.8,16.5,False
20090426,0,0.62,1.0073,2.72,0.14,12.3,11.2,4.6,17.7,False
20090427,6,0.87,0.9972,0.86,0.46,0.4,8.8,6.8,10.7,False
20090428,4,0.8,1.0011,1.49,0.0,3.3,7.5,1.6,13.4,False
20090429,1,0.68,1.0094,2.77,0.0,12.4,10.3,3.2,17.4,False
20090430,7,0.74,1.0159,0.91,0.0,0.5,12.0,7.6,16.5,False
20090501,3,0.69,1.0232,2.53,0.0,10.2,15.0,9.8,20.3,True
20090502,2,0.66,1.0279,2.58,0.0,10.5,12.8,7.0,18.6,True
20090503,5,0.54,1.0273,2.19,0.0,7.5,12.8,9.7,15.8,False
20090504,6,0.68,1.0268,0.94,0.0,0.5,9.2,3.9,14.6,False
