DATE,PERPIGNAN_wind_speed,PERPIGNAN_humidity,PERPIGNAN_pressure,PERPIGNAN_global_radiation,PERPIGNAN_precipitation,PERPIGNAN_temp_mean,PERPIGNAN_temp_min,PERPIGNAN_temp_max,PERPIGNAN_picnic_weather
20080624,2.9,0.79,1.015,2.21,0.0,24.2,20.0,28.3,True
20080625,7.8,0.6,1.0164,3.42,0.0,25.5,20.2,30.8,True
20080626,3.9,0.5,1.017,3.33,0.0,28.4,21.9,34.8,True
20080627,8.6,0.51,1.0191,3.42,0.0,26.2,22.8,29.5,True
20080628,6.9,0.36,1.0178,3.57,0.0,27.2,21.5,33.0,True
20080629,3.0,0.42,1.0167,3.39,0.0,27.7,22.0,33.4,True
20080630,3.4,0.53,1.0166,2.19,0.0,27.6,23.6,31.6,True
20080701,2.9,0.72,1.0134,2.95,0.0,25.1,20.2,30.0,True
20080702,3.1,0.74,1.0094,2.31,0.0,25.6,19.6,31.6,True
20080703,7.6,0.57,1.0143,1.48,0.0,21.4,19.1,23.6,True
20080704,2.8,0.48,1.0147,3.51,0.0,22.6,15.6,29.6,True
20080705,3.6,0.5,1.0129,3.37,0.0,24.6,17.8,31.4,True
20080706,6.0,0.62,1.0115,2.19,0.12,22.8,20.3,25.4,False
20080707,4.2,0.56,1.0152,1.22,0.0,20.4,16.9,23.9,True
20080708,3.3,0.48,1.0188,2.95,0.0,21.4,15.0,27.9,True
20080709,2.6,0.54,1.0171,3.38,0.0,22.3,15.7,28.9,True
20080710,2.7,0.74,1.0133,3.05,0.0,23.7,18.2,29.1,True
20080711,3.0,0.76,1.0121,1.7,0.34,23.8,19.7,27.9,False
20080712,4.1,0.76,1.0119,1.12,0.86,21.0,16.7,25.2,False
20080713,8.1,0.53,1.0153,2.49,0.0,20.8,16.5,25.2,True
20080714,6.3,0.46,1.0226,3.52,0.0,21.8,17.1,26.6,True
20080715,4.2,0.39,1.0246,3.53,0.0,24.2,18.4,30.1,True
20080716,3.0,0.42,1.0204,2.92,0.0,25.4,19.3,31.5,True
20080717,5.8,0.58,1.0159,1.52,0.0,24.6,22.5,26.6,True
20080718,5.2,0.47,1.0158,3.49,0.0,25.1,19.8,30.4,True
20080719,2.5,0.66,1.015,3.36,0.1,22.5,16.8,28.2,False
20080720,4.6,0.67,1.0156,2.33,0.0,26.3,20.8,31.8,True
20080721,8.1,0.43,1.0191,3.04,0.0,24.3,20.6,28.0,True
20080722,6.7,0.33,1.0203,3.46,0.0,24.4,18.3,30.5,True
20080723,2.4,0.38,1.0164,3.44,0.0,22.7,16.1,29.2,True
20080724,2.7,0.56,1.0123,2.78,0.0,22.4,16.8,28.0,True
20080725,2.4,0.6,1.0104,2.22,0.0,25.0,20.8,29.2,True
20080726,5.5,0.52,1.013,2.74,0.0,26.0,21.3,30.6,True
20080727,2.9,0.49,1.0138,3.16,0.0,27.6,21.9,33.3,True
20080728,4.4,0.65,1.0126,3.01,0.0,26.7,21.0,32.4,True
20080729,3.3,0.7,1.0153,2.98,0.0,25.6,21.5,29.7,True
20080730,4.0,0.79,1.015,2.93,0.0,25.8,21.3,30.2,True
20080731,3.6,0.78,1.014,2.91,0.0,24.7,20.1,29.3,True
20080801,5.6,0.58,1.017,2.12,0.0,26.9,22.1,31.7,True
20080802,5.1,0.47,1.0192,3.2,0.0,27.0,20.7,33.2,True
20080803,2.5,0.49,1.0162,3.18,0.0,27.8,21.5,34.1,True
20080804,3.1,0.54,1.0145,2.5,0.0,29.7,24.3,35.1,True
20080805,3.6,0.58,1.014,2.2,0.0,26.4,21.6,31.2,True
20080806,3.3,0.67,1.0109,2.87,0.0,26.5,21.8,31.2,True
20080807,5.4,0.66,1.0109,1.64,0.0,26.8,22.3,31.3,True
20080808,7.5,0.49,1.0148,2.75,0.0,24.8,20.8,28.9,True
20080809,4.7,0.44,1.0155,3.14,0.0,24.8,19.2,30.5,True
20080810,2.6,0.58,1.0115,3.01,0.0,23.1,16.0,30.2,True
20080811,2.9,0.73,1.0058,1.88,0.0,23.6,20.0,27.3,True
20080812,4.6,0.72,1.0054,1.75,0.6,26.4,20.9,31.9,False
20080813,3.9,0.5,1.0158,1.54,0.0,23.4,19.7,27.2,True
20080814,3.0,0.57,1.0139,1.67,0.04,21.4,17.1,25.8,False
20080815,8.5,0.54,1.0154,2.81,0.0,19.3,14.3,24.3,True
20080816,2.1,0.64,1.0106,1.92,0.0,19.6,14.2,24.9,True
20080817,2.3,0.5,1.0127,2.72,0.0,21.7,15.6,27.8,True
20080818,3.4,0.76,1.0135,2.76,0.0,21.6,15.2,28.1,True
20080819,3.6,0.73,1.0151,1.2,0.0,24.2,22.0,26.4,True
20080820,4.1,0.55,1.0182,1.65,0.0,22.8,19.0,26.5,True
20080821,2.8,0.64,1.0175,2.84,0.0,22.0,16.1,27.9,True
20080822,4.5,0.63,1.0164,1.29,0.0,23.8,19.1,28.5,True
20080823,6.3,0.5,1.0162,2.9,0.0,22.3,18.3,26.4,True
20080824,2.9,0.47,1.0142,2.92,0.0,22.6,14.6,30.5,True
20080825,5.7,0.5,1.0175,2.5,0.0,24.6,18.8,30.3,True
20080826,3.1,0.53,1.0199,2.78,0.0,24.2,18.4,29.9,True
20080827,2.0,0.55,1.0192,2.63,0.0,23.1,16.8,29.4,True
20080828,2.7,0.52,1.0171,2.56,0.0,25.6,18.7,32.5,True
20080829,2.9,0.6,1.015,2.58,0.0,25.2,19.0,31.4,True
20080830,2.8,0.82,1.0134,2.44,0.0,22.6,17.9,27.4,True
20080831,2.6,0.74,1.0157,1.47,0.02,24.3,19.8,28.9,False
20080901,4.5,0.52,1.0173,2.59,0.0,25.6,20.3,30.8,True
20080902,2.3,0.76,1.0136,2.19,0.0,22.0,17.9,26.1,True
20080903,4.5,0.65,1.0079,2.37,0.0,26.8,18.0,35.6,True
20080904,2.7,0.76,1.0073,1.92,0.0,23.5,21.4,25.6,True
20080905,2.2,0.75,1.0047,1.03,0.0,22.8,18.3,27.3,True
20080906,4.1,0.7,1.0107,1.28,0.14,21.3,17.4,25.3,False
20080907,2.1,0.63,1.0159,2.24,0.0,20.4,15.1,25.6,True
20080908,3.2,0.74,1.0161,2.51,0.0,18.9,13.3,24.5,True
20080909,3.3,0.84,1.0163,1.39,0.0,22.0,18.1,25.8,True
20080910,1.7,0.58,1.0147,1.72,0.0,23.4,18.7,28.0,True
20080911,4.0,0.72,1.0108,1.3,1.18,23.1,18.7,27.5,False
20080912,8.2,0.59,1.0146,1.25,0.0,18.0,14.7,21.2,True
20080913,7.4,0.59,1.0163,1.67,0.0,17.8,14.7,20.8,True
20080914,10.1,0.53,1.0157,2.14,0.0,18.8,15.8,21.8,True
20080915,6.3,0.48,1.0148,2.39,0.0,20.3,16.1,24.5,True
20080916,2.4,0.51,1.0145,2.29,0.0,20.5,15.0,26.0,True
20080917,2.9,0.8,1.016,1.07,0.0,15.8,11.5,20.0,True
20080918,2.0,0.88,1.0174,0.97,0.1,19.8,17.5,22.2,False
20080919,5.7,0.71,1.0193,1.19,0.14,21.2,17.7,24.8,False
20080920,3.4,0.6,1.0192,2.31,0.0,22.8,17.6,27.9,True
20080921,1.6,0.71,1.0152,2.22,0.0,17.0,11.8,22.1,True
20080922,1.8,0.71,1.0125,1.31,0.0,16.3,12.4,20.2,True
20080923,1.9,0.6,1.0126,1.73,0.0,16.6,12.1,21.1,True
20080924,2.9,0.58,1.0168,1.8,0.0,15.6,9.7,21.5,True
20080925,6.5,0.42,1.0201,2.12,0.0,18.8,14.4,23.2,True
20080926,3.0,0.58,1.0225,1.65,0.0,18.3,14.2,22.4,True
20080927,2.9,0.7,1.0239,2.03,0.0,16.2,10.7,21.7,True
20080928,2.0,0.71,1.0223,2.04,0.0,16.0,9.4,22.6,True
20080929,2.9,0.55,1.019,1.96,0.0,17.9,11.8,24.0,True
20080930,6.0,0.5,1.0176,2.02,0.0,19.0,14.7,23.2,True
20081001,4.7,0.5,1.0158,1.95,0.0,18.8,14.4,23.2,True
20081002,4.2,0.58,1.0133,1.36,0.0,19.3,14.4,24.3,True
20081003,9.1,0.47,1.0165,1.97,0.0,16.2,13.4,19.1,True
20081004,5.9,0.46,1.022,1.96,0.0,14.0,9.1,18.9,True
20081005,1.8,0.66,1.0189,1.8,0.0,12.9,6.6,19.2,True
20081006,1.5,0.78,1.0198,1.86,0.0,14.1,7.4,20.8,True
20081007,2.5,0.81,1.0157,1.27,0.18,16.4,11.1,21.6,False
20081008,6.0,0.7,1.0176,0.76,0.14,16.5,14.3,18.7,False
20081009,5.0,0.54,1.0263,1.03,0.0,17.8,14.1,21.6,True
20081010,2.0,0.73,1.03,1.74,0.0,16.7,11.6,21.8,True
20081011,3.9,0.89,1.0288,1.14,0.0,16.2,10.9,21.4,True
20081012,3.9,0.9,1.0256,0.93,0.0,19.9,17.3,22.5,True
20081013,2.7,0.94,1.0225,0.55,0.04,19.9,17.9,21.9,False
20081014,3.3,0.69,1.0201,1.49,0.0,21.4,14.7,28.1,True
20081015,2.1,0.7,1.0203,1.51,0.0,22.1,16.7,27.5,True
20081016,3.4,0.63,1.018,1.36,0.0,20.2,14.0,26.3,True
20081017,4.0,0.6,1.0164,1.5,0.0,20.2,17.4,23.1,True
20081018,1.5,0.62,1.0188,0.79,0.0,17.2,13.9,20.5,True
20081019,2.9,0.81,1.0217,1.17,0.0,17.6,14.3,20.9,True
20081020,1.8,0.84,1.019,1.5,0.02,18.5,12.5,24.5,False
20081021,2.4,0.81,1.0129,1.4,0.02,20.0,13.7,26.4,False
20081022,11.6,0.61,1.0177,0.82,0.0,14.8,13.2,16.5,False
20081023,6.2,0.48,1.0222,1.36,0.16,14.4,9.8,19.1,False
20081024,2.6,0.52,1.0231,0.35,0.0,15.7,13.5,17.9,False
20081025,6.0,0.48,1.0266,1.31,0.0,20.6,16.9,24.3,True
20081026,2.5,0.63,1.0241,1.48,0.0,17.3,11.5,23.1,True
20081027,1.7,0.73,1.0131,1.36,0.0,14.2,7.6,20.8,True
20081028,6.5,0.7,1.0072,0.26,0.08,12.4,11.0,13.9,False
20081029,9.0,0.51,1.005,0.42,0.0,10.0,8.9,11.2,False
20081030,2.3,0.66,0.9994,1.37,0.0,9.4,2.3,16.5,False
20081031,5.6,0.7,0.9974,1.09,0.0,13.4,4.7,22.0,True
20081101,6.7,0.63,1.0017,1.21,0.36,20.0,16.3,23.8,False
20081102,3.7,0.87,1.004,0.22,1.46,14.2,11.6,16.8,False
20081103,2.4,0.71,1.0093,1.36,0.0,12.8,6.7,18.9,True
20081104,3.9,0.73,1.0085,0.28,0.1,11.4,7.4,15.3,False
20081105,3.1,0.82,1.0133,0.27,0.8,12.0,11.1,12.8,False
20081106,4.6,0.65,1.0165,0.28,0.0,13.0,11.3,14.6,False
20081107,1.9,0.78,1.0178,0.9,0.0,11.9,6.4,17.4,False
20081108,2.1,0.84,1.0227,1.11,0.0,12.8,8.7,16.9,False
20081109,1.4,0.92,1.0276,0.49,0.02,11.5,7.0,16.0,False
20081110,1.4,0.88,1.0245,1.15,0.0,13.0,8.4,17.6,False
20081111,2.8,0.76,1.0191,0.9,0.0,13.5,7.0,20.0,True
20081112,4.5,0.77,1.019,0.4,0.2,11.7,9.8,13.6,False
20081113,11.8,0.6,1.0204,1.24,0.0,11.5,10.2,12.9,False
20081114,10.7,0.51,1.0238,1.19,0.0,11.5,9.1,13.8,False
20081115,5.5,0.58,1.0253,1.21,0.0,13.1,9.6,16.6,False
20081116,8.9,0.63,1.0257,1.19,0.0,12.2,9.0,15.4,False
20081117,10.6,0.6,1.0247,1.16,0.0,13.2,11.0,15.3,False
20081118,5.1,0.64,1.0175,0.7,0.2,13.1,10.8,15.4,False
20081119,5.8,0.66,1.0208,0.9,0.0,12.8,10.2,15.3,False
20081120,4.4,0.6,1.0225,1.09,0.0,12.6,9.0,16.3,False
20081121,8.4,0.59,1.0171,0.99,0.02,15.6,11.8,19.4,False
20081122,9.0,0.64,1.0138,0.37,0.0,11.5,10.4,12.7,False
20081123,6.0,0.63,1.01,0.78,0.3,11.4,8.2,14.5,False
20081124,5.9,0.66,0.998,1.08,0.0,9.6,6.8,12.3,False
20081125,8.9,0.61,1.0116,0.92,0.0,6.9,5.1,8.7,False
20081126,6.5,0.58,1.0238,1.02,0.0,6.6,4.3,8.9,False
20081127,3.3,0.74,1.0196,0.63,0.44,4.1,-0.8,9.0,False
20081128,5.4,0.66,1.0019,0.9,0.0,8.1,4.9,11.3,False
20081129,3.6,0.76,0.9926,0.89,0.0,7.8,0.9,14.6,False
20081130,3.0,0.66,0.9959,1.0,0.0,6.6,0.6,12.7,False
20081201,4.7,0.68,1.0045,0.67,0.1,9.3,6.6,12.0,False
20081202,6.1,0.65,1.0147,0.72,0.0,8.0,6.0,10.1,False
20081203,1.8,0.68,1.0092,0.47,0.06,7.6,2.5,12.7,False
20081204,2.3,0.81,1.0059,0.46,0.04,8.2,3.2,13.2,False
20081205,9.6,0.58,1.0064,0.94,0.06,12.0,8.6,15.3,False
20081206,5.0,0.64,1.0165,0.68,0.0,12.8,10.8,14.9,False
20081207,2.1,0.71,1.0215,0.68,0.0,8.5,5.3,11.7,False
20081208,1.5,0.87,1.0231,0.67,0.0,7.7,3.1,12.3,False
20081209,4.2,0.84,1.0155,0.13,1.04,8.5,7.4,9.6,False
20081210,10.4,0.61,1.0118,0.77,0.0,5.6,4.6,6.7,False
20081211,7.9,0.55,1.0115,0.96,0.0,5.0,2.9,7.0,False
20081212,5.4,0.66,1.0142,0.99,0.0,7.6,3.9,11.3,False
20081213,2.8,0.72,1.002,0.86,0.28,7.0,1.7,12.2,False
20081214,4.0,0.76,0.9959,0.38,0.0,6.6,5.1,8.1,False
20081215,9.6,0.72,1.0061,0.16,0.14,6.4,5.4,7.5,False
20081216,10.4,0.76,1.0087,0.22,0.26,6.4,4.6,8.1,False
20081217,8.1,0.63,1.0132,0.7,0.0,9.4,6.1,12.6,False
20081218,11.2,0.58,1.0193,0.69,0.0,9.0,6.9,11.0,False
20081219,7.4,0.64,1.0279,0.61,0.0,11.5,9.3,13.7,False
20081220,9.3,0.61,1.031,0.77,0.0,12.9,10.9,14.9,False
20081221,6.3,0.5,1.0308,0.94,0.0,13.6,10.9,16.2,False
20081222,2.1,0.72,1.0289,0.91,0.0,9.9,4.7,15.1,False
20081223,1.3,0.81,1.0281,0.91,0.0,7.4,0.3,14.6,False
20081224,1.4,0.87,1.0269,0.8,0.0,6.3,-0.1,12.7,False
20081225,4.2,0.74,1.018,0.56,0.12,6.8,0.2,13.5,False
20081226,3.5,0.9,1.0181,0.08,13.28,4.2,0.4,8.1,False
20081227,3.5,0.94,1.0204,0.06,5.24,6.5,4.1,8.9,False
20081228,3.5,0.8,1.0206,0.07,0.02,7.8,7.0,8.5,False
20081229,2.5,0.82,1.0229,0.31,0.1,8.0,6.5,9.6,False
20081230,1.6,0.91,1.0249,0.83,0.0,8.0,3.6,12.3,False
20081231,2.1,0.85,1.0215,0.8,0.0,10.5,4.7,16.2,False
20090101,1.6,0.89,1.0206,0.14,0.0,9.0,7.3,10.8,False
20090102,0.8,0.84,1.0178,0.49,0.0,7.8,5.3,10.4,False
20090103,1.8,0.84,1.0176,0.52,0.0,4.9,2.1,7.7,False
20090104,4.5,0.61,1.0174,0.95,0.0,7.0,2.9,11.0,False
20090105,4.6,0.62,1.0144,0.82,0.0,6.4,3.6,9.1,False
20090106,3.7,0.65,1.0123,0.23,0.0,4.0,2.3,5.6,False
20090107,9.0,0.59,1.0142,0.97,0.0,1.4,-0.1,3.0,False
20090108,2.1,0.64,1.0205,0.91,0.0,1.4,-2.3,5.2,False
20090109,2.4,0.9,1.0214,0.19,4.0,2.2,-1.5,5.8,False
20090110,2.1,0.92,1.0244,0.28,0.08,6.6,4.1,9.0,False
20090111,2.6,0.76,1.0287,0.95,0.0,8.4,3.5,13.2,False
20090112,1.2,0.81,1.026,0.98,0.0,4.9,-0.4,10.1,False
20090113,2.2,0.82,1.0172,0.95,0.0,4.8,-1.0,10.5,False
20090114,6.4,0.63,1.0164,0.84,0.0,8.6,5.3,11.9,False
20090115,2.6,0.76,1.0165,0.98,0.0,5.7,1.0,10.4,False
20090116,1.9,0.92,1.0223,0.69,0.0,6.3,0.8,11.8,False
20090117,2.2,0.89,1.0224,0.91,0.0,8.2,4.0,12.4,False
20090118,2.0,0.84,1.0172,0.95,0.0,8.7,2.3,15.1,False
20090119,2.3,0.85,1.0041,0.79,0.18,9.5,4.7,14.3,False
20090120,2.3,0.7,1.0022,0.46,0.0,8.3,6.1,10.5,False
20090121,5.1,0.58,1.0104,1.08,0.0,7.2,2.6,11.9,False
20090122,1.1,0.81,1.0068,0.62,1.6,5.0,-0.1,10.2,False
20090123,3.9,0.85,0.9962,0.31,0.54,12.2,6.1,18.2,False
20090124,16.3,0.63,0.9912,0.65,0.14,11.0,7.0,15.0,False
20090125,5.0,0.72,0.9974,1.13,0.0,7.2,2.4,12.1,False
20090126,7.1,0.68,1.0009,0.58,0.0,7.7,5.3,10.1,False
20090127,10.1,0.6,1.0097,1.13,0.0,8.9,6.5,11.3,False
20090128,5.3,0.64,1.0113,1.1,0.06,11.7,8.1,15.3,False
20090129,1.6,0.8,1.0139,1.14,0.0,11.0,8.0,14.0,False
20090130,1.8,0.89,1.0135,0.27,0.0,5.8,1.9,9.8,False
20090131,4.2,0.9,1.0049,0.73,1.36,11.2,8.0,14.3,False
20090201,4.6,0.91,0.9965,0.23,0.44,10.4,9.0,11.8,False
20090202,1.6,0.86,0.9923,0.73,0.74,9.9,6.7,13.1,False
20090203,5.0,0.78,0.9988,0.61,0.44,5.6,2.3,9.0,False
20090204,1.4,0.86,0.9969,1.08,0.0,5.8,0.3,11.3,False
20090205,4.6,0.72,0.9943,0.91,0.0,10.4,3.1,17.6,False
20090206,3.7,0.78,0.9906,0.63,0.2,8.2,3.6,12.9,False
20090207,7.8,0.59,0.9963,0.85,0.0,7.4,6.1,8.6,False
20090208,8.4,0.55,1.0071,1.13,0.0,7.8,3.6,11.9,False
20090209,2.3,0.65,1.0111,1.19,0.0,11.2,6.2,16.1,False
20090210,9.6,0.65,1.0152,1.33,0.18,10.0,5.5,14.6,False
20090211,7.7,0.71,1.0184,0.32,0.02,6.2,4.8,7.6,False
20090212,7.6,0.66,1.0204,0.78,0.28,6.7,4.3,9.1,False
20090213,6.8,0.5,1.0203,1.4,0.0,7.0,3.0,11.0,False
20090214,6.1,0.66,1.0208,1.38,0.0,8.2,6.8,9.6,False
20090215,2.0,0.53,1.0245,1.51,0.0,5.0,-1.2,11.2,False
20090216,3.5,0.53,1.0237,1.3,0.0,4.9,-1.9,11.6,False
20090217,8.9,0.45,1.0218,1.31,0.0,8.9,4.9,12.9,False
20090218,10.7,0.55,1.0189,1.57,0.0,11.9,9.2,14.6,False
20090219,5.7,0.54,1.0222,1.6,0.0,10.6,7.4,13.8,False
20090220,1.6,0.62,1.0272,1.63,0.0,6.2,0.1,12.2,False
20090221,6.6,0.46,1.0261,1.69,0.0,9.0,3.0,15.1,False
20090222,11.7,0.51,1.0241,1.45,0.0,12.4,9.4,15.3,False
20090223,10.2,0.52,1.0191,1.48,0.0,11.0,8.9,13.1,False
20090224,8.0,0.56,1.0191,1.75,0.0,12.0,9.1,14.8,False
20090225,2.3,0.71,1.0269,1.74,0.0,7.3,2.5,12.1,False
20090226,2.6,0.6,1.0244,1.77,0.0,10.3,0.9,19.8,True
20090227,4.0,0.37,1.018,1.71,0.0,16.2,9.6,22.9,True
20090228,3.6,0.8,1.0137,0.95,0.48,9.4,4.6,14.1,False
20090301,3.1,0.82,1.0123,0.66,0.4,12.2,9.7,14.6,False
20090302,3.2,0.67,1.0171,1.35,0.0,11.8,8.0,15.5,False
20090303,2.2,0.67,1.0142,1.26,0.0,10.8,7.2,14.5,False
20090304,5.3,0.78,0.9935,0.43,0.18,6.7,2.3,11.1,False
20090305,10.8,0.58,0.989,1.65,0.02,8.4,5.5,11.4,False
20090306,13.9,0.53,1.0025,1.82,0.1,7.8,5.1,10.4,False
20090307,9.9,0.56,1.0135,2.06,0.0,10.8,7.3,14.3,False
20090308,8.4,0.56,1.0159,1.93,0.0,14.8,11.2,18.3,True
20090309,7.3,0.53,1.0217,2.04,0.0,13.1,10.8,15.4,False
20090310,3.4,0.61,1.0217,1.96,0.0,10.4,3.9,17.0,False
20090311,8.0,0.58,1.0224,1.67,0.0,13.8,10.9,16.8,False
20090312,2.7,0.47,1.0242,2.08,0.0,13.2,9.3,17.1,False
20090313,2.0,0.56,1.0196,2.11,0.0,12.2,4.6,19.8,True
20090314,4.8,0.42,1.0201,2.05,0.0,16.2,8.0,24.5,True
20090315,8.4,0.58,1.0235,2.2,0.0,16.0,13.1,18.9,True
20090316,2.9,0.54,1.0257,2.23,0.0,14.6,11.5,17.7,False
20090317,2.3,0.73,1.027,2.19,0.0,10.1,4.1,16.1,False
20090318,1.7,0.67,1.0224,2.2,0.0,11.5,4.0,19.0,True
20090319,2.6,0.51,1.016,2.27,0.0,13.0,5.1,20.8,True
20090320,4.0,0.44,1.0182,2.36,0.0,14.4,6.9,21.9,True
20090321,1.8,0.66,1.0216,2.3,0.0,10.1,2.2,18.0,True
20090322,7.1,0.33,1.0232,2.35,0.0,11.0,3.1,19.0,True
20090323,8.0,0.26,1.019,2.38,0.0,16.8,12.3,21.4,True
20090324,8.0,0.46,1.0153,1.4,0.12,11.8,8.9,14.6,False
20090325,6.8,0.33,1.0151,2.4,0.0,12.7,6.5,18.9,True
20090326,3.9,0.5,1.0146,2.44,0.0,15.8,10.5,21.1,True
20090327,3.0,0.7,1.0098,2.34,0.0,13.6,8.6,18.6,True
20090328,4.2,0.78,1.0037,0.5,1.48,11.6,8.5,14.6,False
20090329,8.2,0.55,1.0057,1.83,0.0,10.7,6.2,15.2,False
20090330,6.0,0.38,1.0135,1.69,0.1,11.5,8.2,14.9,False
20090331,7.7,0.66,1.0119,0.32,1.4,9.8,7.0,12.6,False
20090401,7.3,0.72,1.0103,0.55,0.94,11.4,8.9,13.8,False
20090402,5.8,0.78,1.015,0.49,0.92,10.2,8.7,11.8,False
20090403,3.0,0.72,1.0196,1.24,0.0,12.5,8.9,16.1,False
20090404,3.2,0.65,1.0205,2.31,0.0,13.3,6.3,20.3,True
20090405,3.0,0.64,1.0191,2.51,0.0,16.2,11.1,21.2,True
20090406,3.1,0.85,1.0129,2.1,0.0,13.2,7.0,19.3,True
20090407,5.4,0.86,1.014,0.38,2.36,10.9,8.4,13.4,False
20090408,6.7,0.75,1.0175,0.3,0.16,10.0,7.7,12.4,False
20090409,4.0,0.8,1.0142,2.57,0.0,12.2,6.8,17.7,False
20090410,5.6,0.85,1.0075,0.67,0.28,13.3,11.1,15.5,False
20090411,4.3,0.84,1.0069,0.53,3.02,9.8,6.9,12.6,False
20090412,11.4,0.79,1.0097,0.29,2.16,9.8,7.2,12.4,False
20090413,8.4,0.64,1.009,1.68,0.06,13.7,8.8,18.6,False
20090414,3.4,0.79,1.0065,2.43,0.02,13.0,7.8,18.3,False
20090415,6.0,0.61,1.0047,2.08,0.02,15.5,10.4,20.6,False
20090416,1.6,0.72,1.0086,1.88,0.0,12.5,7.2,17.9,False
20090417,2.2,0.76,1.0128,1.16,0.66,12.0,6.5,17.5,False
20090418,3.4,0.65,1.0133,2.59,0.04,13.4,7.7,19.0,False
20090419,4.1,0.66,1.0171,2.08,0.1,14.0,8.3,19.8,False
20090420,9.9,0.66,1.0186,0.59,0.48,13.4,12.2,14.6,False
20090421,13.3,0.64,1.0178,2.63,0.0,15.3,12.4,18.2,True
20090422,11.7,0.52,1.0182,2.75,0.0,18.4,14.9,21.9,True
20090423,6.9,0.37,1.0155,3.04,0.0,22.0,16.9,27.1,True
20090424,4.4,0.79,1.0137,2.27,0.0,13.8,9.4,18.3,True
20090425,5.1,0.86,1.0111,2.1,0.28,16.0,13.7,18.4,False
20090426,6.3,0.77,1.0088,0.73,1.2,10.6,9.0,12.1,False
20090427,6.6,0.56,1.0079,2.99,0.0,14.0,9.1,18.8,True
20090428,5.6,0.56,1.0092,2.0,0.06,16.2,11.9,20.4,False
20090429,7.6,0.56,1.0151,3.18,0.0,13.2,7.0,19.3,True
20090430,4.1,0.67,1.016,2.5,0.9,15.9,11.6,20.2,False
20090501,9.7,0.62,1.0209,3.03,0.02,15.4,12.2,18.7,False
20090502,9.2,0.5,1.0242,3.09,0.0,18.6,14.4,22.7,True
20090503,7.7,0.42,1.0222,3.07,0.0,21.0,17.3,24.8,True
20090504,8.5,0.56,1.022,3.08,0.0,19.4,16.7,22.1,True
20090505,9.6,0.43,1.0228,3.21,0.0,18.6,13.7,23.6,True
20090506,4.3,0.49,1.02,3.08,0.0,22.7,17.3,28.1,True
20090507,2.2,0.73,1.0182,2.04,0.0,17.4,11.9,22.9,True
20090508,3.4,0.84,1.0183,1.92,0.0,17.8,14.3,21.3,True
20090509,3.6,0.81,1.0165,1.95,0.04,18.6,14.2,23.1,False
20090510,4.2,0.9,1.0156,1.55,0.0,18.1,15.2,21.0,True
20090511,3.4,0.9,1.0142,0.94,0.02,16.9,15.1,18.7,False
20090512,2.6,0.85,1.0136,1.65,0.0,18.6,16.3,21.0,True
20090513,2.8,0.92,1.0132,0.79,0.0,17.8,16.0,19.7,True
20090514,4.9,0.78,1.0107,0.51,1.56,15.8,12.5,19.2,False
20090515,8.4,0.56,1.0129,3.28,0.0,16.4,13.2,19.7,True
20090516,2.6,0.59,1.0142,3.16,0.0,15.3,7.5,23.1,True
20090517,1.8,0.76,1.0152,1.61,0.0,17.5,12.2,22.8,True
20090518,2.2,0.62,1.0188,3.09,0.0,19.5,15.2,23.8,True
20090519,2.6,0.74,1.0192,3.18,0.02,17.8,12.8,22.7,False
20090520,3.4,0.81,1.0185,2.34,0.0,18.2,12.7,23.6,True
20090521,2.4,0.83,1.0159,1.0,0.0,17.8,15.3,20.4,True
20090522,2.0,0.79,1.0149,1.3,0.0,20.0,15.9,24.2,True
20090523,2.0,0.86,1.0156,1.7,0.0,20.8,18.1,23.6,True
20090524,2.8,0.81,1.0173,2.66,0.0,20.3,15.0,25.6,True
20090525,3.7,0.78,1.0152,2.38,0.0,21.1,18.7,23.5,True
20090526,10.5,0.58,1.02,3.13,0.0,19.9,17.7,22.1,True
20090527,9.7,0.43,1.025,3.56,0.0,19.0,14.1,23.8,True
20090528,7.8,0.42,1.0239,3.36,0.0,22.2,17.0,27.3,True
20090529,2.2,0.54,1.0175,3.38,0.0,21.3,13.9,28.8,True
20090530,2.9,0.74,1.0149,2.4,0.0,19.6,16.0,23.3,True
20090531,2.3,0.83,1.0151,1.21,0.06,18.7,16.4,21.0,False
20090601,4.9,0.53,1.0137,3.27,0.0,21.8,14.8,28.7,True
20090602,6.4,0.4,1.0141,3.31,0.0,24.4,19.5,29.4,True
20090603,4.7,0.36,1.0125,3.46,0.0,25.6,19.7,31.4,True
20090604,2.6,0.46,1.0104,3.08,0.0,23.8,18.2,29.5,True
20090605,2.8,0.78,1.0048,0.96,1.02,20.3,17.8,22.8,False
20090606,2.0,0.77,1.0045,1.6,0.06,17.2,12.3,22.1,False
20090607,3.6,0.62,1.0097,2.2,0.0,19.0,13.7,24.3,True
20090608,2.2,0.72,1.0075,0.67,0.0,19.7,14.3,25.1,True
20090609,3.0,0.63,1.0149,2.5,0.0,19.2,13.1,25.2,True
20090610,3.2,0.71,1.0176,3.3,0.02,20.0,14.6,25.3,False
20090611,3.8,0.64,1.0216,2.44,0.0,21.4,16.5,26.2,True
20090612,2.2,0.51,1.0199,3.46,0.0,23.4,15.3,31.6,True
20090613,2.0,0.55,1.0181,3.02,0.0,23.0,17.0,29.1,True
20090614,2.2,0.8,1.0189,1.81,0.0,23.0,18.7,27.2,True
